Dates,WFC
2018-06-20,55.59000015258789
2018-06-21,54.7599983215332
2018-06-25,55.04999923706055
2018-06-22,54.13999938964844
2018-06-26,53.939998626708984
2018-06-27,53.939998626708984
2018-06-28,53.86000061035156
2018-06-29,57.119998931884766
2018-07-02,56.380001068115234
2018-07-03,56.630001068115234
2018-07-05,56.08000183105469
2018-07-16,56.130001068115234
2018-09-18,56.970001220703125
2019-01-24,57.08000183105469
2019-09-05,56.75
2018-11-21,56.47999954223633
2020-01-13,55.790000915527344
2020-04-01,57.22999954223633
2020-06-19,57.029998779296875
2019-10-29,56.81999969482422
2020-01-16,56.880001068115234
2020-06-22,56.65999984741211
2018-10-03,58.09000015258789
2018-07-31,58.689998626708984
2019-03-12,58.5
2019-02-08,58.72999954223633
2019-01-07,58.900001525878906
2018-12-06,59.27000045776367
2019-08-19,58.709999084472656
2019-07-18,58.279998779296875
2019-05-15,58.45000076293945
2019-09-20,58.93000030517578
2019-11-01,59.029998779296875
2020-04-07,59.15999984741211
2020-06-25,59.5
2020-06-16,58.900001525878906
2019-11-04,58.41999816894531
2020-01-22,58.11000061035156
2019-11-07,58.2599983215332
2020-04-13,58.25
2019-07-01,58.810001373291016
2019-05-30,59.040000915527344
2018-08-15,59.209999084472656
2018-10-18,59.529998779296875
2019-03-27,59.5
2019-01-22,59.04999923706055
2018-12-21,58.91999816894531
2019-09-03,59.47999954223633
2018-11-19,59.33000183105469
2019-08-02,59.18000030517578
2020-01-28,59.08000183105469
2020-04-16,58.540000915527344
2019-11-13,58.95000076293945
2020-01-31,59.20000076293945
2018-12-04,59.15999984741211
2018-11-02,58.06999969482422
2019-07-16,57.84000015258789
2018-08-30,57.560001373291016
2018-10-01,57.38999938964844
2019-06-14,56.25
2019-05-13,55.560001373291016
2019-04-11,54.7599983215332
2019-02-06,54.70000076293945
2019-09-18,55.45000076293945
2020-02-03,55.810001373291016
2020-04-22,55.810001373291016
2019-11-19,55.15999984741211
2020-02-06,54.689998626708984
2019-11-22,54.45000076293945
2019-03-25,53.599998474121094
2019-02-21,52.97999954223633
2018-12-19,52.79999923706055
2018-07-12,52.349998474121094
2018-09-14,52.91999816894531
2018-08-13,53.86000061035156
2018-10-16,53.86000061035156
2019-07-31,53.959999084472656
2019-05-28,53.970001220703125
2019-04-26,54.06999969482422
2020-04-28,52.84000015258789
2019-11-25,53.33000183105469
2020-02-12,53.9900016784668
2020-05-01,53.790000915527344
2020-05-04,55.0099983215332
2019-06-12,54.400001525878906
2019-04-09,53.630001068115234
2019-03-08,53.16999816894531
2019-02-04,51.95000076293945
2018-07-27,51.4900016784668
2018-08-28,52.61000061035156
2019-01-03,51.93000030517578
2019-08-15,53.150001525878906
2018-10-31,52.90999984741211
2019-09-16,54.029998779296875
2020-02-18,53.959999084472656
2020-05-07,54.630001068115234
2018-08-17,54.29999923706055
2019-12-04,53.709999084472656
2020-02-21,54.18000030517578
2018-12-17,53.599998474121094
2019-08-30,53.38999938964844
2018-11-15,53.58000183105469
2019-07-29,53.33000183105469
2019-06-27,53.290000915527344
2019-04-24,52.90999984741211
2018-07-10,53.18000030517578
2018-09-12,53.47999954223633
2019-02-19,53.2400016784668
2019-01-18,53.20000076293945
2020-02-24,52.290000915527344
2020-05-13,53.18000030517578
2019-12-10,53.31999969482422
2020-02-27,54.36000061035156
2019-12-13,54.41999816894531
2020-05-19,54.54999923706055
2019-03-06,55.040000915527344
2018-11-30,53.9900016784668
2019-08-13,51.13999938964844
2019-07-12,51.45000076293945
2019-06-10,50.06999969482422
2019-05-09,49.59000015258789
2018-07-25,48.29999923706055
2018-09-27,48.119998931884766
2018-10-29,47.4900016784668
2019-10-16,47.310001373291016
2019-12-16,47.52000045776367
2020-03-04,47.43000030517578
2020-05-22,46.77000045776367
2019-10-01,46.529998779296875
2019-12-19,45.099998474121094
2018-09-10,45.59000015258789
2019-05-24,45.529998779296875
2018-08-09,46.43000030517578
2019-04-22,46.47999954223633
2019-03-21,46.95000076293945
2019-01-16,47.349998474121094
2019-08-28,48.11000061035156
2018-11-13,48.22999954223633
2018-10-12,48.15999984741211
2019-06-25,47.97999954223633
2020-03-10,48.04999923706055
2020-05-28,48.09000015258789
2019-10-07,48.4900016784668
2020-03-13,48.25
2019-10-10,49.34000015258789
2020-03-16,49.36000061035156
2020-06-03,50.15999984741211
2018-11-28,50.099998474121094
2018-09-25,50.31999969482422
2018-07-23,50.34000015258789
2018-08-24,50.540000915527344
2019-07-10,49.900001525878906
2019-05-07,50.11000061035156
2019-04-05,50.349998474121094
2019-03-04,49.41999816894531
2019-01-31,49.08000183105469
2019-09-12,49.150001525878906
2019-12-31,49.31999969482422
2020-03-19,49.529998779296875
2020-01-03,49.29999923706055
2020-06-09,48.040000915527344
2019-02-15,47.959999084472656
2019-01-14,49.459999084472656
2018-07-06,49.709999084472656
2018-08-07,48.90999984741211
2018-10-10,49.41999816894531
2018-12-13,49.619998931884766
2019-08-26,49.880001068115234
2019-07-25,49.88999938964844
2019-05-22,49.75
2019-03-19,50.22999954223633
2020-01-06,50.13999938964844
2020-03-25,50.029998779296875
2020-06-12,50.130001068115234
2019-10-22,50.84000015258789
2020-01-09,50.900001525878906
2020-06-15,50.04999923706055
2019-10-25,50.220001220703125
2020-03-31,49.849998474121094
2020-06-18,49.900001525878906
2019-04-03,50.099998474121094
2018-08-22,50.04999923706055
2018-10-25,50.08000183105469
2019-01-29,50.790000915527344
2018-12-28,50.79999923706055
2018-11-26,52.06999969482422
2019-08-09,52.41999816894531
2019-07-08,51.56999969482422
2019-06-06,50.13999938964844
2019-09-10,49.470001220703125
2020-01-15,48.88999938964844
2020-04-03,49.040000915527344
2019-10-31,49.189998626708984
2020-04-06,49.220001220703125
2020-06-24,49.79999923706055
2018-11-09,48.900001525878906
2019-07-23,48.880001068115234
2019-06-21,48.869998931884766
2019-05-20,49.68000030517578
2019-04-18,49.40999984741211
2018-09-06,49.099998474121094
2018-10-08,48.70000076293945
2019-02-13,48.189998626708984
2018-12-11,48.2599983215332
2019-09-25,48.81999969482422
2020-01-21,47.060001373291016
2020-04-09,47.869998931884766
2019-11-06,47.959999084472656
2020-01-24,47.869998931884766
2020-01-27,47.5
2020-04-15,47.439998626708984
2018-12-26,47.689998626708984
2019-08-07,47.959999084472656
2019-06-04,47.97999954223633
2018-09-21,48.790000915527344
2018-07-19,48.560001373291016
2018-08-20,48.849998474121094
2018-10-23,48.4900016784668
2019-05-03,48.77000045776367
2019-04-01,48.72999954223633
2019-02-28,48.15999984741211
2019-11-12,47.310001373291016
2020-01-30,46.83000183105469
2019-11-15,47.369998931884766
2020-04-21,46.9900016784668
2019-04-16,46.93000030517578
2019-03-15,46.349998474121094
2019-02-11,46.529998779296875
2019-01-10,46.22999954223633
2019-08-22,45.90999984741211
2018-11-07,46.36000061035156
2018-08-03,46.310001373291016
2018-09-04,45.86000061035156
2019-06-19,46.349998474121094
2019-09-23,46.25
2019-11-18,45.68000030517578
2020-02-05,45.849998474121094
2020-04-24,44.86000061035156
2019-03-29,45.11000061035156
2019-11-21,45.7599983215332
2020-04-27,45.900001525878906
2020-02-11,46.189998626708984
2020-04-30,46.15999984741211
2019-05-01,46.810001373291016
2019-02-26,46.459999084472656
2019-01-25,46.27000045776367
2018-12-24,45.630001068115234
2019-09-06,45.790000915527344
2018-07-17,46.02000045776367
2018-09-19,46.38999938964844
2019-08-05,46.75
2019-10-08,45.9900016784668
2019-12-11,46.88999938964844
2019-11-27,46.689998626708984
2020-02-14,46.529998779296875
2020-05-06,46.279998779296875
2019-01-08,46.529998779296875
2018-12-07,47.70000076293945
2019-08-20,48.119998931884766
2018-11-05,47.79999923706055
2019-07-19,47.790000915527344
2018-10-04,48.189998626708984
2019-06-17,47.9900016784668
2019-05-16,47.88999938964844
2018-08-01,47.810001373291016
2019-03-13,47.58000183105469
2019-12-03,47.41999816894531
2020-02-20,47.45000076293945
2019-12-06,46.970001220703125
2020-05-12,45.75
2019-12-09,46.02000045776367
2020-02-26,46.40999984741211
2020-05-15,46.54999923706055
2019-03-28,47.59000015258789
2018-09-17,48.470001220703125
2018-08-16,48.7400016784668
2018-10-19,49.310001373291016
2019-04-29,49.56999969482422
2019-01-23,48.59000015258789
2019-09-04,48.97999954223633
2018-11-20,48.63999938964844
2019-07-02,47.61000061035156
2019-05-31,46.79999923706055
2019-12-12,47.029998779296875
2020-05-18,46.150001525878906
2019-09-27,46.63999938964844
2020-03-03,46.65999984741211
2020-05-21,45.90999984741211
2019-05-14,46.41999816894531
2018-08-31,45.099998474121094
2018-07-30,44.5
2018-10-02,44.540000915527344
2019-04-12,45.470001220703125
2019-03-11,45.040000915527344
2019-02-07,45.279998779296875
2019-07-17,45.83000183105469
2019-09-19,45.650001525878906
2019-10-21,45.0
2019-12-18,45.33000183105469
2020-03-06,45.779998779296875
2019-10-03,46.4900016784668
2020-03-09,46.900001525878906
2020-05-27,46.34000015258789
2019-12-24,46.70000076293945
2020-03-12,48.16999816894531
2018-12-20,47.77000045776367
2019-08-01,48.63999938964844
2018-08-14,48.93000030517578
2018-07-13,48.97999954223633
2018-10-17,49.08000183105469
2019-05-29,49.36000061035156
2019-03-26,49.0
2019-02-22,48.86000061035156
2019-10-04,49.209999084472656
2019-11-05,49.310001373291016
2019-12-27,49.29999923706055
2020-06-02,49.09000015258789
2019-12-30,49.220001220703125
2020-03-18,49.540000915527344
2020-06-05,49.369998931884766
2019-07-15,51.40999984741211
2018-12-03,50.849998474121094
2019-06-13,50.779998779296875
2019-01-04,49.040000915527344
2018-08-29,48.5099983215332
2019-02-05,49.25
2018-11-01,49.290000915527344
2019-08-16,48.349998474121094
2019-04-10,48.41999816894531
2019-09-17,49.06999969482422
2019-10-15,49.91999816894531
2020-01-02,49.45000076293945
2020-06-08,51.25
2019-10-18,50.279998779296875
2020-03-24,50.16999816894531
2020-06-11,50.220001220703125
2020-01-08,50.5
2019-04-25,51.02000045776367
2019-07-30,50.970001220703125
2019-02-20,51.20000076293945
2018-07-11,51.72999954223633
2018-09-13,52.04999923706055
2018-10-15,52.36000061035156
2019-06-28,52.279998779296875
2018-12-18,52.029998779296875
2018-11-16,52.290000915527344
2019-10-02,52.79999923706055
2020-03-27,53.5
2020-01-10,53.84000015258789
2019-10-24,54.400001525878906
2020-03-30,54.22999954223633
2020-06-17,54.13999938964844
2020-01-14,54.2400016784668
2020-04-02,53.900001525878906
2019-01-02,53.560001373291016
2019-08-14,53.939998626708984
2018-10-30,54.11000061035156
2019-06-11,54.33000183105469
2019-05-10,53.86000061035156
2019-04-08,53.93000030517578
2018-08-27,54.349998474121094
2018-07-26,54.529998779296875
2018-09-28,54.119998931884766
2019-03-07,54.400001525878906
2019-10-30,54.75
2020-01-17,54.439998626708984
2020-06-23,53.04999923706055
2020-04-08,53.47999954223633
2020-06-26,53.529998779296875
2019-03-22,54.40999984741211
2019-01-17,54.54999923706055
2019-08-29,53.869998931884766
2018-11-14,53.97999954223633
2019-06-26,54.54999923706055
2018-09-11,54.41999816894531
2018-07-09,54.560001373291016
2018-08-10,54.5099983215332
2019-04-23,54.459999084472656
2019-09-30,53.83000183105469
2020-01-23,54.04999923706055
2019-11-08,54.0
2020-04-14,54.040000915527344
2019-11-11,54.38999938964844
2020-01-29,54.31999969482422
2020-04-17,54.2599983215332
2018-07-24,53.81999969482422
2018-09-26,54.040000915527344
2019-05-08,53.619998931884766
2019-03-05,53.20000076293945
2019-02-01,53.04999923706055
2018-12-31,53.33000183105469
2018-11-29,53.20000076293945
2019-08-12,52.900001525878906
2019-07-11,52.5
2019-09-13,50.7400016784668
2019-11-14,48.84000015258789
2020-04-20,49.31999969482422
2020-02-04,49.41999816894531
2020-04-23,49.880001068115234
2018-12-14,49.09000015258789
2019-08-27,48.45000076293945
2018-08-08,48.209999084472656
2018-10-11,47.41999816894531
2018-11-12,47.790000915527344
2019-07-26,47.900001525878906
2019-06-24,47.95000076293945
2019-05-23,47.45000076293945
2019-03-20,47.720001220703125
2019-01-15,47.84000015258789
2019-11-20,48.400001525878906
2020-02-07,48.5
2020-02-10,48.0
2020-04-29,47.86000061035156
2019-11-26,48.34000015258789
2020-02-13,48.4900016784668
2019-01-30,48.18000030517578
2018-08-23,48.31999969482422
2018-09-24,48.119998931884766
2018-11-27,47.349998474121094
2018-10-26,47.40999984741211
2019-07-09,47.849998474121094
2019-06-07,46.95000076293945
2019-05-06,46.66999816894531
2019-04-04,45.650001525878906
