Dates,WFC
2018-06-20,55.459999084472656
2018-06-21,54.25
2018-06-25,54.959999084472656
2018-06-22,53.779998779296875
2018-06-26,53.900001525878906
2018-06-27,53.2400016784668
2018-06-28,53.54999923706055
2018-06-29,55.619998931884766
2018-07-02,55.20000076293945
2018-07-03,56.43000030517578
2018-07-05,55.91999816894531
2018-07-16,55.29999923706055
2018-09-18,56.189998626708984
2019-01-24,57.060001373291016
2019-09-05,56.400001525878906
2018-11-21,56.459999084472656
2020-01-13,54.7400016784668
2020-04-01,55.7400016784668
2020-06-19,56.95000076293945
2019-10-29,56.2599983215332
2020-01-16,56.2599983215332
2020-06-22,56.06999969482422
2018-10-03,56.38999938964844
2018-07-31,58.0
2019-03-12,58.099998474121094
2019-02-08,58.470001220703125
2019-01-07,58.380001068115234
2018-12-06,58.83000183105469
2019-08-19,58.61000061035156
2019-07-18,57.959999084472656
2019-05-15,57.08000183105469
2019-09-20,58.060001373291016
2019-11-01,58.58000183105469
2020-04-07,58.939998626708984
2020-06-25,58.7599983215332
2020-06-16,58.650001525878906
2019-11-04,57.380001068115234
2020-01-22,57.65999984741211
2019-11-07,57.66999816894531
2020-04-13,57.68000030517578
2019-07-01,58.13999938964844
2019-05-30,58.5099983215332
2018-08-15,58.810001373291016
2018-10-18,59.0
2019-03-27,59.040000915527344
2019-01-22,59.0
2018-12-21,58.900001525878906
2019-09-03,58.869998931884766
2018-11-19,59.189998626708984
2019-08-02,59.04999923706055
2020-01-28,58.66999816894531
2020-04-16,58.27000045776367
2019-11-13,58.45000076293945
2020-01-31,58.880001068115234
2018-12-04,58.90999984741211
2018-11-02,57.91999816894531
2019-07-16,57.619998931884766
2018-08-30,57.400001525878906
2018-10-01,57.33000183105469
2019-06-14,56.0099983215332
2019-05-13,55.189998626708984
2019-04-11,54.75
2019-02-06,54.25
2019-09-18,54.4900016784668
2020-02-03,55.630001068115234
2020-04-22,55.75
2019-11-19,54.79999923706055
2020-02-06,54.29999923706055
2019-11-22,54.380001068115234
2019-03-25,53.279998779296875
2019-02-21,52.689998626708984
2018-12-19,52.7400016784668
2018-07-12,52.2400016784668
2018-09-14,52.5
2018-08-13,52.72999954223633
2018-10-16,53.70000076293945
2019-07-31,52.97999954223633
2019-05-28,53.380001068115234
2019-04-26,53.70000076293945
2020-04-28,52.380001068115234
2019-11-25,52.099998474121094
2020-02-12,52.5099983215332
2020-05-01,53.310001373291016
2020-05-04,53.560001373291016
2019-06-12,54.16999816894531
2019-04-09,53.08000183105469
2019-03-08,53.06999969482422
2019-02-04,50.84000015258789
2018-07-27,51.310001373291016
2018-08-28,50.529998779296875
2019-01-03,51.31999969482422
2019-08-15,51.880001068115234
2018-10-31,52.45000076293945
2019-09-16,53.040000915527344
2020-02-18,53.43000030517578
2020-05-07,54.209999084472656
2018-08-17,53.72999954223633
2019-12-04,53.36000061035156
2020-02-21,53.81999969482422
2018-12-17,52.900001525878906
2019-08-30,53.09000015258789
2018-11-15,53.130001068115234
2019-07-29,52.619998931884766
2019-06-27,53.13999938964844
2019-04-24,51.540000915527344
2018-07-10,52.650001525878906
2018-09-12,52.970001220703125
2019-02-19,53.04999923706055
2019-01-18,52.619998931884766
2020-02-24,51.970001220703125
2020-05-13,52.33000183105469
2019-12-10,52.689998626708984
2020-02-27,53.150001525878906
2019-12-13,53.970001220703125
2020-05-19,54.08000183105469
2019-03-06,54.779998779296875
2018-11-30,53.95000076293945
2019-08-13,50.650001525878906
2019-07-12,50.88999938964844
2019-06-10,50.06999969482422
2019-05-09,49.40999984741211
2018-07-25,48.290000915527344
2018-09-27,47.970001220703125
2018-10-29,46.54999923706055
2019-10-16,46.220001220703125
2019-12-16,46.939998626708984
2020-03-04,46.38999938964844
2020-05-22,45.400001525878906
2019-10-01,45.59000015258789
2019-12-19,44.470001220703125
2018-09-10,43.84000015258789
2019-05-24,44.720001220703125
2018-08-09,45.68000030517578
2019-04-22,45.97999954223633
2019-03-21,45.529998779296875
2019-01-16,46.650001525878906
2019-08-28,47.41999816894531
2018-11-13,47.779998779296875
2018-10-12,47.900001525878906
2019-06-25,47.5099983215332
2020-03-10,47.5
2020-05-28,47.5
2019-10-07,47.5099983215332
2020-03-13,47.599998474121094
2019-10-10,48.150001525878906
2020-03-16,48.63999938964844
2020-06-03,49.099998474121094
2018-11-28,49.77000045776367
2018-09-25,50.0
2018-07-23,49.790000915527344
2018-08-24,50.400001525878906
2019-07-10,49.77000045776367
2019-05-07,49.779998779296875
2019-04-05,49.84000015258789
2019-03-04,49.279998779296875
2019-01-31,49.0
2019-09-12,48.849998474121094
2019-12-31,49.27000045776367
2020-03-19,49.09000015258789
2020-01-03,49.09000015258789
2020-06-09,47.939998626708984
2019-02-15,47.869998931884766
2019-01-14,48.0099983215332
2018-07-06,49.2400016784668
2018-08-07,48.630001068115234
2018-10-10,49.09000015258789
2018-12-13,49.029998779296875
2019-08-26,49.43000030517578
2019-07-25,49.7599983215332
2019-05-22,49.599998474121094
2019-03-19,49.2599983215332
2020-01-06,49.4900016784668
2020-03-25,49.59000015258789
2020-06-12,49.97999954223633
2019-10-22,50.22999954223633
2020-01-09,50.290000915527344
2020-06-15,50.029998779296875
2019-10-25,49.970001220703125
2020-03-31,49.709999084472656
2020-06-18,49.2599983215332
2019-04-03,50.0
2018-08-22,49.779998779296875
2018-10-25,49.869998931884766
2019-01-29,50.06999969482422
2018-12-28,50.220001220703125
2018-11-26,50.84000015258789
2019-08-09,52.41999816894531
2019-07-08,51.189998626708984
2019-06-06,49.97999954223633
2019-09-10,49.25
2020-01-15,48.41999816894531
2020-04-03,48.52000045776367
2019-10-31,48.939998626708984
2020-04-06,48.72999954223633
2020-06-24,49.79999923706055
2018-11-09,48.43000030517578
2019-07-23,48.56999969482422
2019-06-21,48.470001220703125
2019-05-20,48.95000076293945
2019-04-18,49.2599983215332
2018-09-06,48.63999938964844
2018-10-08,48.68000030517578
2019-02-13,48.08000183105469
2018-12-11,47.970001220703125
2019-09-25,47.75
2020-01-21,45.869998931884766
2020-04-09,46.880001068115234
2019-11-06,47.959999084472656
2020-01-24,47.439998626708984
2020-01-27,47.40999984741211
2020-04-15,47.20000076293945
2018-12-26,47.060001373291016
2019-08-07,47.16999816894531
2019-06-04,47.52000045776367
2018-09-21,47.970001220703125
2018-07-19,48.349998474121094
2018-08-20,48.31999969482422
2018-10-23,48.349998474121094
2019-05-03,48.52000045776367
2019-04-01,47.9900016784668
2019-02-28,48.04999923706055
2019-11-12,47.060001373291016
2020-01-30,46.0
2019-11-15,46.40999984741211
2020-04-21,46.279998779296875
2019-04-16,46.380001068115234
2019-03-15,46.02000045776367
2019-02-11,45.9900016784668
2019-01-10,45.439998626708984
2019-08-22,45.619998931884766
2018-11-07,45.619998931884766
2018-08-03,46.06999969482422
2018-09-04,45.83000183105469
2019-06-19,45.7599983215332
2019-09-23,46.06999969482422
2019-11-18,45.38999938964844
2020-02-05,45.689998626708984
2020-04-24,44.529998779296875
2019-03-29,44.2400016784668
