Dates,WFC
2018-08-16,20562000.0
2018-10-19,21641500.0
2019-04-29,19148600.0
2019-01-23,14207000.0
2019-09-04,23422800.0
2018-11-20,22668600.0
2019-07-02,20159000.0
2019-05-31,27113500.0
2019-12-12,19446100.0
2020-05-18,27830000.0
2019-09-27,20671300.0
2020-03-03,19786100.0
2020-05-21,16460500.0
2019-05-14,16649100.0
2018-08-31,28786700.0
2018-07-30,27900000.0
2018-10-02,21196600.0
2019-04-12,15378100.0
2019-03-11,13345800.0
2019-02-07,13513700.0
2019-07-17,14703900.0
2019-09-19,21152500.0
2019-10-21,15973100.0
2019-12-18,15038200.0
2020-03-06,14740000.0
2019-10-03,16196600.0
2020-03-09,15250600.0
2020-05-27,17224200.0
2019-12-24,17123100.0
2020-03-12,19243400.0
2018-12-20,18846100.0
2019-08-01,27651400.0
2018-08-14,25822400.0
2018-07-13,19190000.0
2018-10-17,24305900.0
2019-05-29,25142400.0
2019-03-26,17759700.0
2019-02-22,18346100.0
2019-10-04,20511700.0
2019-11-05,16887500.0
2019-12-27,30229400.0
2020-06-02,20603400.0
2019-12-30,21629300.0
2020-03-18,21313100.0
2020-06-05,19984000.0
2019-07-15,59467400.0
2018-12-03,26897100.0
2019-06-13,27249300.0
2019-01-04,23515900.0
2018-08-29,20212200.0
2019-02-05,15779500.0
2018-11-01,15691900.0
2019-08-16,19734000.0
2019-04-10,13467800.0
2019-09-17,18267800.0
2019-10-15,23024600.0
2020-01-02,16870500.0
2020-06-08,38478400.0
2019-10-18,23728400.0
2020-03-24,20560100.0
2020-06-11,21199500.0
2020-01-08,19409100.0
2019-04-25,18526900.0
2019-07-30,14173700.0
2019-02-20,16695400.0
2018-07-11,17433300.0
2018-09-13,23914800.0
2018-10-15,21063000.0
2019-06-28,16155900.0
2018-12-18,18814700.0
2018-11-16,16359100.0
2019-10-02,17559900.0
2020-03-27,25965300.0
2020-01-10,22051100.0
2019-10-24,23452500.0
2020-03-30,14722100.0
2020-06-17,10659400.0
2020-01-14,15187600.0
2020-04-02,16846800.0
2019-01-02,16491400.0
2019-08-14,15225300.0
2018-10-30,14374600.0
2019-06-11,14434100.0
2019-05-10,14994700.0
2019-04-08,16186100.0
2018-08-27,13823400.0
2018-07-26,15561000.0
2018-09-28,18078900.0
2019-03-07,16352900.0
2019-10-30,10508600.0
2020-01-17,20252700.0
2020-06-23,25560700.0
2020-04-08,18867400.0
2020-06-26,13499700.0
2019-03-22,18325700.0
2019-01-17,15070800.0
2019-08-29,15959100.0
2018-11-14,16834200.0
2019-06-26,19119500.0
2018-09-11,19179300.0
2018-07-09,19793500.0
2018-08-10,16723400.0
2019-04-23,18857000.0
2019-09-30,18133300.0
2020-01-23,66318000.0
2019-11-08,17637700.0
2020-04-14,4635500.0
2019-11-11,12517100.0
2020-01-29,9892000.0
2020-04-17,10900500.0
2018-07-24,12566000.0
2018-09-26,16803100.0
2019-05-08,15608800.0
2019-03-05,13200300.0
2019-02-01,13278600.0
2018-12-31,16585600.0
2018-11-29,20817400.0
2019-08-12,13777600.0
2019-07-11,25197600.0
2019-09-13,56668300.0
2019-11-14,47148000.0
2020-04-20,37020200.0
2020-02-04,29669200.0
2020-04-23,30858300.0
2018-12-14,20367700.0
2019-08-27,17297900.0
2018-08-08,21239600.0
2018-10-11,18156200.0
2018-11-12,16673300.0
2019-07-26,16166300.0
2019-06-24,14760200.0
2019-05-23,23080400.0
2019-03-20,15472000.0
2019-01-15,14973300.0
2019-11-20,20141800.0
2020-02-07,18259200.0
2020-02-10,13174600.0
2020-04-29,18124800.0
2019-11-26,13686100.0
2020-02-13,16668100.0
2019-01-30,12530000.0
2018-08-23,15526400.0
2018-09-24,22423800.0
2018-11-27,15602500.0
2018-10-26,15965500.0
2019-07-09,21729100.0
2019-06-07,23075900.0
2019-05-06,31110100.0
2019-04-04,27372600.0
2019-09-11,41172700.0
2019-11-29,71710100.0
2020-05-05,44231200.0
2019-12-02,45091000.0
2020-02-19,33881500.0
2020-05-08,45037900.0
2019-05-21,56766500.0
2019-03-18,53277200.0
2018-09-07,40078700.0
2018-08-06,44769500.0
2018-10-09,68447600.0
2019-02-14,78365700.0
2018-12-12,57466700.0
2019-07-24,58112800.0
2019-09-26,51904100.0
2019-10-28,53123500.0
2019-12-05,73915800.0
2020-05-11,47064100.0
2019-07-03,48630300.0
2020-02-25,53341100.0
2020-05-14,45494700.0
2020-02-28,38942800.0
2019-08-08,41232800.0
2019-06-05,36920300.0
2018-07-20,48497400.0
2018-08-21,33113500.0
2018-10-24,32735800.0
2019-04-02,36056100.0
2019-03-01,39229900.0
2019-01-28,42213700.0
2018-12-27,62520600.0
2019-09-09,36068900.0
2020-03-02,64267100.0
2020-05-20,41883900.0
2019-12-17,52962100.0
2020-03-05,46985000.0
2019-02-12,45441600.0
2019-01-11,41918700.0
2018-12-10,28078400.0
2019-08-23,38331500.0
2018-11-08,35172700.0
2019-07-22,39606100.0
2019-06-20,35188000.0
2018-09-05,38515200.0
2019-04-17,29393100.0
2019-09-24,35197600.0
2019-12-20,34343900.0
2020-05-26,56753400.0
2019-04-30,57732900.0
2019-12-23,52387000.0
2020-03-11,53768800.0
2020-05-29,51444200.0
2019-12-26,53560500.0
2020-06-01,90209900.0
2019-05-02,87965500.0
2019-02-27,51616700.0
2018-11-23,55751400.0
2019-08-06,48234300.0
2018-07-18,45297100.0
2018-09-20,28376500.0
2018-10-22,30415300.0
2019-07-05,57720300.0
2019-06-03,61963000.0
2019-10-09,51490200.0
2019-10-11,51382800.0
2020-03-17,34201700.0
2020-06-04,39058000.0
2019-10-14,50814000.0
2020-03-20,61839200.0
2018-11-06,107651200.0
2019-06-18,69051300.0
2019-05-17,51480400.0
2019-04-15,82090000.0
2019-03-14,75621300.0
2019-01-09,51272600.0
2018-08-02,48311400.0
2018-10-05,52985600.0
2019-08-21,38568000.0
2019-10-17,33670200.0
2020-03-23,71903000.0
2020-06-10,32808300.0
2019-02-25,47279100.0
2020-01-07,57380900.0
2020-03-26,45102200.0
2019-10-23,81172300.0
