Dates,GLW
2018-06-20,28.549999237060547
2018-06-21,28.700000762939453
2018-06-25,28.670000076293945
2018-06-22,28.299999237060547
2018-06-26,27.729999542236328
2018-06-27,27.75
2018-06-28,27.3700008392334
2018-06-29,27.079999923706055
2018-07-02,27.25
2018-07-03,27.850000381469727
2018-07-05,27.469999313354492
2018-07-16,27.899999618530273
2018-09-18,28.43000030517578
2019-01-24,28.5
2019-09-05,28.540000915527344
2018-11-21,28.5
2020-01-13,28.65999984741211
2020-04-01,28.829999923706055
2020-06-19,28.549999237060547
2019-10-29,29.149999618530273
2020-01-16,29.360000610351562
2020-06-22,29.200000762939453
2018-10-03,29.100000381469727
2018-07-31,29.540000915527344
2019-03-12,30.93000030517578
2019-02-08,32.84000015258789
2019-01-07,33.650001525878906
2018-12-06,33.70000076293945
2019-08-19,32.90999984741211
2019-07-18,33.040000915527344
2019-05-15,32.72999954223633
2019-09-20,32.959999084472656
2019-11-01,32.68000030517578
2020-04-07,33.099998474121094
2020-06-25,33.09000015258789
2020-06-16,33.220001220703125
2019-11-04,32.88999938964844
2020-01-22,32.86000061035156
2019-11-07,32.540000915527344
2020-04-13,32.470001220703125
2019-07-01,32.400001525878906
2019-05-30,32.869998931884766
2018-08-15,33.099998474121094
2018-10-18,33.0099983215332
2019-03-27,32.91999816894531
2019-01-22,32.88999938964844
2018-12-21,32.869998931884766
2019-09-03,33.13999938964844
2018-11-19,33.709999084472656
2019-08-02,33.66999816894531
2020-01-28,33.540000915527344
2020-04-16,33.369998931884766
2019-11-13,33.43000030517578
2020-01-31,33.29999923706055
2018-12-04,33.400001525878906
2018-11-02,33.2599983215332
2019-07-16,33.75
2018-08-30,33.68000030517578
2018-10-01,33.470001220703125
2019-06-14,34.0099983215332
2019-05-13,35.599998474121094
2019-04-11,35.27000045776367
2019-02-06,35.33000183105469
2019-09-18,35.29999923706055
2020-02-03,35.439998626708984
2020-04-22,36.29999923706055
2019-11-19,35.869998931884766
2020-02-06,35.70000076293945
2019-11-22,35.52000045776367
2019-03-25,35.45000076293945
2019-02-21,35.2400016784668
2018-12-19,35.45000076293945
2018-07-12,35.27000045776367
2018-09-14,35.650001525878906
2018-08-13,35.13999938964844
2018-10-16,35.779998779296875
2019-07-31,34.599998474121094
2019-05-28,34.470001220703125
2019-04-26,33.91999816894531
2020-04-28,32.08000183105469
2019-11-25,32.02000045776367
2020-02-12,32.06999969482422
2020-05-01,32.18000030517578
2020-05-04,32.630001068115234
2019-06-12,32.09000015258789
2019-04-09,31.260000228881836
2019-03-08,30.899999618530273
2019-02-04,29.239999771118164
2018-07-27,31.3799991607666
2018-08-28,31.0
2019-01-03,30.709999084472656
2019-08-15,31.290000915527344
2018-10-31,30.6200008392334
2019-09-16,31.75
2020-02-18,32.220001220703125
2020-05-07,33.2599983215332
2018-08-17,32.9900016784668
2019-12-04,33.08000183105469
2020-02-21,33.65999984741211
2018-12-17,33.72999954223633
2019-08-30,33.79999923706055
2018-11-15,33.150001525878906
2019-07-29,32.02000045776367
2019-06-27,32.27000045776367
2019-04-24,31.190000534057617
2018-07-10,31.75
2018-09-12,31.899999618530273
2019-02-19,30.34000015258789
2019-01-18,31.299999237060547
2020-02-24,30.31999969482422
2020-05-13,31.600000381469727
2019-12-10,31.139999389648438
2020-02-27,31.959999084472656
2019-12-13,32.189998626708984
2020-05-19,31.81999969482422
2019-03-06,32.810001373291016
2018-11-30,33.029998779296875
2019-08-13,31.489999771118164
2019-07-12,32.25
2019-06-10,31.31999969482422
2019-05-09,32.29999923706055
2018-07-25,32.220001220703125
2018-09-27,32.16999816894531
2018-10-29,31.549999237060547
2019-10-16,31.389999389648438
2019-12-16,31.1299991607666
2020-03-04,30.68000030517578
2020-05-22,29.889999389648438
2019-10-01,29.34000015258789
2019-12-19,28.3799991607666
2018-09-10,28.15999984741211
2019-05-24,28.799999237060547
2018-08-09,29.829999923706055
2019-04-22,29.950000762939453
2019-03-21,29.59000015258789
2019-01-16,29.209999084472656
2019-08-28,28.59000015258789
2018-11-13,29.06999969482422
2018-10-12,29.610000610351562
2019-06-25,29.65999984741211
2020-03-10,29.5
2020-05-28,30.049999237060547
2019-10-07,29.760000228881836
2020-03-13,29.84000015258789
2019-10-10,30.100000381469727
2020-03-16,29.90999984741211
2020-06-03,30.329999923706055
2018-11-28,30.350000381469727
2018-09-25,29.459999084472656
2018-07-23,29.459999084472656
2018-08-24,30.309999465942383
2019-07-10,29.950000762939453
2019-05-07,32.099998474121094
2019-04-05,33.83000183105469
2019-03-04,33.439998626708984
2019-01-31,33.400001525878906
2019-09-12,33.06999969482422
2019-12-31,33.54999923706055
2020-03-19,33.459999084472656
2020-01-03,33.47999954223633
2020-06-09,32.959999084472656
2019-02-15,33.459999084472656
2019-01-14,33.58000183105469
2018-07-06,34.20000076293945
2018-08-07,33.849998474121094
2018-10-10,34.029998779296875
2018-12-13,34.34000015258789
2019-08-26,34.2599983215332
2019-07-25,34.540000915527344
2019-05-22,34.66999816894531
2019-03-19,35.0
2020-01-06,35.040000915527344
2020-03-25,34.59000015258789
2020-06-12,34.54999923706055
2019-10-22,35.040000915527344
2020-01-09,35.040000915527344
2020-06-15,34.900001525878906
2019-10-25,34.689998626708984
2020-03-31,34.52000045776367
2020-06-18,33.65999984741211
2019-04-03,34.0
2018-08-22,34.31999969482422
2018-10-25,34.34000015258789
2019-01-29,34.25
2018-12-28,34.220001220703125
2018-11-26,34.61000061035156
2019-08-09,34.5
2019-07-08,34.61000061035156
2019-06-06,34.15999984741211
2019-09-10,34.689998626708984
2020-01-15,33.75
2020-04-03,34.040000915527344
2019-10-31,33.61000061035156
2020-04-06,33.279998779296875
2020-06-24,33.04999923706055
2018-11-09,33.41999816894531
2019-07-23,34.0099983215332
2019-06-21,34.380001068115234
2019-05-20,34.310001373291016
2019-04-18,34.720001220703125
2018-09-06,34.61000061035156
2018-10-08,34.529998779296875
2019-02-13,34.290000915527344
2018-12-11,34.41999816894531
2019-09-25,34.880001068115234
2020-01-21,35.13999938964844
2020-04-09,35.0
2019-11-06,35.0099983215332
2020-01-24,34.9900016784668
2020-01-27,34.68000030517578
2020-04-15,34.439998626708984
2018-12-26,34.75
2019-08-07,34.31999969482422
2019-06-04,33.4900016784668
2018-09-21,33.61000061035156
2018-07-19,31.049999237060547
2018-08-20,32.0
2018-10-23,32.43000030517578
2019-05-03,31.649999618530273
2019-04-01,31.1299991607666
2019-02-28,31.43000030517578
2019-11-12,31.079999923706055
2020-01-30,30.729999542236328
2019-11-15,30.389999389648438
2020-04-21,30.110000610351562
2019-04-16,29.760000228881836
2019-03-15,29.84000015258789
2019-02-11,30.59000015258789
2019-01-10,30.110000610351562
2019-08-22,29.579999923706055
2018-11-07,30.06999969482422
2018-08-03,30.1200008392334
2018-09-04,29.989999771118164
2019-06-19,29.8799991607666
