Dates,GLW
2019-08-08,21.280000686645508
2019-06-05,20.540000915527344
2018-07-20,19.110000610351562
2018-08-21,18.700000762939453
2018-10-24,17.90999984741211
2019-04-02,19.709999084472656
2019-03-01,19.68000030517578
2019-01-28,20.56999969482422
2018-12-27,21.18000030517578
2019-09-09,20.40999984741211
2020-03-02,20.700000762939453
2020-05-20,19.989999771118164
2019-12-17,19.84000015258789
2020-03-05,20.719999313354492
2019-02-12,20.440000534057617
2019-01-11,19.440000534057617
2018-12-10,19.979999542236328
2019-08-23,20.030000686645508
2018-11-08,20.780000686645508
2019-07-22,21.6299991607666
2019-06-20,22.139999389648438
2018-09-05,22.479999542236328
2019-04-17,22.010000228881836
2019-09-24,20.65999984741211
2019-12-20,20.389999389648438
2020-05-26,20.670000076293945
2019-04-30,20.709999084472656
2019-12-23,20.950000762939453
2020-03-11,21.6200008392334
2020-05-29,21.299999237060547
2019-12-26,20.40999984741211
2020-06-01,19.6299991607666
2019-05-02,19.940000534057617
2019-02-27,19.649999618530273
2018-11-23,20.969999313354492
2019-08-06,20.84000015258789
2018-07-18,21.579999923706055
2018-09-20,21.31999969482422
2018-10-22,21.3799991607666
2019-07-05,22.479999542236328
2019-06-03,23.329999923706055
2019-10-09,23.049999237060547
2019-10-11,22.790000915527344
2020-03-17,22.739999771118164
2020-06-04,23.8799991607666
2019-10-14,25.149999618530273
2020-03-20,24.75
2018-11-06,26.68000030517578
2019-06-18,27.270000457763672
2019-05-17,27.6299991607666
2019-04-15,27.850000381469727
2019-03-14,26.149999618530273
2019-01-09,26.93000030517578
2018-08-02,27.1200008392334
2018-10-05,27.65999984741211
2019-08-21,27.25
2019-10-17,27.350000381469727
2020-03-23,26.700000762939453
2020-06-10,26.540000915527344
2019-02-25,26.8799991607666
2020-01-07,25.809999465942383
2020-03-26,25.809999465942383
2019-10-23,25.40999984741211
