Dates,GLW
2019-11-22,33.648643493652344
2019-03-25,33.63913345336914
2019-02-21,33.5535888671875
2018-12-19,33.53457260131836
2018-07-12,33.715171813964844
2018-09-14,33.97181701660156
2018-08-13,33.933799743652344
2018-10-16,33.01178741455078
2019-07-31,32.764652252197266
2019-05-28,32.555538177490234
2019-04-26,30.72101593017578
2020-04-28,29.78950309753418
2019-11-25,30.54041862487793
2020-02-12,30.21723747253418
2020-05-01,31.02518081665039
2020-05-04,30.787551879882812
2019-06-12,29.627910614013672
2019-04-09,29.2572078704834
2019-03-08,29.304731369018555
2019-02-04,29.856037139892578
2018-07-27,28.800952911376953
2018-08-28,29.894060134887695
2019-01-03,29.17165756225586
2019-08-15,29.076608657836914
2018-10-31,29.6849422454834
2019-09-16,30.369321823120117
2020-02-18,31.462425231933594
2020-05-07,31.28182601928711
2018-08-17,31.424409866333008
2019-12-04,31.72857666015625
2020-02-21,32.32740783691406
2018-12-17,32.41295623779297
2019-08-30,31.899675369262695
2018-11-15,30.14119529724121
2019-07-29,30.445363998413086
2019-06-27,30.02713394165039
2019-04-24,30.63895606994629
2018-07-10,30.619836807250977
2018-09-12,29.78814125061035
2019-02-19,29.491788864135742
2019-01-18,29.35795021057129
2020-02-24,29.797698974609375
2020-05-13,30.151409149169922
2019-12-10,30.189651489257812
2020-02-27,30.830150604248047
2019-12-13,30.457321166992188
2020-05-19,30.80147361755371
2019-03-06,31.91996192932129
2018-11-30,30.73455810546875
2019-08-13,30.849273681640625
2019-07-12,30.046253204345703
2019-06-10,30.361724853515625
2019-05-09,30.199209213256836
2018-07-25,30.572036743164062
2018-09-27,30.56247901916504
2018-10-29,30.046253204345703
2019-10-16,29.539587020874023
2019-12-16,29.30059242248535
2020-03-04,28.736570358276367
2020-05-22,28.249019622802734
2019-10-01,27.512922286987305
2019-12-19,26.73858642578125
2018-09-10,27.89531135559082
2019-05-24,28.392417907714844
2018-08-09,28.440217971801758
2019-04-22,28.87996482849121
2019-03-21,28.56449317932129
2019-01-16,26.795942306518555
2019-08-28,27.923992156982422
2018-11-13,27.914432525634766
2018-10-12,28.182104110717773
2019-06-25,28.37329864501953
2020-03-10,29.01380157470703
2020-05-28,28.72701072692871
2019-10-07,28.53581428527832
2020-03-13,28.77480697631836
2019-10-10,28.74612808227539
2020-03-16,28.937326431274414
2020-06-03,29.281475067138672
2018-11-28,28.124746322631836
2018-09-25,28.019588470458984
2018-07-23,28.545373916625977
2018-08-24,29.023365020751953
2019-07-10,29.023365020751953
2019-05-07,32.23543167114258
2019-04-05,32.04423904418945
2019-03-04,31.79568099975586
2019-01-31,31.63317108154297
2019-09-12,32.07291793823242
2019-12-31,32.07291793823242
2020-03-19,32.28322982788086
2020-01-03,31.74788475036621
2020-06-09,31.91996192932129
2019-02-15,31.89128875732422
2019-01-14,32.52222442626953
2018-07-06,32.541343688964844
2018-08-07,32.2449951171875
2018-10-10,32.99064636230469
2018-12-13,32.69430160522461
2019-08-26,33.13404846191406
2019-07-25,32.98108673095703
2019-05-22,33.3156852722168
2019-03-19,33.53555679321289
2020-01-06,33.3730354309082
2020-03-25,33.35380935668945
2020-06-12,33.46918869018555
2019-10-22,33.584564208984375
2020-01-09,33.536495208740234
2020-06-15,33.35380935668945
2019-10-25,33.18074417114258
2020-03-31,32.66154861450195
2020-06-18,32.49808883666992
2019-04-03,32.88268280029297
2018-08-22,32.88268280029297
2018-10-25,32.98845291137695
2019-01-29,32.90191650390625
2018-12-28,33.19036102294922
2018-11-26,33.02690887451172
2019-08-09,33.27689743041992
2019-07-08,32.90191650390625
2019-06-06,33.44995880126953
2019-09-10,32.526939392089844
2020-01-15,32.44040298461914
2020-04-03,32.31541442871094
2019-10-31,31.959667205810547
2020-04-06,31.632761001586914
2020-06-24,31.825056076049805
2018-11-09,32.613468170166016
2019-07-23,32.70961380004883
2019-06-21,33.05575180053711
2019-05-20,33.27689743041992
2019-04-18,33.35380935668945
2018-09-06,33.34419631958008
2018-10-08,32.96922302246094
2019-02-13,33.074981689453125
2018-12-11,33.267276763916016
2019-09-25,33.66148376464844
2020-01-21,33.61341094970703
2020-04-09,33.536495208740234
2019-11-06,33.56533432006836
2020-01-24,33.50764846801758
2020-01-27,33.02690887451172
2020-04-15,33.50764846801758
2018-12-26,33.1230583190918
