Dates,GLW
2018-06-20,28.56999969482422
2018-06-21,28.75
2018-06-25,28.670000076293945
2018-06-22,28.360000610351562
2018-06-26,27.84000015258789
2018-06-27,27.969999313354492
2018-06-28,27.440000534057617
2018-06-29,27.770000457763672
2018-07-02,27.719999313354492
2018-07-03,27.8799991607666
2018-07-05,27.959999084472656
2018-07-16,28.299999237060547
2018-09-18,29.030000686645508
2019-01-24,28.989999771118164
2019-09-05,28.670000076293945
2018-11-21,28.75
2020-01-13,28.940000534057617
2020-04-01,28.8700008392334
2020-06-19,29.309999465942383
2019-10-29,29.520000457763672
2020-01-16,29.479999542236328
2020-06-22,29.309999465942383
2018-10-03,29.40999984741211
2018-07-31,30.270000457763672
2019-03-12,33.310001373291016
2019-02-08,33.77000045776367
2019-01-07,33.81999969482422
2018-12-06,34.150001525878906
2019-08-19,33.349998474121094
2019-07-18,33.33000183105469
2019-05-15,33.040000915527344
2019-09-20,33.04999923706055
2019-11-01,33.06999969482422
2020-04-07,33.18000030517578
2020-06-25,33.4900016784668
2020-06-16,33.52000045776367
2019-11-04,33.0099983215332
2020-01-22,33.0099983215332
2019-11-07,32.79999923706055
2020-04-13,32.54999923706055
2019-07-01,32.939998626708984
2019-05-30,33.08000183105469
2018-08-15,33.209999084472656
2018-10-18,33.060001373291016
2019-03-27,33.029998779296875
2019-01-22,33.04999923706055
2018-12-21,33.11000061035156
2019-09-03,33.900001525878906
2018-11-19,33.84000015258789
2019-08-02,34.0
2020-01-28,33.86000061035156
2020-04-16,33.540000915527344
2019-11-13,33.47999954223633
2020-01-31,33.439998626708984
2018-12-04,33.58000183105469
2018-11-02,33.72999954223633
2019-07-16,34.06999969482422
2018-08-30,33.849998474121094
2018-10-01,34.150001525878906
2019-06-14,35.099998474121094
2019-05-13,36.0
2019-04-11,35.540000915527344
2019-02-06,35.470001220703125
2019-09-18,35.40999984741211
2020-02-03,36.36000061035156
2020-04-22,36.560001373291016
2019-11-19,35.939998626708984
2020-02-06,35.869998931884766
2019-11-22,35.83000183105469
2019-03-25,35.650001525878906
2019-02-21,35.400001525878906
2018-12-19,35.66999816894531
2018-07-12,35.63999938964844
2018-09-14,35.91999816894531
2018-08-13,35.7599983215332
2018-10-16,35.88999938964844
2019-07-31,34.77000045776367
2019-05-28,34.58000183105469
2019-04-26,33.97999954223633
2020-04-28,32.65999984741211
2019-11-25,32.25
2020-02-12,32.150001525878906
2020-05-01,33.369998931884766
2020-05-04,32.83000183105469
2019-06-12,32.25
2019-04-09,31.530000686645508
2019-03-08,31.110000610351562
2019-02-04,31.799999237060547
2018-07-27,31.899999618530273
2018-08-28,31.540000915527344
2019-01-03,31.270000457763672
2019-08-15,31.489999771118164
2018-10-31,31.309999465942383
2019-09-16,32.47999954223633
2020-02-18,33.20000076293945
2020-05-07,33.36000061035156
2018-08-17,33.209999084472656
2019-12-04,33.61000061035156
2020-02-21,34.02000045776367
2018-12-17,34.11000061035156
2019-08-30,33.91999816894531
2018-11-15,33.20000076293945
2019-07-29,32.7400016784668
2019-06-27,32.720001220703125
2019-04-24,32.29999923706055
2018-07-10,32.369998931884766
2018-09-12,31.969999313354492
2019-02-19,31.170000076293945
2019-01-18,31.350000381469727
2020-02-24,31.479999542236328
2020-05-13,31.65999984741211
2019-12-10,31.670000076293945
2020-02-27,32.2599983215332
2019-12-13,32.25
2020-05-19,32.34000015258789
2019-03-06,33.4900016784668
2018-11-30,33.22999954223633
2019-08-13,32.279998779296875
2019-07-12,32.779998779296875
2019-06-10,31.860000610351562
2019-05-09,32.459999084472656
2018-07-25,32.58000183105469
2018-09-27,32.349998474121094
2018-10-29,32.02000045776367
2019-10-16,31.799999237060547
2019-12-16,31.399999618530273
2020-03-04,31.459999084472656
2020-05-22,30.290000915527344
2019-10-01,29.729999542236328
2019-12-19,28.709999084472656
2018-09-10,29.190000534057617
2019-05-24,29.700000762939453
2018-08-09,30.239999771118164
2019-04-22,30.229999542236328
2019-03-21,30.149999618530273
2019-01-16,29.360000610351562
2019-08-28,29.479999542236328
2018-11-13,29.450000762939453
2018-10-12,29.639999389648438
2019-06-25,29.940000534057617
2020-03-10,30.389999389648438
2020-05-28,30.170000076293945
2019-10-07,29.950000762939453
2020-03-13,30.25
2019-10-10,30.3700008392334
2020-03-16,30.440000534057617
2020-06-03,30.770000457763672
2018-11-28,30.459999084472656
2018-09-25,29.709999084472656
2018-07-23,30.059999465942383
2018-08-24,30.790000915527344
2019-07-10,30.520000457763672
2019-05-07,33.970001220703125
2019-04-05,33.869998931884766
2019-03-04,33.470001220703125
2019-01-31,33.47999954223633
2019-09-12,33.689998626708984
2019-12-31,33.709999084472656
2020-03-19,33.970001220703125
2020-01-03,33.88999938964844
2020-06-09,33.38999938964844
2019-02-15,33.619998931884766
2019-01-14,34.209999084472656
2018-07-06,34.20000076293945
2018-08-07,33.93000030517578
2018-10-10,34.540000915527344
2018-12-13,34.459999084472656
2019-08-26,34.79999923706055
2019-07-25,34.65999984741211
2019-05-22,34.93000030517578
2019-03-19,35.31999969482422
2020-01-06,35.220001220703125
2020-03-25,34.709999084472656
2020-06-12,34.91999816894531
2019-10-22,35.2400016784668
2020-01-09,35.25
2020-06-15,34.959999084472656
2019-10-25,34.75
2020-03-31,34.52000045776367
2020-06-18,33.849998474121094
2019-04-03,34.310001373291016
2018-08-22,34.33000183105469
2018-10-25,34.5099983215332
2019-01-29,34.25
2018-12-28,34.540000915527344
2018-11-26,34.709999084472656
2019-08-09,34.880001068115234
2019-07-08,34.619998931884766
2019-06-06,34.939998626708984
2019-09-10,34.75
2020-01-15,33.9900016784668
2020-04-03,34.150001525878906
2019-10-31,33.72999954223633
2020-04-06,33.4900016784668
2020-06-24,33.31999969482422
2018-11-09,34.040000915527344
2019-07-23,34.150001525878906
2019-06-21,34.650001525878906
2019-05-20,34.7400016784668
2019-04-18,34.970001220703125
2018-09-06,34.689998626708984
2018-10-08,34.619998931884766
2019-02-13,34.47999954223633
2018-12-11,34.70000076293945
2019-09-25,35.060001373291016
2020-01-21,35.150001525878906
2020-04-09,35.099998474121094
2019-11-06,35.34000015258789
2020-01-24,35.189998626708984
2020-01-27,34.689998626708984
2020-04-15,34.90999984741211
2018-12-26,34.900001525878906
2019-08-07,34.34000015258789
2019-06-04,33.72999954223633
2018-09-21,33.91999816894531
2018-07-19,32.15999984741211
2018-08-20,32.70000076293945
2018-10-23,32.58000183105469
2019-05-03,32.099998474121094
2019-04-01,31.639999389648438
2019-02-28,31.65999984741211
2019-11-12,31.209999084472656
2020-01-30,30.729999542236328
2019-11-15,30.93000030517578
2020-04-21,30.149999618530273
2019-04-16,30.309999465942383
2019-03-15,30.31999969482422
2019-02-11,31.100000381469727
2019-01-10,30.3799991607666
2019-08-22,29.799999237060547
2018-11-07,30.43000030517578
2018-08-03,30.489999771118164
2018-09-04,29.989999771118164
2019-06-19,29.979999542236328
2019-09-23,29.940000534057617
2019-11-18,29.850000381469727
2020-02-05,29.350000381469727
2020-04-24,28.959999084472656
2019-03-29,29.239999771118164
2019-11-21,29.899999618530273
2020-04-27,30.3799991607666
2020-02-11,30.6200008392334
2020-04-30,30.93000030517578
2019-05-01,31.329999923706055
2019-02-26,31.43000030517578
2019-01-25,31.270000457763672
2018-12-24,31.489999771118164
2019-09-06,31.5
2018-07-17,31.479999542236328
2018-09-19,32.83000183105469
2019-08-05,32.779998779296875
2019-10-08,33.310001373291016
2019-12-11,33.349998474121094
2019-11-27,33.349998474121094
2020-02-14,33.209999084472656
2020-05-06,33.459999084472656
2019-01-08,33.41999816894531
2018-12-07,33.369998931884766
2019-08-20,34.2599983215332
2018-11-05,34.09000015258789
2019-07-19,33.91999816894531
2018-10-04,33.61000061035156
2019-06-17,33.38999938964844
2019-05-16,33.11000061035156
2018-08-01,33.36000061035156
2019-03-13,32.790000915527344
2019-12-03,33.099998474121094
2020-02-20,33.41999816894531
2019-12-06,33.4900016784668
2020-05-12,33.209999084472656
2019-12-09,33.220001220703125
2020-02-26,33.58000183105469
2020-05-15,33.45000076293945
2019-03-28,33.7599983215332
2018-09-17,33.869998931884766
2018-08-16,33.619998931884766
2018-10-19,33.84000015258789
2019-04-29,34.25
2019-01-23,32.15999984741211
2019-09-04,31.329999923706055
2018-11-20,30.760000228881836
2019-07-02,29.760000228881836
2019-05-31,29.0
2019-12-12,28.729999542236328
2020-05-18,28.610000610351562
2019-09-27,29.219999313354492
2020-03-03,28.979999542236328
2020-05-21,28.09000015258789
2019-05-14,28.75
2018-08-31,27.8700008392334
2018-07-30,27.440000534057617
2018-10-02,27.790000915527344
2019-04-12,28.25
2019-03-11,27.920000076293945
2019-02-07,28.06999969482422
2019-07-17,28.3799991607666
2019-09-19,28.270000457763672
2019-10-21,27.760000228881836
2019-12-18,27.5
2020-03-06,27.450000762939453
2019-10-03,27.940000534057617
2020-03-09,28.190000534057617
2020-05-27,27.510000228881836
2019-12-24,27.520000457763672
2020-03-12,28.719999313354492
2018-12-20,28.850000381469727
2019-08-01,28.790000915527344
2018-08-14,29.389999389648438
2018-07-13,29.979999542236328
2018-10-17,30.440000534057617
2019-05-29,30.530000686645508
2019-03-26,30.25
2019-02-22,28.290000915527344
2019-10-04,28.239999771118164
2019-11-05,27.959999084472656
2019-12-27,28.139999389648438
2020-06-02,27.790000915527344
2019-12-30,27.84000015258789
2020-03-18,28.360000610351562
2020-06-05,28.34000015258789
2019-07-15,28.700000762939453
2018-12-03,28.700000762939453
2019-06-13,28.959999084472656
2019-01-04,27.6200008392334
2018-08-29,27.610000610351562
2019-02-05,28.059999465942383
2018-11-01,28.219999313354492
2019-08-16,27.709999084472656
2019-04-10,28.0
2019-09-17,28.469999313354492
2019-10-15,29.34000015258789
2020-01-02,29.110000610351562
2020-06-08,29.690000534057617
2019-10-18,29.65999984741211
2020-03-24,29.780000686645508
2020-06-11,29.43000030517578
2020-01-08,30.1299991607666
2019-04-25,30.190000534057617
2019-07-30,30.100000381469727
2019-02-20,30.34000015258789
2018-07-11,30.700000762939453
2018-09-13,30.829999923706055
2018-10-15,31.100000381469727
2019-06-28,30.420000076293945
2018-12-18,30.389999389648438
2018-11-16,29.889999389648438
2019-10-02,30.15999984741211
2020-03-27,30.3700008392334
2020-01-10,30.110000610351562
2019-10-24,30.299999237060547
2020-03-30,30.3799991607666
2020-06-17,30.18000030517578
2020-01-14,30.030000686645508
2020-04-02,29.59000015258789
2019-01-02,29.100000381469727
2019-08-14,29.389999389648438
2018-10-30,29.209999084472656
2019-06-11,29.200000762939453
2019-05-10,28.969999313354492
2019-04-08,28.639999389648438
2018-08-27,29.030000686645508
2018-07-26,29.360000610351562
2018-09-28,29.219999313354492
2019-03-07,29.479999542236328
2019-10-30,29.350000381469727
2020-01-17,29.170000076293945
2020-06-23,28.389999389648438
2020-04-08,28.559999465942383
2020-06-26,28.15999984741211
2019-03-22,28.149999618530273
2019-01-17,28.959999084472656
2019-08-29,28.610000610351562
2018-11-14,28.5
2019-06-26,29.31999969482422
2018-09-11,29.440000534057617
2018-07-09,29.06999969482422
2018-08-10,28.75
2019-04-23,28.530000686645508
2019-09-30,28.920000076293945
2020-01-23,29.360000610351562
2019-11-08,29.1299991607666
2020-04-14,29.149999618530273
2019-11-11,29.100000381469727
2020-01-29,29.100000381469727
2020-04-17,29.1299991607666
2018-07-24,29.1200008392334
2018-09-26,30.0
2019-05-08,29.729999542236328
2019-03-05,29.690000534057617
2019-02-01,29.940000534057617
2018-12-31,30.079999923706055
2018-11-29,30.229999542236328
2019-08-12,30.34000015258789
2019-07-11,30.420000076293945
2019-09-13,30.440000534057617
2019-11-14,30.06999969482422
2020-04-20,30.110000610351562
2020-02-04,30.209999084472656
2020-04-23,29.8700008392334
2018-12-14,30.1299991607666
2019-08-27,29.6200008392334
2018-08-08,29.719999313354492
2018-10-11,28.920000076293945
2018-11-12,28.84000015258789
2019-07-26,29.260000228881836
2019-06-24,27.959999084472656
2019-05-23,27.600000381469727
2019-03-20,27.3700008392334
2019-01-15,27.670000076293945
2019-11-20,28.299999237060547
2020-02-07,28.489999771118164
2020-02-10,27.979999542236328
2020-04-29,27.639999389648438
2019-11-26,28.329999923706055
2020-02-13,28.889999389648438
2019-01-30,28.920000076293945
2018-08-23,28.700000762939453
2018-09-24,28.540000915527344
2018-11-27,28.309999465942383
2018-10-26,28.309999465942383
2019-07-09,28.1299991607666
2019-06-07,27.34000015258789
2019-05-06,27.200000762939453
2019-04-04,26.290000915527344
2019-09-11,25.18000030517578
2019-11-29,24.100000381469727
2020-05-05,24.68000030517578
2019-12-02,25.40999984741211
2020-02-19,25.100000381469727
2020-05-08,25.030000686645508
2019-05-21,24.979999542236328
2019-03-18,24.149999618530273
2018-09-07,24.209999084472656
2018-08-06,23.799999237060547
2018-10-09,22.329999923706055
2019-02-14,22.799999237060547
2018-12-12,20.139999389648438
2019-07-24,21.56999969482422
2019-09-26,21.559999465942383
2019-10-28,21.989999771118164
2019-12-05,21.610000610351562
2020-05-11,18.780000686645508
2019-07-03,20.06999969482422
2020-02-25,21.040000915527344
2020-05-14,21.959999084472656
2020-02-28,21.59000015258789
2019-08-08,21.399999618530273
2019-06-05,21.549999237060547
2018-07-20,19.68000030517578
2018-08-21,19.440000534057617
2018-10-24,18.84000015258789
2019-04-02,19.84000015258789
2019-03-01,20.5
2019-01-28,20.729999542236328
2018-12-27,21.6299991607666
2019-09-09,21.079999923706055
2020-03-02,21.100000381469727
2020-05-20,20.229999542236328
2019-12-17,20.049999237060547
2020-03-05,20.969999313354492
2019-02-12,20.90999984741211
2019-01-11,20.18000030517578
2018-12-10,20.09000015258789
2019-08-23,20.639999389648438
2018-11-08,20.829999923706055
2019-07-22,21.790000915527344
2019-06-20,23.100000381469727
2018-09-05,22.729999542236328
2019-04-17,22.34000015258789
2019-09-24,21.520000457763672
2019-12-20,20.520000457763672
2020-05-26,21.09000015258789
2019-04-30,20.959999084472656
2019-12-23,21.280000686645508
2020-03-11,21.729999542236328
2020-05-29,21.440000534057617
2019-12-26,21.469999313354492
2020-06-01,20.40999984741211
2019-05-02,19.959999084472656
2019-02-27,19.860000610351562
2018-11-23,21.1200008392334
2019-08-06,21.25
2018-07-18,21.709999084472656
2018-09-20,21.709999084472656
2018-10-22,21.43000030517578
2019-07-05,22.809999465942383
2019-06-03,23.350000381469727
2019-10-09,23.459999084472656
2019-10-11,22.969999313354492
2020-03-17,22.90999984741211
2020-06-04,23.8799991607666
2019-10-14,25.25
2020-03-20,25.329999923706055
2018-11-06,26.709999084472656
2019-06-18,27.290000915527344
2019-05-17,27.850000381469727
2019-04-15,28.110000610351562
2019-03-14,27.06999969482422
2019-01-09,27.350000381469727
2018-08-02,27.479999542236328
2018-10-05,28.440000534057617
2019-08-21,27.850000381469727
2019-10-17,27.530000686645508
2020-03-23,28.0
2020-06-10,26.729999542236328
2019-02-25,27.209999084472656
2020-01-07,26.739999771118164
2020-03-26,25.8799991607666
2019-10-23,25.860000610351562
