Dates,MLM
2019-06-27,185.0500030517578
2019-04-24,184.8000030517578
2018-07-10,184.36000061035156
2018-09-12,183.99000549316406
2019-02-19,182.9499969482422
2019-01-18,186.22000122070312
2020-02-24,183.75
2020-05-13,188.27000427246094
2019-12-10,189.64999389648438
2020-02-27,190.10000610351562
2019-12-13,195.77000427246094
2020-05-19,189.77999877929688
2019-03-06,192.49000549316406
2018-11-30,184.7100067138672
2019-08-13,181.63999938964844
2019-07-12,181.25
2019-06-10,177.1199951171875
2019-05-09,176.50999450683594
2018-07-25,177.52000427246094
2018-09-27,172.89999389648438
2018-10-29,171.97999572753906
2019-10-16,172.66000366210938
2019-12-16,175.0500030517578
2020-03-04,169.6300048828125
2020-05-22,164.55999755859375
2019-10-01,163.6999969482422
2019-12-19,161.75
2018-09-10,160.60000610351562
2019-05-24,165.05999755859375
2018-08-09,167.27999877929688
2019-04-22,168.5800018310547
2019-03-21,167.6199951171875
2019-01-16,167.8300018310547
2019-08-28,171.8800048828125
2018-11-13,174.41000366210938
2018-10-12,176.35000610351562
2019-06-25,177.5399932861328
2020-03-10,177.6199951171875
2020-05-28,176.5
2019-10-07,176.89999389648438
2020-03-13,173.60000610351562
2019-10-10,174.0399932861328
2020-03-16,173.1999969482422
2020-06-03,178.3800048828125
2018-11-28,176.3300018310547
2018-09-25,171.83999633789062
2018-07-23,174.44000244140625
2018-08-24,174.6999969482422
2019-07-10,174.3800048828125
2019-05-07,179.16000366210938
2019-04-05,177.88999938964844
2019-03-04,175.75999450683594
2019-01-31,177.16000366210938
2019-09-12,183.69000244140625
2019-12-31,185.41000366210938
2020-03-19,181.8800048828125
2020-01-03,180.19000244140625
2020-06-09,180.74000549316406
2019-02-15,183.86000061035156
2019-01-14,183.00999450683594
2018-07-06,179.83999633789062
2018-08-07,180.80999755859375
2018-10-10,187.8000030517578
2018-12-13,188.9199981689453
2019-08-26,189.25
2019-07-25,190.0500030517578
2019-05-22,189.17999267578125
2019-03-19,188.33999633789062
2020-01-06,187.5
2020-03-25,189.11000061035156
2020-06-12,186.9499969482422
2019-10-22,188.44000244140625
2020-01-09,191.22999572753906
2020-06-15,193.63999938964844
2019-10-25,194.61000061035156
2020-03-31,194.41000366210938
2020-06-18,194.7899932861328
2019-04-03,196.14999389648438
2018-08-22,195.1999969482422
2018-10-25,190.5800018310547
2019-01-29,190.02000427246094
2018-12-28,191.4499969482422
2018-11-26,191.80999755859375
2019-08-09,195.35000610351562
2019-07-08,192.94000244140625
2019-06-06,195.22999572753906
2019-09-10,191.99000549316406
2020-01-15,191.6199951171875
2020-04-03,193.0800018310547
2019-10-31,194.75
2020-04-06,196.08999633789062
2020-06-24,199.77000427246094
2018-11-09,202.22999572753906
2019-07-23,203.7899932861328
2019-06-21,201.57000732421875
2019-05-20,202.07000732421875
2019-04-18,204.17999267578125
2018-09-06,204.8800048828125
2018-10-08,203.55999755859375
2019-02-13,202.77000427246094
2018-12-11,204.64999389648438
2019-09-25,208.42999267578125
2020-01-21,209.61000061035156
2020-04-09,208.3800048828125
2019-11-06,207.74000549316406
2020-01-24,210.07000732421875
2020-01-27,208.9199981689453
2020-04-15,210.74000549316406
2018-12-26,212.4499969482422
2019-08-07,210.47999572753906
2019-06-04,212.02999877929688
2018-09-21,213.35000610351562
2018-07-19,219.67999267578125
2018-08-20,218.50999450683594
2018-10-23,219.75999450683594
2019-05-03,220.3000030517578
2019-04-01,216.72999572753906
2019-02-28,217.74000549316406
2019-11-12,215.85000610351562
2020-01-30,212.85000610351562
2019-11-15,213.47999572753906
2020-04-21,210.64999389648438
2019-04-16,212.5399932861328
2019-03-15,212.75999450683594
2019-02-11,217.41000366210938
2019-01-10,216.9600067138672
2019-08-22,215.4499969482422
2018-11-07,218.4199981689453
2018-08-03,215.1999969482422
2018-09-04,210.16000366210938
2019-06-19,210.2899932861328
2019-09-23,208.5399932861328
2019-11-18,207.02999877929688
2020-02-05,210.44000244140625
2020-04-24,205.02000427246094
2019-03-29,210.47000122070312
2019-11-21,217.3800048828125
2020-04-27,222.22999572753906
2020-02-11,226.0
2020-04-30,228.75999450683594
2019-05-01,227.91000366210938
2019-02-26,216.1199951171875
2019-01-25,217.66000366210938
2018-12-24,219.0399932861328
2019-09-06,220.47000122070312
2018-07-17,223.92999267578125
2018-09-19,221.27000427246094
2019-08-05,214.19000244140625
2019-10-08,220.9600067138672
2019-12-11,223.3800048828125
2019-11-27,222.85000610351562
2020-02-14,223.80999755859375
2020-05-06,222.72000122070312
2019-01-08,223.91000366210938
2018-12-07,226.0
2019-08-20,225.39999389648438
2018-11-05,225.32000732421875
2019-07-19,226.25999450683594
2018-10-04,228.2100067138672
2019-06-17,227.17999267578125
2019-05-16,227.25
2018-08-01,224.97999572753906
2019-03-13,223.05999755859375
2019-12-03,224.08999633789062
2020-02-20,222.72999572753906
2019-12-06,224.97999572753906
2020-05-12,226.4499969482422
2019-12-09,222.86000061035156
2020-02-26,224.2100067138672
2020-05-15,220.61000061035156
2019-03-28,221.5399932861328
2018-09-17,222.22999572753906
2018-08-16,221.47000122070312
2018-10-19,221.27000427246094
2019-04-29,222.57000732421875
2019-01-23,231.0
2019-09-04,245.8300018310547
2018-11-20,241.3800048828125
2019-07-02,240.91000366210938
2019-05-31,242.60000610351562
2019-12-12,242.33999633789062
2020-05-18,242.77999877929688
2019-09-27,246.58999633789062
2020-03-03,247.91000366210938
2020-05-21,247.08999633789062
2019-05-14,247.13999938964844
2018-08-31,247.3300018310547
2018-07-30,247.72999572753906
2018-10-02,247.72999572753906
2019-04-12,254.0
2019-03-11,252.22999572753906
2019-02-07,251.4499969482422
2019-07-17,251.61000061035156
2019-09-19,251.32000732421875
2019-10-21,248.66000366210938
2019-12-18,249.91000366210938
2020-03-06,248.5800018310547
2019-10-03,252.50999450683594
2020-03-09,251.82000732421875
2020-05-27,249.7899932861328
2019-12-24,260.4800109863281
2020-03-12,254.61000061035156
2018-12-20,254.88999938964844
2019-08-01,252.4600067138672
2018-08-14,247.27999877929688
2018-07-13,254.27999877929688
2018-10-17,259.2099914550781
2019-05-29,260.6400146484375
2019-03-26,260.2300109863281
2019-02-22,261.6099853515625
2019-10-04,263.7099914550781
2019-11-05,266.8999938964844
2019-12-27,263.6400146484375
2020-06-02,265.9100036621094
2019-12-30,267.25
2020-03-18,266.010009765625
2020-06-05,268.9800109863281
2019-07-15,268.3699951171875
2018-12-03,271.260009765625
2019-06-13,267.7900085449219
2019-01-04,259.0899963378906
2018-08-29,256.5199890136719
2019-02-05,259.32000732421875
2018-11-01,259.239990234375
2019-08-16,258.9599914550781
2019-04-10,264.0400085449219
2019-09-17,265.0400085449219
2019-10-15,264.92999267578125
2020-01-02,265.1600036621094
2020-06-08,264.80999755859375
2019-10-18,265.05999755859375
2020-03-24,266.9800109863281
2020-06-11,263.17999267578125
2020-01-08,266.8900146484375
2019-04-25,267.2699890136719
2019-07-30,262.1700134277344
2019-02-20,264.2300109863281
2018-07-11,263.510009765625
2018-09-13,267.69000244140625
2018-10-15,263.5799865722656
2019-06-28,259.5
2018-12-18,260.6000061035156
2018-11-16,261.3800048828125
2019-10-02,259.6600036621094
2020-03-27,251.47000122070312
2020-01-10,247.25
2019-10-24,254.22999572753906
2020-03-30,255.44000244140625
2020-06-17,254.6199951171875
2020-01-14,254.66000366210938
2020-04-02,252.5500030517578
2019-01-02,256.75
2019-08-14,260.04998779296875
2018-10-30,259.8500061035156
2019-06-11,257.4599914550781
2019-05-10,260.9700012207031
2019-04-08,259.739990234375
2018-08-27,258.7900085449219
2018-07-26,258.6400146484375
2018-09-28,261.6199951171875
2019-03-07,268.2099914550781
2019-10-30,266.0899963378906
2020-01-17,264.1099853515625
2020-06-23,265.9599914550781
2020-04-08,269.4700012207031
2020-06-26,268.9599914550781
2019-03-22,271.67999267578125
2019-01-17,269.3500061035156
2019-08-29,267.32000732421875
2018-11-14,268.5799865722656
2019-06-26,272.19000244140625
2018-09-11,273.94000244140625
2018-07-09,274.05999755859375
2018-08-10,274.1000061035156
2019-04-23,273.6300048828125
2019-09-30,271.0299987792969
2020-01-23,272.8800048828125
2019-11-08,269.6199951171875
2020-04-14,271.239990234375
2019-11-11,274.3699951171875
2020-01-29,277.5
2020-04-17,277.3299865722656
2018-07-24,277.30999755859375
2018-09-26,275.5400085449219
2019-05-08,274.6499938964844
2019-03-05,275.739990234375
2019-02-01,274.760009765625
2018-12-31,273.92999267578125
2018-11-29,276.760009765625
2019-08-12,272.29998779296875
2019-07-11,271.79998779296875
2019-09-13,260.1000061035156
2019-11-14,258.7699890136719
2020-04-20,261.2900085449219
2020-02-04,262.70001220703125
2020-04-23,265.3500061035156
2018-12-14,264.9100036621094
2019-08-27,262.4200134277344
2018-08-08,262.2699890136719
2018-10-11,259.29998779296875
2018-11-12,258.69000244140625
2019-07-26,260.54998779296875
2019-06-24,259.2300109863281
2019-05-23,259.94000244140625
2019-03-20,264.5
2019-01-15,266.4200134277344
2019-11-20,273.2900085449219
2020-02-07,271.5899963378906
2020-02-10,271.9700012207031
2020-04-29,272.69000244140625
2019-11-26,261.55999755859375
2020-02-13,255.3000030517578
2019-01-30,259.5299987792969
2018-08-23,261.4800109863281
2018-09-24,256.260009765625
2018-11-27,255.6999969482422
2018-10-26,255.42999267578125
2019-07-09,250.83999633789062
2019-06-07,240.97999572753906
2019-05-06,238.8800048828125
2019-04-04,232.72999572753906
2019-09-11,229.9600067138672
2019-11-29,223.30999755859375
2020-05-05,227.6699981689453
2019-12-02,237.00999450683594
2020-02-19,239.3699951171875
2020-05-08,238.02999877929688
2019-05-21,232.97000122070312
2019-03-18,211.35000610351562
2018-09-07,206.8699951171875
2018-08-06,204.41000366210938
2018-10-09,185.7100067138672
2019-02-14,185.1300048828125
2018-12-12,170.97999572753906
2019-07-24,161.85000610351562
2019-09-26,135.0800018310547
2019-10-28,141.22999572753906
2019-12-05,150.0
2020-05-11,141.1199951171875
2019-07-03,149.3300018310547
2020-02-25,157.80999755859375
2020-05-14,184.02999877929688
2020-02-28,178.8800048828125
2019-08-08,175.5
2019-06-05,175.0500030517578
2018-07-20,181.00999450683594
2018-08-21,176.00999450683594
2018-10-24,162.02999877929688
2019-04-02,172.67999267578125
2019-03-01,181.36000061035156
2019-01-28,183.92999267578125
2018-12-27,199.80999755859375
2019-09-09,196.75
2020-03-02,198.3800048828125
2020-05-20,189.1999969482422
2019-12-17,184.3000030517578
2020-03-05,192.14999389648438
2019-02-12,188.5399932861328
2019-01-11,178.24000549316406
2018-12-10,177.02000427246094
2019-08-23,174.63999938964844
2018-11-08,175.55999755859375
2019-07-22,178.50999450683594
2019-06-20,186.16000366210938
2018-09-05,193.97999572753906
2019-04-17,187.58999633789062
2019-09-24,181.9199981689453
2019-12-20,180.5399932861328
2020-05-26,175.41000366210938
2019-04-30,174.24000549316406
2019-12-23,175.8800048828125
2020-03-11,175.72999572753906
2020-05-29,168.75
2019-12-26,168.74000549316406
2020-06-01,159.77999877929688
2019-05-02,151.94000244140625
2019-02-27,166.52999877929688
2018-11-23,174.25
2019-08-06,174.52000427246094
2018-07-18,176.39999389648438
2018-09-20,176.5500030517578
2018-10-22,177.32000732421875
2019-07-05,183.83999633789062
2019-06-03,193.63999938964844
2019-10-09,196.88999938964844
2019-10-11,191.0800018310547
2020-03-17,191.22999572753906
2020-06-04,196.02000427246094
2019-10-14,208.42999267578125
2020-03-20,207.22999572753906
2018-11-06,221.36000061035156
2019-06-18,219.77999877929688
2019-05-17,208.38999938964844
2019-04-15,203.5
2019-03-14,188.24000549316406
2019-01-09,192.47999572753906
2018-08-02,188.32000732421875
2018-10-05,208.5
2019-08-21,209.3300018310547
2019-10-17,207.64999389648438
2020-03-23,209.82000732421875
2020-06-10,204.5
2019-02-25,209.3300018310547
2020-01-07,204.74000549316406
2020-03-26,202.24000549316406
2019-10-23,198.80999755859375
