Dates,MLM
2019-02-15,1244300.0
2019-01-14,1976300.0
2018-07-06,1335800.0
2018-08-07,1709600.0
2018-10-10,1578700.0
2018-12-13,857900.0
2019-08-26,681300.0
2019-07-25,397300.0
2019-05-22,422100.0
2019-03-19,590000.0
2020-01-06,487000.0
2020-03-25,766100.0
2020-06-12,695500.0
2019-10-22,693300.0
2020-01-09,511700.0
2020-06-15,574500.0
2019-10-25,503600.0
2020-03-31,885100.0
2020-06-18,549500.0
2019-04-03,505300.0
2018-08-22,672200.0
2018-10-25,837700.0
2019-01-29,579900.0
2018-12-28,649900.0
2018-11-26,401400.0
2019-08-09,620500.0
2019-07-08,590300.0
2019-06-06,472700.0
2019-09-10,849200.0
2020-01-15,387400.0
2020-04-03,580700.0
2019-10-31,528700.0
2020-04-06,404200.0
2020-06-24,1004400.0
2018-11-09,813000.0
2019-07-23,1019800.0
2019-06-21,557100.0
2019-05-20,452900.0
2019-04-18,446100.0
2018-09-06,320100.0
2018-10-08,357400.0
2019-02-13,289300.0
2018-12-11,528000.0
2019-09-25,736300.0
2020-01-21,450600.0
2020-04-09,566400.0
2019-11-06,469500.0
2020-01-24,465400.0
2020-01-27,279200.0
2020-04-15,351100.0
2018-12-26,496900.0
2019-08-07,374700.0
2019-06-04,799000.0
2018-09-21,922700.0
2018-07-19,1415800.0
2018-08-20,935200.0
2018-10-23,726500.0
2019-05-03,419500.0
2019-04-01,659600.0
2019-02-28,488300.0
2019-11-12,463100.0
2020-01-30,506900.0
2019-11-15,606000.0
2020-04-21,699300.0
2019-04-16,652000.0
2019-03-15,624300.0
2019-02-11,767500.0
2019-01-10,395100.0
2019-08-22,493400.0
2018-11-07,412700.0
2018-08-03,452800.0
2018-09-04,451000.0
2019-06-19,426300.0
2019-09-23,602100.0
2019-11-18,434400.0
2020-02-05,549200.0
2020-04-24,647800.0
2019-03-29,715900.0
2019-11-21,722800.0
2020-04-27,642000.0
2020-02-11,688900.0
2020-04-30,574200.0
2019-05-01,510800.0
2019-02-26,980200.0
2019-01-25,729100.0
2018-12-24,452400.0
2019-09-06,306000.0
2018-07-17,429900.0
2018-09-19,471900.0
2019-08-05,513700.0
2019-10-08,470900.0
2019-12-11,636300.0
2019-11-27,355200.0
2020-02-14,331800.0
2020-05-06,511900.0
2019-01-08,409700.0
2018-12-07,924800.0
2019-08-20,503700.0
2018-11-05,467800.0
2019-07-19,290000.0
2018-10-04,195600.0
2019-06-17,436200.0
2019-05-16,345800.0
2018-08-01,388900.0
2019-03-13,363100.0
2019-12-03,386500.0
2020-02-20,675300.0
2019-12-06,426200.0
2020-05-12,362800.0
2019-12-09,596200.0
2020-02-26,461700.0
2020-05-15,492500.0
2019-03-28,548600.0
2018-09-17,1912000.0
2018-08-16,522400.0
2018-10-19,608400.0
2019-04-29,760300.0
2019-01-23,1347900.0
2019-09-04,1417600.0
2018-11-20,686300.0
2019-07-02,723500.0
2019-05-31,754000.0
2019-12-12,789500.0
2020-05-18,725800.0
2019-09-27,575200.0
2020-03-03,317800.0
2020-05-21,292500.0
2019-05-14,421900.0
2018-08-31,485800.0
2018-07-30,422900.0
2018-10-02,406200.0
2019-04-12,456000.0
2019-03-11,819600.0
2019-02-07,715900.0
2019-07-17,302200.0
2019-09-19,544100.0
2019-10-21,366200.0
2019-12-18,439900.0
2020-03-06,506700.0
2019-10-03,605600.0
2020-03-09,444300.0
2020-05-27,887600.0
2019-12-24,554600.0
2020-03-12,617900.0
2018-12-20,263400.0
2019-08-01,533000.0
2018-08-14,489300.0
2018-07-13,423300.0
2018-10-17,480400.0
2019-05-29,327400.0
2019-03-26,368400.0
2019-02-22,512600.0
2019-10-04,541000.0
2019-11-05,401100.0
2019-12-27,800100.0
2020-06-02,341300.0
2019-12-30,353900.0
2020-03-18,403100.0
2020-06-05,404800.0
2019-07-15,345300.0
2018-12-03,399000.0
2019-06-13,622500.0
2019-01-04,890200.0
2018-08-29,612600.0
2019-02-05,636100.0
2018-11-01,732700.0
2019-08-16,608200.0
2019-04-10,448800.0
2019-09-17,376700.0
2019-10-15,491200.0
2020-01-02,399200.0
2020-06-08,475900.0
2019-10-18,452400.0
2020-03-24,316100.0
2020-06-11,480600.0
2020-01-08,424800.0
2019-04-25,425100.0
2019-07-30,559800.0
2019-02-20,572100.0
2018-07-11,605400.0
2018-09-13,698400.0
2018-10-15,1088200.0
2019-06-28,743500.0
2018-12-18,735600.0
2018-11-16,1010200.0
2019-10-02,1344900.0
2020-03-27,1541300.0
2020-01-10,720700.0
2019-10-24,614300.0
2020-03-30,605900.0
2020-06-17,503900.0
2020-01-14,458500.0
2020-04-02,594400.0
2019-01-02,464600.0
2019-08-14,420200.0
2018-10-30,459700.0
2019-06-11,428100.0
2019-05-10,496500.0
2019-04-08,525500.0
2018-08-27,423700.0
2018-07-26,740600.0
2018-09-28,1025700.0
2019-03-07,724200.0
2019-10-30,242600.0
2020-01-17,433100.0
2020-06-23,609400.0
2020-04-08,608000.0
2020-06-26,592500.0
2019-03-22,469600.0
2019-01-17,452800.0
2019-08-29,439400.0
2018-11-14,382900.0
2019-06-26,401000.0
2018-09-11,449400.0
2018-07-09,419000.0
2018-08-10,558200.0
2019-04-23,589500.0
2019-09-30,532700.0
2020-01-23,954100.0
2019-11-08,625200.0
2020-04-14,314000.0
2019-11-11,254100.0
2020-01-29,233000.0
2020-04-17,297800.0
2018-07-24,230500.0
2018-09-26,553500.0
2019-05-08,442400.0
2019-03-05,571500.0
2019-02-01,533700.0
2018-12-31,506500.0
2018-11-29,481600.0
2019-08-12,335600.0
2019-07-11,647900.0
2019-09-13,1076900.0
2019-11-14,703100.0
2020-04-20,728900.0
2020-02-04,541700.0
2020-04-23,590800.0
2018-12-14,400900.0
2019-08-27,385700.0
2018-08-08,305800.0
2018-10-11,545100.0
2018-11-12,434500.0
2019-07-26,504900.0
2019-06-24,737800.0
2019-05-23,387900.0
2019-03-20,607100.0
2019-01-15,482600.0
2019-11-20,559600.0
2020-02-07,534000.0
2020-02-10,310900.0
2020-04-29,744000.0
2019-11-26,901400.0
2020-02-13,636500.0
2019-01-30,616100.0
2018-08-23,545000.0
2018-09-24,700400.0
2018-11-27,753600.0
2018-10-26,506300.0
2019-07-09,725200.0
2019-06-07,853400.0
2019-05-06,802200.0
2019-04-04,1021100.0
2019-09-11,819000.0
2019-11-29,1117700.0
2020-05-05,891300.0
2019-12-02,879900.0
2020-02-19,816100.0
2020-05-08,720600.0
2019-05-21,629400.0
2019-03-18,1032600.0
2018-09-07,880400.0
2018-08-06,801300.0
2018-10-09,875100.0
2019-02-14,850000.0
2018-12-12,1073200.0
2019-07-24,1072600.0
2019-09-26,1507300.0
2019-10-28,971400.0
2019-12-05,1372300.0
2020-05-11,1052600.0
2019-07-03,992500.0
2020-02-25,1620500.0
2020-05-14,1004600.0
2020-02-28,911200.0
2019-08-08,885800.0
2019-06-05,2338700.0
2018-07-20,1463100.0
2018-08-21,1267500.0
2018-10-24,1325000.0
2019-04-02,1348300.0
2019-03-01,945700.0
2019-01-28,778100.0
2018-12-27,1024800.0
2019-09-09,516400.0
2020-03-02,368300.0
2020-05-20,690700.0
2019-12-17,683000.0
2020-03-05,666100.0
2019-02-12,621000.0
2019-01-11,834700.0
2018-12-10,956100.0
2019-08-23,593900.0
2018-11-08,582000.0
2019-07-22,721000.0
2019-06-20,769200.0
2018-09-05,761300.0
2019-04-17,584300.0
2019-09-24,455200.0
2019-12-20,740600.0
2020-05-26,1391300.0
2019-04-30,1061700.0
2019-12-23,534500.0
2020-03-11,564400.0
2020-05-29,774100.0
2019-12-26,621400.0
2020-06-01,743400.0
2019-05-02,758000.0
2019-02-27,498900.0
2018-11-23,667900.0
2019-08-06,480100.0
2018-07-18,468800.0
2018-09-20,468300.0
2018-10-22,434900.0
2019-07-05,663200.0
2019-06-03,1223000.0
2019-10-09,697300.0
2019-10-11,702800.0
2020-03-17,743800.0
2020-06-04,796600.0
2019-10-14,676200.0
2020-03-20,498000.0
2018-11-06,1350000.0
2019-06-18,549000.0
2019-05-17,800300.0
2019-04-15,508100.0
2019-03-14,798800.0
2019-01-09,599800.0
2018-08-02,353600.0
2018-10-05,1167300.0
2019-08-21,506500.0
2019-10-17,463300.0
2020-03-23,587400.0
2020-06-10,467400.0
2019-02-25,554000.0
2020-01-07,629800.0
2020-03-26,661900.0
2019-10-23,1007000.0
