Dates,MLM
2019-07-29,184.0800018310547
2019-06-27,187.4499969482422
2019-04-24,188.72000122070312
2018-07-10,188.97000122070312
2018-09-12,185.72999572753906
2019-02-19,185.1999969482422
2019-01-18,186.42999267578125
2020-02-24,186.6999969482422
2020-05-13,191.74000549316406
2019-12-10,192.39999389648438
2020-02-27,198.25999450683594
2019-12-13,196.80999755859375
2020-05-19,190.69000244140625
2019-03-06,194.38999938964844
2018-11-30,185.0500030517578
2019-08-13,186.1300048828125
2019-07-12,181.47999572753906
2019-06-10,179.97999572753906
2019-05-09,177.66000366210938
2018-07-25,179.07000732421875
2018-09-27,175.5
2018-10-29,174.75999450683594
2019-10-16,175.6199951171875
2019-12-16,176.97999572753906
2020-03-04,171.66000366210938
2020-05-22,167.9499969482422
2019-10-01,165.2899932861328
2019-12-19,163.7899932861328
2018-09-10,169.85000610351562
2019-05-24,170.42999267578125
2018-08-09,168.1699981689453
2019-04-22,171.8699951171875
2019-03-21,170.94000244140625
2019-01-16,170.50999450683594
2019-08-28,176.38999938964844
2018-11-13,179.1699981689453
2018-10-12,178.47999572753906
2019-06-25,179.32000732421875
2020-03-10,179.52999877929688
2020-05-28,177.99000549316406
2019-10-07,179.2100067138672
2020-03-13,176.39999389648438
2019-10-10,174.69000244140625
2020-03-16,177.22999572753906
2020-06-03,180.47000122070312
2018-11-28,180.24000549316406
2018-09-25,174.8699951171875
2018-07-23,176.0399932861328
2018-08-24,175.6999969482422
2019-07-10,179.6199951171875
2019-05-07,180.27999877929688
2019-04-05,178.52999877929688
2019-03-04,176.67999267578125
2019-01-31,183.80999755859375
2019-09-12,185.9600067138672
2019-12-31,187.91000366210938
2020-03-19,182.10000610351562
2020-01-03,182.25999450683594
2020-06-09,184.33999633789062
2019-02-15,185.99000549316406
2019-01-14,184.55999755859375
2018-07-06,180.4199981689453
2018-08-07,187.49000549316406
2018-10-10,190.05999755859375
2018-12-13,189.00999450683594
2019-08-26,192.27000427246094
2019-07-25,190.3800048828125
2019-05-22,190.0
2019-03-19,188.61000061035156
2020-01-06,191.10000610351562
2020-03-25,189.8699951171875
2020-06-12,187.8000030517578
2019-10-22,192.4600067138672
2020-01-09,195.0800018310547
2020-06-15,194.00999450683594
2019-10-25,195.6199951171875
2020-03-31,196.9600067138672
2020-06-18,196.42999267578125
2019-04-03,198.6300048828125
2018-08-22,196.00999450683594
2018-10-25,190.67999267578125
2019-01-29,191.6999969482422
2018-12-28,193.5
2018-11-26,194.9600067138672
2019-08-09,197.77000427246094
2019-07-08,195.75999450683594
2019-06-06,198.69000244140625
2019-09-10,192.11000061035156
2020-01-15,196.42999267578125
2020-04-03,196.74000549316406
2019-10-31,196.44000244140625
2020-04-06,197.91000366210938
2020-06-24,201.17999267578125
2018-11-09,204.0
2019-07-23,205.42999267578125
2019-06-21,202.66000366210938
2019-05-20,203.82000732421875
2019-04-18,205.82000732421875
2018-09-06,205.82000732421875
2018-10-08,204.97999572753906
2019-02-13,204.83999633789062
2018-12-11,207.2100067138672
2019-09-25,212.16000366210938
2020-01-21,211.64999389648438
2020-04-09,212.00999450683594
2019-11-06,209.61000061035156
2020-01-24,211.57000732421875
2020-01-27,212.14999389648438
2020-04-15,212.1199951171875
2018-12-26,214.0399932861328
2019-08-07,212.35000610351562
2019-06-04,214.27999877929688
2018-09-21,214.22000122070312
2018-07-19,221.89999389648438
2018-08-20,219.16000366210938
2018-10-23,222.94000244140625
2019-05-03,221.44000244140625
2019-04-01,220.80999755859375
2019-02-28,220.24000549316406
2019-11-12,216.13999938964844
2020-01-30,216.94000244140625
2019-11-15,215.8699951171875
2020-04-21,212.49000549316406
2019-04-16,215.67999267578125
2019-03-15,217.30999755859375
2019-02-11,219.61000061035156
2019-01-10,217.52999877929688
2019-08-22,217.7100067138672
2018-11-07,220.32000732421875
2018-08-03,215.41000366210938
2018-09-04,212.72999572753906
2019-06-19,212.1199951171875
2019-09-23,208.55999755859375
2019-11-18,210.3800048828125
2020-02-05,212.55999755859375
2020-04-24,210.5
2019-03-29,216.25
2019-11-21,223.66000366210938
2020-04-27,225.85000610351562
2020-02-11,229.38999938964844
2020-04-30,230.6300048828125
2019-05-01,229.52000427246094
2019-02-26,220.94000244140625
2019-01-25,219.52000427246094
2018-12-24,222.57000732421875
2019-09-06,223.97999572753906
2018-07-17,224.42999267578125
2018-09-19,221.35000610351562
2019-08-05,222.22000122070312
2019-10-08,224.00999450683594
2019-12-11,224.92999267578125
2019-11-27,224.94000244140625
2020-02-14,224.64999389648438
2020-05-06,224.16000366210938
2019-01-08,226.72000122070312
2018-12-07,230.11000061035156
2019-08-20,228.08999633789062
2018-11-05,226.7100067138672
2019-07-19,231.02000427246094
2018-10-04,230.83999633789062
2019-06-17,229.0
2019-05-16,228.94000244140625
2018-08-01,226.00999450683594
2019-03-13,225.0
2019-12-03,226.5
2020-02-20,224.99000549316406
2019-12-06,230.1300048828125
2020-05-12,228.4199981689453
2019-12-09,225.52999877929688
2020-02-26,224.32000732421875
2020-05-15,221.05999755859375
2019-03-28,223.52999877929688
2018-09-17,226.75
2018-08-16,221.8800048828125
2018-10-19,223.82000732421875
2019-04-29,223.99000549316406
2019-01-23,246.33999633789062
2019-09-04,247.75
2018-11-20,244.49000549316406
2019-07-02,246.0500030517578
2019-05-31,245.97999572753906
2019-12-12,247.1699981689453
2020-05-18,245.0800018310547
2019-09-27,250.97999572753906
2020-03-03,249.41000366210938
2020-05-21,248.5500030517578
2019-05-14,251.42999267578125
2018-08-31,248.83999633789062
2018-07-30,250.0800018310547
2018-10-02,254.83999633789062
2019-04-12,255.3800048828125
2019-03-11,252.7100067138672
2019-02-07,253.25
2019-07-17,255.11000061035156
2019-09-19,252.3300018310547
2019-10-21,250.75999450683594
2019-12-18,250.2100067138672
2020-03-06,252.1699981689453
2019-10-03,253.25999450683594
2020-03-09,253.77000427246094
2020-05-27,261.0400085449219
2019-12-24,260.70001220703125
2020-03-12,255.72000122070312
2018-12-20,258.0299987792969
2019-08-01,253.10000610351562
2018-08-14,256.82000732421875
2018-07-13,258.4599914550781
2018-10-17,261.2699890136719
2019-05-29,264.0400085449219
2019-03-26,263.19000244140625
2019-02-22,267.2699890136719
2019-10-04,268.239990234375
2019-11-05,268.69000244140625
2019-12-27,266.4100036621094
2020-06-02,266.8500061035156
2019-12-30,268.17999267578125
2020-03-18,270.6099853515625
2020-06-05,273.5899963378906
2019-07-15,270.7200012207031
2018-12-03,274.1000061035156
2019-06-13,268.0400085449219
2019-01-04,261.0199890136719
2018-08-29,259.7900085449219
2019-02-05,261.92999267578125
2018-11-01,262.1099853515625
2019-08-16,262.95001220703125
2019-04-10,266.1000061035156
2019-09-17,267.8699951171875
2019-10-15,265.42999267578125
2020-01-02,265.7200012207031
2020-06-08,265.8299865722656
2019-10-18,266.6499938964844
2020-03-24,267.0199890136719
2020-06-11,265.7799987792969
2020-01-08,268.6099853515625
2019-04-25,267.7099914550781
2019-07-30,264.05999755859375
2019-02-20,264.8999938964844
2018-07-11,268.3299865722656
2018-09-13,269.04998779296875
2018-10-15,268.1600036621094
2019-06-28,266.8500061035156
2018-12-18,261.9100036621094
2018-11-16,263.3500061035156
2019-10-02,260.8599853515625
2020-03-27,253.3000030517578
2020-01-10,256.6000061035156
2019-10-24,257.54998779296875
2020-03-30,256.8999938964844
2020-06-17,256.0199890136719
2020-01-14,255.24000549316406
2020-04-02,257.3900146484375
2019-01-02,261.44000244140625
2019-08-14,260.42999267578125
2018-10-30,260.70001220703125
2019-06-11,261.6600036621094
2019-05-10,263.0799865722656
2019-04-08,260.4800109863281
2018-08-27,259.3299865722656
2018-07-26,261.75
2018-09-28,269.05999755859375
2019-03-07,271.8900146484375
2019-10-30,268.3999938964844
2020-01-17,268.010009765625
2020-06-23,270.6499938964844
2020-04-08,269.5299987792969
2020-06-26,272.69000244140625
2019-03-22,273.32000732421875
2019-01-17,270.8399963378906
2019-08-29,268.8399963378906
2018-11-14,272.2300109863281
2019-06-26,275.0299987792969
2018-09-11,276.29998779296875
2018-07-09,274.5899963378906
2018-08-10,274.2200012207031
2019-04-23,274.5400085449219
2019-09-30,272.9599914550781
2020-01-23,273.239990234375
2019-11-08,271.1000061035156
2020-04-14,274.5400085449219
2019-11-11,278.69000244140625
2020-01-29,278.7099914550781
2020-04-17,277.95001220703125
2018-07-24,279.6400146484375
2018-09-26,276.6099853515625
2019-05-08,275.7900085449219
2019-03-05,276.6400146484375
2019-02-01,276.0199890136719
2018-12-31,276.9599914550781
2018-11-29,277.6099853515625
2019-08-12,276.8699951171875
2019-07-11,272.1499938964844
2019-09-13,260.75
2019-11-14,262.19000244140625
2020-04-20,263.010009765625
2020-02-04,266.739990234375
2020-04-23,267.760009765625
2018-12-14,265.2300109863281
2019-08-27,267.8699951171875
2018-08-08,263.8900146484375
2018-10-11,259.5400085449219
2018-11-12,265.54998779296875
2019-07-26,260.6499938964844
2019-06-24,266.70001220703125
2019-05-23,263.79998779296875
2019-03-20,272.3699951171875
2019-01-15,272.42999267578125
2019-11-20,277.20001220703125
2020-02-07,274.17999267578125
2020-02-10,274.1000061035156
2020-04-29,276.7900085449219
2019-11-26,262.760009765625
2020-02-13,260.0
2019-01-30,262.67999267578125
2018-08-23,263.4800109863281
2018-09-24,257.20001220703125
2018-11-27,258.6700134277344
2018-10-26,258.0799865722656
2019-07-09,251.4199981689453
2019-06-07,249.47999572753906
2019-05-06,239.1300048828125
2019-04-04,234.69000244140625
2019-09-11,230.97999572753906
2019-11-29,227.52999877929688
2020-05-05,236.89999389648438
2019-12-02,238.94000244140625
2020-02-19,252.75
2020-05-08,243.6199951171875
2019-05-21,238.75
2019-03-18,213.22000122070312
2018-09-07,217.3699951171875
2018-08-06,206.50999450683594
2018-10-09,185.72000122070312
2019-02-14,198.25
2018-12-12,171.38999938964844
2019-07-24,172.66000366210938
2019-09-26,149.82000732421875
2019-10-28,168.24000549316406
2019-12-05,153.6199951171875
2020-05-11,144.1199951171875
2019-07-03,160.4199981689453
2020-02-25,182.07000732421875
2020-05-14,194.9199981689453
2020-02-28,181.22000122070312
2019-08-08,179.52000427246094
2019-06-05,189.22999572753906
2018-07-20,186.1199951171875
2018-08-21,180.35000610351562
2018-10-24,169.50999450683594
2019-04-02,176.9600067138672
2019-03-01,185.4199981689453
2019-01-28,196.77000427246094
2018-12-27,208.19000244140625
2019-09-09,197.57000732421875
2020-03-02,203.19000244140625
2020-05-20,194.14999389648438
2019-12-17,187.44000244140625
2020-03-05,198.8699951171875
2019-02-12,188.63999938964844
2019-01-11,179.25
2018-12-10,177.0500030517578
2019-08-23,177.74000549316406
2018-11-08,177.35000610351562
2019-07-22,182.00999450683594
2019-06-20,189.1199951171875
2018-09-05,197.83999633789062
2019-04-17,190.22999572753906
2019-09-24,186.58999633789062
2019-12-20,190.64999389648438
2020-05-26,181.50999450683594
2019-04-30,174.49000549316406
2019-12-23,179.69000244140625
2020-03-11,176.58999633789062
2020-05-29,170.52999877929688
2019-12-26,169.44000244140625
2020-06-01,160.6300048828125
2019-05-02,169.00999450683594
2019-02-27,168.07000732421875
2018-11-23,180.8699951171875
2019-08-06,174.85000610351562
2018-07-18,179.10000610351562
2018-09-20,178.6300048828125
2018-10-22,179.69000244140625
2019-07-05,188.99000549316406
2019-06-03,202.3699951171875
2019-10-09,197.4499969482422
2019-10-11,192.08999633789062
2020-03-17,195.9600067138672
2020-06-04,204.77999877929688
2019-10-14,209.9199981689453
2020-03-20,211.5
2018-11-06,225.42999267578125
2019-06-18,222.14999389648438
2019-05-17,208.85000610351562
2019-04-15,204.58999633789062
2019-03-14,188.88999938964844
2019-01-09,197.0500030517578
2018-08-02,199.19000244140625
2018-10-05,214.1300048828125
2019-08-21,210.72999572753906
2019-10-17,212.00999450683594
2020-03-23,211.02000427246094
2020-06-10,209.74000549316406
2019-02-25,211.9600067138672
2020-01-07,206.49000549316406
2020-03-26,205.8300018310547
2019-10-23,202.7899932861328
