Dates,TTWO
2020-02-21,125.80999755859375
2018-12-17,119.13999938964844
2019-08-30,113.05000305175781
2018-11-15,109.02999877929688
2019-07-29,107.0
2019-06-27,106.56999969482422
2019-04-24,113.05999755859375
2018-07-10,113.93000030517578
2018-09-12,106.0
2019-02-19,104.72000122070312
2019-01-18,106.83999633789062
2020-02-24,105.5
2020-05-13,110.44000244140625
2019-12-10,109.55999755859375
2020-02-27,110.62999725341797
2019-12-13,111.91000366210938
2020-05-19,109.66999816894531
2019-03-06,103.45999908447266
2018-11-30,101.69000244140625
2019-08-13,106.19999694824219
2019-07-12,102.66999816894531
2019-06-10,105.23999786376953
2019-05-09,105.41999816894531
2018-07-25,104.19000244140625
2018-09-27,105.9000015258789
2018-10-29,103.45999908447266
2019-10-16,102.19000244140625
2019-12-16,103.43000030517578
2020-03-04,103.05000305175781
2020-05-22,102.0999984741211
2019-10-01,101.37000274658203
2019-12-19,98.76000213623047
2018-09-10,104.62999725341797
2019-05-24,106.1500015258789
2018-08-09,104.56999969482422
2019-04-22,102.94000244140625
2019-03-21,104.01000213623047
2019-01-16,99.1500015258789
2019-08-28,101.69999694824219
2018-11-13,104.41000366210938
2018-10-12,107.91999816894531
2019-06-25,107.45999908447266
2020-03-10,110.0
2020-05-28,109.02999877929688
2019-10-07,104.9800033569336
2020-03-13,106.48999786376953
2019-10-10,105.93000030517578
2020-03-16,105.37000274658203
2020-06-03,108.26000213623047
2018-11-28,107.33000183105469
2018-09-25,99.80999755859375
2018-07-23,101.48999786376953
2018-08-24,103.69999694824219
2019-07-10,102.38999938964844
2019-05-07,100.80999755859375
2019-04-05,102.5999984741211
2019-03-04,105.55000305175781
2019-01-31,104.94999694824219
2019-09-12,106.30000305175781
2019-12-31,107.29000091552734
2020-03-19,92.52999877929688
2020-01-03,96.38999938964844
2020-06-09,97.13999938964844
2019-02-15,93.44000244140625
2019-01-14,89.25
2018-07-06,92.13999938964844
2018-08-07,93.27999877929688
2018-10-10,93.30000305175781
2018-12-13,93.2699966430664
2019-08-26,88.66999816894531
2019-07-25,87.58999633789062
2019-05-22,87.06999969482422
2019-03-19,87.29000091552734
2020-01-06,87.33999633789062
2020-03-25,84.62999725341797
2020-06-12,87.26000213623047
2019-10-22,88.31999969482422
2020-01-09,87.44000244140625
2020-06-15,87.37000274658203
2019-10-25,87.19999694824219
2020-03-31,88.41000366210938
2020-06-18,87.04000091552734
2019-04-03,89.80000305175781
2018-08-22,89.8499984741211
2018-10-25,96.02999877929688
2019-01-29,92.43000030517578
2018-12-28,93.55000305175781
2018-11-26,93.83000183105469
2019-08-09,95.79000091552734
2019-07-08,96.05999755859375
2019-06-06,99.11000061035156
2019-09-10,96.0199966430664
2020-01-15,96.02999877929688
2020-04-03,96.37000274658203
2019-10-31,94.48999786376953
2020-04-06,96.48999786376953
2020-06-24,94.37000274658203
2018-11-09,95.69000244140625
2019-07-23,97.66000366210938
2019-06-21,97.91000366210938
2019-05-20,93.69999694824219
2019-04-18,94.52999877929688
2018-09-06,94.29000091552734
2018-10-08,93.27999877929688
2019-02-13,95.33000183105469
2018-12-11,95.2699966430664
2019-09-25,94.11000061035156
2020-01-21,92.6500015258789
2020-04-09,90.94000244140625
2019-11-06,89.73999786376953
2020-01-24,90.73999786376953
2020-01-27,91.91999816894531
2020-04-15,93.29000091552734
2018-12-26,93.5999984741211
2019-08-07,92.9000015258789
2019-06-04,96.25
2018-09-21,97.1500015258789
2018-07-19,96.83000183105469
2018-08-20,99.05000305175781
2018-10-23,99.68000030517578
2019-05-03,101.62000274658203
2019-04-01,101.6500015258789
2019-02-28,99.87999725341797
2019-11-12,101.80999755859375
2020-01-30,102.12000274658203
2019-11-15,103.37999725341797
2020-04-21,100.01000213623047
2019-04-16,103.55000305175781
2019-03-15,107.4800033569336
2019-02-11,107.55000305175781
2019-01-10,106.66000366210938
2019-08-22,102.9800033569336
2018-11-07,103.75
2018-08-03,104.2300033569336
2018-09-04,104.37999725341797
2019-06-19,105.0199966430664
2019-09-23,106.54000091552734
2019-11-18,107.0
2020-02-05,106.98999786376953
2020-04-24,108.1500015258789
2019-03-29,105.94999694824219
2019-11-21,108.98999786376953
2020-04-27,111.55000305175781
2020-02-11,110.66999816894531
2020-04-30,111.6500015258789
2019-05-01,111.77999877929688
2019-02-26,110.29000091552734
2019-01-25,108.70999908447266
2018-12-24,110.72000122070312
2019-09-06,110.36000061035156
2018-07-17,110.29000091552734
2018-09-19,111.0199966430664
2019-08-05,111.0199966430664
2019-10-08,111.54000091552734
2019-12-11,112.63999938964844
2019-11-27,113.83000183105469
2020-02-14,112.80999755859375
2020-05-06,111.55000305175781
2019-01-08,113.38999938964844
2018-12-07,113.52999877929688
2019-08-20,115.95999908447266
2018-11-05,116.91000366210938
2019-07-19,118.06999969482422
2018-10-04,117.2300033569336
2019-06-17,114.75
2019-05-16,115.08999633789062
2018-08-01,117.16000366210938
2019-03-13,116.52999877929688
2019-12-03,116.45999908447266
2020-02-20,117.02999877929688
2019-12-06,117.44999694824219
2020-05-12,117.5999984741211
2019-12-09,117.69999694824219
2020-02-26,116.05999755859375
2020-05-15,116.66000366210938
2019-03-28,118.11000061035156
2018-09-17,118.9000015258789
2018-08-16,119.25
2018-10-19,121.77999877929688
2019-04-29,123.58999633789062
2019-01-23,123.19999694824219
2019-09-04,122.5199966430664
2018-11-20,122.0999984741211
2019-07-02,121.69000244140625
2019-05-31,115.37999725341797
2019-12-12,124.55999755859375
2020-05-18,129.39999389648438
2019-09-27,131.38999938964844
2020-03-03,128.8699951171875
2020-05-21,127.62000274658203
2019-05-14,127.52999877929688
2018-08-31,126.22000122070312
2018-07-30,126.16000366210938
2018-10-02,127.19999694824219
2019-04-12,129.86000061035156
2019-03-11,131.42999267578125
2019-02-07,134.2100067138672
2019-07-17,132.38999938964844
2019-09-19,128.80999755859375
2019-10-21,130.49000549316406
2019-12-18,130.83999633789062
2020-03-06,131.22000122070312
2019-10-03,132.39999389648438
2020-03-09,131.97000122070312
2020-05-27,131.66000366210938
2019-12-24,132.74000549316406
2020-03-12,131.35000610351562
2018-12-20,130.75999450683594
2019-08-01,132.1699981689453
2018-08-14,128.39999389648438
2018-07-13,122.62000274658203
2018-10-17,126.23999786376953
2019-05-29,125.0999984741211
2019-03-26,128.6300048828125
2019-02-22,130.91000366210938
2019-10-04,129.75999450683594
2019-11-05,130.58999633789062
2019-12-27,130.55999755859375
2020-06-02,125.7300033569336
2019-12-30,125.08000183105469
2020-03-18,127.23999786376953
2020-06-05,126.7699966430664
2019-07-15,123.97000122070312
2018-12-03,125.33999633789062
2019-06-13,122.91000366210938
2019-01-04,119.66000366210938
2018-08-29,120.5
2019-02-05,123.33000183105469
2018-11-01,122.98999786376953
2019-08-16,119.44999694824219
2019-04-10,121.87000274658203
2019-09-17,122.4000015258789
2019-10-15,122.41999816894531
2020-01-02,121.16000366210938
2020-06-08,123.94000244140625
2019-10-18,121.1500015258789
2020-03-24,122.73999786376953
2020-06-11,122.7300033569336
2020-01-08,123.0999984741211
2019-04-25,121.98999786376953
2019-07-30,122.68000030517578
2019-02-20,124.33999633789062
2018-07-11,125.33000183105469
2018-09-13,122.77999877929688
2018-10-15,121.08999633789062
2019-06-28,123.12999725341797
2018-12-18,120.3499984741211
2018-11-16,116.9000015258789
2019-10-02,117.19999694824219
2020-03-27,117.25
2020-01-10,116.68000030517578
2019-10-24,116.91000366210938
2020-03-30,116.95999908447266
2020-06-17,119.6500015258789
2020-01-14,118.98999786376953
2020-04-02,120.2699966430664
2019-01-02,122.30000305175781
2019-08-14,123.81999969482422
2018-10-30,123.1500015258789
2019-06-11,123.6500015258789
2019-05-10,123.4000015258789
2019-04-08,122.54000091552734
2018-08-27,119.4800033569336
2018-07-26,119.36000061035156
2018-09-28,120.44000244140625
2019-03-07,121.58000183105469
2019-10-30,121.3499984741211
2020-01-17,120.7300033569336
2020-06-23,123.11000061035156
2020-04-08,121.95999908447266
2020-06-26,123.97000122070312
2019-03-22,123.7300033569336
2019-01-17,120.05999755859375
2019-08-29,122.29000091552734
2018-11-14,122.4000015258789
2019-06-26,125.2699966430664
2018-09-11,121.81999969482422
2018-07-09,122.70999908447266
2018-08-10,122.56999969482422
2019-04-23,122.45999908447266
2019-09-30,121.81999969482422
2020-01-23,123.61000061035156
2019-11-08,122.12000274658203
2020-04-14,123.93000030517578
2019-11-11,123.98999786376953
2020-01-29,124.47000122070312
2020-04-17,122.3499984741211
2018-07-24,122.43000030517578
2018-09-26,122.08000183105469
2019-05-08,122.20999908447266
2019-03-05,124.69000244140625
2019-02-01,125.51000213623047
2018-12-31,127.81999969482422
2018-11-29,128.02000427246094
2019-08-12,126.76000213623047
2019-07-11,128.4499969482422
2019-09-13,126.93000030517578
2019-11-14,126.61000061035156
2020-04-20,127.63999938964844
2020-02-04,130.00999450683594
2020-04-23,130.38999938964844
2018-12-14,130.11000061035156
2019-08-27,129.07000732421875
2018-08-08,125.27999877929688
2018-10-11,123.06999969482422
2018-11-12,125.97000122070312
2019-07-26,125.91000366210938
2019-06-24,127.43000030517578
2019-05-23,124.63999938964844
2019-03-20,124.3499984741211
2019-01-15,126.93000030517578
2019-11-20,120.76000213623047
2020-02-07,127.73999786376953
2020-02-10,112.5999984741211
2020-04-29,111.0
2019-11-26,112.38999938964844
2020-02-13,114.0199966430664
2019-01-30,112.20999908447266
2018-08-23,113.43000030517578
2018-09-24,113.43000030517578
2018-11-27,113.54000091552734
2018-10-26,115.12999725341797
2019-07-09,116.02999877929688
2019-06-07,113.0199966430664
2019-05-06,110.97000122070312
2019-04-04,109.47000122070312
2019-09-11,107.83999633789062
2019-11-29,107.4800033569336
2020-05-05,112.05999755859375
2019-12-02,111.22000122070312
2020-02-19,119.41999816894531
2020-05-08,117.2699966430664
2019-05-21,117.69000244140625
2019-03-18,113.87999725341797
2018-09-07,118.75
2018-08-06,119.05000305175781
2018-10-09,108.36000061035156
2019-02-14,116.62000274658203
2018-12-12,108.01000213623047
2019-07-24,116.47000122070312
2019-09-26,106.62000274658203
2019-10-28,106.36000061035156
2019-12-05,100.1500015258789
2020-05-11,109.81999969482422
2019-07-03,112.22000122070312
2020-02-25,109.72000122070312
2020-05-14,115.25
2020-02-28,111.69999694824219
2019-08-08,118.51000213623047
2019-06-05,118.61000061035156
2018-07-20,116.33000183105469
2018-08-21,119.51000213623047
2018-10-24,118.48999786376953
2019-04-02,121.29000091552734
2019-03-01,120.05999755859375
2019-01-28,119.0999984741211
2018-12-27,119.4000015258789
2019-09-09,120.0
2020-03-02,122.77999877929688
2020-05-20,123.5
2019-12-17,126.81999969482422
2020-03-05,124.44000244140625
2019-02-12,125.3499984741211
2019-01-11,125.7300033569336
2018-12-10,127.44000244140625
2019-08-23,124.55000305175781
2018-11-08,127.87999725341797
2019-07-22,125.93000030517578
2019-06-20,120.51000213623047
2018-09-05,121.18000030517578
2019-04-17,121.05000305175781
2019-09-24,122.6500015258789
2019-12-20,124.91000366210938
2020-05-26,125.27999877929688
2019-04-30,127.7300033569336
2019-12-23,128.77999877929688
2020-03-11,129.85000610351562
2020-05-29,132.58999633789062
2019-12-26,131.6199951171875
2020-06-01,131.3800048828125
2019-05-02,131.52999877929688
2019-02-27,132.5399932861328
2018-11-23,135.52999877929688
2019-08-06,142.24000549316406
2018-07-18,146.83999633789062
2018-09-20,138.19000244140625
2018-10-22,140.50999450683594
2019-07-05,130.1999969482422
2019-06-03,134.52000427246094
2019-10-09,134.07000732421875
2019-10-11,136.1699981689453
2020-03-17,136.22000122070312
2020-06-04,134.60000610351562
2019-10-14,129.3000030517578
2020-03-20,127.58999633789062
2018-11-06,128.91000366210938
2019-06-18,134.8000030517578
2019-05-17,134.41000366210938
2019-04-15,137.30999755859375
2019-03-14,134.9199981689453
2019-01-09,134.0
2018-08-02,137.14999389648438
2018-10-05,135.6699981689453
2019-08-21,138.9199981689453
2019-10-17,141.25
2020-03-23,142.61000061035156
2020-06-10,141.13999938964844
2019-02-25,143.3699951171875
2020-01-07,139.8699951171875
2020-03-26,140.39999389648438
2019-10-23,141.17999267578125
