Dates,TTWO
2018-09-06,94.55000305175781
2018-10-08,94.79000091552734
2019-02-13,95.37000274658203
2018-12-11,96.2300033569336
2019-09-25,95.77999877929688
2020-01-21,96.16999816894531
2020-04-09,93.06999969482422
2019-11-06,91.18000030517578
2020-01-24,91.2699966430664
2020-01-27,91.98999786376953
2020-04-15,94.23999786376953
2018-12-26,93.8499984741211
2019-08-07,94.22000122070312
2019-06-04,96.33999633789062
2018-09-21,98.37000274658203
2018-07-19,97.98999786376953
2018-08-20,100.33999633789062
2018-10-23,100.87999725341797
2019-05-03,102.37999725341797
2019-04-01,102.1500015258789
2019-02-28,101.43000030517578
2019-11-12,102.4000015258789
2020-01-30,102.9000015258789
2019-11-15,103.68000030517578
2020-04-21,102.02999877929688
2019-04-16,105.97000122070312
2019-03-15,109.44000244140625
2019-02-11,109.36000061035156
2019-01-10,108.48999786376953
2019-08-22,106.08000183105469
2018-11-07,104.0999984741211
2018-08-03,105.37999725341797
2018-09-04,104.76000213623047
2019-06-19,105.61000061035156
2019-09-23,107.48999786376953
2019-11-18,107.75
2020-02-05,107.70999908447266
2020-04-24,108.83000183105469
2019-03-29,108.26000213623047
2019-11-21,109.0
2020-04-27,111.70999908447266
2020-02-11,113.69999694824219
2020-04-30,112.62000274658203
2019-05-01,112.73999786376953
2019-02-26,112.81999969482422
2019-01-25,111.12999725341797
2018-12-24,111.16000366210938
2019-09-06,110.7699966430664
2018-07-17,112.0199966430664
2018-09-19,113.33999633789062
2019-08-05,111.36000061035156
2019-10-08,112.80999755859375
2019-12-11,112.94000244140625
2019-11-27,113.91000366210938
2020-02-14,114.5199966430664
2020-05-06,113.95999908447266
2019-01-08,113.98999786376953
2018-12-07,114.30000305175781
2019-08-20,116.38999938964844
2018-11-05,118.19000244140625
2019-07-19,118.48999786376953
2018-10-04,117.3499984741211
2019-06-17,116.8499984741211
2019-05-16,115.75
2018-08-01,118.58000183105469
2019-03-13,116.61000061035156
2019-12-03,117.05999755859375
2020-02-20,117.16000366210938
2019-12-06,117.52999877929688
2020-05-12,118.5999984741211
2019-12-09,118.33999633789062
2020-02-26,118.91999816894531
2020-05-15,117.44999694824219
2019-03-28,118.19999694824219
2018-09-17,119.18000030517578
2018-08-16,119.91000366210938
2018-10-19,123.45999908447266
2019-04-29,123.7300033569336
2019-01-23,123.73999786376953
2019-09-04,124.69999694824219
2018-11-20,125.54000091552734
2019-07-02,122.16000366210938
2019-05-31,119.86000061035156
2019-12-12,128.5
2020-05-18,130.0
2019-09-27,131.52999877929688
2020-03-03,131.5
2020-05-21,129.50999450683594
2019-05-14,129.36000061035156
2018-08-31,127.66000366210938
2018-07-30,127.41999816894531
2018-10-02,127.62000274658203
2019-04-12,130.97999572753906
2019-03-11,132.2100067138672
2019-02-07,135.6999969482422
2019-07-17,134.49000549316406
2019-09-19,132.52999877929688
2019-10-21,130.55999755859375
2019-12-18,132.14999389648438
2020-03-06,131.3699951171875
2019-10-03,133.4600067138672
2020-03-09,134.41000366210938
2020-05-27,132.67999267578125
2019-12-24,134.0
2020-03-12,134.74000549316406
2018-12-20,132.1300048828125
2019-08-01,133.4199981689453
2018-08-14,132.25999450683594
2018-07-13,128.7899932861328
2018-10-17,127.80000305175781
2019-05-29,127.4000015258789
2019-03-26,129.5800018310547
2019-02-22,131.00999450683594
2019-10-04,131.36000061035156
2019-11-05,132.35000610351562
2019-12-27,132.0
2020-06-02,129.8000030517578
2019-12-30,126.69999694824219
2020-03-18,127.68000030517578
2020-06-05,128.55999755859375
2019-07-15,127.41999816894531
2018-12-03,125.9000015258789
2019-06-13,125.9800033569336
2019-01-04,122.2699966430664
2018-08-29,121.01000213623047
2019-02-05,123.77999877929688
2018-11-01,123.76000213623047
2019-08-16,120.80999755859375
2019-04-10,122.8499984741211
2019-09-17,122.52999877929688
2019-10-15,124.33999633789062
2020-01-02,122.51000213623047
2020-06-08,124.08999633789062
2019-10-18,123.94999694824219
2020-03-24,123.91999816894531
2020-06-11,123.18000030517578
2020-01-08,123.87999725341797
2019-04-25,124.43000030517578
2019-07-30,123.91000366210938
2019-02-20,125.52999877929688
2018-07-11,125.58999633789062
2018-09-13,126.3499984741211
2018-10-15,122.79000091552734
2019-06-28,123.76000213623047
2018-12-18,123.25
2018-11-16,121.73999786376953
2019-10-02,118.4000015258789
2020-03-27,118.4800033569336
2020-01-10,117.70999908447266
2019-10-24,118.41000366210938
2020-03-30,122.56999969482422
2020-06-17,119.91999816894531
2020-01-14,119.37999725341797
2020-04-02,120.88999938964844
2019-01-02,122.5
2019-08-14,123.86000061035156
2018-10-30,124.02999877929688
2019-06-11,124.08999633789062
2019-05-10,124.41000366210938
2019-04-08,123.87999725341797
2018-08-27,122.61000061035156
2018-07-26,120.66999816894531
2018-09-28,120.69999694824219
2019-03-07,121.7300033569336
2019-10-30,122.88999938964844
2020-01-17,121.72000122070312
2020-06-23,123.1500015258789
2020-04-08,124.12999725341797
2020-06-26,124.05999755859375
2019-03-22,124.94999694824219
2019-01-17,122.98999786376953
2019-08-29,122.52999877929688
2018-11-14,123.80000305175781
2019-06-26,125.37999725341797
2018-09-11,125.16999816894531
2018-07-09,123.5
2018-08-10,123.29000091552734
2019-04-23,122.88999938964844
2019-09-30,122.94999694824219
2020-01-23,124.30000305175781
2019-11-08,124.23999786376953
2020-04-14,124.16000366210938
2019-11-11,124.33999633789062
2020-01-29,124.86000061035156
2020-04-17,124.47000122070312
2018-07-24,122.79000091552734
2018-09-26,123.9800033569336
2019-05-08,122.5
2019-03-05,125.12999725341797
2019-02-01,126.47000122070312
2018-12-31,129.0
2018-11-29,129.5500030517578
2019-08-12,128.52999877929688
2019-07-11,128.57000732421875
2019-09-13,127.52999877929688
2019-11-14,128.00999450683594
2020-04-20,127.70999908447266
2020-02-04,130.4199981689453
2020-04-23,130.97999572753906
2018-12-14,133.36000061035156
2019-08-27,130.8699951171875
2018-08-08,128.1699981689453
2018-10-11,123.95999908447266
2018-11-12,126.69000244140625
2019-07-26,127.05000305175781
2019-06-24,127.5999984741211
2019-05-23,126.88999938964844
2019-03-20,126.3499984741211
2019-01-15,127.73999786376953
2019-11-20,123.91999816894531
2020-02-07,128.0500030517578
2020-02-10,117.66000366210938
2020-04-29,112.5999984741211
2019-11-26,112.69000244140625
2020-02-13,115.27999877929688
2019-01-30,114.26000213623047
2018-08-23,114.26000213623047
2018-09-24,114.16999816894531
2018-11-27,114.76000213623047
2018-10-26,115.20999908447266
2019-07-09,116.58000183105469
2019-06-07,116.55000305175781
2019-05-06,114.44000244140625
2019-04-04,112.5
2019-09-11,111.95999908447266
2019-11-29,109.27999877929688
2020-05-05,112.12999725341797
2019-12-02,115.04000091552734
2020-02-19,119.79000091552734
2020-05-08,119.08000183105469
2019-05-21,118.70999908447266
2019-03-18,118.02999877929688
2018-09-07,118.87999725341797
2018-08-06,119.83000183105469
2018-10-09,116.7300033569336
2019-02-14,116.7300033569336
2018-12-12,115.16999816894531
2019-07-24,117.95999908447266
2019-09-26,120.5
2019-10-28,108.75
2019-12-05,110.13999938964844
2020-05-11,111.94000244140625
2019-07-03,117.48999786376953
2020-02-25,115.30000305175781
2020-05-14,115.58999633789062
2020-02-28,114.58000183105469
2019-08-08,119.88999938964844
2019-06-05,120.69999694824219
2018-07-20,123.91000366210938
2018-08-21,120.12000274658203
2018-10-24,121.5999984741211
2019-04-02,122.4800033569336
2019-03-01,123.69999694824219
2019-01-28,122.12000274658203
2018-12-27,121.23999786376953
2019-09-09,120.41000366210938
2020-03-02,125.66999816894531
2020-05-20,126.80000305175781
2019-12-17,127.2699966430664
2020-03-05,126.25
2019-02-12,125.66000366210938
2019-01-11,128.0800018310547
2018-12-10,128.05999755859375
2019-08-23,127.98999786376953
2018-11-08,127.9800033569336
2019-07-22,129.33999633789062
2019-06-20,125.66000366210938
2018-09-05,122.16999816894531
2019-04-17,122.05000305175781
2019-09-24,123.4800033569336
2019-12-20,125.70999908447266
2020-05-26,126.79000091552734
2019-04-30,128.86000061035156
2019-12-23,130.5500030517578
2020-03-11,130.77999877929688
2020-05-29,134.8000030517578
2019-12-26,135.02000427246094
2020-06-01,133.88999938964844
2019-05-02,131.63999938964844
2019-02-27,133.5399932861328
2018-11-23,135.94000244140625
2019-08-06,143.22000122070312
2018-07-18,149.27999877929688
2018-09-20,147.75
2018-10-22,141.5
2019-07-05,142.75
2019-06-03,134.6999969482422
2019-10-09,136.5500030517578
2019-10-11,137.22999572753906
2020-03-17,136.58999633789062
2020-06-04,135.75999450683594
2019-10-14,134.00999450683594
2020-03-20,130.2899932861328
2018-11-06,129.00999450683594
2019-06-18,134.97999572753906
2019-05-17,136.9499969482422
2019-04-15,139.4199981689453
2019-03-14,138.0800018310547
2019-01-09,137.80999755859375
2018-08-02,137.94000244140625
2018-10-05,138.69000244140625
2019-08-21,139.83999633789062
2019-10-17,141.6300048828125
2020-03-23,142.9499969482422
2020-06-10,143.1999969482422
2019-02-25,145.4199981689453
2020-01-07,143.44000244140625
2020-03-26,140.75999450683594
2019-10-23,141.94000244140625
