Dates,TTWO
2018-10-12,105.25
2019-06-25,107.19000244140625
2020-03-10,106.19999694824219
2020-05-28,107.80000305175781
2019-10-07,104.37000274658203
2020-03-13,102.52999877929688
2019-10-10,104.58000183105469
2020-03-16,104.41999816894531
2020-06-03,106.31999969482422
2018-11-28,106.72000122070312
2018-09-25,99.72000122070312
2018-07-23,99.8499984741211
2018-08-24,101.0199966430664
2019-07-10,100.1500015258789
2019-05-07,98.5
2019-04-05,100.94999694824219
2019-03-04,102.77999877929688
2019-01-31,103.52999877929688
2019-09-12,105.45999908447266
2019-12-31,106.6500015258789
2020-03-19,91.48999786376953
2020-01-03,92.0
2020-06-09,94.37999725341797
2019-02-15,92.83999633789062
2019-01-14,86.9000015258789
2018-07-06,88.88999938964844
2018-08-07,90.6500015258789
2018-10-10,92.27999877929688
2018-12-13,91.83999633789062
2019-08-26,86.91000366210938
2019-07-25,87.01000213623047
2019-05-22,85.95999908447266
2019-03-19,85.56999969482422
2020-01-06,86.44000244140625
2020-03-25,84.41000366210938
2020-06-12,84.55999755859375
2019-10-22,86.93000030517578
2020-01-09,86.31999969482422
2020-06-15,86.22000122070312
2019-10-25,86.95999908447266
2020-03-31,86.16999816894531
2020-06-18,85.83000183105469
2019-04-03,87.2699966430664
2018-08-22,88.93000030517578
2018-10-25,89.54000091552734
2019-01-29,90.77999877929688
2018-12-28,92.31999969482422
2018-11-26,92.62000274658203
2019-08-09,94.47000122070312
2019-07-08,95.52999877929688
2019-06-06,95.5999984741211
2019-09-10,95.80000305175781
2020-01-15,94.51000213623047
2020-04-03,95.9000015258789
2019-10-31,93.77999877929688
2020-04-06,94.0999984741211
2020-06-24,94.05000305175781
2018-11-09,94.38999938964844
2019-07-23,94.7300033569336
2019-06-21,97.72000122070312
2019-05-20,92.93000030517578
2019-04-18,93.68000030517578
2018-09-06,91.4000015258789
2018-10-08,92.94000244140625
2019-02-13,93.37999725341797
2018-12-11,94.80000305175781
2019-09-25,94.0
2020-01-21,92.58000183105469
2020-04-09,89.62000274658203
2019-11-06,87.97000122070312
2020-01-24,89.43000030517578
2020-01-27,89.88999938964844
2020-04-15,92.0999984741211
2018-12-26,92.9000015258789
2019-08-07,92.8499984741211
2019-06-04,92.9800033569336
2018-09-21,96.77999877929688
2018-07-19,96.23999786376953
2018-08-20,98.56999969482422
2018-10-23,98.55999755859375
2019-05-03,98.44000244140625
2019-04-01,99.11000061035156
2019-02-28,98.86000061035156
2019-11-12,99.8499984741211
2020-01-30,99.22000122070312
2019-11-15,99.5999984741211
2020-04-21,99.30000305175781
2019-04-16,99.72000122070312
2019-03-15,102.05999755859375
2019-02-11,106.5
2019-01-10,106.0
2019-08-22,102.87000274658203
2018-11-07,101.75
2018-08-03,103.4800033569336
2018-09-04,102.55999755859375
2019-06-19,103.73999786376953
2019-09-23,105.16000366210938
2019-11-18,105.08999633789062
2020-02-05,106.08999633789062
2020-04-24,105.68000030517578
2019-03-29,105.5199966430664
2019-11-21,105.31999969482422
2020-04-27,108.69000244140625
2020-02-11,110.20999908447266
2020-04-30,110.9000015258789
2019-05-01,109.93000030517578
2019-02-26,109.70999908447266
2019-01-25,108.43000030517578
2018-12-24,108.70999908447266
2019-09-06,108.91999816894531
2018-07-17,109.5999984741211
2018-09-19,110.30999755859375
2019-08-05,108.19000244140625
2019-10-08,110.6500015258789
2019-12-11,111.13999938964844
2019-11-27,111.9000015258789
2020-02-14,112.05999755859375
2020-05-06,111.25
2019-01-08,111.76000213623047
2018-12-07,111.4800033569336
2019-08-20,113.2699966430664
2018-11-05,115.9800033569336
2019-07-19,116.5999984741211
2018-10-04,115.19999694824219
2019-06-17,113.2699966430664
2019-05-16,113.01000213623047
2018-08-01,115.80000305175781
2019-03-13,113.7300033569336
2019-12-03,115.47000122070312
2020-02-20,115.54000091552734
2019-12-06,115.77999877929688
2020-05-12,117.31999969482422
2019-12-09,115.76000213623047
2020-02-26,115.91000366210938
2020-05-15,116.0
2019-03-28,115.97000122070312
2018-09-17,116.54000091552734
2018-08-16,117.7699966430664
2018-10-19,119.6500015258789
2019-04-29,119.70999908447266
2019-01-23,120.8499984741211
2019-09-04,120.87000274658203
2018-11-20,121.26000213623047
2019-07-02,119.13999938964844
2019-05-31,112.2699966430664
2019-12-12,122.5
2020-05-18,122.9000015258789
2019-09-27,129.66000366210938
2020-03-03,127.18000030517578
2020-05-21,126.77999877929688
2019-05-14,125.5999984741211
2018-08-31,125.45999908447266
2018-07-30,125.52999877929688
2018-10-02,125.9000015258789
2019-04-12,128.61000061035156
2019-03-11,128.80999755859375
2019-02-07,131.13999938964844
2019-07-17,131.42999267578125
2019-09-19,128.44000244140625
2019-10-21,128.08999633789062
2019-12-18,129.86000061035156
2020-03-06,128.63999938964844
2019-10-03,131.42999267578125
2020-03-09,130.64999389648438
2020-05-27,130.74000549316406
2019-12-24,132.27999877929688
2020-03-12,129.94000244140625
2018-12-20,130.66000366210938
2019-08-01,129.77999877929688
2018-08-14,126.86000061035156
2018-07-13,121.87999725341797
2018-10-17,124.37000274658203
2019-05-29,125.01000213623047
2019-03-26,123.8499984741211
2019-02-22,127.19999694824219
2019-10-04,126.97000122070312
2019-11-05,129.25999450683594
2019-12-27,129.3699951171875
2020-06-02,125.5
2019-12-30,124.1500015258789
2020-03-18,123.77999877929688
2020-06-05,126.54000091552734
2019-07-15,122.62000274658203
2018-12-03,122.81999969482422
2019-06-13,122.44000244140625
2019-01-04,118.04000091552734
2018-08-29,118.02999877929688
2019-02-05,117.4000015258789
2018-11-01,121.66000366210938
2019-08-16,117.2699966430664
2019-04-10,120.04000091552734
2019-09-17,120.29000091552734
2019-10-15,122.27999877929688
2020-01-02,121.01000213623047
2020-06-08,121.69999694824219
2019-10-18,120.25
2020-03-24,121.87999725341797
2020-06-11,120.94999694824219
2020-01-08,121.4800033569336
2019-04-25,121.7699966430664
2019-07-30,121.45999908447266
2019-02-20,123.44999694824219
2018-07-11,123.41999816894531
2018-09-13,122.55000305175781
2018-10-15,120.70999908447266
2019-06-28,121.11000061035156
2018-12-18,119.95999908447266
2018-11-16,116.80000305175781
2019-10-02,116.62000274658203
2020-03-27,116.22000122070312
2020-01-10,115.30999755859375
2019-10-24,115.44999694824219
2020-03-30,116.56999969482422
2020-06-17,115.37000274658203
2020-01-14,117.33000183105469
2020-04-02,118.63999938964844
2019-01-02,119.12000274658203
2019-08-14,121.95999908447266
2018-10-30,122.36000061035156
2019-06-11,122.45999908447266
2019-05-10,122.56999969482422
2019-04-08,122.01000213623047
2018-08-27,117.80000305175781
2018-07-26,118.87999725341797
2018-09-28,118.7300033569336
2019-03-07,119.66000366210938
2019-10-30,120.73999786376953
2020-01-17,119.33000183105469
2020-06-23,118.93000030517578
2020-04-08,121.70999908447266
2020-06-26,121.13999938964844
2019-03-22,122.8499984741211
2019-01-17,119.22000122070312
2019-08-29,119.51000213623047
2018-11-14,121.16999816894531
2019-06-26,121.58999633789062
2018-09-11,121.7300033569336
2018-07-09,121.98999786376953
2018-08-10,121.51000213623047
2019-04-23,121.33999633789062
2019-09-30,120.91000366210938
2020-01-23,121.54000091552734
2019-11-08,122.08999633789062
2020-04-14,122.0
2019-11-11,123.0999984741211
2020-01-29,122.8499984741211
2020-04-17,122.19000244140625
2018-07-24,121.4800033569336
2018-09-26,121.4000015258789
2019-05-08,120.27999877929688
2019-03-05,121.55000305175781
2019-02-01,123.66999816894531
2018-12-31,124.81999969482422
2018-11-29,127.4000015258789
2019-08-12,126.63999938964844
2019-07-11,125.18000030517578
2019-09-13,124.55999755859375
2019-11-14,126.05000305175781
2020-04-20,126.27999877929688
2020-02-04,127.4000015258789
2020-04-23,127.47000122070312
2018-12-14,129.6999969482422
2019-08-27,128.6699981689453
2018-08-08,125.16000366210938
2018-10-11,121.55000305175781
2018-11-12,123.11000061035156
2019-07-26,124.55000305175781
2019-06-24,124.94000244140625
2019-05-23,124.2699966430664
2019-03-20,123.8499984741211
2019-01-15,124.80000305175781
2019-11-20,119.30999755859375
2020-02-07,121.05000305175781
2020-02-10,112.58000183105469
2020-04-29,109.08999633789062
2019-11-26,110.0
2020-02-13,112.01000213623047
2019-01-30,111.1500015258789
2018-08-23,111.7699966430664
2018-09-24,112.51000213623047
2018-11-27,113.47000122070312
2018-10-26,112.75
2019-07-09,114.04000091552734
2019-06-07,112.73999786376953
2019-05-06,110.58999633789062
2019-04-04,109.44999694824219
2019-09-11,106.22000122070312
2019-11-29,105.2699966430664
2020-05-05,107.91999816894531
2019-12-02,109.80999755859375
2020-02-19,113.44000244140625
2020-05-08,115.0999984741211
2019-05-21,113.47000122070312
2019-03-18,109.16999816894531
2018-09-07,113.30000305175781
2018-08-06,115.8499984741211
2018-10-09,108.3499984741211
2019-02-14,109.41999816894531
2018-12-12,104.94999694824219
2019-07-24,105.1500015258789
2019-09-26,101.80000305175781
2019-10-28,102.97000122070312
2019-12-05,100.0
2020-05-11,100.3499984741211
2019-07-03,108.38999938964844
2020-02-25,108.0
2020-05-14,108.61000061035156
2020-02-28,110.0
2019-08-08,112.88999938964844
2019-06-05,116.29000091552734
2018-07-20,114.66000366210938
2018-08-21,115.48999786376953
2018-10-24,117.7699966430664
2019-04-02,119.01000213623047
2019-03-01,117.19999694824219
2019-01-28,118.70999908447266
2018-12-27,118.41000366210938
2019-09-09,117.2699966430664
2020-03-02,122.69000244140625
2020-05-20,121.73999786376953
2019-12-17,122.81999969482422
2020-03-05,121.0
2019-02-12,123.11000061035156
2019-01-11,123.37999725341797
2018-12-10,123.45999908447266
2019-08-23,124.12000274658203
2018-11-08,124.6500015258789
2019-07-22,125.2699966430664
2019-06-20,120.41999816894531
2018-09-05,118.01000213623047
2019-04-17,119.37000274658203
2019-09-24,119.22000122070312
2019-12-20,122.86000061035156
2020-05-26,124.12999725341797
2019-04-30,125.61000061035156
2019-12-23,128.00999450683594
2020-03-11,127.69999694824219
2020-05-29,129.66000366210938
2019-12-26,131.30999755859375
2020-06-01,129.5800018310547
2019-05-02,128.55999755859375
2019-02-27,129.5
2018-11-23,130.25
2019-08-06,136.33999633789062
2018-07-18,143.82000732421875
2018-09-20,137.1300048828125
2018-10-22,138.6300048828125
2019-07-05,129.80999755859375
2019-06-03,126.55999755859375
2019-10-09,133.57000732421875
2019-10-11,132.7100067138672
2020-03-17,134.25
2020-06-04,132.33999633789062
2019-10-14,128.25999450683594
2020-03-20,125.77999877929688
2018-11-06,124.86000061035156
2019-06-18,125.77999877929688
2019-05-17,132.52999877929688
2019-04-15,135.19000244140625
2019-03-14,134.05999755859375
2019-01-09,130.99000549316406
2018-08-02,133.8800048828125
2018-10-05,135.07000732421875
2019-08-21,136.16000366210938
2019-10-17,139.0
2020-03-23,139.4600067138672
2020-06-10,139.94000244140625
2019-02-25,141.5800018310547
2020-01-07,137.39999389648438
2020-03-26,137.30999755859375
2019-10-23,137.5399932861328
