Dates,AJG
2018-11-15,1077600.0
2019-07-29,1247100.0
2019-06-27,1145900.0
2019-04-24,1086900.0
2018-07-10,1103300.0
2018-09-12,1196500.0
2019-02-19,1026600.0
2019-01-18,998000.0
2020-02-24,421400.0
2020-05-13,1087400.0
2019-12-10,1021100.0
2020-02-27,1163600.0
2019-12-13,961600.0
2020-05-19,4205800.0
2019-03-06,2063600.0
2018-11-30,1402800.0
2019-08-13,1738100.0
2019-07-12,955200.0
2019-06-10,1069200.0
2019-05-09,1132300.0
2018-07-25,815500.0
2018-09-27,1388600.0
2018-10-29,955000.0
2019-10-16,997200.0
2019-12-16,1395000.0
2020-03-04,1840600.0
2020-05-22,2045900.0
2019-10-01,2428900.0
2019-12-19,649300.0
2018-09-10,778900.0
2019-05-24,772400.0
2018-08-09,669900.0
2019-04-22,680800.0
2019-03-21,1060500.0
2019-01-16,970600.0
2019-08-28,1159300.0
2018-11-13,859800.0
2018-10-12,895700.0
2019-06-25,1355800.0
2020-03-10,595500.0
2020-05-28,998100.0
2019-10-07,1350300.0
2020-03-13,921700.0
2019-10-10,1176000.0
2020-03-16,798100.0
2020-06-03,1124100.0
2018-11-28,1108300.0
2018-09-25,772200.0
2018-07-23,1192200.0
2018-08-24,1080700.0
2019-07-10,815000.0
2019-05-07,1455700.0
2019-04-05,1225300.0
2019-03-04,1820500.0
2019-01-31,2295500.0
2019-09-12,1395000.0
2019-12-31,1471800.0
2020-03-19,1699900.0
2020-01-03,1018900.0
2020-06-09,844500.0
2019-02-15,836600.0
2019-01-14,1278100.0
2018-07-06,934700.0
2018-08-07,1166600.0
2018-10-10,1028700.0
2018-12-13,906300.0
2019-08-26,811100.0
2019-07-25,963200.0
2019-05-22,981000.0
2019-03-19,662000.0
2020-01-06,756600.0
2020-03-25,866300.0
2020-06-12,1485300.0
2019-10-22,966100.0
2020-01-09,957700.0
2020-06-15,1700700.0
2019-10-25,1031800.0
2020-03-31,1189300.0
2020-06-18,812800.0
2019-04-03,1442200.0
2018-08-22,1096500.0
2018-10-25,866300.0
2019-01-29,852800.0
2018-12-28,4188400.0
2018-11-26,1617700.0
2019-08-09,1045400.0
2019-07-08,1131700.0
2019-06-06,795300.0
2019-09-10,992300.0
2020-01-15,657500.0
2020-04-03,876100.0
2019-10-31,939300.0
2020-04-06,1976200.0
2020-06-24,1856000.0
2018-11-09,1019400.0
2019-07-23,649000.0
2019-06-21,794800.0
2019-05-20,687300.0
2019-04-18,1124300.0
2018-09-06,847800.0
2018-10-08,1812500.0
2019-02-13,872300.0
2018-12-11,1329900.0
2019-09-25,909000.0
2020-01-21,681100.0
2020-04-09,670000.0
2019-11-06,1133900.0
2020-01-24,1030300.0
2020-01-27,751800.0
2020-04-15,1141400.0
2018-12-26,872300.0
2019-08-07,918000.0
2019-06-04,1369700.0
2018-09-21,1021600.0
2018-07-19,1139200.0
2018-08-20,972100.0
2018-10-23,755400.0
2019-05-03,586200.0
2019-04-01,670500.0
2019-02-28,638600.0
2019-11-12,924200.0
2020-01-30,869500.0
2019-11-15,620500.0
2020-04-21,892900.0
2019-04-16,877700.0
2019-03-15,664200.0
2019-02-11,847200.0
2019-01-10,780200.0
2019-08-22,1146800.0
2018-11-07,689500.0
2018-08-03,845500.0
2018-09-04,769700.0
2019-06-19,527000.0
2019-09-23,1121400.0
2019-11-18,526200.0
2020-02-05,861200.0
2020-04-24,852700.0
2019-03-29,988400.0
2019-11-21,1005000.0
2020-04-27,816400.0
2020-02-11,576300.0
2020-04-30,905600.0
2019-05-01,698400.0
2019-02-26,671200.0
2019-01-25,610500.0
2018-12-24,950300.0
2019-09-06,614500.0
2018-07-17,901900.0
2018-09-19,850800.0
2019-08-05,790200.0
2019-10-08,1667900.0
2019-12-11,1239000.0
2019-11-27,634700.0
2020-02-14,873500.0
2020-05-06,798200.0
2019-01-08,657900.0
2018-12-07,2352500.0
2019-08-20,1224700.0
2018-11-05,1038100.0
2019-07-19,561700.0
2018-10-04,701900.0
2019-06-17,724700.0
2019-05-16,665200.0
2018-08-01,536200.0
2019-03-13,1286200.0
2019-12-03,1005800.0
2020-02-20,1125200.0
2019-12-06,1352800.0
2020-05-12,1467100.0
2019-12-09,1237600.0
2020-02-26,2409200.0
2020-05-15,1675600.0
2019-03-28,975800.0
2018-09-17,822900.0
2018-08-16,1099900.0
2018-10-19,1395800.0
2019-04-29,1100200.0
2019-01-23,1324800.0
2019-09-04,956000.0
2018-11-20,1160900.0
2019-07-02,956000.0
2019-05-31,1163000.0
2019-12-12,1103800.0
2020-05-18,1015400.0
2019-09-27,792300.0
2020-03-03,571600.0
2020-05-21,392800.0
2019-05-14,532500.0
2018-08-31,1046800.0
2018-07-30,570700.0
2018-10-02,1072800.0
2019-04-12,579900.0
2019-03-11,633500.0
2019-02-07,624000.0
2019-07-17,576200.0
2019-09-19,1101200.0
2019-10-21,1320500.0
2019-12-18,1174000.0
2020-03-06,1039200.0
2019-10-03,1009900.0
2020-03-09,1214200.0
2020-05-27,860900.0
2019-12-24,594400.0
2020-03-12,574600.0
2018-12-20,741200.0
2019-08-01,666700.0
2018-08-14,970400.0
2018-07-13,914800.0
2018-10-17,996200.0
2019-05-29,1111300.0
2019-03-26,1075900.0
2019-02-22,1297100.0
2019-10-04,755500.0
2019-11-05,740100.0
2019-12-27,1495100.0
2020-06-02,596500.0
2019-12-30,863000.0
2020-03-18,691900.0
2020-06-05,659000.0
2019-07-15,446700.0
2018-12-03,540100.0
2019-06-13,738500.0
2019-01-04,775400.0
2018-08-29,507400.0
2019-02-05,590300.0
2018-11-01,739100.0
2019-08-16,997200.0
2019-04-10,749800.0
2019-09-17,796900.0
2019-10-15,1014700.0
2020-01-02,563300.0
2020-06-08,813900.0
2019-10-18,868900.0
2020-03-24,701400.0
2020-06-11,1592900.0
2020-01-08,818500.0
2019-04-25,563200.0
2019-07-30,801600.0
2019-02-20,1255800.0
2018-07-11,1211500.0
2018-09-13,1078700.0
2018-10-15,968900.0
2019-06-28,772300.0
2018-12-18,796300.0
2018-11-16,813200.0
2019-10-02,881600.0
2020-03-27,812300.0
2020-01-10,730600.0
2019-10-24,777900.0
2020-03-30,569200.0
2020-06-17,453000.0
2020-01-14,735400.0
2020-04-02,577200.0
2019-01-02,706300.0
2019-08-14,803200.0
2018-10-30,571200.0
2019-06-11,743100.0
2019-05-10,693000.0
2019-04-08,617000.0
2018-08-27,715900.0
2018-07-26,804300.0
2018-09-28,1125900.0
2019-03-07,707700.0
2019-10-30,392500.0
2020-01-17,734100.0
2020-06-23,676600.0
2020-04-08,1036600.0
2020-06-26,576900.0
2019-03-22,655700.0
2019-01-17,898500.0
2019-08-29,655500.0
2018-11-14,514300.0
2019-06-26,670000.0
2018-09-11,605300.0
2018-07-09,919900.0
2018-08-10,937800.0
2019-04-23,743800.0
2019-09-30,758900.0
2020-01-23,1685600.0
2019-11-08,660500.0
2020-04-14,299000.0
2019-11-11,305000.0
2020-01-29,559100.0
2020-04-17,409500.0
2018-07-24,638100.0
2018-09-26,724500.0
2019-05-08,678200.0
2019-03-05,1024700.0
2019-02-01,627500.0
2018-12-31,795700.0
2018-11-29,635500.0
2019-08-12,675200.0
2019-07-11,556900.0
2019-09-13,673800.0
2019-11-14,618400.0
2020-04-20,633300.0
2020-02-04,629100.0
2020-04-23,495700.0
2018-12-14,568300.0
2019-08-27,782800.0
2018-08-08,479500.0
2018-10-11,700400.0
2018-11-12,822100.0
2019-07-26,506400.0
2019-06-24,942300.0
2019-05-23,1874400.0
2019-03-20,1035700.0
2019-01-15,915100.0
2019-11-20,696200.0
2020-02-07,773800.0
2020-02-10,578100.0
2020-04-29,591500.0
2019-11-26,680400.0
2020-02-13,640700.0
2019-01-30,424500.0
2018-08-23,606400.0
2018-09-24,612400.0
2018-11-27,565500.0
2018-10-26,689400.0
2019-07-09,800500.0
2019-06-07,799200.0
2019-05-06,1006000.0
2019-04-04,2081000.0
2019-09-11,1357000.0
2019-11-29,2218700.0
2020-05-05,1815500.0
2019-12-02,1063300.0
2020-02-19,1324200.0
2020-05-08,1070200.0
2019-05-21,860700.0
2019-03-18,1554600.0
2018-09-07,1762800.0
2018-08-06,1474800.0
2018-10-09,1636600.0
2019-02-14,1826200.0
2018-12-12,1607000.0
2019-07-24,1999100.0
2019-09-26,1722400.0
2019-10-28,2039700.0
2019-12-05,2402000.0
2020-05-11,1672400.0
2019-07-03,1364300.0
2020-02-25,2309300.0
2020-05-14,1634300.0
2020-02-28,1122100.0
2019-08-08,989200.0
2019-06-05,1693100.0
2018-07-20,1603900.0
2018-08-21,1651600.0
2018-10-24,2491400.0
2019-04-02,1483200.0
2019-03-01,1753900.0
2019-01-28,1187700.0
2018-12-27,1374600.0
2019-09-09,983200.0
2020-03-02,1552400.0
2020-05-20,1593700.0
2019-12-17,1100000.0
2020-03-05,1602500.0
2019-02-12,1240300.0
2019-01-11,1211800.0
2018-12-10,1187500.0
2019-08-23,1045300.0
2018-11-08,1169500.0
2019-07-22,1048800.0
2019-06-20,1386300.0
2018-09-05,2055300.0
2019-04-17,2421300.0
2019-09-24,1848600.0
2019-12-20,1312100.0
2020-05-26,1845100.0
2019-04-30,1444300.0
2019-12-23,1508900.0
2020-03-11,1097900.0
2020-05-29,804700.0
2019-12-26,1322400.0
2020-06-01,1577900.0
2019-05-02,1406000.0
2019-02-27,2523000.0
2018-11-23,1140100.0
2019-08-06,1019300.0
2018-07-18,1008900.0
2018-09-20,938900.0
2018-10-22,900200.0
2019-07-05,1229800.0
2019-06-03,1007100.0
2019-10-09,1131200.0
2019-10-11,1389600.0
2020-03-17,946900.0
2020-06-04,962500.0
2019-10-14,792500.0
2020-03-20,766300.0
2018-11-06,1379400.0
2019-06-18,1349400.0
2019-05-17,1229000.0
2019-04-15,1168300.0
2019-03-14,2108000.0
2019-01-09,1968600.0
2018-08-02,2044000.0
2018-10-05,1285600.0
2019-08-21,1207800.0
2019-10-17,890700.0
2020-03-23,2929200.0
2020-06-10,1120900.0
2019-02-25,771400.0
2020-01-07,1011100.0
2020-03-26,871000.0
2019-10-23,2072700.0
