Dates,AJG
2019-05-23,105.66999816894531
2019-03-20,104.66000366210938
2019-01-15,105.4000015258789
2019-11-20,105.48999786376953
2020-02-07,105.61000061035156
2020-02-10,105.7699966430664
2020-04-29,106.79000091552734
2019-11-26,107.94000244140625
2020-02-13,107.75
2019-01-30,108.25
2018-08-23,109.19000244140625
2018-09-24,109.45999908447266
2018-11-27,109.13999938964844
2018-10-26,108.51000213623047
2019-07-09,108.19999694824219
2019-06-07,107.76000213623047
2019-05-06,106.5999984741211
2019-04-04,105.52999877929688
2019-09-11,103.3499984741211
2019-11-29,98.0
2020-05-05,103.58999633789062
2019-12-02,104.36000061035156
2020-02-19,106.30000305175781
2020-05-08,104.16000366210938
2019-05-21,101.26000213623047
2019-03-18,95.61000061035156
2018-09-07,98.3499984741211
2018-08-06,96.61000061035156
2018-10-09,92.55000305175781
2019-02-14,91.0199966430664
2018-12-12,85.7300033569336
2019-07-24,87.58000183105469
2019-09-26,81.43000030517578
2019-10-28,72.12999725341797
2019-12-05,73.91000366210938
2020-05-11,71.98999786376953
2019-07-03,78.06999969482422
2020-02-25,81.47000122070312
2020-05-14,81.06999969482422
2020-02-28,83.0999984741211
2019-08-08,83.47000122070312
2019-06-05,83.4800033569336
2018-07-20,79.6500015258789
2018-08-21,79.05999755859375
2018-10-24,78.81999969482422
2019-04-02,83.0
2019-03-01,86.9800033569336
2019-01-28,85.62000274658203
2018-12-27,88.3499984741211
2019-09-09,86.22000122070312
2020-03-02,88.30000305175781
2020-05-20,86.4800033569336
2019-12-17,84.23999786376953
2020-03-05,84.05999755859375
2019-02-12,83.41999816894531
2019-01-11,79.93000030517578
2018-12-10,79.3499984741211
2019-08-23,78.0199966430664
2018-11-08,75.8499984741211
2019-07-22,77.76000213623047
2019-06-20,79.5999984741211
2018-09-05,80.5999984741211
2019-04-17,79.55999755859375
2019-09-24,80.44999694824219
2019-12-20,80.56999969482422
2020-05-26,83.63999938964844
2019-04-30,84.36000061035156
2019-12-23,85.94000244140625
2020-03-11,86.48999786376953
2020-05-29,87.9800033569336
2019-12-26,87.80999755859375
2020-06-01,86.80999755859375
2019-05-02,87.13999938964844
2019-02-27,87.48999786376953
2018-11-23,90.87000274658203
2019-08-06,91.16000366210938
2018-07-18,91.58999633789062
2018-09-20,91.22000122070312
2018-10-22,91.16999816894531
2019-07-05,93.44000244140625
2019-06-03,94.5
2019-10-09,95.0
2019-10-11,94.94999694824219
2020-03-17,95.0199966430664
2020-06-04,95.9800033569336
2019-10-14,98.0999984741211
2020-03-20,98.45999908447266
2018-11-06,101.54000091552734
2019-06-18,101.9000015258789
2019-05-17,102.05000305175781
2019-04-15,102.25
2019-03-14,98.55999755859375
2019-01-09,97.16000366210938
2018-08-02,96.08000183105469
2018-10-05,98.12999725341797
2019-08-21,99.36000061035156
2019-10-17,100.58000183105469
2020-03-23,101.0
2020-06-10,97.16999816894531
2019-02-25,98.37999725341797
2020-01-07,96.47000122070312
2020-03-26,97.48999786376953
2019-10-23,97.91999816894531
