Dates,AJG
2018-06-20,65.55000305175781
2018-06-21,65.5199966430664
2018-06-25,66.73999786376953
2018-06-22,66.37999725341797
2018-06-26,66.02999877929688
2018-06-27,64.7699966430664
2018-06-28,65.12000274658203
2018-06-29,65.27999877929688
2018-07-02,65.26000213623047
2018-07-03,65.52999877929688
2018-07-05,66.08999633789062
2018-07-16,66.80999755859375
2018-09-18,68.16999816894531
2019-01-24,68.04000091552734
2019-09-05,68.19000244140625
2018-11-21,68.66000366210938
2020-01-13,68.86000061035156
2020-04-01,69.45999908447266
2020-06-19,69.69000244140625
2019-10-29,70.5
2020-01-16,70.30000305175781
2020-06-22,70.38999938964844
2018-10-03,70.79000091552734
2018-07-31,70.51000213623047
2019-03-12,71.16000366210938
2019-02-08,71.19999694824219
2019-01-07,70.88999938964844
2018-12-06,71.13999938964844
2019-08-19,71.3499984741211
2019-07-18,71.33999633789062
2019-05-15,71.1500015258789
2019-09-20,71.45999908447266
2019-11-01,71.54000091552734
2020-04-07,71.58999633789062
2020-06-25,71.6500015258789
2020-06-16,71.36000061035156
2019-11-04,70.87000274658203
2020-01-22,70.43000030517578
2019-11-07,70.66000366210938
2020-04-13,71.12000274658203
2019-07-01,71.91000366210938
2019-05-30,72.20999908447266
2018-08-15,71.97000122070312
2018-10-18,72.36000061035156
2019-03-27,71.66999816894531
2019-01-22,71.75
2018-12-21,72.1500015258789
2019-09-03,72.30000305175781
2018-11-19,72.13999938964844
2019-08-02,72.27999877929688
2020-01-28,71.66999816894531
2020-04-16,72.13999938964844
2019-11-13,72.98999786376953
2020-01-31,73.52999877929688
2018-12-04,73.86000061035156
2018-11-02,73.76000213623047
2019-07-16,74.19000244140625
2018-08-30,74.12999725341797
2018-10-01,73.55000305175781
2019-06-14,74.62000274658203
2019-05-13,74.88999938964844
2019-04-11,75.12000274658203
2019-02-06,75.02999877929688
2019-09-18,75.7300033569336
2020-02-03,76.12999725341797
2020-04-22,75.91000366210938
2019-11-19,75.1500015258789
2020-02-06,74.55000305175781
2019-11-22,74.0199966430664
2019-03-25,74.44999694824219
2019-02-21,74.44000244140625
2018-12-19,75.16999816894531
2018-07-12,75.3499984741211
2018-09-14,75.11000061035156
2018-08-13,75.70999908447266
2018-10-16,74.8499984741211
2019-07-31,75.4800033569336
2019-05-28,75.41000366210938
2019-04-26,73.27999877929688
2020-04-28,71.29000091552734
2019-11-25,71.25
2020-02-12,70.79000091552734
2020-05-01,71.87999725341797
2020-05-04,72.11000061035156
2019-06-12,71.66000366210938
2019-04-09,72.66999816894531
2019-03-08,72.72000122070312
2019-02-04,72.3499984741211
2018-07-27,71.3499984741211
2018-08-28,72.97000122070312
2019-01-03,74.02999877929688
2019-08-15,73.8499984741211
2018-10-31,74.30999755859375
2019-09-16,74.01000213623047
2020-02-18,74.5999984741211
2020-05-07,74.66999816894531
2018-08-17,75.51000213623047
2019-12-04,75.83999633789062
2020-02-21,76.95999908447266
2018-12-17,77.7699966430664
2019-08-30,78.05000305175781
2018-11-15,77.66000366210938
2019-07-29,77.5
2019-06-27,76.41999816894531
2019-04-24,77.37000274658203
2018-07-10,78.37999725341797
2018-09-12,78.31999969482422
2019-02-19,77.1500015258789
2019-01-18,76.45999908447266
2020-02-24,76.66999816894531
2020-05-13,76.86000061035156
2019-12-10,76.93000030517578
2020-02-27,78.08999633789062
2019-12-13,78.02999877929688
2020-05-19,77.06999969482422
