Dates,AJG
2018-09-13,88.49664306640625
2018-10-15,88.73342895507812
2019-06-28,90.04557800292969
2018-12-18,89.99625396728516
2018-11-16,90.29222869873047
2019-10-02,89.404296875
2020-03-27,88.77289581298828
2020-01-10,90.4106216430664
2019-10-24,89.82854461669922
2020-03-30,89.92720031738281
2020-06-17,90.26262664794922
2020-01-14,90.26262664794922
2020-04-02,90.8841781616211
2019-01-02,91.061767578125
2019-08-14,90.70659637451172
2018-10-30,90.54873657226562
2019-06-11,91.19001770019531
2019-05-10,91.85102844238281
2019-04-08,90.86444854736328
2018-08-27,90.50927734375
2018-07-26,90.63753509521484
2018-09-28,91.28868103027344
2019-03-07,92.04834747314453
2019-10-30,92.01874542236328
2020-01-17,90.99270629882812
2020-06-23,90.12451171875
2020-04-08,91.3380126953125
2020-06-26,92.0813980102539
2019-03-22,92.92391204833984
2019-01-17,93.32038879394531
2019-08-29,93.05276489257812
2018-11-14,93.60783386230469
2019-06-26,93.78624725341797
2018-09-11,93.61774444580078
2018-07-09,94.1827163696289
2018-08-10,94.82698822021484
2019-04-23,93.5979232788086
2019-09-30,94.47016143798828
2020-01-23,94.57919311523438
2019-11-08,93.4294204711914
2020-04-14,93.72676849365234
2019-11-11,93.71686553955078
2020-01-29,93.91510009765625
2020-04-17,94.06378173828125
2018-07-24,94.390869140625
2018-09-26,94.66840362548828
2019-05-08,94.47016143798828
2019-03-05,94.90628814697266
2019-02-01,93.88536834716797
2018-12-31,94.01421356201172
2018-11-29,94.93601989746094
2019-08-12,94.5990219116211
2019-07-11,94.5296401977539
2019-09-13,94.2520980834961
2019-11-14,94.96575164794922
2020-04-20,95.20364379882812
2020-02-04,95.6001205444336
2020-04-23,95.3424072265625
2018-12-14,95.42170715332031
2019-08-27,96.13536071777344
2018-08-08,96.00650787353516
2018-10-11,95.3424072265625
2018-11-12,97.50320434570312
2019-07-26,97.94923400878906
2019-06-24,99.31707000732422
2019-05-23,101.66619110107422
2019-03-20,103.34130859375
2019-01-15,103.77742004394531
2019-11-20,104.1540756225586
2020-02-07,104.1937255859375
2020-02-10,104.00540161132812
2020-04-29,105.83909606933594
2019-11-26,106.4536361694336
2020-02-13,105.71023559570312
2019-01-30,107.24658203125
2018-08-23,108.19812774658203
2018-09-24,107.55384826660156
2018-11-27,107.82147216796875
2018-10-26,107.21684265136719
2019-07-09,106.87984466552734
2019-06-07,105.27411651611328
2019-05-06,102.9547348022461
2019-04-04,102.92499542236328
2019-09-11,98.20694732666016
2019-11-29,96.63095092773438
2020-05-05,102.59790802001953
2019-12-02,99.8027572631836
2020-02-19,105.27411651611328
2020-05-08,101.64088439941406
2019-05-21,100.37671661376953
2019-03-18,93.70750427246094
2018-09-07,97.11178588867188
2018-08-06,94.54364776611328
2018-10-09,85.77411651611328
2019-02-14,89.646240234375
2018-12-12,79.483154296875
2019-07-24,85.06737518310547
2019-09-26,72.1072006225586
2019-10-28,68.23506927490234
2019-12-05,71.25115203857422
2020-05-11,67.9264907836914
2019-07-03,76.91500091552734
2020-02-25,76.85527801513672
2020-05-14,80.40888214111328
2020-02-28,79.80168151855469
2019-08-08,82.8376693725586
2019-06-05,81.13552856445312
2018-07-20,76.64624786376953
2018-08-21,78.39816284179688
2018-10-24,75.9096450805664
2019-04-02,81.83230590820312
2019-03-01,81.90198516845703
2019-01-28,84.64930725097656
2018-12-27,86.44103240966797
2019-09-09,83.1860580444336
2020-03-02,86.14241790771484
2020-05-20,83.26569366455078
2019-12-17,80.41883850097656
2020-03-05,83.2159194946289
2019-02-12,80.40888214111328
2019-01-11,77.18376922607422
2018-12-10,77.23352813720703
2019-08-23,74.47626495361328
2018-11-08,74.93415069580078
2019-07-22,77.02449798583984
2019-06-20,76.865234375
2018-09-05,79.3039779663086
2019-04-17,78.13935852050781
2019-09-24,77.1539077758789
2019-12-20,79.77182006835938
2020-05-26,82.74807739257812
2019-04-30,80.08039093017578
2019-12-23,84.98774719238281
2020-03-11,86.00305938720703
2020-05-29,86.46094512939453
2019-12-26,86.63016510009766
2020-06-01,85.43568420410156
2019-05-02,86.09264373779297
2019-02-27,86.82925415039062
2018-11-23,89.88514709472656
2019-08-06,89.80551147460938
2018-07-18,90.27335357666016
2018-09-20,90.58192443847656
2018-10-22,90.68146514892578
2019-07-05,91.95558166503906
2019-06-03,93.38896942138672
2019-10-09,93.56814575195312
2019-10-11,93.84685516357422
2020-03-17,94.02603149414062
2020-06-04,95.0612564086914
2019-10-14,97.49999237060547
2020-03-20,98.19999694824219
2018-11-06,100.44999694824219
2019-06-18,101.9000015258789
2019-05-17,101.1500015258789
2019-04-15,100.41000366210938
2019-03-14,94.47000122070312
2019-01-09,95.31999969482422
2018-08-02,95.12999725341797
2018-10-05,95.6500015258789
2019-08-21,98.3499984741211
2019-10-17,99.16999816894531
2020-03-23,94.73999786376953
2020-06-10,96.73999786376953
2019-02-25,97.5199966430664
2020-01-07,94.77999877929688
2020-03-26,97.27999877929688
2019-10-23,96.66999816894531
