Dates,ZTS
2018-11-09,102.41000366210938
2019-07-23,101.73999786376953
2019-06-21,102.33000183105469
2019-05-20,102.19000244140625
2019-04-18,102.51000213623047
2018-09-06,102.2300033569336
2018-10-08,101.58999633789062
2019-02-13,101.75
2018-12-11,101.6500015258789
2019-09-25,101.55999755859375
2020-01-21,101.86000061035156
2020-04-09,101.95999908447266
2019-11-06,99.41000366210938
2020-01-24,98.52999877929688
2020-01-27,98.72000122070312
2020-04-15,100.26000213623047
2018-12-26,101.88999938964844
2019-08-07,100.7699966430664
2019-06-04,102.23999786376953
2018-09-21,102.69999694824219
2018-07-19,101.23999786376953
2018-08-20,102.12000274658203
2018-10-23,100.2699966430664
2019-05-03,102.54000091552734
2019-04-01,102.26000213623047
2019-02-28,102.63999938964844
2019-11-12,101.13999938964844
2020-01-30,101.19000244140625
2019-11-15,101.58000183105469
2020-04-21,100.5199966430664
2019-04-16,101.88999938964844
2019-03-15,100.73999786376953
2019-02-11,102.4000015258789
2019-01-10,101.69999694824219
2019-08-22,101.63999938964844
2018-11-07,102.75
2018-08-03,102.37000274658203
2018-09-04,102.77999877929688
2019-06-19,103.5
2019-09-23,102.5999984741211
2019-11-18,101.75
2020-02-05,101.30000305175781
2020-04-24,101.48999786376953
2019-03-29,101.54000091552734
2019-11-21,105.08000183105469
2020-04-27,108.31999969482422
2020-02-11,108.68000030517578
2020-04-30,109.05000305175781
2019-05-01,110.27999877929688
2019-02-26,110.5
2019-01-25,110.08999633789062
2018-12-24,111.98999786376953
2019-09-06,109.72000122070312
2018-07-17,110.95999908447266
2018-09-19,111.16999816894531
2019-08-05,113.33000183105469
2019-10-08,115.33000183105469
2019-12-11,112.76000213623047
2019-11-27,113.36000061035156
2020-02-14,113.93000030517578
2020-05-06,113.97000122070312
2019-01-08,113.19999694824219
2018-12-07,113.08999633789062
2019-08-20,114.33000183105469
2018-11-05,113.94000244140625
2019-07-19,115.19000244140625
2018-10-04,115.33999633789062
2019-06-17,113.79000091552734
2019-05-16,113.16000366210938
2018-08-01,113.66999816894531
2019-03-13,114.31999969482422
2019-12-03,114.61000061035156
2020-02-20,113.16000366210938
2019-12-06,114.2699966430664
2020-05-12,114.0
2019-12-09,114.3499984741211
2020-02-26,115.63999938964844
2020-05-15,115.08999633789062
2019-03-28,115.62000274658203
2018-09-17,115.80999755859375
2018-08-16,115.41999816894531
2018-10-19,115.1500015258789
2019-04-29,115.06999969482422
2019-01-23,115.0
2019-09-04,115.47000122070312
2018-11-20,114.9000015258789
2019-07-02,115.69999694824219
2019-05-31,115.06999969482422
2019-12-12,117.58999633789062
2020-05-18,120.55000305175781
2019-09-27,122.05999755859375
2020-03-03,124.12000274658203
2020-05-21,123.97000122070312
2019-05-14,122.54000091552734
2018-08-31,123.4000015258789
2018-07-30,121.87999725341797
2018-10-02,124.31999969482422
2019-04-12,126.0199966430664
2019-03-11,127.54000091552734
2019-02-07,126.83999633789062
2019-07-17,127.87999725341797
2019-09-19,126.58000183105469
2019-10-21,124.30999755859375
2019-12-18,127.01000213623047
2020-03-06,124.75
2019-10-03,126.47000122070312
2020-03-09,127.12999725341797
2020-05-27,126.12999725341797
2019-12-24,127.6500015258789
2020-03-12,128.6999969482422
2018-12-20,128.27999877929688
2019-08-01,130.0800018310547
2018-08-14,125.81999969482422
2018-07-13,123.0199966430664
2018-10-17,121.29000091552734
2019-05-29,121.70999908447266
2019-03-26,120.0
2019-02-22,120.06999969482422
2019-10-04,122.77999877929688
2019-11-05,123.4000015258789
2019-12-27,124.91999816894531
2020-06-02,125.3499984741211
2019-12-30,125.4800033569336
2020-03-18,124.6500015258789
2020-06-05,124.9000015258789
2019-07-15,126.7699966430664
2018-12-03,125.01000213623047
2019-06-13,124.98999786376953
2019-01-04,124.12000274658203
2018-08-29,121.94999694824219
2019-02-05,124.95999908447266
2018-11-01,126.33000183105469
2019-08-16,125.01000213623047
2019-04-10,125.97000122070312
2019-09-17,125.70999908447266
2019-10-15,128.1999969482422
2020-01-02,128.60000610351562
2020-06-08,127.30999755859375
2019-10-18,128.4199981689453
2020-03-24,128.8300018310547
2020-06-11,128.41000366210938
2020-01-08,128.22999572753906
2019-04-25,127.0
2019-07-30,122.55000305175781
2019-02-20,122.61000061035156
2018-07-11,123.16999816894531
2018-09-13,124.45999908447266
2018-10-15,125.69000244140625
2019-06-28,126.66000366210938
2018-12-18,127.44000244140625
2018-11-16,128.77999877929688
2019-10-02,126.06999969482422
2020-03-27,124.76000213623047
2020-01-10,120.48999786376953
2019-10-24,125.4000015258789
2020-03-30,120.81999969482422
2020-06-17,117.29000091552734
2020-01-14,116.62999725341797
2020-04-02,116.98999786376953
2019-01-02,116.1500015258789
2019-08-14,116.72000122070312
2018-10-30,117.58000183105469
2019-06-11,119.01000213623047
2019-05-10,120.33000183105469
2019-04-08,119.86000061035156
2018-08-27,120.41000366210938
2018-07-26,120.73999786376953
2018-09-28,120.91000366210938
2019-03-07,122.13999938964844
2019-10-30,121.29000091552734
2020-01-17,120.87000274658203
2020-06-23,119.63999938964844
2020-04-08,121.01000213623047
2020-06-26,119.19999694824219
2019-03-22,121.0
2019-01-17,121.48999786376953
2019-08-29,122.0
2018-11-14,123.19999694824219
2019-06-26,123.69000244140625
2018-09-11,123.94999694824219
2018-07-09,125.0
2018-08-10,126.72000122070312
2019-04-23,127.1500015258789
2019-09-30,127.62999725341797
2020-01-23,129.3800048828125
2019-11-08,132.7100067138672
2020-04-14,132.2100067138672
2019-11-11,133.19000244140625
2020-01-29,133.39999389648438
2020-04-17,133.57000732421875
2018-07-24,132.00999450683594
2018-09-26,132.0500030517578
2019-05-08,132.47999572753906
2019-03-05,133.77999877929688
2019-02-01,133.0
2018-12-31,133.75999450683594
2018-11-29,134.00999450683594
2019-08-12,135.3000030517578
2019-07-11,136.07000732421875
2019-09-13,136.4199981689453
2019-11-14,137.41000366210938
2020-04-20,138.77999877929688
2020-02-04,139.6199951171875
2020-04-23,139.1199951171875
2018-12-14,142.72999572753906
2019-08-27,141.2899932861328
2018-08-08,139.6199951171875
2018-10-11,134.4199981689453
2018-11-12,136.13999938964844
2019-07-26,138.97000122070312
2019-06-24,137.63999938964844
2019-05-23,137.60000610351562
2019-03-20,134.72999572753906
2019-01-15,137.0800018310547
2019-11-20,139.9600067138672
2020-02-07,137.9600067138672
2020-02-10,139.0500030517578
2020-04-29,138.6199951171875
2019-11-26,143.39999389648438
2020-02-13,143.4499969482422
2019-01-30,141.92999267578125
2018-08-23,144.94000244140625
2018-09-24,144.02999877929688
2018-11-27,143.5
2018-10-26,143.75
2019-07-09,142.92999267578125
2019-06-07,139.27999877929688
2019-05-06,138.7899932861328
2019-04-04,135.94000244140625
2019-09-11,134.4600067138672
2019-11-29,130.39999389648438
2020-05-05,133.83999633789062
2019-12-02,139.4600067138672
2020-02-19,139.9499969482422
2020-05-08,140.72999572753906
2019-05-21,134.9199981689453
2019-03-18,128.8000030517578
2018-09-07,133.6199951171875
2018-08-06,130.38999938964844
2018-10-09,122.26000213623047
2019-02-14,124.3499984741211
2018-12-12,114.37000274658203
2019-07-24,109.2699966430664
2019-09-26,104.5
2019-10-28,104.94999694824219
2019-12-05,101.55000305175781
2020-05-11,99.05999755859375
2019-07-03,98.70999908447266
2020-02-25,102.6500015258789
2020-05-14,109.51000213623047
2020-02-28,114.5199966430664
2019-08-08,113.62999725341797
2019-06-05,115.68000030517578
2018-07-20,113.93000030517578
2018-08-21,111.25
2018-10-24,115.08000183105469
2019-04-02,119.58000183105469
2019-03-01,129.02000427246094
2019-01-28,126.36000061035156
2018-12-27,126.55000305175781
2019-09-09,128.00999450683594
2020-03-02,126.41999816894531
2020-05-20,125.41999816894531
2019-12-17,125.22000122070312
2020-03-05,129.74000549316406
2019-02-12,128.72000122070312
2019-01-11,125.79000091552734
2018-12-10,126.52999877929688
2019-08-23,126.25
2018-11-08,124.5999984741211
2019-07-22,126.95999908447266
2019-06-20,128.4600067138672
2018-09-05,124.2699966430664
2019-04-17,125.5
2019-09-24,127.44000244140625
2019-12-20,127.76000213623047
2020-05-26,128.64999389648438
2019-04-30,125.97000122070312
2019-12-23,127.29000091552734
2020-03-11,125.20999908447266
2020-05-29,125.33999633789062
2019-12-26,127.05999755859375
2020-06-01,123.52999877929688
2019-05-02,122.06999969482422
2019-02-27,126.44000244140625
2018-11-23,130.17999267578125
2019-08-06,131.0500030517578
2018-07-18,136.1999969482422
2018-09-20,133.7899932861328
2018-10-22,129.60000610351562
2019-07-05,131.4199981689453
2019-06-03,133.6999969482422
2019-10-09,137.80999755859375
2019-10-11,138.44000244140625
2020-03-17,138.64999389648438
2020-06-04,138.6699981689453
2019-10-14,141.64999389648438
2020-03-20,141.02000427246094
2018-11-06,141.52999877929688
2019-06-18,139.0
2019-05-17,140.8800048828125
2019-04-15,139.25
2019-03-14,137.6699981689453
2019-01-09,134.3699951171875
2018-08-02,131.80999755859375
2018-10-05,136.88999938964844
2019-08-21,136.77000427246094
2019-10-17,135.8000030517578
2020-03-23,140.0500030517578
2020-06-10,136.80999755859375
2019-02-25,138.10000610351562
2020-01-07,137.02999877929688
2020-03-26,134.1699981689453
2019-10-23,135.0
