Dates,ZTS
2020-04-28,87.0
2019-11-25,88.9000015258789
2020-02-12,90.08000183105469
2020-05-01,91.80999755859375
2020-05-04,92.79000091552734
2019-06-12,91.83000183105469
2019-04-09,91.47000122070312
2019-03-08,92.80000305175781
2019-02-04,91.47000122070312
2018-07-27,88.7699966430664
2018-08-28,90.47000122070312
2019-01-03,88.8499984741211
2019-08-15,89.6500015258789
2018-10-31,90.18000030517578
2019-09-16,90.1500015258789
2020-02-18,94.25
2020-05-07,92.7699966430664
2018-08-17,92.72000122070312
2019-12-04,92.76000213623047
2020-02-21,95.19000244140625
2018-12-17,94.9000015258789
2019-08-30,95.2699966430664
2018-11-15,94.43000030517578
2019-07-29,94.16999816894531
2019-06-27,92.4800033569336
2019-04-24,91.62000274658203
2018-07-10,92.2699966430664
2018-09-12,90.0999984741211
2019-02-19,88.41000366210938
2019-01-18,88.68000030517578
2020-02-24,89.23999786376953
2020-05-13,89.5199966430664
2019-12-10,90.19999694824219
2020-02-27,92.80000305175781
2019-12-13,92.7699966430664
2020-05-19,93.87000274658203
2019-03-06,93.56999969482422
2018-11-30,90.56999969482422
2019-08-13,90.41000366210938
2019-07-12,88.08999633789062
2019-06-10,88.91999816894531
2019-05-09,89.80000305175781
2018-07-25,90.7300033569336
2018-09-27,90.94000244140625
2018-10-29,88.44999694824219
2019-10-16,84.94000244140625
2019-12-16,84.98999786376953
2020-03-04,83.44000244140625
2020-05-22,82.41999816894531
2019-10-01,81.68000030517578
2019-12-19,79.27999877929688
2018-09-10,82.91999816894531
2019-05-24,84.33000183105469
2018-08-09,84.48999786376953
2019-04-22,85.54000091552734
2019-03-21,84.4800033569336
2019-01-16,81.55999755859375
2019-08-28,84.76000213623047
2018-11-13,85.2699966430664
2018-10-12,86.54000091552734
2019-06-25,86.2300033569336
2020-03-10,85.9000015258789
2020-05-28,86.05999755859375
2019-10-07,84.5
2020-03-13,84.80999755859375
2019-10-10,83.20999908447266
2020-03-16,84.25
2020-06-03,84.58999633789062
2018-11-28,84.08999633789062
2018-09-25,83.69000244140625
2018-07-23,83.66000366210938
2018-08-24,84.69000244140625
2019-07-10,83.6500015258789
2019-05-07,84.41000366210938
2019-04-05,85.08999633789062
2019-03-04,86.16000366210938
2019-01-31,87.13999938964844
2019-09-12,86.97000122070312
2019-12-31,87.37000274658203
2020-03-19,87.58000183105469
2020-01-03,86.20999908447266
2020-06-09,86.83000183105469
2019-02-15,86.2699966430664
2019-01-14,87.51000213623047
2018-07-06,88.25
2018-08-07,93.26000213623047
2018-10-10,95.37000274658203
2018-12-13,94.91000366210938
2019-08-26,94.38999938964844
2019-07-25,93.47000122070312
2019-05-22,94.61000061035156
2019-03-19,94.38999938964844
2020-01-06,93.48999786376953
2020-03-25,93.80000305175781
2020-06-12,94.2300033569336
2019-10-22,95.75
2020-01-09,95.87000274658203
2020-06-15,95.77999877929688
2019-10-25,94.16999816894531
2020-03-31,92.55000305175781
2020-06-18,92.41000366210938
2019-04-03,94.7300033569336
2018-08-22,95.75
2018-10-25,96.93000030517578
2019-01-29,96.19999694824219
2018-12-28,96.91000366210938
2018-11-26,97.7699966430664
2019-08-09,98.72000122070312
2019-07-08,98.5
2019-06-06,99.63999938964844
2019-09-10,97.93000030517578
2020-01-15,97.93000030517578
2020-04-03,98.81999969482422
2019-10-31,98.5199966430664
2020-04-06,99.38999938964844
2020-06-24,100.66999816894531
2018-11-09,101.54000091552734
2019-07-23,102.04000091552734
2019-06-21,102.12000274658203
2019-05-20,101.9800033569336
2019-04-18,102.12000274658203
2018-09-06,102.2300033569336
2018-10-08,101.45999908447266
2019-02-13,101.33000183105469
2018-12-11,101.05999755859375
2019-09-25,101.66999816894531
2020-01-21,101.26000213623047
2020-04-09,99.16999816894531
2019-11-06,97.9800033569336
2020-01-24,99.02999877929688
2020-01-27,100.12000274658203
2020-04-15,101.97000122070312
2018-12-26,101.0999984741211
2019-08-07,101.83000183105469
2019-06-04,103.3499984741211
2018-09-21,101.26000213623047
2018-07-19,101.83999633789062
2018-08-20,101.79000091552734
2018-10-23,103.1500015258789
2019-05-03,103.75
2019-04-01,103.33000183105469
2019-02-28,101.37000274658203
2019-11-12,101.86000061035156
2020-01-30,101.66999816894531
2019-11-15,102.29000091552734
2020-04-21,101.3499984741211
2019-04-16,101.25
2019-03-15,101.83999633789062
2019-02-11,102.93000030517578
2019-01-10,101.97000122070312
2019-08-22,102.22000122070312
2018-11-07,102.37999725341797
2018-08-03,102.94000244140625
2018-09-04,102.88999938964844
2019-06-19,102.4000015258789
2019-09-23,102.0199966430664
2019-11-18,101.1500015258789
2020-02-05,102.33000183105469
2020-04-24,101.05000305175781
2019-03-29,103.94999694824219
2019-11-21,108.12000274658203
2020-04-27,108.5
2020-02-11,108.88999938964844
2020-04-30,110.05999755859375
2019-05-01,110.22000122070312
2019-02-26,110.16000366210938
2019-01-25,111.44000244140625
2018-12-24,110.02999877929688
2019-09-06,110.79000091552734
2018-07-17,110.80999755859375
2018-09-19,113.37999725341797
2019-08-05,114.27999877929688
2019-10-08,112.97000122070312
2019-12-11,112.87999725341797
2019-11-27,113.47000122070312
2020-02-14,113.86000061035156
2020-05-06,113.05000305175781
2019-01-08,112.76000213623047
2018-12-07,113.48999786376953
2019-08-20,113.56999969482422
2018-11-05,114.58999633789062
2019-07-19,115.33999633789062
2018-10-04,114.18000030517578
2019-06-17,114.0999984741211
2019-05-16,113.26000213623047
2018-08-01,114.56999969482422
2019-03-13,114.3499984741211
2019-12-03,113.30999755859375
2020-02-20,113.56999969482422
2019-12-06,113.4800033569336
2020-05-12,113.68000030517578
2019-12-09,114.94000244140625
2020-02-26,114.08999633789062
2020-05-15,115.94000244140625
2019-03-28,115.94000244140625
2018-09-17,115.44000244140625
2018-08-16,114.6500015258789
2018-10-19,115.11000061035156
2019-04-29,115.55000305175781
2019-01-23,115.79000091552734
2019-09-04,114.88999938964844
2018-11-20,115.69999694824219
2019-07-02,116.36000061035156
2019-05-31,112.56999969482422
2019-12-12,121.16999816894531
2020-05-18,120.88999938964844
2019-09-27,124.11000061035156
2020-03-03,125.06999969482422
2020-05-21,123.95999908447266
2019-05-14,124.69999694824219
2018-08-31,121.79000091552734
2018-07-30,123.68000030517578
2018-10-02,125.37000274658203
2019-04-12,126.75
2019-03-11,126.05000305175781
2019-02-07,127.63999938964844
2019-07-17,126.63999938964844
2019-09-19,123.06999969482422
2019-10-21,126.19999694824219
2019-12-18,125.23999786376953
2020-03-06,125.7699966430664
2019-10-03,126.68000030517578
2020-03-09,126.41999816894531
2020-05-27,127.04000091552734
2019-12-24,127.58999633789062
2020-03-12,128.07000732421875
2018-12-20,128.42999267578125
2019-08-01,126.66000366210938
2018-08-14,123.02999877929688
2018-07-13,120.69999694824219
2018-10-17,121.69000244140625
2019-05-29,121.0199966430664
2019-03-26,119.63999938964844
2019-02-22,122.41999816894531
2019-10-04,123.23999786376953
2019-11-05,124.2699966430664
2019-12-27,125.62000274658203
2020-06-02,125.08000183105469
2019-12-30,125.05000305175781
2020-03-18,124.77999877929688
2020-06-05,126.05999755859375
2019-07-15,123.9000015258789
2018-12-03,124.58999633789062
2019-06-13,125.12000274658203
2019-01-04,122.29000091552734
2018-08-29,124.27999877929688
2019-02-05,127.05000305175781
2018-11-01,126.06999969482422
2019-08-16,125.37999725341797
2019-04-10,126.43000030517578
2019-09-17,127.41000366210938
2019-10-15,128.47000122070312
2020-01-02,126.58999633789062
2020-06-08,128.7100067138672
2019-10-18,127.93000030517578
2020-03-24,128.47000122070312
2020-06-11,128.1199951171875
2020-01-08,126.44999694824219
2019-04-25,122.80999755859375
2019-07-30,121.80000305175781
2019-02-20,122.94999694824219
2018-07-11,124.36000061035156
2018-09-13,125.12999725341797
2018-10-15,126.16000366210938
2019-06-28,127.5999984741211
2018-12-18,127.91999816894531
2018-11-16,125.33999633789062
2019-10-02,124.76000213623047
2020-03-27,120.25
2020-01-10,121.47000122070312
2019-10-24,121.02999877929688
2020-03-30,117.86000061035156
2020-06-17,117.02999877929688
2020-01-14,117.19999694824219
2020-04-02,116.44999694824219
2019-01-02,116.25
2019-08-14,117.91999816894531
2018-10-30,118.80000305175781
2019-06-11,120.33000183105469
2019-05-10,119.55999755859375
2019-04-08,120.22000122070312
2018-08-27,119.80999755859375
2018-07-26,120.61000061035156
2018-09-28,121.88999938964844
2019-03-07,121.62999725341797
2019-10-30,120.5199966430664
2020-01-17,119.91000366210938
2020-06-23,120.52999877929688
2020-04-08,119.73999786376953
2020-06-26,120.11000061035156
2019-03-22,121.72000122070312
2019-01-17,121.2300033569336
2019-08-29,122.77999877929688
2018-11-14,123.55999755859375
2019-06-26,124.33000183105469
2018-09-11,124.44999694824219
2018-07-09,126.45999908447266
2018-08-10,127.0999984741211
2019-04-23,126.98999786376953
2019-09-30,128.74000549316406
2020-01-23,132.67999267578125
2019-11-08,132.3699951171875
2020-04-14,132.9199981689453
2019-11-11,133.02999877929688
2020-01-29,133.25
2020-04-17,132.2100067138672
2018-07-24,132.35000610351562
2018-09-26,134.13999938964844
2019-05-08,134.16000366210938
2019-03-05,133.1300048828125
2019-02-01,133.5800018310547
2018-12-31,133.2899932861328
2018-11-29,135.05999755859375
2019-08-12,135.57000732421875
2019-07-11,136.50999450683594
2019-09-13,137.27000427246094
2019-11-14,138.5399932861328
2020-04-20,139.24000549316406
2020-02-04,140.16000366210938
2020-04-23,141.92999267578125
2018-12-14,141.5
2019-08-27,138.33999633789062
2018-08-08,136.30999755859375
2018-10-11,135.9600067138672
2018-11-12,138.25999450683594
2019-07-26,138.50999450683594
2019-06-24,138.02999877929688
2019-05-23,134.2100067138672
2019-03-20,135.52000427246094
2019-01-15,138.97000122070312
2019-11-20,137.88999938964844
2020-02-07,138.97000122070312
2020-02-10,138.89999389648438
2020-04-29,142.5500030517578
2019-11-26,144.02999877929688
2020-02-13,142.97999572753906
2019-01-30,144.94000244140625
2018-08-23,144.1699981689453
2018-09-24,143.64999389648438
2018-11-27,144.05999755859375
2018-10-26,143.5500030517578
2019-07-09,142.22999572753906
2019-06-07,138.38999938964844
2019-05-06,134.82000732421875
2019-04-04,136.14999389648438
2019-09-11,133.9499969482422
2019-11-29,133.22999572753906
2020-05-05,138.91000366210938
2019-12-02,137.24000549316406
2020-02-19,143.6199951171875
2020-05-08,139.55999755859375
2019-05-21,137.0500030517578
2019-03-18,129.72000122070312
2018-09-07,132.72000122070312
2018-08-06,130.27000427246094
2018-10-09,120.27999877929688
2019-02-14,125.4800033569336
2018-12-12,107.04000091552734
2019-07-24,111.05000305175781
2019-09-26,105.81999969482422
2019-10-28,102.33000183105469
2019-12-05,100.94000244140625
2020-05-11,92.66000366210938
2019-07-03,103.76000213623047
2020-02-25,108.20999908447266
2020-05-14,117.91000366210938
2020-02-28,111.7699966430664
2019-08-08,116.68000030517578
2019-06-05,117.69000244140625
2018-07-20,111.91999816894531
2018-08-21,116.02999877929688
2018-10-24,114.61000061035156
2019-04-02,126.79000091552734
2019-03-01,126.11000061035156
2019-01-28,127.25
2018-12-27,128.75
2019-09-09,122.94999694824219
2020-03-02,127.81999969482422
2020-05-20,123.80999755859375
2019-12-17,127.44999694824219
2020-03-05,130.72000122070312
2019-02-12,127.38999938964844
2019-01-11,124.69999694824219
2018-12-10,125.80999755859375
2019-08-23,123.63999938964844
2018-11-08,125.91000366210938
2019-07-22,127.41999816894531
2019-06-20,123.0
2018-09-05,125.55000305175781
2019-04-17,129.30999755859375
2019-09-24,127.52999877929688
2019-12-20,127.44000244140625
2020-05-26,131.3000030517578
2019-04-30,125.69000244140625
2019-12-23,124.23999786376953
2020-03-11,125.47000122070312
2020-05-29,126.38999938964844
2019-12-26,124.01000213623047
2020-06-01,123.02999877929688
2019-05-02,126.02999877929688
2019-02-27,127.48999786376953
2018-11-23,131.4199981689453
2019-08-06,134.33999633789062
2018-07-18,133.33999633789062
2018-09-20,130.3300018310547
2018-10-22,130.11000061035156
2019-07-05,130.4499969482422
2019-06-03,135.63999938964844
2019-10-09,138.11000061035156
2019-10-11,139.38999938964844
2020-03-17,138.33999633789062
2020-06-04,141.47999572753906
2019-10-14,142.52999877929688
2020-03-20,140.52000427246094
2018-11-06,141.00999450683594
2019-06-18,141.3000030517578
2019-05-17,138.8000030517578
2019-04-15,139.91000366210938
2019-03-14,131.05999755859375
2019-01-09,134.07000732421875
2018-08-02,133.3000030517578
2018-10-05,136.24000549316406
2019-08-21,136.7899932861328
2019-10-17,137.39999389648438
2020-03-23,137.39999389648438
2020-06-10,136.94000244140625
2019-02-25,138.11000061035156
2020-01-07,134.3000030517578
2020-03-26,135.30999755859375
2019-10-23,132.66000366210938
