Dates,ZTS
2020-03-09,127.44000244140625
2020-05-27,127.44999694824219
2019-12-24,127.79000091552734
2020-03-12,129.02999877929688
2018-12-20,129.47999572753906
2019-08-01,130.0800018310547
2018-08-14,125.81999969482422
2018-07-13,124.27999877929688
2018-10-17,122.86000061035156
2019-05-29,122.19999694824219
2019-03-26,120.73999786376953
2019-02-22,122.8499984741211
2019-10-04,123.56999969482422
2019-11-05,124.8499984741211
2019-12-27,126.13999938964844
2020-06-02,126.44999694824219
2019-12-30,126.37000274658203
2020-03-18,125.33000183105469
2020-06-05,126.52999877929688
2019-07-15,126.91999816894531
2018-12-03,125.30000305175781
2019-06-13,126.12000274658203
2019-01-04,125.19999694824219
2018-08-29,124.73999786376953
2019-02-05,127.23999786376953
2018-11-01,127.0
2019-08-16,126.83000183105469
2019-04-10,126.88999938964844
2019-09-17,128.42999267578125
2019-10-15,130.08999633789062
2020-01-02,129.0
2020-06-08,130.1999969482422
2019-10-18,129.13999938964844
2020-03-24,129.02000427246094
2020-06-11,129.3699951171875
2020-01-08,128.5
2019-04-25,127.19999694824219
2019-07-30,123.0
2019-02-20,124.0199966430664
2018-07-11,124.72000122070312
2018-09-13,125.83000183105469
2018-10-15,127.63999938964844
2019-06-28,127.91000366210938
2018-12-18,128.30999755859375
2018-11-16,129.17999267578125
2019-10-02,126.2699966430664
2020-03-27,124.88999938964844
2020-01-10,121.77999877929688
2019-10-24,126.0
2020-03-30,121.75
2020-06-17,118.1500015258789
2020-01-14,118.05000305175781
2020-04-02,117.73999786376953
2019-01-02,117.1500015258789
2019-08-14,117.91999816894531
2018-10-30,120.48999786376953
2019-06-11,120.52999877929688
2019-05-10,121.23999786376953
2019-04-08,121.06999969482422
2018-08-27,121.05999755859375
2018-07-26,121.97000122070312
2018-09-28,122.0
2019-03-07,122.91999816894531
2019-10-30,121.81999969482422
2020-01-17,121.5
2020-06-23,120.79000091552734
2020-04-08,121.91999816894531
2020-06-26,120.26000213623047
2019-03-22,121.91999816894531
2019-01-17,122.0
2019-08-29,123.0
2018-11-14,123.70999908447266
2019-06-26,125.0
2018-09-11,124.62000274658203
2018-07-09,126.5
2018-08-10,127.36000061035156
2019-04-23,127.62999725341797
2019-09-30,128.88999938964844
2020-01-23,133.52000427246094
2019-11-08,133.05999755859375
2020-04-14,133.0800018310547
2019-11-11,133.19000244140625
2020-01-29,133.47999572753906
2020-04-17,133.66000366210938
2018-07-24,132.5800018310547
2018-09-26,134.27999877929688
2019-05-08,134.91000366210938
2019-03-05,134.07000732421875
2019-02-01,134.80999755859375
2018-12-31,135.27000427246094
2018-11-29,136.3699951171875
2019-08-12,136.0
2019-07-11,136.75
2019-09-13,137.27999877929688
2019-11-14,139.0
2020-04-20,139.39999389648438
2020-02-04,140.39999389648438
2020-04-23,142.52000427246094
2018-12-14,143.3300018310547
2019-08-27,141.77000427246094
2018-08-08,139.6199951171875
2018-10-11,136.44000244140625
2018-11-12,138.9199981689453
2019-07-26,139.97000122070312
2019-06-24,138.3300018310547
2019-05-23,137.97000122070312
2019-03-20,137.47000122070312
2019-01-15,139.44000244140625
2019-11-20,140.3000030517578
2020-02-07,139.10000610351562
2020-02-10,139.16000366210938
2020-04-29,142.74000549316406
2019-11-26,144.35000610351562
2020-02-13,144.4600067138672
2019-01-30,146.25999450683594
2018-08-23,145.39999389648438
2018-09-24,144.1300048828125
2018-11-27,145.61000061035156
2018-10-26,144.08999633789062
2019-07-09,143.0
2019-06-07,140.82000732421875
2019-05-06,138.85000610351562
2019-04-04,139.25
2019-09-11,137.42999267578125
2019-11-29,133.24000549316406
2020-05-05,139.1699981689453
2019-12-02,141.75999450683594
2020-02-19,143.6999969482422
2020-05-08,142.63999938964844
2019-05-21,137.60000610351562
2019-03-18,133.2899932861328
2018-09-07,133.6199951171875
2018-08-06,131.64999389648438
2018-10-09,127.33999633789062
2019-02-14,125.77999877929688
2018-12-12,119.91999816894531
2019-07-24,118.08000183105469
2019-09-26,110.02999877929688
2019-10-28,112.88999938964844
2019-12-05,106.47000122070312
2020-05-11,101.04000091552734
2019-07-03,105.22000122070312
2020-02-25,112.98999786376953
2020-05-14,118.69000244140625
2020-02-28,117.77999877929688
2019-08-08,117.75
2019-06-05,120.25
2018-07-20,115.36000061035156
2018-08-21,116.30000305175781
2018-10-24,117.2300033569336
2019-04-02,127.45999908447266
2019-03-01,130.8800048828125
2019-01-28,127.98999786376953
2018-12-27,131.14999389648438
2019-09-09,128.82000732421875
2020-03-02,128.94000244140625
2020-05-20,126.12000274658203
2019-12-17,128.0500030517578
2020-03-05,131.5399932861328
2019-02-12,129.13999938964844
2019-01-11,126.05000305175781
2018-12-10,127.4800033569336
2019-08-23,126.62000274658203
2018-11-08,126.8499984741211
2019-07-22,128.60000610351562
2019-06-20,128.6999969482422
2018-09-05,126.9800033569336
2019-04-17,130.4199981689453
2019-09-24,127.88999938964844
2019-12-20,128.05999755859375
2020-05-26,132.24000549316406
2019-04-30,128.91000366210938
2019-12-23,127.5
2020-03-11,126.36000061035156
2020-05-29,126.8499984741211
2019-12-26,127.69999694824219
2020-06-01,125.06999969482422
2019-05-02,126.52999877929688
2019-02-27,127.95999908447266
2018-11-23,132.5399932861328
2019-08-06,135.75999450683594
2018-07-18,137.07000732421875
2018-09-20,133.88999938964844
2018-10-22,130.77999877929688
2019-07-05,132.91000366210938
2019-06-03,135.7100067138672
2019-10-09,140.24000549316406
2019-10-11,139.64999389648438
2020-03-17,139.10000610351562
2020-06-04,141.50999450683594
2019-10-14,143.2100067138672
2020-03-20,142.25999450683594
2018-11-06,142.42999267578125
2019-06-18,141.35000610351562
2019-05-17,141.7899932861328
2019-04-15,141.22000122070312
2019-03-14,138.08999633789062
2019-01-09,136.2100067138672
2018-08-02,133.66000366210938
2018-10-05,137.6999969482422
2019-08-21,137.5500030517578
2019-10-17,137.69000244140625
2020-03-23,140.10000610351562
2020-06-10,137.4499969482422
2019-02-25,139.0500030517578
2020-01-07,137.77000427246094
2020-03-26,135.47999572753906
2019-10-23,135.75
