Dates,PEN
2020-02-14,166.97000122070312
2020-05-06,161.9600067138672
2019-01-08,160.02000427246094
2018-12-07,160.0
2019-08-20,160.47000122070312
2018-11-05,163.42999267578125
2019-07-19,159.7100067138672
2018-10-04,162.67999267578125
2019-06-17,164.5399932861328
2019-05-16,165.97000122070312
2018-08-01,170.02999877929688
2019-03-13,172.50999450683594
2019-12-03,169.69000244140625
2020-02-20,172.72999572753906
2019-12-06,169.69000244140625
2020-05-12,174.0500030517578
2019-12-09,176.86000061035156
2020-02-26,176.13999938964844
2020-05-15,171.19000244140625
2019-03-28,177.25999450683594
2018-09-17,183.39999389648438
2018-08-16,181.6199951171875
2018-10-19,180.36000061035156
2019-04-29,180.94000244140625
2019-01-23,179.49000549316406
2019-09-04,167.60000610351562
2018-11-20,167.80999755859375
2019-07-02,162.1199951171875
2019-05-31,157.83999633789062
2019-12-12,165.6300048828125
2020-05-18,147.02000427246094
2019-09-27,149.5500030517578
2020-03-03,147.55999755859375
2020-05-21,148.85000610351562
2019-05-14,151.97000122070312
2018-08-31,148.5
2018-07-30,145.25
2018-10-02,145.2100067138672
2019-04-12,143.42999267578125
2019-03-11,144.39999389648438
2019-02-07,144.5399932861328
2019-07-17,144.9199981689453
2019-09-19,139.74000549316406
2019-10-21,142.60000610351562
2019-12-18,141.25999450683594
2020-03-06,142.8699951171875
2019-10-03,145.13999938964844
2020-03-09,145.5500030517578
2020-05-27,146.55999755859375
2019-12-24,140.27999877929688
2020-03-12,134.0
2018-12-20,131.82000732421875
2019-08-01,136.1699981689453
2018-08-14,140.39999389648438
2018-07-13,146.42999267578125
2018-10-17,149.13999938964844
2019-05-29,149.0
2019-03-26,151.4499969482422
2019-02-22,151.6199951171875
2019-10-04,150.0800018310547
2019-11-05,147.80999755859375
2019-12-27,147.89999389648438
2020-06-02,144.00999450683594
2019-12-30,140.3000030517578
2020-03-18,139.9600067138672
2020-06-05,135.0800018310547
2019-07-15,132.0
2018-12-03,134.49000549316406
2019-06-13,134.80999755859375
2019-01-04,135.50999450683594
2018-08-29,139.1999969482422
2019-02-05,146.07000732421875
2018-11-01,143.60000610351562
2019-08-16,137.7899932861328
2019-04-10,142.2899932861328
2019-09-17,142.7100067138672
2019-10-15,145.94000244140625
2020-01-02,144.74000549316406
2020-06-08,146.88999938964844
2019-10-18,146.19000244140625
2020-03-24,146.89999389648438
2020-06-11,147.2100067138672
2020-01-08,147.6300048828125
2019-04-25,150.0
2019-07-30,149.63999938964844
2019-02-20,150.0
2018-07-11,157.7100067138672
2018-09-13,157.85000610351562
2018-10-15,162.86000061035156
2019-06-28,160.10000610351562
2018-12-18,155.97000122070312
2018-11-16,160.1699981689453
2019-10-02,160.5
2020-03-27,164.00999450683594
2020-01-10,166.0399932861328
2019-10-24,172.92999267578125
2020-03-30,164.74000549316406
2020-06-17,168.17999267578125
2020-01-14,167.02999877929688
2020-04-02,166.02999877929688
2019-01-02,164.83999633789062
2019-08-14,166.75999450683594
2018-10-30,166.49000549316406
2019-06-11,168.77000427246094
2019-05-10,168.16000366210938
2019-04-08,167.42999267578125
2018-08-27,167.24000549316406
2018-07-26,171.8300018310547
2018-09-28,176.39999389648438
2019-03-07,177.8000030517578
2019-10-30,176.9199981689453
2020-01-17,174.11000061035156
2020-06-23,171.02999877929688
2020-04-08,172.9499969482422
2020-06-26,169.57000732421875
2019-03-22,167.72999572753906
2019-01-17,161.1300048828125
2019-08-29,158.47999572753906
2018-11-14,156.6699981689453
2019-06-26,159.32000732421875
2018-09-11,159.32000732421875
2018-07-09,158.3000030517578
2018-08-10,158.24000549316406
2019-04-23,158.3300018310547
2019-09-30,159.08999633789062
2020-01-23,159.67999267578125
2019-11-08,162.8000030517578
2020-04-14,162.5800018310547
2019-11-11,164.6300048828125
2020-01-29,164.10000610351562
2020-04-17,163.50999450683594
2018-07-24,164.27000427246094
2018-09-26,163.7899932861328
2019-05-08,160.69000244140625
2019-03-05,161.41000366210938
2019-02-01,158.67999267578125
2018-12-31,156.8300018310547
2018-11-29,156.8699951171875
2019-08-12,161.9499969482422
2019-07-11,162.42999267578125
2019-09-13,158.08999633789062
2019-11-14,159.72999572753906
2020-04-20,160.42999267578125
2020-02-04,160.36000061035156
2020-04-23,168.88999938964844
2018-12-14,170.58999633789062
2019-08-27,171.32000732421875
2018-08-08,171.75
2018-10-11,172.44000244140625
2018-11-12,175.89999389648438
2019-07-26,177.63999938964844
2019-06-24,178.1300048828125
2019-05-23,175.4600067138672
2019-03-20,177.97999572753906
2019-01-15,181.1699981689453
2019-11-20,178.42999267578125
2020-02-07,180.55999755859375
2020-02-10,176.35000610351562
2020-04-29,183.22000122070312
2019-11-26,185.1199951171875
2020-02-13,185.50999450683594
2019-01-30,189.69000244140625
2018-08-23,190.44000244140625
2018-09-24,191.02999877929688
2018-11-27,193.75999450683594
2018-10-26,191.13999938964844
2019-07-09,192.1199951171875
2019-06-07,184.27000427246094
2019-05-06,176.16000366210938
2019-04-04,171.69000244140625
2019-09-11,174.75
2019-11-29,165.86000061035156
2020-05-05,172.27000427246094
2019-12-02,169.63999938964844
2020-02-19,177.49000549316406
2020-05-08,176.08999633789062
2019-05-21,180.8800048828125
2019-03-18,170.3699951171875
2018-09-07,178.9199981689453
2018-08-06,176.86000061035156
2018-10-09,168.88999938964844
2019-02-14,167.42999267578125
2018-12-12,140.8800048828125
2019-07-24,145.39999389648438
2019-09-26,141.25999450683594
2019-10-28,139.9499969482422
2019-12-05,132.22999572753906
2020-05-11,124.33999633789062
2019-07-03,144.08999633789062
2020-02-25,146.9600067138672
2020-05-14,159.0800018310547
2020-02-28,155.3699951171875
2019-08-08,163.1999969482422
2019-06-05,161.3300018310547
2018-07-20,153.61000061035156
2018-08-21,161.8300018310547
2018-10-24,158.16000366210938
2019-04-02,163.13999938964844
2019-03-01,153.32000732421875
2019-01-28,160.9199981689453
2018-12-27,162.8000030517578
2019-09-09,159.55999755859375
2020-03-02,169.83999633789062
2020-05-20,171.08999633789062
2019-12-17,171.92999267578125
2020-03-05,177.92999267578125
2019-02-12,181.07000732421875
2019-01-11,181.0
2018-12-10,180.74000549316406
2019-08-23,187.0
2018-11-08,190.02000427246094
2019-07-22,189.2899932861328
2019-06-20,179.39999389648438
2018-09-05,179.33999633789062
2019-04-17,177.32000732421875
2019-09-24,170.6199951171875
2019-12-20,171.25
2020-05-26,176.42999267578125
2019-04-30,176.60000610351562
2019-12-23,184.3800048828125
2020-03-11,179.07000732421875
2020-05-29,191.72000122070312
2019-12-26,180.83999633789062
2020-06-01,165.1699981689453
2019-05-02,169.0500030517578
2019-02-27,171.13999938964844
2018-11-23,173.32000732421875
2019-08-06,168.86000061035156
2018-07-18,175.30999755859375
2018-09-20,176.11000061035156
2018-10-22,176.99000549316406
2019-07-05,169.6199951171875
2019-06-03,171.14999389648438
2019-10-09,172.72000122070312
2019-10-11,172.4199981689453
2020-03-17,176.02999877929688
2020-06-04,176.2899932861328
2019-10-14,176.64999389648438
2020-03-20,174.72999572753906
2018-11-06,179.0399932861328
2019-06-18,178.1699981689453
2019-05-17,171.1199951171875
2019-04-15,170.80999755859375
2019-03-14,166.8800048828125
2019-01-09,167.6999969482422
2018-08-02,172.5
2018-10-05,170.11000061035156
2019-08-21,171.39999389648438
2019-10-17,173.08999633789062
2020-03-23,177.9199981689453
2020-06-10,178.2899932861328
2019-02-25,182.91000366210938
2020-01-07,173.0
2020-03-26,173.30999755859375
2019-10-23,170.6699981689453
