Dates,PEN
2020-04-03,159.82000732421875
2019-10-31,156.08999633789062
2020-04-06,149.69000244140625
2020-06-24,149.25999450683594
2018-11-09,149.52999877929688
2019-07-23,145.13999938964844
2019-06-21,145.77499389648438
2019-05-20,143.27999877929688
2019-04-18,141.6750030517578
2018-09-06,142.13999938964844
2018-10-08,144.375
2019-02-13,144.52000427246094
2018-12-11,146.25
2019-09-25,142.6999969482422
2020-01-21,141.1999969482422
2020-04-09,139.2100067138672
2019-11-06,134.5
2020-01-24,129.16000366210938
2020-01-27,131.69000244140625
2020-04-15,131.64999389648438
2018-12-26,136.47000122070312
2019-08-07,137.6999969482422
2019-06-04,138.6699981689453
2018-09-21,137.1999969482422
2018-07-19,136.35299682617188
2018-08-20,135.0
2018-10-23,131.8800048828125
2019-05-03,134.25
2019-04-01,132.02999877929688
2019-02-28,130.4600067138672
2019-11-12,140.47999572753906
2020-01-30,135.19500732421875
2019-11-15,133.27999877929688
2020-04-21,129.94000244140625
2019-04-16,134.88999938964844
2019-03-15,136.18499755859375
2019-02-11,144.27000427246094
2019-01-10,145.9499969482422
2019-08-22,140.89999389648438
2018-11-07,140.8800048828125
2018-08-03,138.1699981689453
2018-09-04,135.67999267578125
2019-06-19,138.8249969482422
2019-09-23,140.0
2019-11-18,137.1199951171875
2020-02-05,147.3000030517578
2020-04-24,145.75999450683594
2019-03-29,144.64999389648438
2019-11-21,150.83999633789062
2020-04-27,154.1199951171875
2020-02-11,155.4250030517578
2020-04-30,161.6699981689453
2019-05-01,166.30999755859375
2019-02-26,169.57000732421875
2019-01-25,164.0
2018-12-24,164.97000122070312
2019-09-06,167.1999969482422
2018-07-17,169.47000122070312
2018-09-19,170.0
2019-08-05,168.0
2019-10-08,170.0
2019-12-11,166.1199951171875
2019-11-27,166.2989959716797
2020-02-14,169.33999633789062
2020-05-06,169.4499969482422
2019-01-08,164.3000030517578
2018-12-07,162.25
2019-08-20,163.0
2018-11-05,163.97999572753906
2019-07-19,164.3800048828125
2018-10-04,163.38999938964844
2019-06-17,165.58999633789062
2019-05-16,166.3000030517578
2018-08-01,171.10000610351562
2019-03-13,172.9499969482422
2019-12-03,173.58700561523438
2020-02-20,173.9499969482422
2019-12-06,173.4600067138672
2020-05-12,178.3300018310547
2019-12-09,178.77000427246094
2020-02-26,178.52999877929688
2020-05-15,176.63999938964844
2019-03-28,178.6699981689453
2018-09-17,183.85000610351562
2018-08-16,185.6999969482422
2018-10-19,183.8800048828125
2019-04-29,181.3000030517578
2019-01-23,180.5
2019-09-04,177.0399932861328
2018-11-20,172.72999572753906
2019-07-02,167.74000549316406
2019-05-31,159.82000732421875
2019-12-12,166.25
2020-05-18,154.6300048828125
2019-09-27,149.9600067138672
2020-03-03,152.1699981689453
2020-05-21,151.0
2019-05-14,154.2100067138672
2018-08-31,150.25
2018-07-30,150.1699981689453
2018-10-02,146.55999755859375
2019-04-12,146.89999389648438
2019-03-11,145.0399932861328
2019-02-07,147.0850067138672
2019-07-17,145.75999450683594
2019-09-19,145.3000030517578
2019-10-21,142.91000366210938
2019-12-18,146.0
2020-03-06,143.5749969482422
2019-10-03,145.8800048828125
2020-03-09,147.24000549316406
2020-05-27,149.5
2019-12-24,147.41000366210938
2020-03-12,143.10899353027344
2018-12-20,135.65499877929688
2019-08-01,143.57000732421875
2018-08-14,141.99000549316406
2018-07-13,148.0449981689453
2018-10-17,149.99000549316406
2019-05-29,150.41000366210938
2019-03-26,151.77999877929688
2019-02-22,154.97999572753906
2019-10-04,152.4499969482422
2019-11-05,151.48500061035156
2019-12-27,151.1300048828125
2020-06-02,147.0500030517578
2019-12-30,145.55999755859375
2020-03-18,140.8000030517578
2020-06-05,139.1199951171875
2019-07-15,136.07000732421875
2018-12-03,134.65499877929688
2019-06-13,137.8300018310547
2019-01-04,136.05999755859375
2018-08-29,141.00999450683594
2019-02-05,146.8000030517578
2018-11-01,145.3000030517578
2019-08-16,144.07000732421875
2019-04-10,142.63999938964844
2019-09-17,144.3699951171875
2019-10-15,147.27999877929688
2020-01-02,145.58999633789062
2020-06-08,147.13999938964844
2019-10-18,147.85000610351562
2020-03-24,148.8300018310547
2020-06-11,148.32000732421875
2020-01-08,149.41000366210938
2019-04-25,150.77499389648438
2019-07-30,151.0
2019-02-20,152.30999755859375
2018-07-11,157.74000549316406
2018-09-13,159.25
2018-10-15,163.25
2019-06-28,162.75999450683594
2018-12-18,161.08999633789062
2018-11-16,162.88999938964844
2019-10-02,162.0500030517578
2020-03-27,164.33999633789062
2020-01-10,167.36000061035156
2019-10-24,175.52499389648438
2020-03-30,168.08999633789062
2020-06-17,171.67999267578125
2020-01-14,169.66000366210938
2020-04-02,167.13999938964844
2019-01-02,168.24000549316406
2019-08-14,168.25
2018-10-30,169.36000061035156
2019-06-11,169.52000427246094
2019-05-10,170.92999267578125
2019-04-08,169.1750030517578
2018-08-27,169.02999877929688
2018-07-26,172.77999877929688
2018-09-28,176.47999572753906
2019-03-07,178.25
2019-10-30,178.74000549316406
2020-01-17,178.6300048828125
2020-06-23,173.5050048828125
2020-04-08,175.1300048828125
2020-06-26,173.5
2019-03-22,171.61099243164062
2019-01-17,167.8800048828125
2019-08-29,160.7899932861328
2018-11-14,158.6699981689453
2019-06-26,160.6300048828125
2018-09-11,161.64999389648438
2018-07-09,161.4199981689453
2018-08-10,158.88999938964844
2019-04-23,158.99000549316406
2019-09-30,159.63999938964844
2020-01-23,161.57000732421875
2019-11-08,164.0500030517578
2020-04-14,165.22999572753906
2019-11-11,164.75
2020-01-29,166.22999572753906
2020-04-17,164.8520050048828
2018-07-24,167.02000427246094
2018-09-26,165.3300018310547
2019-05-08,162.59500122070312
2019-03-05,161.99000549316406
2019-02-01,161.0
2018-12-31,159.74000549316406
2018-11-29,157.66000366210938
2019-08-12,163.5
2019-07-11,162.74000549316406
2019-09-13,163.49000549316406
2019-11-14,161.07000732421875
2020-04-20,161.27999877929688
2020-02-04,162.00999450683594
2020-04-23,170.2760009765625
2018-12-14,172.1199951171875
2019-08-27,171.91000366210938
2018-08-08,172.99000549316406
2018-10-11,174.5399932861328
2018-11-12,176.0
2019-07-26,180.0
2019-06-24,178.55999755859375
2019-05-23,179.24000549316406
2019-03-20,178.4199981689453
2019-01-15,183.2899932861328
2019-11-20,183.2100067138672
2020-02-07,181.13999938964844
2020-02-10,180.22999572753906
2020-04-29,183.3800048828125
2019-11-26,186.0
2020-02-13,186.3300018310547
2019-01-30,190.3000030517578
2018-08-23,191.66000366210938
2018-09-24,191.97999572753906
2018-11-27,194.92999267578125
2018-10-26,194.60000610351562
2019-07-09,193.1750030517578
2019-06-07,188.44000244140625
2019-05-06,186.55999755859375
2019-04-04,177.22000122070312
2019-09-11,179.14999389648438
2019-11-29,171.7050018310547
2020-05-05,174.99000549316406
2019-12-02,175.91000366210938
2020-02-19,177.74000549316406
2020-05-08,180.42999267578125
2019-05-21,181.64999389648438
2019-03-18,177.38999938964844
2018-09-07,179.47999572753906
2018-08-06,177.9600067138672
2018-10-09,180.38999938964844
2019-02-14,177.3000030517578
2018-12-12,159.0399932861328
2019-07-24,147.02000427246094
2019-09-26,145.60000610351562
2019-10-28,145.1999969482422
2019-12-05,146.7899932861328
2020-05-11,135.5399932861328
2019-07-03,148.00999450683594
2020-02-25,158.83999633789062
2020-05-14,161.5399932861328
2020-02-28,158.6999969482422
2019-08-08,164.2899932861328
2019-06-05,167.77000427246094
2018-07-20,161.3300018310547
2018-08-21,162.2899932861328
2018-10-24,163.4010009765625
2019-04-02,166.75999450683594
2019-03-01,164.5
2019-01-28,163.14500427246094
2018-12-27,164.97999572753906
2019-09-09,162.77000427246094
2020-03-02,170.30999755859375
2020-05-20,172.13499450683594
2019-12-17,175.9600067138672
2020-03-05,179.39999389648438
2019-02-12,186.02000427246094
2019-01-11,182.38999938964844
2018-12-10,184.9949951171875
2019-08-23,188.74000549316406
2018-11-08,191.0
2019-07-22,193.2100067138672
2019-06-20,191.875
2018-09-05,184.1199951171875
2019-04-17,181.36000061035156
2019-09-24,175.35000610351562
2019-12-20,172.36000061035156
2020-05-26,178.57000732421875
2019-04-30,181.99000549316406
2019-12-23,187.99000549316406
2020-03-11,185.0
2020-05-29,192.9199981689453
2019-12-26,190.3179931640625
2020-06-01,180.0500030517578
2019-05-02,170.22000122070312
2019-02-27,172.3699951171875
2018-11-23,178.49000549316406
2019-08-06,174.8300018310547
2018-07-18,176.593994140625
2018-09-20,176.9600067138672
2018-10-22,177.52999877929688
2019-07-05,180.2899932861328
2019-06-03,171.75999450683594
2019-10-09,181.5500030517578
2019-10-11,174.44000244140625
2020-03-17,177.17999267578125
2020-06-04,177.74000549316406
2019-10-14,178.3000030517578
2020-03-20,179.27000427246094
2018-11-06,179.57000732421875
2019-06-18,182.1300048828125
2019-05-17,177.86000061035156
2019-04-15,173.0399932861328
2019-03-14,168.5800018310547
2019-01-09,171.89999389648438
2018-08-02,173.8800048828125
2018-10-05,177.77999877929688
2019-08-21,173.52000427246094
2019-10-17,175.5800018310547
2020-03-23,181.77999877929688
2020-06-10,180.57000732421875
2019-02-25,185.0399932861328
2020-01-07,182.57000732421875
2020-03-26,174.36000061035156
2019-10-23,175.69000244140625
