Dates,ALXN
2019-06-04,137.16000366210938
2018-09-21,135.91000366210938
2018-07-19,136.30999755859375
2018-08-20,136.9199981689453
2018-10-23,135.41000366210938
2019-05-03,136.8300018310547
2019-04-01,137.52000427246094
2019-02-28,136.50999450683594
2019-11-12,135.49000549316406
2020-01-30,132.83999633789062
2019-11-15,131.9600067138672
2020-04-21,129.44000244140625
2019-04-16,129.13999938964844
2019-03-15,129.42999267578125
2019-02-11,131.97000122070312
2019-01-10,131.99000549316406
2019-08-22,129.6999969482422
2018-11-07,129.57000732421875
2018-08-03,128.9600067138672
2018-09-04,126.69000244140625
2019-06-19,128.25999450683594
2019-09-23,127.9000015258789
2019-11-18,124.48999786376953
2020-02-05,123.12999725341797
2020-04-24,118.58000183105469
2019-03-29,116.47000122070312
2019-11-21,117.62000274658203
2020-04-27,119.0199966430664
2020-02-11,120.27999877929688
2020-04-30,119.69999694824219
2019-05-01,119.5199966430664
2019-02-26,118.4000015258789
2019-01-25,121.7699966430664
2018-12-24,122.93000030517578
2019-09-06,118.97000122070312
2018-07-17,122.08000183105469
2018-09-19,124.52999877929688
2019-08-05,124.04000091552734
2019-10-08,129.75999450683594
2019-12-11,132.74000549316406
2019-11-27,132.77000427246094
2020-02-14,129.0
2020-05-06,126.73999786376953
2019-01-08,127.19999694824219
2018-12-07,131.2100067138672
2019-08-20,132.97999572753906
2018-11-05,134.1999969482422
2019-07-19,134.83999633789062
2018-10-04,133.52999877929688
2019-06-17,129.47000122070312
2019-05-16,126.4800033569336
2018-08-01,127.73999786376953
2019-03-13,124.19999694824219
2019-12-03,122.02999877929688
2020-02-20,123.16000366210938
2019-12-06,124.80999755859375
2020-05-12,125.13999938964844
2019-12-09,124.2699966430664
2020-02-26,124.19999694824219
2020-05-15,123.62999725341797
2019-03-28,123.08000183105469
2018-09-17,125.45999908447266
2018-08-16,121.80999755859375
2018-10-19,119.91000366210938
2019-04-29,114.87000274658203
2019-01-23,115.62000274658203
2019-09-04,115.62000274658203
2018-11-20,116.9800033569336
2019-07-02,114.30999755859375
2019-05-31,110.68000030517578
2019-12-12,110.30999755859375
2020-05-18,109.88999938964844
2019-09-27,112.16000366210938
2020-03-03,112.45999908447266
2020-05-21,109.66000366210938
2019-05-14,112.5999984741211
2018-08-31,110.80999755859375
2018-07-30,110.01000213623047
2018-10-02,111.41000366210938
2019-04-12,114.1500015258789
2019-03-11,113.91000366210938
2019-02-07,114.93000030517578
2019-07-17,125.5199966430664
2019-09-19,124.0199966430664
2019-10-21,113.37999725341797
2019-12-18,113.5
2020-03-06,113.29000091552734
2019-10-03,114.20999908447266
2020-03-09,104.93000030517578
2020-05-27,100.37999725341797
2019-12-24,100.05000305175781
2020-03-12,101.63999938964844
2018-12-20,104.06999969482422
2019-08-01,106.75
2018-08-14,110.23999786376953
2018-07-13,110.37000274658203
2018-10-17,110.63999938964844
2019-05-29,109.73999786376953
2019-03-26,109.41999816894531
2019-02-22,109.23999786376953
2019-10-04,107.81999969482422
2019-11-05,106.26000213623047
2019-12-27,106.95999908447266
2020-06-02,107.0
2019-12-30,105.91999816894531
2020-03-18,101.94999694824219
2020-06-05,101.5999984741211
2019-07-15,100.7699966430664
2018-12-03,99.06999969482422
2019-06-13,98.98999786376953
2019-01-04,98.5199966430664
2018-08-29,99.4000015258789
2019-02-05,99.8499984741211
2018-11-01,98.87000274658203
2019-08-16,97.18000030517578
2019-04-10,96.98999786376953
2019-09-17,98.45999908447266
2019-10-15,101.16000366210938
2020-01-02,103.13999938964844
2020-06-08,105.12999725341797
2019-10-18,104.9000015258789
2020-03-24,101.79000091552734
2020-06-11,100.44999694824219
2020-01-08,101.36000061035156
2019-04-25,103.7300033569336
2019-07-30,107.04000091552734
2019-02-20,108.0
2018-07-11,105.68000030517578
2018-09-13,106.86000061035156
2018-10-15,108.05999755859375
2019-06-28,107.7300033569336
2018-12-18,106.41999816894531
2018-11-16,109.68000030517578
2019-10-02,111.0
2020-03-27,109.37999725341797
2020-01-10,109.25
2019-10-24,108.63999938964844
2020-03-30,111.04000091552734
2020-06-17,110.79000091552734
2020-01-14,110.16000366210938
2020-04-02,109.0199966430664
2019-01-02,107.77999877929688
2019-08-14,108.58999633789062
2018-10-30,108.94999694824219
2019-06-11,112.04000091552734
2019-05-10,111.63999938964844
2019-04-08,110.06999969482422
2018-08-27,111.43000030517578
2018-07-26,114.36000061035156
2018-09-28,113.94999694824219
2019-03-07,114.9800033569336
2019-10-30,115.0
2020-01-17,114.95999908447266
2020-06-23,114.12999725341797
2020-04-08,116.58999633789062
2020-06-26,116.0
2019-03-22,114.79000091552734
2019-01-17,116.19999694824219
2019-08-29,113.54000091552734
2018-11-14,112.87000274658203
2019-06-26,112.83999633789062
2018-09-11,113.79000091552734
2018-07-09,111.80000305175781
2018-08-10,110.12000274658203
2019-04-23,109.73999786376953
2019-09-30,112.36000061035156
2020-01-23,111.94000244140625
2019-11-08,110.9800033569336
2020-04-14,111.2300033569336
2019-11-11,110.94999694824219
2020-01-29,109.30000305175781
2020-04-17,108.94999694824219
2018-07-24,108.4000015258789
2018-09-26,109.80000305175781
2019-05-08,107.37999725341797
2019-03-05,107.7699966430664
2019-02-01,108.58999633789062
2018-12-31,109.19000244140625
2018-11-29,111.19999694824219
2019-08-12,111.22000122070312
2019-07-11,114.13999938964844
2019-09-13,113.5
2019-11-14,114.36000061035156
2020-04-20,113.80999755859375
2020-02-04,114.3499984741211
2020-04-23,114.5
2018-12-14,113.54000091552734
2019-08-27,111.27999877929688
2018-08-08,109.1500015258789
2018-10-11,106.2300033569336
2018-11-12,107.1500015258789
2019-07-26,108.91000366210938
2019-06-24,106.94000244140625
2019-05-23,102.73999786376953
2019-03-20,101.80999755859375
2019-01-15,104.30999755859375
2019-11-20,105.94999694824219
2020-02-07,104.94000244140625
2020-02-10,103.7699966430664
2020-04-29,102.91000366210938
2019-11-26,102.66000366210938
2020-02-13,105.2300033569336
2019-01-30,106.5
2018-08-23,104.5199966430664
2018-09-24,103.3499984741211
2018-11-27,103.61000061035156
2018-10-26,103.29000091552734
2019-07-09,103.20999908447266
2019-06-07,102.1500015258789
2019-05-06,100.8499984741211
2019-04-04,97.97000122070312
2019-09-11,95.04000091552734
2019-11-29,94.08000183105469
2020-05-05,96.4800033569336
2019-12-02,97.16000366210938
2020-02-19,97.27999877929688
2020-05-08,95.88999938964844
2019-05-21,92.38999938964844
2019-03-18,90.38999938964844
2018-09-07,89.36000061035156
2018-08-06,88.41000366210938
2018-10-09,81.98999786376953
2019-02-14,82.4000015258789
2018-12-12,81.55999755859375
2019-07-24,82.6500015258789
2019-09-26,84.91999816894531
2019-10-28,87.91999816894531
2019-12-05,85.83999633789062
2020-05-11,83.43000030517578
2019-07-03,87.0
2020-02-25,86.76000213623047
2020-05-14,86.38999938964844
2020-02-28,86.62000274658203
2019-08-08,87.55999755859375
2019-06-05,91.52999877929688
2018-07-20,92.36000061035156
2018-08-21,90.69000244140625
2018-10-24,92.11000061035156
2019-04-02,96.05000305175781
2019-03-01,98.94999694824219
2019-01-28,99.11000061035156
2018-12-27,99.27999877929688
2019-09-09,97.12000274658203
2020-03-02,100.11000061035156
2020-05-20,98.4000015258789
2019-12-17,99.9800033569336
2020-03-05,103.87000274658203
2019-02-12,109.12999725341797
2019-01-11,106.20999908447266
2018-12-10,105.87000274658203
2019-08-23,106.23999786376953
2018-11-08,108.55000305175781
2019-07-22,111.66000366210938
2019-06-20,111.98999786376953
2018-09-05,109.88999938964844
2019-04-17,108.44999694824219
2019-09-24,106.83999633789062
2019-12-20,104.30000305175781
2020-05-26,100.9800033569336
2019-04-30,100.0
2019-12-23,98.69999694824219
2020-03-11,98.48999786376953
2020-05-29,102.16999816894531
2019-12-26,105.80000305175781
2020-06-01,103.19999694824219
2019-05-02,101.73999786376953
2019-02-27,102.29000091552734
2018-11-23,104.83000183105469
2019-08-06,103.22000122070312
2018-07-18,105.29000091552734
2018-09-20,103.91999816894531
2018-10-22,102.1500015258789
2019-07-05,104.87999725341797
2019-06-03,106.25
2019-10-09,115.98999786376953
2019-10-11,120.19000244140625
2020-03-17,121.5
2020-06-04,118.30999755859375
2019-10-14,117.5999984741211
2020-03-20,114.30000305175781
2018-11-06,116.41999816894531
2019-06-18,120.5
2019-05-17,120.16999816894531
2019-04-15,117.30000305175781
2019-03-14,115.02999877929688
2019-01-09,112.11000061035156
2018-08-02,111.63999938964844
2018-10-05,114.70999908447266
2019-08-21,116.80000305175781
2019-10-17,116.81999969482422
2020-03-23,119.5199966430664
2020-06-10,119.77999877929688
2019-02-25,119.5
2020-01-07,115.75
2020-03-26,113.6500015258789
2019-10-23,114.63999938964844
