Dates,ALXN
2020-01-24,2094900.0
2020-01-27,1245600.0
2020-04-15,1488700.0
2018-12-26,1250800.0
2019-08-07,1739500.0
2019-06-04,1498500.0
2018-09-21,1163800.0
2018-07-19,1171900.0
2018-08-20,987400.0
2018-10-23,1347700.0
2019-05-03,1042100.0
2019-04-01,752500.0
2019-02-28,997000.0
2019-11-12,807700.0
2020-01-30,1297300.0
2019-11-15,1323700.0
2020-04-21,1648000.0
2019-04-16,1033700.0
2019-03-15,838500.0
2019-02-11,1303600.0
2019-01-10,1165900.0
2019-08-22,1129600.0
2018-11-07,1128000.0
2018-08-03,1170500.0
2018-09-04,1593600.0
2019-06-19,973900.0
2019-09-23,1237600.0
2019-11-18,1382900.0
2020-02-05,1547700.0
2020-04-24,2403300.0
2019-03-29,1815500.0
2019-11-21,2045700.0
2020-04-27,1339400.0
2020-02-11,2003700.0
2020-04-30,1439300.0
2019-05-01,1729800.0
2019-02-26,1326600.0
2019-01-25,1644900.0
2018-12-24,1893400.0
2019-09-06,981600.0
2018-07-17,1064000.0
2018-09-19,1271500.0
2019-08-05,807800.0
2019-10-08,2412800.0
2019-12-11,3357800.0
2019-11-27,1972300.0
2020-02-14,1717500.0
2020-05-06,1620200.0
2019-01-08,1021100.0
2018-12-07,2159400.0
2019-08-20,1203300.0
2018-11-05,1389200.0
2019-07-19,1017100.0
2018-10-04,1239500.0
2019-06-17,1841000.0
2019-05-16,1384300.0
2018-08-01,1740500.0
2019-03-13,1618300.0
2019-12-03,1340000.0
2020-02-20,929000.0
2019-12-06,1532900.0
2020-05-12,1706500.0
2019-12-09,1114000.0
2020-02-26,1521200.0
2020-05-15,1681000.0
2019-03-28,1544600.0
2018-09-17,3518700.0
2018-08-16,2861100.0
2018-10-19,3412600.0
2019-04-29,5524300.0
2019-01-23,3103000.0
2019-09-04,2517000.0
2018-11-20,2205000.0
2019-07-02,1692000.0
2019-05-31,2680400.0
2019-12-12,1832000.0
2020-05-18,1998100.0
2019-09-27,1529800.0
2020-03-03,1345700.0
2020-05-21,1607300.0
2019-05-14,2048500.0
2018-08-31,1766500.0
2018-07-30,1693600.0
2018-10-02,1227200.0
2019-04-12,2026700.0
2019-03-11,1837100.0
2019-02-07,2556900.0
2019-07-17,7272300.0
2019-09-19,5246000.0
2019-10-21,4040900.0
2019-12-18,1790600.0
2020-03-06,1561300.0
2019-10-03,1599800.0
2020-03-09,8546900.0
2020-05-27,6286400.0
2019-12-24,3706900.0
2020-03-12,2507500.0
2018-12-20,3046100.0
2019-08-01,2493400.0
2018-08-14,3798000.0
2018-07-13,1952500.0
2018-10-17,2358300.0
2019-05-29,1891400.0
2019-03-26,2062600.0
2019-02-22,1444500.0
2019-10-04,3514000.0
2019-11-05,2134400.0
2019-12-27,2568500.0
2020-06-02,1851600.0
2019-12-30,2354900.0
2020-03-18,1615800.0
2020-06-05,1940000.0
2019-07-15,1521300.0
2018-12-03,1324700.0
2019-06-13,1847400.0
2019-01-04,1432700.0
2018-08-29,1482600.0
2019-02-05,1506500.0
2018-11-01,1224900.0
2019-08-16,1454600.0
2019-04-10,1722500.0
2019-09-17,1350400.0
2019-10-15,1173200.0
2020-01-02,2014700.0
2020-06-08,1759100.0
2019-10-18,2693300.0
2020-03-24,1431900.0
2020-06-11,1624200.0
2020-01-08,1770500.0
2019-04-25,2440700.0
2019-07-30,4376500.0
2019-02-20,1929000.0
2018-07-11,1547800.0
2018-09-13,1480000.0
2018-10-15,1534100.0
2019-06-28,1053200.0
2018-12-18,1277400.0
2018-11-16,1889100.0
2019-10-02,1309900.0
2020-03-27,1560700.0
2020-01-10,1512300.0
2019-10-24,1421000.0
2020-03-30,1255700.0
2020-06-17,1328000.0
2020-01-14,1329000.0
2020-04-02,1405800.0
2019-01-02,1602700.0
2019-08-14,1751400.0
2018-10-30,1429500.0
2019-06-11,1819900.0
2019-05-10,2519700.0
2019-04-08,1650500.0
2018-08-27,1195100.0
2018-07-26,1781000.0
2018-09-28,1373400.0
2019-03-07,1049300.0
2019-10-30,609600.0
2020-01-17,1560300.0
2020-06-23,1847400.0
2020-04-08,1662900.0
2020-06-26,3551900.0
2019-03-22,4297400.0
2019-01-17,2063900.0
2019-08-29,1657500.0
2018-11-14,1595800.0
2019-06-26,1818100.0
2018-09-11,1566400.0
2018-07-09,1773900.0
2018-08-10,1868400.0
2019-04-23,1841800.0
2019-09-30,2365600.0
2020-01-23,4479900.0
2019-11-08,1504000.0
2020-04-14,403900.0
2019-11-11,909800.0
2020-01-29,1167800.0
2020-04-17,1036400.0
2018-07-24,1162700.0
2018-09-26,1466000.0
2019-05-08,1316000.0
2019-03-05,1661300.0
2019-02-01,2991600.0
2018-12-31,1736500.0
2018-11-29,1788200.0
2019-08-12,1080100.0
2019-07-11,2400600.0
2019-09-13,2290000.0
2019-11-14,2015600.0
2020-04-20,1375500.0
2020-02-04,1938400.0
2020-04-23,1335600.0
2018-12-14,1420700.0
2019-08-27,1760100.0
2018-08-08,2071600.0
2018-10-11,1594700.0
2018-11-12,1435200.0
2019-07-26,1794500.0
2019-06-24,3943600.0
2019-05-23,3648800.0
2019-03-20,1484400.0
2019-01-15,1898300.0
2019-11-20,2533300.0
2020-02-07,1583300.0
2020-02-10,2251000.0
2020-04-29,2078100.0
2019-11-26,1409100.0
2020-02-13,3422000.0
2019-01-30,1943700.0
2018-08-23,1577900.0
2018-09-24,2522000.0
2018-11-27,3179600.0
2018-10-26,1652200.0
2019-07-09,1728500.0
2019-06-07,3052700.0
2019-05-06,3976000.0
2019-04-04,2586300.0
2019-09-11,2861000.0
2019-11-29,3320400.0
2020-05-05,3571000.0
2019-12-02,2455400.0
2020-02-19,2554000.0
2020-05-08,1831100.0
2019-05-21,2859800.0
2019-03-18,3089700.0
2018-09-07,3233100.0
2018-08-06,3239400.0
2018-10-09,4875200.0
2019-02-14,4517200.0
2018-12-12,4031900.0
2019-07-24,4390000.0
2019-09-26,3875700.0
2019-10-28,3321600.0
2019-12-05,2875000.0
2020-05-11,3492100.0
2019-07-03,2920200.0
2020-02-25,2355800.0
2020-05-14,2851000.0
2020-02-28,2538300.0
2019-08-08,3507400.0
2019-06-05,3039600.0
2018-07-20,2755700.0
2018-08-21,2325700.0
2018-10-24,1693900.0
2019-04-02,2826300.0
2019-03-01,3294200.0
2019-01-28,2464700.0
2018-12-27,3281300.0
2019-09-09,1712500.0
2020-03-02,2041800.0
2020-05-20,1711900.0
2019-12-17,3290000.0
2020-03-05,3952900.0
2019-02-12,3703300.0
2019-01-11,1698400.0
2018-12-10,1382800.0
2019-08-23,1295400.0
2018-11-08,1888800.0
2019-07-22,2391000.0
2019-06-20,2217300.0
2018-09-05,1621300.0
2019-04-17,1284700.0
2019-09-24,2305900.0
2019-12-20,1886100.0
2020-05-26,6349300.0
2019-04-30,3690700.0
2019-12-23,1642400.0
2020-03-11,2176300.0
2020-05-29,2081200.0
2019-12-26,2909800.0
2020-06-01,2049500.0
2019-05-02,1869800.0
2019-02-27,1172900.0
2018-11-23,1726400.0
2019-08-06,2050600.0
2018-07-18,1867800.0
2018-09-20,1459100.0
2018-10-22,1064000.0
2019-07-05,2125100.0
2019-06-03,1959200.0
2019-10-09,5621900.0
2019-10-11,4171500.0
2020-03-17,2227400.0
2020-06-04,2036700.0
2019-10-14,1396400.0
2020-03-20,1357300.0
2018-11-06,1416100.0
2019-06-18,2686200.0
2019-05-17,2274800.0
2019-04-15,1607400.0
2019-03-14,2905600.0
2019-01-09,2474500.0
2018-08-02,1877900.0
2018-10-05,1926300.0
2019-08-21,1521300.0
2019-10-17,1359500.0
2020-03-23,2811400.0
2020-06-10,2137500.0
2019-02-25,1878000.0
2020-01-07,2096300.0
2020-03-26,1353700.0
2019-10-23,5042500.0
