Dates,ALXN
2019-06-12,124.95999908447266
2019-04-09,125.4000015258789
2019-03-08,122.94999694824219
2019-02-04,119.33000183105469
2018-07-27,110.58999633789062
2018-08-28,111.80999755859375
2019-01-03,113.01000213623047
2019-08-15,109.73999786376953
2018-10-31,109.97000122070312
2019-09-16,112.0
2020-02-18,111.83000183105469
2020-05-07,119.3499984741211
2018-08-17,121.44999694824219
2019-12-04,122.0199966430664
2020-02-21,123.62999725341797
2018-12-17,125.4800033569336
2019-08-30,122.0
2018-11-15,118.31999969482422
2019-07-29,118.20999908447266
2019-06-27,115.33999633789062
2019-04-24,114.62999725341797
2018-07-10,116.18000030517578
2018-09-12,113.41000366210938
2019-02-19,113.16000366210938
2019-01-18,117.19999694824219
2020-02-24,117.0
2020-05-13,118.13999938964844
2019-12-10,117.58000183105469
2020-02-27,117.0
2019-12-13,121.8499984741211
2020-05-19,121.6500015258789
2019-03-06,123.08999633789062
2018-11-30,122.0
2019-08-13,116.51000213623047
2019-07-12,114.4000015258789
2019-06-10,111.75
2019-05-09,113.27999877929688
2018-07-25,116.0
2018-09-27,112.33000183105469
2018-10-29,108.86000061035156
2019-10-16,108.20999908447266
2019-12-16,105.41000366210938
2020-03-04,100.93000030517578
2020-05-22,99.75
2019-10-01,93.66999816894531
2019-12-19,92.55999755859375
2018-09-10,94.04000091552734
2019-05-24,93.79000091552734
2018-08-09,96.56999969482422
2019-04-22,96.38999938964844
2019-03-21,95.16000366210938
2019-01-16,99.12000274658203
2019-08-28,101.80000305175781
2018-11-13,104.69999694824219
2018-10-12,105.19999694824219
2019-06-25,108.31999969482422
2020-03-10,108.44999694824219
2020-05-28,108.75
2019-10-07,107.52999877929688
2020-03-13,107.76000213623047
2019-10-10,110.80999755859375
2020-03-16,111.0999984741211
2020-06-03,113.54000091552734
2018-11-28,112.13999938964844
2018-09-25,114.83000183105469
2018-07-23,116.37999725341797
2018-08-24,118.37000274658203
2019-07-10,117.0
2019-05-07,117.12000274658203
2019-04-05,117.66000366210938
2019-03-04,120.44000244140625
2019-01-31,123.1500015258789
2019-09-12,121.43000030517578
2019-12-31,121.55999755859375
2020-03-19,120.94000244140625
2020-01-03,117.30999755859375
2020-06-09,117.80000305175781
2019-02-15,119.29000091552734
2019-01-14,121.43000030517578
2018-07-06,123.20999908447266
2018-08-07,123.94000244140625
2018-10-10,125.44000244140625
2018-12-13,128.0500030517578
2019-08-26,128.4499969482422
2019-07-25,126.30000305175781
2019-05-22,126.86000061035156
2019-03-19,130.5
2020-01-06,131.85000610351562
2020-03-25,132.0
2020-06-12,134.3699951171875
2019-10-22,132.66000366210938
2020-01-09,133.38999938964844
2020-06-15,134.25999450683594
2019-10-25,130.60000610351562
2020-03-31,126.70999908447266
2020-06-18,125.69999694824219
2019-04-03,128.35000610351562
2018-08-22,131.7899932861328
2018-10-25,134.47999572753906
2019-01-29,133.47999572753906
2018-12-28,134.6199951171875
2018-11-26,132.86000061035156
2019-08-09,132.38999938964844
2019-07-08,130.85000610351562
2019-06-06,130.02999877929688
2019-09-10,130.10000610351562
2020-01-15,128.3000030517578
2020-04-03,132.61000061035156
2019-10-31,133.10000610351562
2020-04-06,131.72999572753906
2020-06-24,133.3699951171875
2018-11-09,135.1999969482422
2019-07-23,135.08999633789062
2019-06-21,138.3699951171875
2019-05-20,139.00999450683594
2019-04-18,139.66000366210938
2018-09-06,138.5800018310547
2018-10-08,137.2100067138672
2019-02-13,137.35000610351562
2018-12-11,137.24000549316406
2019-09-25,135.8300018310547
2020-01-21,135.38999938964844
2020-04-09,136.5800018310547
2019-11-06,124.4000015258789
2020-01-24,122.68000030517578
2020-01-27,126.0999984741211
2020-04-15,128.14999389648438
2018-12-26,127.69999694824219
2019-08-07,128.92999267578125
2019-06-04,132.61000061035156
2018-09-21,133.9600067138672
2018-07-19,132.58999633789062
2018-08-20,134.0500030517578
2018-10-23,132.2100067138672
2019-05-03,133.4600067138672
2019-04-01,132.63999938964844
2019-02-28,133.02999877929688
2019-11-12,133.1199951171875
2020-01-30,128.6199951171875
2019-11-15,127.45999908447266
2020-04-21,125.61000061035156
2019-04-16,126.22000122070312
2019-03-15,125.9800033569336
2019-02-11,128.4499969482422
2019-01-10,129.86000061035156
2019-08-22,125.4800033569336
2018-11-07,127.44000244140625
2018-08-03,125.31999969482422
2018-09-04,123.12000274658203
2019-06-19,125.69999694824219
2019-09-23,124.68000030517578
2019-11-18,121.02999877929688
2020-02-05,119.70999908447266
2020-04-24,112.86000061035156
2019-03-29,113.30999755859375
2019-11-21,114.69000244140625
2020-04-27,117.11000061035156
2020-02-11,118.5199966430664
2020-04-30,117.18000030517578
2019-05-01,116.3499984741211
2019-02-26,115.66000366210938
2019-01-25,116.55000305175781
2018-12-24,116.20999908447266
2019-09-06,116.7699966430664
2018-07-17,118.29000091552734
2018-09-19,121.91000366210938
2019-08-05,120.91000366210938
2019-10-08,124.77999877929688
2019-12-11,125.54000091552734
2019-11-27,126.3499984741211
2020-02-14,124.81999969482422
2020-05-06,123.0999984741211
2019-01-08,124.30999755859375
2018-12-07,126.63999938964844
2019-08-20,129.75999450683594
2018-11-05,130.3000030517578
2019-07-19,132.27999877929688
2018-10-04,129.9199981689453
2019-06-17,124.2699966430664
2019-05-16,123.33999633789062
2018-08-01,123.19999694824219
2019-03-13,120.0199966430664
2019-12-03,119.52999877929688
2020-02-20,120.58999633789062
2019-12-06,122.6500015258789
2020-05-12,122.48999786376953
2019-12-09,121.7699966430664
2020-02-26,120.7699966430664
2020-05-15,121.25
2019-03-28,121.5199966430664
2018-09-17,116.20999908447266
2018-08-16,117.81999969482422
2018-10-19,113.9000015258789
2019-04-29,109.83000183105469
2019-01-23,110.83999633789062
2019-09-04,111.69999694824219
2018-11-20,113.5
2019-07-02,110.76000213623047
2019-05-31,106.79000091552734
2019-12-12,107.51000213623047
2020-05-18,106.88999938964844
2019-09-27,108.91000366210938
2020-03-03,108.87000274658203
2020-05-21,107.38999938964844
2019-05-14,108.47000122070312
2018-08-31,107.61000061035156
2018-07-30,107.61000061035156
2018-10-02,109.56999969482422
2019-04-12,111.69999694824219
2019-03-11,111.4000015258789
2019-02-07,112.2300033569336
2019-07-17,112.56999969482422
2019-09-19,114.93000030517578
2019-10-21,109.5999984741211
2019-12-18,109.94000244140625
2020-03-06,109.52999877929688
2019-10-03,110.86000061035156
2020-03-09,98.94000244140625
2020-05-27,94.93000030517578
2019-12-24,95.55999755859375
2020-03-12,98.41000366210938
2018-12-20,100.0999984741211
2019-08-01,102.5
2018-08-14,106.0199966430664
2018-07-13,106.5
2018-10-17,107.91000366210938
2019-05-29,107.2300033569336
2019-03-26,106.44999694824219
2019-02-22,107.7300033569336
2019-10-04,102.16999816894531
2019-11-05,103.26000213623047
2019-12-27,104.06999969482422
2020-06-02,104.5199966430664
2019-12-30,100.16000366210938
2020-03-18,99.0
2020-06-05,96.55000305175781
2019-07-15,97.44000244140625
2018-12-03,97.51000213623047
2019-06-13,96.41000366210938
2019-01-04,95.0199966430664
2018-08-29,96.62999725341797
2019-02-05,96.68000030517578
2018-11-01,96.62000274658203
2019-08-16,95.5
2019-04-10,94.58999633789062
2019-09-17,94.66000366210938
2019-10-15,98.91999816894531
2020-01-02,98.7300033569336
2020-06-08,101.5
2019-10-18,99.41000366210938
2020-03-24,99.47000122070312
2020-06-11,97.58999633789062
2020-01-08,98.52999877929688
2019-04-25,98.73999786376953
2019-07-30,100.94999694824219
2019-02-20,104.30999755859375
2018-07-11,103.31999969482422
2018-09-13,104.19999694824219
2018-10-15,106.56999969482422
2019-06-28,104.95999908447266
2018-12-18,104.44999694824219
2018-11-16,105.62000274658203
2019-10-02,108.37000274658203
2020-03-27,107.0999984741211
2020-01-10,106.38999938964844
2019-10-24,106.7699966430664
2020-03-30,107.0
2020-06-17,108.3499984741211
2020-01-14,108.44000244140625
2020-04-02,106.7300033569336
2019-01-02,104.5199966430664
2019-08-14,106.0199966430664
2018-10-30,106.77999877929688
2019-06-11,108.0
2019-05-10,107.58999633789062
2019-04-08,108.0
2018-08-27,108.66999816894531
2018-07-26,110.01000213623047
2018-09-28,112.22000122070312
2019-03-07,113.25
2019-10-30,113.37999725341797
2020-01-17,112.01000213623047
2020-06-23,111.29000091552734
2020-04-08,114.2699966430664
2020-06-26,106.12999725341797
2019-03-22,109.58999633789062
2019-01-17,111.4000015258789
2019-08-29,110.58999633789062
2018-11-14,108.91000366210938
2019-06-26,109.1500015258789
2018-09-11,109.72000122070312
2018-07-09,110.25
2018-08-10,106.76000213623047
2019-04-23,107.31999969482422
2019-09-30,109.31999969482422
2020-01-23,107.7300033569336
2019-11-08,109.41999816894531
2020-04-14,109.81999969482422
2019-11-11,108.5199966430664
2020-01-29,107.80999755859375
2020-04-17,107.0999984741211
2018-07-24,106.69999694824219
2018-09-26,107.16000366210938
2019-05-08,105.18000030517578
2019-03-05,104.55999755859375
2019-02-01,104.58000183105469
2018-12-31,105.7300033569336
2018-11-29,108.83000183105469
2019-08-12,108.7699966430664
2019-07-11,107.62000274658203
2019-09-13,110.5999984741211
2019-11-14,112.19999694824219
2020-04-20,111.37999725341797
2020-02-04,112.47000122070312
2020-04-23,112.68000030517578
2018-12-14,110.12000274658203
2019-08-27,108.0199966430664
2018-08-08,104.63999938964844
2018-10-11,103.23999786376953
2018-11-12,105.7699966430664
2019-07-26,106.8499984741211
2019-06-24,99.9800033569336
2019-05-23,98.75
2019-03-20,99.31999969482422
2019-01-15,101.5
2019-11-20,103.02999877929688
2020-02-07,102.08000183105469
2020-02-10,100.37000274658203
2020-04-29,99.81999969482422
2019-11-26,100.83000183105469
2020-02-13,101.56999969482422
2019-01-30,103.18000030517578
2018-08-23,102.2300033569336
2018-09-24,101.5
2018-11-27,101.94999694824219
2018-10-26,100.94999694824219
2019-07-09,101.5199966430664
2019-06-07,97.75
2019-05-06,94.7699966430664
2019-04-04,94.43000030517578
2019-09-11,90.91000366210938
2019-11-29,89.69999694824219
2020-05-05,90.4800033569336
2019-12-02,91.79000091552734
2020-02-19,94.12000274658203
2020-05-08,93.04000091552734
2019-05-21,89.30999755859375
2019-03-18,85.06999969482422
2018-09-07,84.51000213623047
2018-08-06,82.18000030517578
2018-10-09,73.9800033569336
2019-02-14,77.5199966430664
2018-12-12,72.66999816894531
2019-07-24,75.56999969482422
2019-09-26,77.80999755859375
2019-10-28,81.29000091552734
2019-12-05,79.55000305175781
2020-05-11,77.2300033569336
2019-07-03,81.0999984741211
2020-02-25,83.2699966430664
2020-05-14,83.69000244140625
2020-02-28,83.30000305175781
2019-08-08,83.54000091552734
2019-06-05,85.62999725341797
2018-07-20,87.0999984741211
2018-08-21,87.55999755859375
2018-10-24,88.91999816894531
2019-04-02,90.55000305175781
2019-03-01,94.0
2019-01-28,95.3499984741211
2018-12-27,94.2300033569336
2019-09-09,95.0
2020-03-02,97.33999633789062
2020-05-20,95.86000061035156
2019-12-17,97.0999984741211
2020-03-05,99.94000244140625
2019-02-12,102.98999786376953
2019-01-11,103.13999938964844
2018-12-10,101.8499984741211
2019-08-23,103.69000244140625
2018-11-08,104.2699966430664
2019-07-22,109.68000030517578
2019-06-20,106.30000305175781
2018-09-05,107.04000091552734
2019-04-17,106.30000305175781
2019-09-24,103.25
2019-12-20,102.37000274658203
2020-05-26,97.06999969482422
2019-04-30,94.81999969482422
2019-12-23,96.63999938964844
2020-03-11,96.69999694824219
2020-05-29,96.9800033569336
2019-12-26,101.58999633789062
2020-06-01,99.9000015258789
2019-05-02,98.88999938964844
2019-02-27,99.66999816894531
2018-11-23,102.58000183105469
2019-08-06,100.37999725341797
2018-07-18,101.36000061035156
2018-09-20,100.04000091552734
2018-10-22,100.3499984741211
2019-07-05,102.01000213623047
2019-06-03,100.4000015258789
2019-10-09,111.76000213623047
2019-10-11,114.0199966430664
2020-03-17,117.26000213623047
2020-06-04,114.41999816894531
2019-10-14,113.61000061035156
2020-03-20,112.76000213623047
2018-11-06,112.62999725341797
2019-06-18,114.61000061035156
2019-05-17,115.77999877929688
2019-04-15,115.3499984741211
2019-03-14,109.66000366210938
2019-01-09,107.38999938964844
2018-08-02,107.75
2018-10-05,109.83000183105469
2019-08-21,113.93000030517578
2019-10-17,114.1500015258789
2020-03-23,116.19999694824219
2020-06-10,116.83000183105469
2019-02-25,115.05999755859375
2020-01-07,111.36000061035156
2020-03-26,110.75
2019-10-23,110.54000091552734
