Dates,USB
2018-06-20,47.606658935546875
2018-06-21,47.34666442871094
2018-06-25,47.133094787597656
2018-06-22,46.96595764160156
2018-06-26,46.61311721801758
2018-06-27,46.26954650878906
2018-06-28,46.353614807128906
2018-06-29,46.727294921875
2018-07-02,47.09161376953125
2018-07-03,46.68058395385742
2018-07-05,46.643218994140625
2018-07-16,46.90478515625
2018-09-18,47.98841857910156
2019-01-24,47.9697380065918
2019-09-05,47.88566970825195
2018-11-21,47.97908401489258
2020-01-13,47.55870819091797
2020-04-01,47.923030853271484
2020-06-19,47.923030853271484
2019-10-29,47.3812141418457
2020-01-16,47.97908401489258
2020-06-22,47.69883346557617
2018-10-03,48.455509185791016
2018-07-31,48.25
2019-03-12,48.221961975097656
2019-02-08,48.91325759887695
2019-01-07,49.137454986572266
2018-12-06,49.49243927001953
2019-08-19,49.52046585083008
2019-07-18,49.14679718017578
2019-05-15,49.09074020385742
2019-09-20,49.42705154418945
2019-11-01,49.44573211669922
2020-04-07,49.79137420654297
2020-06-25,49.99689865112305
2020-06-16,49.95952606201172
2019-11-04,49.60453796386719
2020-01-22,48.92259216308594
2019-11-07,49.66993713378906
2020-04-13,49.128116607666016
2019-07-01,49.66059112548828
2019-05-30,49.78203201293945
2018-08-15,50.27714920043945
2018-10-18,50.6227912902832
2019-03-27,50.389244079589844
2019-01-22,50.25846481323242
2018-12-21,50.45463562011719
2019-09-03,50.87501525878906
2018-11-19,50.63212966918945
2019-08-02,50.753578186035156
2020-01-28,50.482666015625
2020-04-16,50.548057556152344
2019-11-13,50.66949462890625
2020-01-31,50.753578186035156
2018-12-04,50.753578186035156
2018-11-02,50.6227912902832
2019-07-16,50.56673812866211
2018-08-30,50.63212966918945
2018-10-01,50.02491760253906
2019-06-14,50.46397399902344
2019-05-13,50.57607650756836
2019-04-11,50.56673812866211
2019-02-06,50.58542251586914
2019-09-18,51.30473709106445
2020-02-03,51.70642852783203
2020-04-22,51.51025390625
2019-11-19,50.837646484375
2020-02-06,50.68817901611328
2019-11-22,50.080963134765625
2019-03-25,49.78936004638672
2019-02-21,49.67648696899414
2018-12-19,49.69529342651367
2018-07-12,49.610633850097656
2018-09-14,50.25969314575195
2018-08-13,50.4948616027832
2018-10-16,50.30672836303711
2019-07-31,50.73003005981445
2019-05-28,50.74884033203125
2019-04-26,50.165626525878906
2020-04-28,48.74522399902344
2019-11-25,47.776344299316406
2020-02-12,47.5129508972168
2020-05-01,47.94565963745117
2020-05-04,49.761138916015625
2019-06-12,49.036827087402344
2019-04-09,49.38488006591797
2019-03-08,48.37836837768555
2019-02-04,48.321922302246094
2018-07-27,47.296600341796875
2018-08-28,48.22786331176758
2019-01-03,47.88922119140625
2019-08-15,48.500648498535156
2018-10-31,49.2155647277832
2019-09-16,49.16851806640625
2020-02-18,49.036827087402344
2020-05-07,48.98039245605469
2018-08-17,49.234371185302734
2019-12-04,49.51656723022461
2020-02-21,49.46013259887695
2018-12-17,49.78936004638672
2019-08-30,49.996307373046875
2018-11-15,49.77995681762695
2019-07-29,50.5042724609375
2019-06-27,50.795867919921875
2019-04-24,51.41671371459961
2018-07-10,51.661285400390625
2018-09-12,51.736541748046875
2019-02-19,50.89934539794922
2019-01-18,50.4948616027832
2020-02-24,50.344356536865234
2020-05-13,50.94637680053711
2019-12-10,50.53248977661133
2020-02-27,51.068668365478516
2019-12-13,50.83350372314453
2020-05-19,51.228580474853516
2019-03-06,51.17213821411133
2018-11-30,49.478946685791016
2019-08-13,49.234371185302734
2019-07-12,48.688785552978516
2019-06-10,47.57880401611328
2019-05-09,47.146095275878906
2018-07-25,47.15550231933594
2018-09-27,46.271278381347656
2018-10-29,45.85738754272461
2019-10-16,45.09545135498047
2019-12-16,44.45579528808594
2020-03-04,43.477508544921875
2020-05-22,43.0542106628418
2019-10-01,41.96303939819336
2019-12-19,41.16346740722656
2018-09-10,42.69675064086914
2019-05-24,42.94133377075195
2018-08-09,42.874942779541016
2019-04-22,43.33963394165039
2019-03-21,43.956058502197266
2019-01-16,43.33963394165039
2019-08-28,44.411277770996094
2018-11-13,44.202632904052734
2018-10-12,44.48713302612305
2019-06-25,44.96131134033203
2020-03-10,44.86648178100586
2020-05-28,44.9897575378418
2019-10-07,45.32168960571289
2020-03-13,45.492393493652344
2019-10-10,46.573509216308594
2020-03-16,47.180458068847656
2020-06-03,47.626182556152344
2018-11-28,47.550315856933594
2018-09-25,47.920169830322266
2018-07-23,48.26157760620117
2018-08-24,48.7167854309082
2019-07-10,48.6219482421875
2019-05-07,48.41331100463867
2019-04-05,48.40382766723633
2019-03-04,48.51763153076172
2019-01-31,48.64091491699219
2019-09-12,48.90645217895508
2019-12-31,48.821102142333984
2020-03-19,48.78316879272461
2020-01-03,48.318477630615234
2020-06-09,47.96758270263672
2019-02-15,47.93913650512695
2019-01-14,48.56504821777344
2018-07-06,48.280548095703125
2018-08-07,47.853782653808594
2018-10-10,48.659881591796875
2018-12-13,48.659881591796875
2019-08-26,48.93490219116211
2019-07-25,48.41331100463867
2019-05-22,48.631431579589844
2019-03-19,48.94438171386719
2020-01-06,48.6504020690918
2020-03-25,48.87800216674805
2020-06-12,49.02025604248047
2019-10-22,49.0487060546875
2020-01-09,49.00128936767578
2020-06-15,48.87800216674805
2019-10-25,48.46072769165039
2020-03-31,48.06242752075195
2020-06-18,48.24260711669922
2019-04-03,48.80213165283203
2018-08-22,48.41331100463867
2018-10-25,48.91593551635742
2019-01-29,49.039222717285156
2018-12-28,49.38063049316406
2018-11-26,49.74100112915039
2019-08-09,49.247859954833984
2019-07-08,47.7684326171875
2019-06-06,47.09510803222656
2019-09-10,45.786380767822266
2020-01-15,45.61567306518555
2020-04-03,46.00450134277344
2019-10-31,45.64413070678711
2020-04-06,45.91172409057617
2020-06-24,46.055076599121094
2018-11-09,46.896087646484375
2019-07-23,46.96298599243164
2019-06-21,47.230587005615234
2019-05-20,47.584190368652344
2019-04-18,47.4981803894043
2018-09-06,47.67020034790039
2018-10-08,47.03944396972656
2019-02-13,47.11589813232422
2018-12-11,47.412166595458984
2019-09-25,47.99514389038086
2020-01-21,47.67976379394531
2020-04-09,48.05248260498047
2019-11-06,48.42520523071289
2020-01-24,48.9412841796875
2020-01-27,48.931724548339844
2020-04-15,49.400020599365234
2018-12-26,49.390464782714844
2019-08-07,49.54336929321289
2019-06-04,50.021217346191406
2018-09-21,50.651981353759766
2018-07-19,50.95780563354492
2018-08-20,50.75710678100586
2018-10-23,50.82400894165039
2019-05-03,51.110713958740234
2019-04-01,50.9769172668457
2019-02-28,50.23147964477539
2019-11-12,49.90653610229492
2020-01-30,49.810970306396484
2019-11-15,49.8587532043457
2020-04-21,48.55900573730469
2019-04-16,48.78837203979492
2019-03-15,48.53989028930664
2019-02-11,49.218441009521484
2019-01-10,49.275779724121094
2019-08-22,49.428688049316406
2018-11-07,49.60071563720703
2018-08-03,49.55292892456055
