Dates,USB
2020-03-06,50.79999923706055
2019-10-03,52.119998931884766
2020-03-09,52.779998779296875
2020-05-27,52.400001525878906
2019-12-24,52.5099983215332
2020-03-12,53.130001068115234
2018-12-20,53.38999938964844
2019-08-01,53.91999816894531
2018-08-14,55.150001525878906
2018-07-13,55.81999969482422
2018-10-17,55.5
2019-05-29,56.130001068115234
2019-03-26,55.63999938964844
2019-02-22,55.29999923706055
2019-10-04,55.709999084472656
2019-11-05,56.02000045776367
2019-12-27,55.7599983215332
2020-06-02,55.08000183105469
2019-12-30,55.959999084472656
2020-03-18,55.58000183105469
2020-06-05,55.720001220703125
2019-07-15,55.529998779296875
2018-12-03,55.0
2019-06-13,55.61000061035156
2019-01-04,53.47999954223633
2018-08-29,52.720001220703125
2019-02-05,53.09000015258789
2018-11-01,53.900001525878906
2019-08-16,53.40999984741211
2019-04-10,52.72999954223633
2019-09-17,52.86000061035156
2019-10-15,54.0
2020-01-02,53.220001220703125
2020-06-08,53.33000183105469
2019-10-18,54.849998474121094
2020-03-24,54.79999923706055
2020-06-11,54.79999923706055
2020-01-08,55.709999084472656
2019-04-25,56.099998474121094
2019-07-30,56.5
2019-02-20,56.560001373291016
2018-07-11,56.25
2018-09-13,57.02000045776367
2018-10-15,56.900001525878906
2019-06-28,57.220001220703125
2018-12-18,56.810001373291016
2018-11-16,57.54999923706055
2019-10-02,58.0
2020-03-27,58.400001525878906
2020-01-10,58.5
2019-10-24,59.22999954223633
2020-03-30,59.0099983215332
2020-06-17,58.5
2020-01-14,58.599998474121094
2020-04-02,58.209999084472656
2019-01-02,58.5
2019-08-14,58.79999923706055
2018-10-30,59.0099983215332
2019-06-11,59.630001068115234
2019-05-10,59.150001525878906
2019-04-08,59.380001068115234
2018-08-27,59.52000045776367
2018-07-26,60.040000915527344
2018-09-28,59.77000045776367
2019-03-07,60.15999984741211
2019-10-30,60.22999954223633
2020-01-17,60.25
2020-06-23,59.15999984741211
2020-04-08,59.06999969482422
2020-06-26,59.400001525878906
2019-03-22,60.25
2019-01-17,59.9900016784668
2019-08-29,59.83000183105469
2018-11-14,60.060001373291016
2019-06-26,59.220001220703125
2018-09-11,60.47999954223633
2018-07-09,60.939998626708984
2018-08-10,60.61000061035156
2019-04-23,60.75
2019-09-30,60.02000045776367
2020-01-23,60.689998626708984
2019-11-08,59.77000045776367
2020-04-14,59.66999816894531
2019-11-11,59.86000061035156
2020-01-29,60.36000061035156
2020-04-17,59.560001373291016
2018-07-24,59.099998474121094
2018-09-26,59.470001220703125
2019-05-08,58.5
2019-03-05,57.06999969482422
2019-02-01,57.529998779296875
2018-12-31,57.20000076293945
2018-11-29,57.349998474121094
2019-08-12,57.099998474121094
2019-07-11,56.52000045776367
2019-09-13,56.689998626708984
2019-11-14,55.470001220703125
2020-04-20,54.75
2020-02-04,55.31999969482422
2020-04-23,54.88999938964844
2018-12-14,54.54999923706055
2019-08-27,54.790000915527344
2018-08-08,54.86000061035156
2018-10-11,53.0
2018-11-12,53.84000015258789
2019-07-26,53.97999954223633
2019-06-24,53.189998626708984
2019-05-23,53.7599983215332
2019-03-20,53.56999969482422
2019-01-15,54.380001068115234
2019-11-20,55.0
2020-02-07,55.52000045776367
2020-02-10,54.63999938964844
2020-04-29,54.439998626708984
2019-11-26,54.709999084472656
2020-02-13,55.2599983215332
2019-01-30,54.65999984741211
2018-08-23,55.209999084472656
2018-09-24,54.880001068115234
2018-11-27,54.70000076293945
2018-10-26,54.56999969482422
2019-07-09,54.52000045776367
2019-06-07,53.04999923706055
2019-05-06,53.029998779296875
2019-04-04,51.189998626708984
2019-09-11,48.70000076293945
2019-11-29,46.0099983215332
2020-05-05,46.47999954223633
2019-12-02,47.97999954223633
2020-02-19,46.56999969482422
2020-05-08,45.29999923706055
2019-05-21,41.68000030517578
2019-03-18,38.02000045776367
2018-09-07,38.439998626708984
2018-08-06,37.0
2018-10-09,33.630001068115234
2019-02-14,34.619998931884766
2018-12-12,30.049999237060547
2019-07-24,33.369998931884766
2019-09-26,31.389999389648438
2019-10-28,32.33000183105469
2019-12-05,33.880001068115234
2020-05-11,31.760000228881836
2019-07-03,30.8799991607666
2020-02-25,31.399999618530273
2020-05-14,32.380001068115234
2020-02-28,34.459999084472656
2019-08-08,35.0
2019-06-05,35.439998626708984
2018-07-20,32.529998779296875
2018-08-21,31.600000381469727
2018-10-24,32.41999816894531
2019-04-02,33.16999816894531
2019-03-01,36.720001220703125
2019-01-28,34.959999084472656
2018-12-27,36.709999084472656
2019-09-09,38.0
2020-03-02,37.689998626708984
2020-05-20,35.130001068115234
2019-12-17,33.02000045776367
2020-03-05,33.08000183105469
2019-02-12,34.0
2019-01-11,33.0
2018-12-10,33.5099983215332
2019-08-23,33.61000061035156
2018-11-08,33.66999816894531
2019-07-22,34.40999984741211
2019-06-20,37.2400016784668
2018-09-05,37.9900016784668
2019-04-17,37.38999938964844
2019-09-24,35.709999084472656
2019-12-20,34.33000183105469
2020-05-26,34.959999084472656
2019-04-30,33.849998474121094
2019-12-23,33.709999084472656
2020-03-11,35.0
2020-05-29,34.060001373291016
2019-12-26,33.529998779296875
2020-06-01,31.399999618530273
2019-05-02,28.860000610351562
2019-02-27,30.790000915527344
2018-11-23,32.119998931884766
2019-08-06,32.56999969482422
2018-07-18,32.599998474121094
2018-09-20,32.849998474121094
2018-10-22,32.900001525878906
2019-07-05,34.4900016784668
2019-06-03,37.9900016784668
2019-10-09,38.09000015258789
2019-10-11,35.86000061035156
2020-03-17,35.790000915527344
2020-06-04,37.29999923706055
2019-10-14,37.650001525878906
2020-03-20,38.68000030517578
2018-11-06,43.5
2019-06-18,42.95000076293945
2019-05-17,41.880001068115234
2019-04-15,41.54999923706055
2019-03-14,36.650001525878906
2019-01-09,38.15999984741211
2018-08-02,35.83000183105469
2018-10-05,40.41999816894531
2019-08-21,39.400001525878906
2019-10-17,38.04999923706055
2020-03-23,39.36000061035156
2020-06-10,38.459999084472656
2019-02-25,38.900001525878906
2020-01-07,38.08000183105469
2020-03-26,36.709999084472656
2019-10-23,37.0099983215332
