Dates,USB
2018-10-12,6654400.0
2019-06-25,7765100.0
2020-03-10,8050800.0
2020-05-28,5196100.0
2019-10-07,8209600.0
2020-03-13,7676600.0
2019-10-10,9913500.0
2020-03-16,11787200.0
2020-06-03,10014100.0
2018-11-28,10614800.0
2018-09-25,7785100.0
2018-07-23,5654800.0
2018-08-24,6622400.0
2019-07-10,5207000.0
2019-05-07,5105100.0
2019-04-05,5451200.0
2019-03-04,9033500.0
2019-01-31,4597100.0
2019-09-12,4013400.0
2019-12-31,5483200.0
2020-03-19,4898700.0
2020-01-03,10708100.0
2020-06-09,8918000.0
2019-02-15,4797500.0
2019-01-14,7526100.0
2018-07-06,5075300.0
2018-08-07,5507900.0
2018-10-10,7757300.0
2018-12-13,7179300.0
2019-08-26,7722900.0
2019-07-25,6145700.0
2019-05-22,4959500.0
2019-03-19,6154400.0
2020-01-06,4823300.0
2020-03-25,3838000.0
2020-06-12,5808800.0
2019-10-22,5734600.0
2020-01-09,4610900.0
2020-06-15,4415900.0
2019-10-25,4345700.0
2020-03-31,4048500.0
2020-06-18,4024500.0
2019-04-03,5558300.0
2018-08-22,6531500.0
2018-10-25,5111800.0
2019-01-29,3595500.0
2018-12-28,9076500.0
2018-11-26,7244600.0
2019-08-09,5645500.0
2019-07-08,6540200.0
2019-06-06,8488700.0
2019-09-10,8290500.0
2020-01-15,6279900.0
2020-04-03,7669900.0
2019-10-31,7039100.0
2020-04-06,5147300.0
2020-06-24,8608300.0
2018-11-09,10065200.0
2019-07-23,7568000.0
2019-06-21,5042500.0
2019-05-20,5130700.0
2019-04-18,5756500.0
2018-09-06,4920100.0
2018-10-08,4551100.0
2019-02-13,5430200.0
2018-12-11,4651500.0
2019-09-25,11394900.0
2020-01-21,4587500.0
2020-04-09,7570500.0
2019-11-06,7825600.0
2020-01-24,8816300.0
2020-01-27,8049600.0
2020-04-15,7165000.0
2018-12-26,5567500.0
2019-08-07,5146300.0
2019-06-04,5082900.0
2018-09-21,5613100.0
2018-07-19,5947500.0
2018-08-20,5558900.0
2018-10-23,4589300.0
2019-05-03,4205600.0
2019-04-01,4557000.0
2019-02-28,6097500.0
2019-11-12,5453200.0
2020-01-30,5560100.0
2019-11-15,4759400.0
2020-04-21,5612100.0
2019-04-16,6210900.0
2019-03-15,4071000.0
2019-02-11,4460200.0
2019-01-10,5278400.0
2019-08-22,4573000.0
2018-11-07,3369000.0
2018-08-03,3540200.0
2018-09-04,5142700.0
2019-06-19,5636700.0
2019-09-23,6431700.0
2019-11-18,4865900.0
2020-02-05,4688600.0
2020-04-24,5678500.0
2019-03-29,6045400.0
2019-11-21,6856500.0
2020-04-27,5021600.0
2020-02-11,4327200.0
2020-04-30,4139700.0
2019-05-01,4866300.0
2019-02-26,3820200.0
2019-01-25,4153400.0
2018-12-24,4313900.0
2019-09-06,5665600.0
2018-07-17,5059900.0
2018-09-19,5293000.0
2019-08-05,5664000.0
2019-10-08,4533500.0
2019-12-11,9004800.0
2019-11-27,4681500.0
2020-02-14,4671900.0
2020-05-06,5012800.0
2019-01-08,3738700.0
2018-12-07,10087100.0
2019-08-20,3894900.0
2018-11-05,3175200.0
2019-07-19,2102700.0
2018-10-04,3195300.0
2019-06-17,4123900.0
2019-05-16,3676100.0
2018-08-01,3817500.0
2019-03-13,6137300.0
2019-12-03,4257700.0
2020-02-20,4484500.0
2019-12-06,5441300.0
2020-05-12,8805200.0
2019-12-09,7893700.0
2020-02-26,7237700.0
2020-05-15,5568400.0
2019-03-28,7422200.0
2018-09-17,7947800.0
2018-08-16,5304400.0
2018-10-19,6396300.0
2019-04-29,4603200.0
2019-01-23,5468000.0
2019-09-04,6685100.0
2018-11-20,8786800.0
2019-07-02,7249400.0
2019-05-31,7480400.0
2019-12-12,4668300.0
2020-05-18,6955700.0
2019-09-27,5181300.0
2020-03-03,5491200.0
2020-05-21,2923800.0
2019-05-14,4671500.0
2018-08-31,9297700.0
2018-07-30,6654000.0
2018-10-02,6192300.0
2019-04-12,3563000.0
2019-03-11,4399100.0
2019-02-07,3236600.0
2019-07-17,3522700.0
2019-09-19,6039900.0
2019-10-21,3968900.0
2019-12-18,4696400.0
2020-03-06,3545600.0
2019-10-03,3652400.0
2020-03-09,4975600.0
2020-05-27,4508900.0
2019-12-24,3031200.0
2020-03-12,4774500.0
2018-12-20,4991900.0
2019-08-01,5060800.0
2018-08-14,6414000.0
2018-07-13,5438100.0
2018-10-17,7144000.0
2019-05-29,5680800.0
2019-03-26,3880500.0
2019-02-22,5358400.0
2019-10-04,3850100.0
2019-11-05,3543800.0
2019-12-27,18203300.0
2020-06-02,3541800.0
2019-12-30,5249000.0
2020-03-18,3826000.0
2020-06-05,5115500.0
2019-07-15,4532500.0
2018-12-03,4403900.0
2019-06-13,5620300.0
2019-01-04,5346800.0
2018-08-29,4134700.0
2019-02-05,3657800.0
2018-11-01,3610900.0
2019-08-16,7799500.0
2019-04-10,3316600.0
2019-09-17,4432800.0
2019-10-15,5432200.0
2020-01-02,3708000.0
2020-06-08,8012800.0
2019-10-18,7941300.0
2020-03-24,4881300.0
2020-06-11,6217700.0
2020-01-08,4782100.0
2019-04-25,7135600.0
2019-07-30,4677900.0
2019-02-20,4934900.0
2018-07-11,3877000.0
2018-09-13,4661200.0
2018-10-15,4269800.0
2019-06-28,4745900.0
2018-12-18,4906800.0
2018-11-16,5870200.0
2019-10-02,6791000.0
2020-03-27,5910200.0
2020-01-10,4777800.0
2019-10-24,5205500.0
2020-03-30,3214700.0
2020-06-17,1790900.0
2020-01-14,3254300.0
2020-04-02,4090800.0
2019-01-02,3304600.0
2019-08-14,5069900.0
2018-10-30,4845500.0
2019-06-11,4974700.0
2019-05-10,4287600.0
2019-04-08,5880400.0
2018-08-27,6548900.0
2018-07-26,8473300.0
2018-09-28,7285600.0
2019-03-07,4246500.0
2019-10-30,3394800.0
2020-01-17,5085600.0
2020-06-23,8044600.0
2020-04-08,5926800.0
2020-06-26,4925400.0
2019-03-22,5894300.0
2019-01-17,4357900.0
2019-08-29,5719400.0
2018-11-14,8940500.0
2019-06-26,7120600.0
2018-09-11,5424800.0
2018-07-09,6758000.0
2018-08-10,7301600.0
2019-04-23,12497800.0
2019-09-30,8029200.0
2020-01-23,14484000.0
2019-11-08,4971300.0
2020-04-14,2246200.0
2019-11-11,4155100.0
2020-01-29,3661800.0
2020-04-17,4020100.0
2018-07-24,4732000.0
2018-09-26,5002100.0
2019-05-08,5161800.0
2019-03-05,6869200.0
2019-02-01,4006800.0
2018-12-31,5627500.0
2018-11-29,5775400.0
2019-08-12,5285000.0
2019-07-11,6235800.0
2019-09-13,6866500.0
2019-11-14,10158500.0
2020-04-20,12176100.0
2020-02-04,9546400.0
2020-04-23,9490600.0
2018-12-14,6804900.0
2019-08-27,7107800.0
2018-08-08,6179500.0
2018-10-11,6296200.0
2018-11-12,5965200.0
2019-07-26,5026600.0
2019-06-24,6190800.0
2019-05-23,6355100.0
2019-03-20,6336900.0
2019-01-15,5512200.0
2019-11-20,6071600.0
2020-02-07,4608800.0
2020-02-10,3626700.0
2020-04-29,5602700.0
2019-11-26,5309400.0
2020-02-13,4112400.0
2019-01-30,4928100.0
2018-08-23,4351500.0
2018-09-24,5591200.0
2018-11-27,4219800.0
2018-10-26,4906200.0
2019-07-09,5666000.0
2019-06-07,7773800.0
2019-05-06,10564600.0
2019-04-04,12018000.0
2019-09-11,13412800.0
2019-11-29,24633400.0
2020-05-05,12673900.0
2019-12-02,13197700.0
2020-02-19,12095400.0
2020-05-08,12815800.0
2019-05-21,14127500.0
2019-03-18,17811700.0
2018-09-07,16815700.0
2018-08-06,18947700.0
2018-10-09,20621100.0
2019-02-14,20211400.0
2018-12-12,14280000.0
2019-07-24,16232200.0
2019-09-26,18092700.0
2019-10-28,16042700.0
2019-12-05,20375900.0
2020-05-11,13417600.0
2019-07-03,14752200.0
2020-02-25,17018600.0
2020-05-14,16014300.0
2020-02-28,11470300.0
2019-08-08,9825600.0
2019-06-05,11034500.0
2018-07-20,11203900.0
2018-08-21,8497600.0
2018-10-24,7148800.0
2019-04-02,9205000.0
2019-03-01,8122100.0
2019-01-28,7236600.0
2018-12-27,10117200.0
2019-09-09,7678300.0
2020-03-02,7781800.0
2020-05-20,11726400.0
2019-12-17,10664600.0
2020-03-05,10757200.0
2019-02-12,10342000.0
2019-01-11,11434400.0
2018-12-10,7242700.0
2019-08-23,7311800.0
2018-11-08,7683600.0
2019-07-22,8306800.0
2019-06-20,6988800.0
2018-09-05,7844200.0
2019-04-17,7795600.0
2019-09-24,6554300.0
2019-12-20,5988300.0
2020-05-26,7305200.0
2019-04-30,9640400.0
2019-12-23,6983600.0
2020-03-11,5617700.0
2020-05-29,7154000.0
2019-12-26,11626300.0
2020-06-01,15304800.0
2019-05-02,14770900.0
2019-02-27,12087500.0
2018-11-23,9197800.0
2019-08-06,7533600.0
2018-07-18,10122500.0
2018-09-20,5890500.0
2018-10-22,5534000.0
2019-07-05,11156600.0
2019-06-03,9938900.0
2019-10-09,9030100.0
2019-10-11,18242500.0
2020-03-17,6594300.0
2020-06-04,6596500.0
2019-10-14,9656100.0
2020-03-20,9142500.0
2018-11-06,12586800.0
2019-06-18,10445800.0
2019-05-17,7580400.0
2019-04-15,11590200.0
2019-03-14,16095900.0
2019-01-09,9328500.0
2018-08-02,11284100.0
2018-10-05,9409400.0
2019-08-21,7153000.0
2019-10-17,5425900.0
2020-03-23,42484600.0
2020-06-10,8321200.0
2019-02-25,6545800.0
2020-01-07,7351300.0
2020-03-26,6023400.0
2019-10-23,13960100.0
