Dates,USB
2019-07-08,50.33000183105469
2019-06-06,49.349998474121094
2019-09-10,48.09000015258789
2020-01-15,47.81999969482422
2020-04-03,48.130001068115234
2019-10-31,47.959999084472656
2020-04-06,47.56999969482422
2020-06-24,47.869998931884766
2018-11-09,48.29999923706055
2019-07-23,48.810001373291016
2019-06-21,49.2400016784668
2019-05-20,49.33000183105469
2019-04-18,49.38999938964844
2018-09-06,49.63999938964844
2018-10-08,49.11000061035156
2019-02-13,48.91999816894531
2018-12-11,49.29999923706055
2019-09-25,49.65999984741211
2020-01-21,49.66999816894531
2020-04-09,49.380001068115234
2019-11-06,49.02000045776367
2020-01-24,50.43000030517578
2020-01-27,50.880001068115234
2020-04-15,50.68000030517578
2018-12-26,51.380001068115234
2019-08-07,51.25
2019-06-04,51.70000076293945
2018-09-21,52.34000015258789
2018-07-19,52.849998474121094
2018-08-20,52.880001068115234
2018-10-23,52.79999923706055
2019-05-03,53.20000076293945
2019-04-01,52.5
2019-02-28,52.29999923706055
2019-11-12,52.189998626708984
2020-01-30,51.470001220703125
2019-11-15,51.29999923706055
2020-04-21,50.689998626708984
2019-04-16,50.720001220703125
2019-03-15,50.349998474121094
2019-02-11,51.02000045776367
2019-01-10,51.099998474121094
2019-08-22,51.209999084472656
2018-11-07,51.720001220703125
2018-08-03,51.47999954223633
2018-09-04,50.7400016784668
2019-06-19,51.18000030517578
2019-09-23,50.61000061035156
2019-11-18,50.06999969482422
2020-02-05,49.9900016784668
2020-04-24,49.75
2019-03-29,49.849998474121094
2019-11-21,51.2599983215332
2020-04-27,51.900001525878906
2020-02-11,52.38999938964844
2020-04-30,52.45000076293945
2019-05-01,52.88999938964844
2019-02-26,52.95000076293945
2019-01-25,52.560001373291016
2018-12-24,52.5
2019-09-06,51.97999954223633
2018-07-17,51.400001525878906
2018-09-19,51.349998474121094
2019-08-05,52.040000915527344
2019-10-08,51.31999969482422
2019-12-11,52.119998931884766
2019-11-27,51.88999938964844
2020-02-14,51.59000015258789
2020-05-06,51.880001068115234
2019-01-08,51.68000030517578
2018-12-07,52.08000183105469
2019-08-20,52.75
2018-11-05,52.630001068115234
2019-07-19,52.900001525878906
2018-10-04,53.349998474121094
2019-06-17,52.90999984741211
2019-05-16,52.709999084472656
2018-08-01,52.95000076293945
2019-03-13,53.099998474121094
2019-12-03,53.38999938964844
2020-02-20,52.900001525878906
2019-12-06,52.95000076293945
2020-05-12,52.810001373291016
2019-12-09,54.29999923706055
2020-02-26,54.970001220703125
2020-05-15,54.83000183105469
2019-03-28,55.33000183105469
2018-09-17,55.86000061035156
2018-08-16,56.40999984741211
2018-10-19,56.54999923706055
2019-04-29,57.02000045776367
2019-01-23,56.650001525878906
2019-09-04,57.0099983215332
2018-11-20,55.47999954223633
2019-07-02,54.619998931884766
2019-05-31,52.61000061035156
2019-12-12,52.5
2020-05-18,51.33000183105469
2019-09-27,52.689998626708984
2020-03-03,52.209999084472656
2020-05-21,51.97999954223633
2019-05-14,51.86000061035156
2018-08-31,50.83000183105469
2018-07-30,50.84000015258789
2018-10-02,51.529998779296875
2019-04-12,52.5
2019-03-11,51.56999969482422
2019-02-07,51.599998474121094
2019-07-17,51.720001220703125
2019-09-19,50.599998474121094
2019-10-21,50.79999923706055
2019-12-18,50.810001373291016
2020-03-06,50.790000915527344
2019-10-03,52.02000045776367
2020-03-09,52.45000076293945
2020-05-27,51.7400016784668
2019-12-24,52.18000030517578
2020-03-12,53.09000015258789
2018-12-20,53.33000183105469
2019-08-01,53.68000030517578
2018-08-14,54.9900016784668
2018-07-13,55.13999938964844
2018-10-17,54.560001373291016
2019-05-29,55.689998626708984
2019-03-26,55.45000076293945
2019-02-22,55.040000915527344
2019-10-04,55.38999938964844
2019-11-05,55.63999938964844
2019-12-27,55.349998474121094
2020-06-02,55.04999923706055
2019-12-30,55.11000061035156
2020-03-18,55.34000015258789
2020-06-05,55.380001068115234
2019-07-15,55.06999969482422
2018-12-03,54.959999084472656
2019-06-13,53.709999084472656
2019-01-04,52.56999969482422
2018-08-29,52.08000183105469
2019-02-05,53.0
2018-11-01,53.83000183105469
2019-08-16,52.2400016784668
2019-04-10,52.29999923706055
2019-09-17,52.7400016784668
2019-10-15,53.43000030517578
2020-01-02,53.13999938964844
2020-06-08,53.119998931884766
2019-10-18,54.279998779296875
2020-03-24,54.439998626708984
2020-06-11,54.58000183105469
2020-01-08,55.61000061035156
2019-04-25,56.02000045776367
2019-07-30,56.33000183105469
2019-02-20,56.06999969482422
2018-07-11,56.25
2018-09-13,56.810001373291016
2018-10-15,56.7400016784668
2019-06-28,56.9900016784668
2018-12-18,56.36000061035156
2018-11-16,57.380001068115234
2019-10-02,57.90999984741211
2020-03-27,58.25
2020-01-10,58.31999969482422
2019-10-24,58.97999954223633
2020-03-30,58.54999923706055
2020-06-17,58.38999938964844
2020-01-14,58.380001068115234
2020-04-02,57.93000030517578
2019-01-02,58.18000030517578
2019-08-14,58.68000030517578
2018-10-30,59.0099983215332
2019-06-11,59.13999938964844
2019-05-10,58.72999954223633
2019-04-08,59.08000183105469
2018-08-27,59.5
2018-07-26,59.65999984741211
2018-09-28,59.70000076293945
2019-03-07,59.970001220703125
2019-10-30,59.91999816894531
2020-01-17,59.68000030517578
2020-06-23,58.63999938964844
2020-04-08,58.959999084472656
2020-06-26,59.16999816894531
2019-03-22,60.11000061035156
2019-01-17,59.90999984741211
2019-08-29,59.709999084472656
2018-11-14,59.189998626708984
2019-06-26,59.20000076293945
2018-09-11,60.040000915527344
2018-07-09,60.540000915527344
2018-08-10,60.47999954223633
2019-04-23,59.61000061035156
2019-09-30,59.869998931884766
2020-01-23,59.720001220703125
2019-11-08,59.459999084472656
2020-04-14,59.52000045776367
2019-11-11,59.63999938964844
2020-01-29,59.650001525878906
2020-04-17,59.06999969482422
2018-07-24,58.869998931884766
2018-09-26,59.0099983215332
2019-05-08,58.02000045776367
2019-03-05,56.81999969482422
2019-02-01,57.13999938964844
2018-12-31,57.029998779296875
2018-11-29,56.86000061035156
2019-08-12,56.58000183105469
2019-07-11,56.189998626708984
2019-09-13,56.470001220703125
2019-11-14,54.4900016784668
2020-04-20,54.400001525878906
2020-02-04,55.11000061035156
2020-04-23,54.36000061035156
2018-12-14,54.45000076293945
2019-08-27,54.349998474121094
2018-08-08,53.5
2018-10-11,52.869998931884766
2018-11-12,53.66999816894531
2019-07-26,53.529998779296875
2019-06-24,53.18000030517578
2019-05-23,53.04999923706055
2019-03-20,53.54999923706055
2019-01-15,54.189998626708984
2019-11-20,54.810001373291016
2020-02-07,54.72999954223633
2020-02-10,54.29999923706055
2020-04-29,54.099998474121094
2019-11-26,54.70000076293945
2020-02-13,54.790000915527344
2019-01-30,54.47999954223633
2018-08-23,54.84000015258789
2018-09-24,53.79999923706055
2018-11-27,54.61000061035156
2018-10-26,54.52000045776367
2019-07-09,54.04999923706055
2019-06-07,52.95000076293945
2019-05-06,50.54999923706055
2019-04-04,49.650001525878906
2019-09-11,47.5099983215332
2019-11-29,44.90999984741211
2020-05-05,45.5099983215332
2019-12-02,45.68000030517578
2020-02-19,45.31999969482422
2020-05-08,43.130001068115234
2019-05-21,41.40999984741211
2019-03-18,35.880001068115234
2018-09-07,36.150001525878906
2018-08-06,35.529998779296875
2018-10-09,31.020000457763672
2019-02-14,32.959999084472656
2018-12-12,30.0
2019-07-24,31.239999771118164
2019-09-26,30.90999984741211
2019-10-28,31.06999969482422
2019-12-05,31.049999237060547
2020-05-11,28.59000015258789
2019-07-03,29.760000228881836
2020-02-25,29.989999771118164
2020-05-14,32.22999954223633
2020-02-28,34.16999816894531
2019-08-08,34.0099983215332
2019-06-05,33.91999816894531
2018-07-20,31.260000228881836
2018-08-21,31.450000762939453
2018-10-24,30.780000686645508
2019-04-02,33.0
2019-03-01,34.34000015258789
2019-01-28,34.380001068115234
2018-12-27,36.43000030517578
2019-09-09,36.33000183105469
2020-03-02,35.25
2020-05-20,32.810001373291016
2019-12-17,31.399999618530273
2020-03-05,33.08000183105469
2019-02-12,33.439998626708984
2019-01-11,32.400001525878906
2018-12-10,32.93000030517578
2019-08-23,33.189998626708984
2018-11-08,32.869998931884766
2019-07-22,34.25
2019-06-20,36.56999969482422
2018-09-05,37.16999816894531
2019-04-17,36.189998626708984
2019-09-24,34.650001525878906
2019-12-20,33.83000183105469
2020-05-26,33.45000076293945
2019-04-30,33.029998779296875
2019-12-23,33.689998626708984
2020-03-11,34.40999984741211
2020-05-29,33.029998779296875
2019-12-26,31.610000610351562
2020-06-01,29.049999237060547
2019-05-02,28.360000610351562
2019-02-27,30.1200008392334
2018-11-23,31.84000015258789
2019-08-06,31.809999465942383
2018-07-18,32.56999969482422
2018-09-20,32.72999954223633
2018-10-22,32.209999084472656
2019-07-05,34.41999816894531
2019-06-03,36.70000076293945
2019-10-09,36.38999938964844
2019-10-11,35.41999816894531
2020-03-17,35.61000061035156
2020-06-04,36.34000015258789
2019-10-14,37.529998779296875
2020-03-20,38.04999923706055
2018-11-06,41.7400016784668
2019-06-18,42.41999816894531
2019-05-17,41.34000015258789
2019-04-15,39.18000030517578
2019-03-14,36.060001373291016
2019-01-09,36.59000015258789
2018-08-02,35.65999984741211
2018-10-05,38.380001068115234
2019-08-21,38.45000076293945
2019-10-17,37.88999938964844
2020-03-23,37.900001525878906
2020-06-10,37.88999938964844
2019-02-25,38.34000015258789
2020-01-07,36.65999984741211
2020-03-26,36.560001373291016
2019-10-23,35.95000076293945
