Dates,INTC
2018-06-20,50.978797912597656
2018-06-21,49.76774978637695
2018-06-25,50.0633544921875
2018-06-22,48.35643768310547
2018-06-26,47.36470413208008
2018-06-27,46.496944427490234
2018-06-28,46.96419143676758
2018-06-29,47.40285110473633
2018-07-02,47.87010955810547
2018-07-03,47.17399597167969
2018-07-05,48.39457321166992
2018-07-16,48.98580551147461
2018-09-18,49.453067779541016
2019-01-24,49.739139556884766
2019-09-05,48.823692321777344
2018-11-21,49.920318603515625
2020-01-13,49.796356201171875
2020-04-01,49.596099853515625
2020-06-19,49.34817123413086
2019-10-29,49.319557189941406
2020-01-16,49.5674934387207
2020-06-22,49.50074005126953
2018-10-03,49.882179260253906
2018-07-31,49.75821304321289
2019-03-12,49.99660873413086
2019-02-08,49.739139556884766
2019-01-07,45.467063903808594
2018-12-06,45.47660446166992
2019-08-19,45.86757278442383
2019-07-18,46.54462432861328
2019-05-15,47.183528900146484
2019-09-20,47.32656478881836
2019-11-01,47.29778289794922
2020-04-07,47.68153762817383
2020-06-25,47.930973052978516
2020-06-16,48.103668212890625
2019-11-04,46.866050720214844
2020-01-22,46.482303619384766
2019-11-07,46.16570281982422
2020-04-13,45.532508850097656
2019-07-01,45.25428771972656
2019-05-30,45.18712615966797
2018-08-15,44.61149215698242
2018-10-18,45.68600845336914
2019-03-27,45.139156341552734
2019-01-22,45.07200622558594
2018-12-21,45.724388122558594
2019-09-03,46.3863639831543
2018-11-19,46.59742736816406
2019-08-02,46.77012252807617
2020-01-28,46.28083038330078
2020-04-16,46.46311950683594
2019-11-13,46.01220703125
2020-01-31,45.781951904296875
2018-12-04,45.34063720703125
2018-11-02,44.56352615356445
2019-07-16,44.419620513916016
2018-08-30,43.10525894165039
2018-10-01,43.10525894165039
2019-06-14,43.71926498413086
2019-05-13,43.690486907958984
2019-04-11,43.57536315917969
2019-02-06,44.22774124145508
2019-09-18,44.27571487426758
2020-02-03,45.2830696105957
2020-04-22,44.7650032043457
2019-11-19,45.00484848022461
2020-02-06,44.04545974731445
2019-11-22,43.843994140625
2019-03-25,44.01667404174805
2019-02-21,45.36941146850586
2018-12-19,44.56352615356445
2018-07-12,46.146514892578125
2018-09-14,46.77971649169922
2018-08-13,46.17530059814453
2018-10-16,45.11996841430664
2019-07-31,45.11996841430664
2019-05-28,44.65946578979492
2019-04-26,42.98053741455078
2020-04-28,42.433685302734375
2019-11-25,43.05729293823242
2020-02-12,42.72150421142578
2020-05-01,44.07424545288086
2020-05-04,44.02627182006836
2019-06-12,43.143638610839844
2019-04-09,42.21303176879883
2019-03-08,43.182003021240234
2019-02-04,42.69272232055664
2018-07-27,40.697200775146484
2018-08-28,42.51044464111328
2019-01-03,43.83439636230469
2019-08-15,43.556175231933594
2018-10-31,45.8203239440918
2019-09-16,44.976070404052734
2020-02-18,46.26164245605469
2020-05-07,45.19673156738281
2018-08-17,46.02180099487305
2019-12-04,45.61631393432617
2020-02-21,47.03549575805664
2018-12-17,47.2961540222168
2019-08-30,46.44658279418945
2018-11-15,45.03706359863281
2019-07-29,45.75147247314453
2019-06-27,45.461849212646484
2019-04-24,46.44658279418945
2018-07-10,47.14168930053711
2018-09-12,46.34038543701172
2019-02-19,45.75147247314453
2019-01-18,45.4039192199707
2020-02-24,44.93086624145508
2020-05-13,45.80940246582031
2019-12-10,46.407962799072266
2020-02-27,47.170650482177734
2019-12-13,46.05076217651367
2020-05-19,47.60509490966797
2019-03-06,48.3967399597168
2018-11-30,46.099029541015625
2019-08-13,46.697593688964844
2019-07-12,44.641239166259766
2019-06-10,45.577693939208984
2019-05-09,45.741825103759766
2018-07-25,46.17626953125
2018-09-27,46.620357513427734
2018-10-29,46.20522689819336
2019-10-16,45.45220184326172
2019-12-16,46.089378356933594
2020-03-04,43.99440383911133
2020-05-22,43.9654426574707
2019-10-01,43.28964614868164
2019-12-19,42.08286666870117
2018-09-10,44.59296798706055
2019-05-24,44.7570915222168
2018-08-09,45.13360595703125
2019-04-22,45.3073844909668
2019-03-21,45.45220184326172
2019-01-16,42.951744079589844
2019-08-28,45.58735656738281
2018-11-13,45.79975128173828
2018-10-12,46.089378356933594
2019-06-25,46.35003662109375
2020-03-10,46.88102722167969
2020-05-28,47.23823165893555
2019-10-07,46.67828369140625
2020-03-13,46.919639587402344
2019-10-10,46.46588897705078
2020-03-16,46.794132232666016
2020-06-03,47.48924255371094
2018-11-28,46.601051330566406
2018-09-25,46.28245544433594
2018-07-23,48.03953170776367
2018-08-24,45.4135856628418
2019-07-10,45.09498596191406
2019-05-07,44.93086624145508
2019-04-05,45.89629364013672
2019-03-04,45.490814208984375
2019-01-31,47.04513931274414
2019-09-12,47.51820755004883
2019-12-31,48.280887603759766
2020-03-19,48.48005676269531
2020-01-03,47.82911682128906
2020-06-09,47.450218200683594
2019-02-15,47.38220977783203
2019-01-14,48.58692169189453
2018-07-06,49.03384017944336
2018-08-07,49.364158630371094
2018-10-10,50.189971923828125
2018-12-13,49.93737030029297
2019-08-26,49.92765808105469
2019-07-25,49.94709396362305
2019-05-22,50.99635696411133
2019-03-19,51.5890007019043
2020-01-06,51.715301513671875
2020-03-25,51.725013732910156
2020-06-12,51.452980041503906
2019-10-22,51.78330993652344
2020-01-09,52.40509033203125
2020-06-15,52.152496337890625
2019-10-25,51.443267822265625
2020-03-31,51.10322570800781
2020-06-18,50.98664093017578
2019-04-03,51.83188247680664
2018-08-22,52.045623779296875
2018-10-25,52.82285690307617
2019-01-29,51.91931915283203
2018-12-28,52.78399658203125
2018-11-26,52.56053924560547
2019-08-09,52.6285514831543
2019-07-08,52.28851318359375
2019-06-06,53.08517837524414
2019-09-10,51.744441986083984
2020-01-15,51.278106689453125
2020-04-03,51.91931915283203
2019-10-31,51.64729309082031
2020-04-06,51.598716735839844
2020-06-24,52.17192840576172
2018-11-09,52.95886993408203
2019-07-23,52.81314468383789
2019-06-21,53.90127182006836
2019-05-20,54.32875442504883
2019-04-18,54.01785659790039
2018-09-06,54.0955810546875
2018-10-08,53.745826721191406
2019-02-13,54.1635856628418
2018-12-11,54.21216583251953
2019-09-25,54.81452560424805
2020-01-21,54.67850875854492
2020-04-09,55.096275329589844
2019-11-06,56.89362716674805
2020-01-24,56.82562255859375
2020-01-27,57.1462287902832
2020-04-15,57.107364654541016
2018-12-26,57.049076080322266
2019-08-07,55.97066116333008
2019-06-04,50.93806457519531
2018-09-21,49.65562438964844
2018-07-19,49.58761978149414
2018-08-20,49.31558609008789
2018-10-23,49.11155700683594
2019-05-03,50.27741241455078
2019-04-01,50.06725311279297
2019-02-28,49.34390640258789
2019-11-12,48.131813049316406
2020-01-30,45.570777893066406
2019-11-15,45.16023254394531
2020-04-21,43.75263214111328
2019-04-16,44.15340805053711
2019-03-15,44.59328079223633
2019-02-11,44.50530242919922
2019-01-10,43.87971115112305
2019-08-22,42.57965087890625
