Dates,INTC
2018-08-29,48.529998779296875
2019-02-05,50.029998779296875
2018-11-01,50.560001373291016
2019-08-16,49.61000061035156
2019-04-10,50.150001525878906
2019-09-17,50.400001525878906
2019-10-15,51.81999969482422
2020-01-02,51.439998626708984
2020-06-08,51.83000183105469
2019-10-18,52.119998931884766
2020-03-24,51.380001068115234
2020-06-11,51.029998779296875
2020-01-08,51.34000015258789
2019-04-25,51.88999938964844
2019-07-30,51.20000076293945
2019-02-20,51.43000030517578
2018-07-11,53.91999816894531
2018-09-13,56.060001373291016
2018-10-15,56.2400016784668
2019-06-28,55.619998931884766
2018-12-18,55.619998931884766
2018-11-16,55.619998931884766
2019-10-02,56.849998474121094
2020-03-27,57.209999084472656
2020-01-10,56.97999954223633
2019-10-24,57.86000061035156
2020-03-30,57.310001373291016
2020-06-17,57.900001525878906
2020-01-14,58.029998779296875
2020-04-02,57.349998474121094
2019-01-02,57.56999969482422
2019-08-14,57.619998931884766
2018-10-30,57.56999969482422
2019-06-11,57.75
2019-05-10,57.369998931884766
2019-04-08,57.40999984741211
2018-08-27,57.4900016784668
2018-07-26,58.0
2018-09-28,58.45000076293945
2019-03-07,57.90999984741211
2019-10-30,57.790000915527344
2020-01-17,57.470001220703125
2020-06-23,55.75
2020-04-08,55.86000061035156
2020-06-26,55.7599983215332
2019-03-22,56.41999816894531
2019-01-17,56.5
2019-08-29,56.439998626708984
2018-11-14,56.58000183105469
2019-06-26,56.61000061035156
2018-09-11,57.380001068115234
2018-07-09,57.650001525878906
2018-08-10,57.130001068115234
2019-04-23,56.939998626708984
2019-09-30,56.970001220703125
2020-01-23,57.88999938964844
2019-11-08,59.040000915527344
2020-04-14,59.15999984741211
2019-11-11,59.349998474121094
2020-01-29,59.900001525878906
2020-04-17,59.380001068115234
2018-07-24,59.36000061035156
2018-09-26,60.220001220703125
2019-05-08,59.810001373291016
2019-03-05,59.33000183105469
2019-02-01,58.88999938964844
2018-12-31,58.52000045776367
2018-11-29,58.83000183105469
2019-08-12,58.869998931884766
2019-07-11,59.08000183105469
2019-09-13,59.189998626708984
2019-11-14,58.75
2020-04-20,59.06999969482422
2020-02-04,59.2400016784668
2020-04-23,59.790000915527344
2018-12-14,60.970001220703125
2019-08-27,62.810001373291016
2018-08-08,66.45999908447266
2018-10-11,65.5999984741211
2018-11-12,65.94000244140625
2019-07-26,66.16999816894531
2019-06-24,64.93000030517578
2019-05-23,63.66999816894531
2019-03-20,64.30000305175781
2019-01-15,64.91999816894531
2019-11-20,66.12999725341797
2020-02-07,66.7699966430664
2020-02-10,66.01000213623047
2020-04-29,65.44000244140625
2019-11-26,66.56999969482422
2020-02-13,67.30999755859375
2019-01-30,66.73999786376953
2018-08-23,66.81999969482422
2018-09-24,65.87999725341797
2018-11-27,66.18000030517578
2018-10-26,64.55999755859375
2019-07-09,64.04000091552734
2019-06-07,61.31999969482422
2019-05-06,59.459999084472656
2019-04-04,59.27000045776367
2019-09-11,55.79999923706055
2019-11-29,53.599998474121094
2020-05-05,54.52000045776367
2019-12-02,55.400001525878906
2020-02-19,56.15999984741211
2020-05-08,56.61000061035156
2019-05-21,54.540000915527344
2019-03-18,50.0
2018-09-07,50.43000030517578
2018-08-06,51.0099983215332
2018-10-09,45.369998931884766
2019-02-14,47.7400016784668
2018-12-12,43.630001068115234
2019-07-24,45.20000076293945
2019-09-26,45.20000076293945
2019-10-28,45.15999984741211
2019-12-05,45.470001220703125
2020-05-11,45.90999984741211
2019-07-03,51.349998474121094
2020-02-25,49.90999984741211
2020-05-14,51.65999984741211
2020-02-28,52.06999969482422
2019-08-08,52.83000183105469
2019-06-05,53.220001220703125
2018-07-20,51.43000030517578
2018-08-21,51.220001220703125
2018-10-24,52.72999954223633
2019-04-02,56.119998931884766
2019-03-01,58.209999084472656
2019-01-28,57.90999984741211
2018-12-27,56.060001373291016
2019-09-09,56.56999969482422
2020-03-02,59.5099983215332
2020-05-20,58.38999938964844
2019-12-17,58.810001373291016
2020-03-05,59.83000183105469
2019-02-12,58.88999938964844
2019-01-11,55.93000030517578
2018-12-10,57.810001373291016
2019-08-23,58.810001373291016
2018-11-08,56.099998474121094
2019-07-22,58.38999938964844
2019-06-20,58.2599983215332
2018-09-05,59.31999969482422
2019-04-17,59.75
2019-09-24,57.310001373291016
2019-12-20,56.310001373291016
2020-05-26,58.349998474121094
2019-04-30,58.939998626708984
2019-12-23,58.91999816894531
2020-03-11,59.04999923706055
2020-05-29,59.709999084472656
2019-12-26,58.2599983215332
2020-06-01,56.900001525878906
2019-05-02,56.099998474121094
2019-02-27,56.959999084472656
2018-11-23,59.36000061035156
2019-08-06,59.849998474121094
2018-07-18,61.02000045776367
2018-09-20,61.81999969482422
2018-10-22,61.41999816894531
2019-07-05,62.119998931884766
2019-06-03,61.06999969482422
2019-10-09,61.4900016784668
2019-10-11,61.619998931884766
2020-03-17,61.65999984741211
2020-06-04,60.83000183105469
2019-10-14,61.529998779296875
2020-03-20,61.34000015258789
2018-11-06,63.15999984741211
2019-06-18,62.939998626708984
2019-05-17,62.900001525878906
2019-04-15,62.75
2019-03-14,59.52000045776367
2019-01-09,58.119998931884766
2018-08-02,58.58000183105469
2018-10-05,59.4900016784668
2019-08-21,60.060001373291016
2019-10-17,59.31999969482422
2020-03-23,59.099998474121094
2020-06-10,58.83000183105469
2019-02-25,59.86000061035156
2020-01-07,58.66999816894531
2020-03-26,57.47999954223633
2019-10-23,57.06999969482422
