Dates,AAPL
2020-01-02,300.6000061035156
2020-01-03,300.5799865722656
2020-01-08,299.9599914550781
2020-01-06,300.8999938964844
2020-01-07,304.44000244140625
2020-01-09,310.42999267578125
2020-01-10,312.6700134277344
2020-01-13,317.07000732421875
2020-01-14,317.57000732421875
2020-01-15,315.5
2020-01-16,315.70001220703125
2020-01-27,318.739990234375
2020-02-20,319.0199890136719
2020-02-12,319.989990234375
2020-04-16,319.55999755859375
2020-02-04,323.3299865722656
2020-05-28,311.7699890136719
2020-07-08,318.3999938964844
2020-06-19,327.8500061035156
2020-05-12,324.0899963378906
2020-06-22,322.67999267578125
2020-06-03,313.489990234375
2020-05-15,319.6400146484375
2020-03-06,324.760009765625
2020-02-27,325.2200012207031
2020-04-15,323.3999938964844
2020-02-03,321.54998779296875
2020-02-11,323.8999938964844
2020-02-19,327.2200012207031
2020-04-07,326.2200012207031
2020-03-30,325.9800109863281
2020-04-23,319.75
2020-05-01,324.57000732421875
2020-07-14,324.6499938964844
2020-06-25,320.45001220703125
2020-06-16,304.17999267578125
2020-05-18,302.5299987792969
2020-06-09,297.8800048828125
2020-05-21,286.0
2020-01-17,278.4100036621094
2020-03-13,301.44000244140625
2020-03-05,304.0
2020-02-26,303.3999938964844
2020-02-18,299.54998779296875
2020-04-22,290.82000732421875
2020-02-10,278.0899963378906
2020-04-14,286.44000244140625
2020-04-06,281.2200012207031
2020-04-30,270.0
2020-06-12,279.9200134277344
2020-06-15,259.0799865722656
2020-05-27,257.6099853515625
2020-05-08,250.0
2020-07-07,252.83999633789062
2020-03-31,251.8300018310547
2020-06-18,228.5
2020-04-13,247.69000244140625
2020-03-20,258.25
2020-03-12,258.67999267578125
2020-01-24,255.8699951171875
2020-03-04,255.52000427246094
2020-02-25,262.489990234375
2020-04-21,248.72000122070312
2020-04-29,245.14999389648438
2020-05-07,245.6999969482422
2020-05-11,263.1099853515625
2020-07-10,271.70001220703125
2020-06-02,267.3699951171875
2020-05-14,270.07000732421875
2020-07-13,273.70001220703125
2020-06-24,288.25
2020-06-05,286.3299865722656
2020-02-28,288.20001220703125
2020-01-23,286.95001220703125
2020-04-20,281.67999267578125
2020-02-24,277.25
2020-01-31,277.8999938964844
2020-03-19,281.75
2020-03-27,283.010009765625
2020-03-11,284.5400085449219
2020-03-03,285.8299865722656
2020-04-28,289.6700134277344
2020-05-06,294.5299987792969
2020-06-08,299.0
2020-05-20,293.69000244140625
2020-07-01,301.0
2020-06-30,303.239990234375
2020-06-11,305.1700134277344
2020-03-10,310.3500061035156
2020-03-02,317.04998779296875
2020-01-22,319.69000244140625
2020-01-30,315.95001220703125
2020-02-07,309.7900085449219
2020-04-03,307.8999938964844
2020-03-26,316.5
2020-03-18,318.5199890136719
2020-04-27,319.5199890136719
2020-05-05,320.8900146484375
2020-05-26,319.2300109863281
2020-07-06,324.239990234375
2020-06-17,318.7099914550781
2020-05-29,323.44000244140625
2020-07-09,321.1499938964844
2020-06-01,322.3500061035156
2020-01-21,323.44000244140625
2020-01-29,326.20001220703125
2020-03-25,325.6199951171875
2020-03-17,331.75
2020-03-09,333.6000061035156
2020-02-14,345.6099853515625
2020-02-06,354.7699890136719
2020-04-02,351.05999755859375
2020-05-04,347.79998779296875
2020-04-24,345.67999267578125
2020-05-13,353.20001220703125
2020-06-23,355.3999938964844
2020-06-04,353.45001220703125
2020-07-15,356.55999755859375
2020-04-08,359.4599914550781
2020-06-26,372.3800048828125
2020-05-19,368.7900085449219
2020-04-09,365.0
2020-04-01,365.32000732421875
2020-03-24,362.1700134277344
2020-03-16,365.9800109863281
2020-01-28,367.3599853515625
2020-02-05,370.4700012207031
2020-02-13,375.7799987792969
2020-02-21,378.6199951171875
2020-04-17,381.5
2020-03-23,385.2699890136719
2020-06-29,383.9200134277344
2020-06-10,399.82000732421875
2020-05-22,389.0199890136719
2020-07-02,396.989990234375
