Dates,FTNT
2020-03-10,73.20999908447266
2020-05-28,73.2699966430664
2019-10-07,72.26000213623047
2020-03-13,74.62999725341797
2019-10-10,72.33999633789062
2020-03-16,72.6500015258789
2020-06-03,70.5
2018-11-28,69.8499984741211
2018-09-25,71.4800033569336
2018-07-23,72.5199966430664
2018-08-24,73.58999633789062
2019-07-10,73.72000122070312
2019-05-07,73.20999908447266
2019-04-05,75.16000366210938
2019-03-04,76.56999969482422
2019-01-31,78.9000015258789
2019-09-12,80.13999938964844
2019-12-31,81.97000122070312
2020-03-19,81.22000122070312
2020-01-03,79.36000061035156
2020-06-09,81.0199966430664
2019-02-15,81.69000244140625
2019-01-14,83.12999725341797
2018-07-06,82.41999816894531
2018-08-07,83.19000244140625
2018-10-10,83.11000061035156
2018-12-13,83.93000030517578
2019-08-26,83.87000274658203
2019-07-25,84.48999786376953
2019-05-22,86.79000091552734
2019-03-19,87.05999755859375
2020-01-06,86.9800033569336
2020-03-25,87.9000015258789
2020-06-12,86.79000091552734
2019-10-22,86.93000030517578
2020-01-09,83.81999969482422
2020-06-15,83.62000274658203
2019-10-25,82.9000015258789
2020-03-31,82.4800033569336
2020-06-18,80.66999816894531
2019-04-03,82.55999755859375
2018-08-22,82.4000015258789
2018-10-25,83.66000366210938
2019-01-29,84.37999725341797
2018-12-28,83.26000213623047
2018-11-26,84.51000213623047
2019-08-09,85.31999969482422
2019-07-08,85.5999984741211
2019-06-06,88.30000305175781
2019-09-10,85.19000244140625
2020-01-15,85.0199966430664
2020-04-03,84.83999633789062
2019-10-31,81.83000183105469
2020-04-06,82.3499984741211
2020-06-24,83.97000122070312
2018-11-09,85.22000122070312
2019-07-23,85.62999725341797
2019-06-21,87.48999786376953
2019-05-20,83.5
2019-04-18,84.11000061035156
2018-09-06,86.08000183105469
2018-10-08,87.30999755859375
2019-02-13,89.62000274658203
2018-12-11,89.68000030517578
2019-09-25,92.70999908447266
2020-01-21,95.22000122070312
2020-04-09,94.05000305175781
2019-11-06,92.37000274658203
2020-01-24,91.08000183105469
2020-01-27,91.56999969482422
2020-04-15,91.98999786376953
2018-12-26,92.26000213623047
2019-08-07,92.9000015258789
2019-06-04,93.0199966430664
2018-09-21,93.02999877929688
2018-07-19,93.41999816894531
2018-08-20,91.88999938964844
2018-10-23,91.51000213623047
2019-05-03,85.95999908447266
2019-04-01,85.01000213623047
2019-02-28,81.77999877929688
2019-11-12,81.6500015258789
2020-01-30,81.80999755859375
2019-11-15,82.9000015258789
2020-04-21,79.48999786376953
2019-04-16,81.19999694824219
2019-03-15,81.05000305175781
2019-02-11,83.23999786376953
2019-01-10,82.62000274658203
2019-08-22,81.3499984741211
2018-11-07,82.55999755859375
2018-08-03,81.95999908447266
2018-09-04,77.48999786376953
2019-06-19,77.73999786376953
2019-09-23,77.23999786376953
2019-11-18,75.81999969482422
2020-02-05,76.05000305175781
2020-04-24,72.4800033569336
2019-03-29,69.6500015258789
2019-11-21,72.47000122070312
2020-04-27,73.1500015258789
2020-02-11,73.58999633789062
2020-04-30,73.81999969482422
2019-05-01,74.68000030517578
2019-02-26,75.9800033569336
2019-01-25,76.98999786376953
2018-12-24,76.61000061035156
2019-09-06,75.70999908447266
2018-07-17,74.52999877929688
2018-09-19,74.94999694824219
2019-08-05,76.95999908447266
2019-10-08,76.94000244140625
2019-12-11,76.12999725341797
2019-11-27,75.83999633789062
2020-02-14,74.87000274658203
2020-05-06,75.25
2019-01-08,76.75
2018-12-07,76.83000183105469
2019-08-20,77.19000244140625
2018-11-05,78.11000061035156
2019-07-19,78.83999633789062
2018-10-04,78.88999938964844
2019-06-17,78.55000305175781
2019-05-16,80.55000305175781
2018-08-01,81.05000305175781
2019-03-13,84.05999755859375
2019-12-03,84.70999908447266
2020-02-20,85.0199966430664
2019-12-06,84.7699966430664
2020-05-12,86.55000305175781
2019-12-09,86.44999694824219
2020-02-26,87.36000061035156
2020-05-15,87.55000305175781
2019-03-28,87.61000061035156
2018-09-17,86.58000183105469
2018-08-16,85.33999633789062
2018-10-19,85.36000061035156
2019-04-29,82.95999908447266
2019-01-23,82.44000244140625
2019-09-04,80.30999755859375
2018-11-20,79.0199966430664
2019-07-02,86.05000305175781
2019-05-31,80.86000061035156
2019-12-12,82.05999755859375
2020-05-18,81.45999908447266
2019-09-27,84.37000274658203
2020-03-03,83.52999877929688
2020-05-21,82.19000244140625
2019-05-14,83.91000366210938
2018-08-31,80.70999908447266
2018-07-30,80.0999984741211
2018-10-02,80.66000366210938
2019-04-12,81.16000366210938
2019-03-11,79.66999816894531
2019-02-07,81.97000122070312
2019-07-17,81.75
2019-09-19,80.3499984741211
2019-10-21,81.12999725341797
2019-12-18,80.86000061035156
2020-03-06,77.8499984741211
2019-10-03,77.97000122070312
2020-03-09,79.18000030517578
2020-05-27,78.02999877929688
2019-12-24,78.22000122070312
2020-03-12,80.38999938964844
2018-12-20,80.0999984741211
2019-08-01,79.01000213623047
2018-08-14,79.20999908447266
2018-07-13,79.8499984741211
2018-10-17,78.37000274658203
2019-05-29,78.11000061035156
2019-03-26,79.66999816894531
2019-02-22,79.44999694824219
2019-10-04,78.87000274658203
2019-11-05,78.41999816894531
2019-12-27,78.2300033569336
2020-06-02,79.26000213623047
2019-12-30,79.27999877929688
2020-03-18,79.29000091552734
2020-06-05,78.86000061035156
2019-07-15,76.22000122070312
2018-12-03,76.76000213623047
2019-06-13,77.05000305175781
2019-01-04,75.6500015258789
2018-08-29,77.37000274658203
2019-02-05,77.48999786376953
2018-11-01,77.80999755859375
2019-08-16,76.33000183105469
2019-04-10,77.88999938964844
2019-09-17,77.5999984741211
2019-10-15,79.16000366210938
2020-01-02,79.30999755859375
2020-06-08,78.68000030517578
2019-10-18,77.7699966430664
2020-03-24,78.91000366210938
2020-06-11,76.55999755859375
2020-01-08,76.27999877929688
2019-04-25,77.04000091552734
2019-07-30,78.05999755859375
2019-02-20,80.95999908447266
2018-07-11,80.4800033569336
2018-09-13,80.30999755859375
2018-10-15,80.75
2019-06-28,82.62000274658203
2018-12-18,81.55999755859375
2018-11-16,90.12999725341797
2019-10-02,91.88999938964844
2020-03-27,91.63999938964844
2020-01-10,93.11000061035156
2019-10-24,94.16999816894531
2020-03-30,96.2300033569336
2020-06-17,95.94999694824219
2020-01-14,99.98999786376953
2020-04-02,99.66999816894531
2019-01-02,100.12000274658203
2019-08-14,101.54000091552734
2018-10-30,103.83999633789062
2019-06-11,105.06999969482422
2019-05-10,102.44999694824219
2019-04-08,103.0199966430664
2018-08-27,103.80999755859375
2018-07-26,105.13999938964844
2018-09-28,104.37000274658203
2019-03-07,105.2300033569336
2019-10-30,105.11000061035156
2020-01-17,103.91999816894531
2020-06-23,103.80000305175781
2020-04-08,103.56999969482422
2020-06-26,104.91000366210938
2019-03-22,103.58999633789062
2019-01-17,103.8499984741211
2019-08-29,103.55000305175781
2018-11-14,104.13999938964844
2019-06-26,104.4000015258789
2018-09-11,105.63999938964844
2018-07-09,107.23999786376953
2018-08-10,106.3499984741211
2019-04-23,108.0
2019-09-30,109.52999877929688
2020-01-23,106.91999816894531
2019-11-08,107.81999969482422
2020-04-14,107.77999877929688
2019-11-11,108.23999786376953
2020-01-29,107.44999694824219
2020-04-17,106.94999694824219
2018-07-24,106.76000213623047
2018-09-26,109.68000030517578
2019-05-08,111.20999908447266
2019-03-05,112.0
2019-02-01,111.88999938964844
2018-12-31,113.66999816894531
2018-11-29,114.4800033569336
2019-08-12,114.31999969482422
2019-07-11,116.69000244140625
2019-09-13,116.72000122070312
2019-11-14,117.05000305175781
2020-04-20,119.08999633789062
2020-02-04,117.48999786376953
2020-04-23,117.63999938964844
2018-12-14,117.79000091552734
2019-08-27,119.06999969482422
2018-08-08,117.98999786376953
2018-10-11,114.43000030517578
2018-11-12,117.54000091552734
2019-07-26,117.2699966430664
2019-06-24,118.33000183105469
2019-05-23,115.36000061035156
2019-03-20,116.48999786376953
2019-01-15,120.08000183105469
2019-11-20,119.77999877929688
2020-02-07,121.33000183105469
2020-02-10,117.11000061035156
2020-04-29,118.7300033569336
2019-11-26,117.31999969482422
2020-02-13,117.4000015258789
2019-01-30,119.0999984741211
2018-08-23,119.19000244140625
2018-09-24,119.44999694824219
2018-11-27,119.19999694824219
2018-10-26,118.0
2019-07-09,114.4800033569336
2019-06-07,108.69999694824219
2019-05-06,105.05000305175781
2019-04-04,106.26000213623047
2019-09-11,102.63999938964844
2019-11-29,102.05999755859375
2020-05-05,110.0999984741211
2019-12-02,103.52999877929688
2020-02-19,107.05000305175781
2020-05-08,104.0
2019-05-21,99.5
2019-03-18,87.13999938964844
2018-09-07,90.72000122070312
2018-08-06,87.94999694824219
2018-10-09,75.80999755859375
2019-02-14,82.63999938964844
2018-12-12,75.69999694824219
2019-07-24,78.0199966430664
2019-09-26,76.5199966430664
2019-10-28,86.16000366210938
2019-12-05,84.91000366210938
2020-05-11,85.9000015258789
2019-07-03,99.77999877929688
2020-02-25,96.94000244140625
2020-05-14,99.44000244140625
2020-02-28,97.27999877929688
2019-08-08,100.94999694824219
2019-06-05,101.16999816894531
2018-07-20,100.47000122070312
2018-08-21,100.91999816894531
2018-10-24,101.44000244140625
2019-04-02,107.87999725341797
2019-03-01,106.69000244140625
2019-01-28,109.18000030517578
2018-12-27,101.93000030517578
2019-09-09,104.63999938964844
2020-03-02,109.3499984741211
2020-05-20,109.8499984741211
2019-12-17,110.25
2020-03-05,112.95999908447266
2019-02-12,112.3499984741211
2019-01-11,101.18000030517578
2018-12-10,104.30999755859375
2019-08-23,100.58999633789062
2018-11-08,103.2699966430664
2019-07-22,105.63999938964844
2019-06-20,105.44000244140625
2018-09-05,108.5199966430664
2019-04-17,107.73999786376953
2019-09-24,104.33999633789062
2019-12-20,105.69999694824219
2020-05-26,108.55999755859375
2019-04-30,111.45999908447266
2019-12-23,135.1199951171875
2020-03-11,136.83999633789062
2020-05-29,140.4600067138672
2019-12-26,138.38999938964844
2020-06-01,137.16000366210938
2019-05-02,138.05999755859375
2019-02-27,143.42999267578125
2018-11-23,144.6699981689453
2019-08-06,144.82000732421875
2018-07-18,145.6199951171875
2018-09-20,143.3800048828125
2018-10-22,142.63999938964844
2019-07-05,137.52999877929688
2019-06-03,131.14999389648438
2019-10-09,134.6699981689453
2019-10-11,139.1999969482422
2020-03-17,144.75
2020-06-04,143.94000244140625
2019-10-14,142.88999938964844
2020-03-20,139.5800018310547
2018-11-06,140.47999572753906
2019-06-18,137.50999450683594
2019-05-17,135.9199981689453
2019-04-15,137.63999938964844
2019-03-14,131.72999572753906
2019-01-09,130.33999633789062
2018-08-02,135.91000366210938
2018-10-05,136.72999572753906
2019-08-21,135.47999572753906
2019-10-17,135.63999938964844
2020-03-23,136.7100067138672
2020-06-10,142.8699951171875
2019-02-25,137.07000732421875
2020-01-07,134.3300018310547
2020-03-26,135.8300018310547
2019-10-23,134.5500030517578
