Dates,FTNT
2019-11-22,90.4800033569336
2019-03-25,92.25
2019-02-21,92.37999725341797
2018-12-19,94.37000274658203
2018-07-12,92.47000122070312
2018-09-14,92.6500015258789
2018-08-13,91.69999694824219
2018-10-16,88.12999725341797
2019-07-31,86.91999816894531
2019-05-28,84.58999633789062
2019-04-26,83.43000030517578
2020-04-28,79.77999877929688
2019-11-25,80.9800033569336
2020-02-12,81.29000091552734
2020-05-01,82.98999786376953
2020-05-04,83.73999786376953
2019-06-12,82.51000213623047
2019-04-09,83.95999908447266
2019-03-08,83.47000122070312
2019-02-04,83.75
2018-07-27,83.94999694824219
2018-08-28,81.80999755859375
2019-01-03,79.93000030517578
2019-08-15,80.98999786376953
2018-10-31,79.45999908447266
2019-09-16,82.83999633789062
2020-02-18,84.0
2020-05-07,81.72000122070312
2018-08-17,75.22000122070312
2019-12-04,75.63999938964844
2020-02-21,78.68000030517578
2018-12-17,79.48999786376953
2019-08-30,77.22000122070312
2018-11-15,75.36000061035156
2019-07-29,75.04000091552734
2019-06-27,75.43000030517578
2019-04-24,73.1500015258789
2018-07-10,73.66000366210938
2018-09-12,73.3499984741211
2019-02-19,68.58999633789062
2019-01-18,69.27999877929688
2020-02-24,69.0199966430664
2020-05-13,71.06999969482422
2019-12-10,71.19999694824219
2020-02-27,73.79000091552734
2019-12-13,74.4000015258789
2020-05-19,75.06999969482422
2019-03-06,77.18000030517578
2018-11-30,76.38999938964844
2019-08-13,75.47000122070312
2019-07-12,75.5
2019-06-10,74.94999694824219
2019-05-09,76.27999877929688
2018-07-25,76.3499984741211
2018-09-27,76.3499984741211
2018-10-29,74.52999877929688
2019-10-16,72.5
2019-12-16,71.41999816894531
2020-03-04,72.45999908447266
2020-05-22,70.72000122070312
2019-10-01,70.81999969482422
2019-12-19,67.0
2018-09-10,68.66000366210938
2019-05-24,70.41000366210938
2018-08-09,71.66000366210938
2019-04-22,71.55999755859375
2019-03-21,70.68000030517578
2019-01-16,69.33000183105469
2019-08-28,67.87999725341797
2018-11-13,70.51000213623047
2018-10-12,71.86000061035156
2019-06-25,73.47000122070312
2020-03-10,73.2699966430664
2020-05-28,73.37999725341797
2019-10-07,72.83999633789062
2020-03-13,75.29000091552734
2019-10-10,75.0
2020-03-16,73.31999969482422
2020-06-03,72.5
2018-11-28,70.5
2018-09-25,72.68000030517578
2018-07-23,73.0199966430664
2018-08-24,73.93000030517578
2019-07-10,74.16000366210938
2019-05-07,74.5
2019-04-05,75.19999694824219
2019-03-04,77.56999969482422
2019-01-31,79.26000213623047
2019-09-12,80.55999755859375
2019-12-31,82.26000213623047
2020-03-19,82.30000305175781
2020-01-03,81.08000183105469
2020-06-09,81.63999938964844
2019-02-15,82.23999786376953
2019-01-14,83.29000091552734
2018-07-06,83.72000122070312
2018-08-07,83.62999725341797
2018-10-10,83.5
2018-12-13,84.26000213623047
2019-08-26,84.25
2019-07-25,84.80000305175781
2019-05-22,86.83000183105469
2019-03-19,88.5999984741211
2020-01-06,87.30000305175781
2020-03-25,88.38999938964844
2020-06-12,88.54000091552734
2019-10-22,87.9000015258789
2020-01-09,87.37000274658203
2020-06-15,84.2699966430664
2019-10-25,84.2699966430664
2020-03-31,83.91000366210938
2020-06-18,81.68000030517578
2019-04-03,82.62999725341797
2018-08-22,83.0
2018-10-25,84.44000244140625
2019-01-29,84.66000366210938
2018-12-28,84.66999816894531
2018-11-26,84.55999755859375
2019-08-09,85.4000015258789
2019-07-08,86.94999694824219
2019-06-06,88.33999633789062
2019-09-10,88.18000030517578
2020-01-15,85.58000183105469
2020-04-03,86.36000061035156
2019-10-31,84.88999938964844
2020-04-06,82.95999908447266
2020-06-24,84.02999877929688
2018-11-09,85.93000030517578
2019-07-23,85.9000015258789
2019-06-21,87.94000244140625
2019-05-20,87.8499984741211
2019-04-18,85.05000305175781
2018-09-06,86.8499984741211
2018-10-08,87.44000244140625
2019-02-13,89.97000122070312
2018-12-11,90.87000274658203
2019-09-25,92.91000366210938
2020-01-21,95.58999633789062
2020-04-09,96.95999908447266
2019-11-06,94.95999908447266
2020-01-24,91.12000274658203
2020-01-27,91.94000244140625
2020-04-15,92.12999725341797
2018-12-26,93.20999908447266
2019-08-07,93.37999725341797
2019-06-04,93.38999938964844
2018-09-21,94.19000244140625
2018-07-19,93.76000213623047
2018-08-20,93.63999938964844
2018-10-23,92.62000274658203
2019-05-03,86.68000030517578
2019-04-01,85.19999694824219
2019-02-28,84.1500015258789
2019-11-12,82.22000122070312
2020-01-30,82.26000213623047
2019-11-15,83.22000122070312
2020-04-21,81.76000213623047
2019-04-16,81.66000366210938
2019-03-15,82.25
2019-02-11,83.58000183105469
2019-01-10,84.06999969482422
2019-08-22,82.05999755859375
2018-11-07,82.97000122070312
2018-08-03,82.62000274658203
2018-09-04,80.72000122070312
2019-06-19,78.9000015258789
2019-09-23,79.30000305175781
2019-11-18,77.37999725341797
2020-02-05,76.43000030517578
2020-04-24,75.25
2019-03-29,72.8499984741211
2019-11-21,72.5
2020-04-27,73.75
2020-02-11,73.91000366210938
2020-04-30,74.61000061035156
2019-05-01,75.63999938964844
2019-02-26,76.16000366210938
2019-01-25,77.06999969482422
2018-12-24,77.31999969482422
2019-09-06,77.12999725341797
2018-07-17,76.69000244140625
2018-09-19,75.7699966430664
2019-08-05,77.12999725341797
2019-10-08,79.31999969482422
2019-12-11,77.38999938964844
2019-11-27,79.19000244140625
2020-02-14,76.4800033569336
2020-05-06,76.27999877929688
2019-01-08,77.11000061035156
2018-12-07,77.62000274658203
2019-08-20,78.62999725341797
2018-11-05,78.44999694824219
2019-07-19,79.44999694824219
2018-10-04,78.94000244140625
2019-06-17,79.4800033569336
2019-05-16,80.69999694824219
2018-08-01,81.45999908447266
2019-03-13,84.19999694824219
2019-12-03,84.76000213623047
2020-02-20,85.2300033569336
2019-12-06,85.63999938964844
2020-05-12,86.83000183105469
2019-12-09,86.7300033569336
2020-02-26,88.6500015258789
2020-05-15,88.1500015258789
2019-03-28,88.31999969482422
2018-09-17,87.23999786376953
2018-08-16,86.66000366210938
2018-10-19,86.19000244140625
2019-04-29,85.33999633789062
2019-01-23,83.36000061035156
2019-09-04,82.55000305175781
2018-11-20,81.41000366210938
2019-07-02,92.79000091552734
2019-05-31,83.37999725341797
2019-12-12,82.48999786376953
2020-05-18,81.80999755859375
2019-09-27,84.66000366210938
2020-03-03,85.30000305175781
2020-05-21,83.37999725341797
2019-05-14,84.44999694824219
2018-08-31,82.5
2018-07-30,81.66000366210938
2018-10-02,81.98999786376953
2019-04-12,82.13999938964844
2019-03-11,81.11000061035156
2019-02-07,82.54000091552734
2019-07-17,82.3499984741211
2019-09-19,82.8499984741211
2019-10-21,81.54000091552734
2019-12-18,81.83000183105469
2020-03-06,80.58000183105469
2019-10-03,79.19000244140625
2020-03-09,79.73999786376953
2020-05-27,79.30000305175781
2019-12-24,79.38999938964844
2020-03-12,80.61000061035156
2018-12-20,81.41000366210938
2019-08-01,81.02999877929688
2018-08-14,79.55000305175781
2018-07-13,80.87999725341797
2018-10-17,80.66999816894531
2019-05-29,79.19999694824219
2019-03-26,79.9000015258789
2019-02-22,80.25
2019-10-04,79.37000274658203
2019-11-05,79.5999984741211
2019-12-27,80.19999694824219
2020-06-02,79.9800033569336
2019-12-30,79.94999694824219
2020-03-18,79.5999984741211
2020-06-05,79.6500015258789
2019-07-15,79.41999816894531
2018-12-03,77.27999877929688
2019-06-13,78.08999633789062
2019-01-04,76.4000015258789
2018-08-29,77.80999755859375
2019-02-05,78.19000244140625
2018-11-01,78.36000061035156
2019-08-16,77.4000015258789
2019-04-10,78.48999786376953
2019-09-17,78.05999755859375
2019-10-15,80.0
2020-01-02,79.70999908447266
2020-06-08,79.95999908447266
2019-10-18,78.11000061035156
2020-03-24,79.08999633789062
2020-06-11,78.79000091552734
2020-01-08,77.19000244140625
2019-04-25,78.19999694824219
2019-07-30,78.66000366210938
2019-02-20,81.04000091552734
2018-07-11,80.6500015258789
2018-09-13,81.45999908447266
2018-10-15,81.26000213623047
2019-06-28,82.68000030517578
2018-12-18,83.47000122070312
2018-11-16,91.9000015258789
2019-10-02,92.73999786376953
2020-03-27,92.56999969482422
2020-01-10,93.58000183105469
2019-10-24,94.94999694824219
2020-03-30,96.58999633789062
2020-06-17,98.20999908447266
2020-01-14,100.08000183105469
2020-04-02,100.33000183105469
2019-01-02,100.8499984741211
2019-08-14,101.63999938964844
2018-10-30,104.3499984741211
2019-06-11,105.5199966430664
2019-05-10,106.0
2019-04-08,103.5199966430664
2018-08-27,104.33000183105469
2018-07-26,105.31999969482422
2018-09-28,105.37999725341797
2019-03-07,105.2699966430664
2019-10-30,105.5
2020-01-17,105.44000244140625
2020-06-23,104.05999755859375
2020-04-08,104.5
2020-06-26,104.97000122070312
2019-03-22,105.66000366210938
2019-01-17,104.55999755859375
2019-08-29,104.73999786376953
2018-11-14,104.37000274658203
2019-06-26,105.0199966430664
2018-09-11,106.6500015258789
2018-07-09,107.7699966430664
2018-08-10,107.47000122070312
2019-04-23,108.54000091552734
2019-09-30,109.79000091552734
2020-01-23,110.27999877929688
2019-11-08,108.29000091552734
2020-04-14,108.30999755859375
2019-11-11,109.44999694824219
2020-01-29,108.69999694824219
2020-04-17,107.88999938964844
2018-07-24,107.6500015258789
2018-09-26,110.29000091552734
2019-05-08,111.52999877929688
2019-03-05,112.36000061035156
2019-02-01,112.51000213623047
2018-12-31,114.4000015258789
2018-11-29,115.77999877929688
2019-08-12,115.30000305175781
2019-07-11,116.75
2019-09-13,117.66999816894531
2019-11-14,117.73999786376953
2020-04-20,119.2300033569336
2020-02-04,119.5
2020-04-23,118.30999755859375
2018-12-14,120.44000244140625
2019-08-27,119.55000305175781
2018-08-08,120.27999877929688
2018-10-11,115.80000305175781
2018-11-12,117.72000122070312
2019-07-26,118.83999633789062
2019-06-24,118.38999938964844
2019-05-23,118.72000122070312
2019-03-20,117.4800033569336
2019-01-15,120.3499984741211
2019-11-20,121.4800033569336
2020-02-07,121.81999969482422
2020-02-10,119.94000244140625
2020-04-29,118.9800033569336
2019-11-26,120.18000030517578
2020-02-13,118.5199966430664
2019-01-30,119.23999786376953
2018-08-23,119.62000274658203
2018-09-24,121.2699966430664
2018-11-27,120.87000274658203
2018-10-26,119.94000244140625
2019-07-09,117.80999755859375
2019-06-07,110.61000061035156
2019-05-06,109.73999786376953
2019-04-04,108.23999786376953
2019-09-11,106.52999877929688
2019-11-29,104.06999969482422
2020-05-05,110.19000244140625
2019-12-02,110.4800033569336
2020-02-19,107.16999816894531
2020-05-08,107.38999938964844
2019-05-21,102.86000061035156
2019-03-18,97.5999984741211
2018-09-07,93.36000061035156
2018-08-06,91.97000122070312
2018-10-09,85.29000091552734
2019-02-14,84.48999786376953
2018-12-12,81.73999786376953
2019-07-24,79.91000366210938
2019-09-26,82.0999984741211
2019-10-28,91.2300033569336
2019-12-05,93.91999816894531
2020-05-11,90.5
2019-07-03,100.80000305175781
2020-02-25,102.56999969482422
2020-05-14,101.4800033569336
2020-02-28,99.88999938964844
2019-08-08,101.8499984741211
2019-06-05,104.0
2018-07-20,102.41000366210938
2018-08-21,102.0199966430664
2018-10-24,102.3499984741211
2019-04-02,108.61000061035156
2019-03-01,111.98999786376953
2019-01-28,110.18000030517578
2018-12-27,109.79000091552734
2019-09-09,105.12999725341797
2020-03-02,109.8499984741211
2020-05-20,110.76000213623047
2019-12-17,111.73999786376953
2020-03-05,113.05999755859375
2019-02-12,114.9800033569336
2019-01-11,110.45999908447266
2018-12-10,105.20999908447266
2019-08-23,104.70999908447266
2018-11-08,103.51000213623047
2019-07-22,106.12999725341797
2019-06-20,107.87000274658203
2018-09-05,109.2300033569336
2019-04-17,109.16999816894531
2019-09-24,106.91000366210938
2019-12-20,106.5999984741211
2020-05-26,110.12999725341797
2019-04-30,112.19999694824219
2019-12-23,136.85000610351562
2020-03-11,137.0800018310547
2020-05-29,142.36000061035156
2019-12-26,143.41000366210938
2020-06-01,139.86000061035156
2019-05-02,138.44000244140625
2019-02-27,144.02999877929688
2018-11-23,148.85000610351562
2019-08-06,147.57000732421875
2018-07-18,149.69000244140625
2018-09-20,146.0
2018-10-22,144.50999450683594
2019-07-05,145.47999572753906
2019-06-03,138.36000061035156
2019-10-09,137.47999572753906
2019-10-11,139.49000549316406
2020-03-17,146.6300048828125
2020-06-04,145.83999633789062
2019-10-14,145.69000244140625
2020-03-20,143.2899932861328
2018-11-06,141.63999938964844
2019-06-18,139.22999572753906
2019-05-17,137.6999969482422
2019-04-15,139.99000549316406
2019-03-14,137.97000122070312
2019-01-09,135.77000427246094
2018-08-02,137.30999755859375
2018-10-05,140.0
2019-08-21,138.83999633789062
2019-10-17,136.97999572753906
2020-03-23,138.3699951171875
2020-06-10,144.24000549316406
2019-02-25,144.5
2020-01-07,140.82000732421875
2020-03-26,136.80999755859375
2019-10-23,136.49000549316406
