Dates,FTNT
2018-12-19,91.80000305175781
2018-07-12,90.08000183105469
2018-09-14,91.01000213623047
2018-08-13,88.5
2018-10-16,84.58999633789062
2019-07-31,81.83000183105469
2019-05-28,82.01000213623047
2019-04-26,78.4000015258789
2020-04-28,76.73999786376953
2019-11-25,78.55000305175781
2020-02-12,78.55999755859375
2020-05-01,80.66999816894531
2020-05-04,81.05000305175781
2019-06-12,80.69999694824219
2019-04-09,81.13999938964844
2019-03-08,80.83999633789062
2019-02-04,80.33999633789062
2018-07-27,78.88999938964844
2018-08-28,79.2300033569336
2019-01-03,77.16000366210938
2019-08-15,76.0199966430664
2018-10-31,76.88999938964844
2019-09-16,80.7699966430664
2020-02-18,79.68000030517578
2020-05-07,71.54000091552734
2018-08-17,71.69000244140625
2019-12-04,73.5199966430664
2020-02-21,75.62000274658203
2018-12-17,77.27999877929688
2019-08-30,73.95999908447266
2018-11-15,72.6500015258789
2019-07-29,72.80000305175781
2019-06-27,73.0199966430664
2019-04-24,71.5999984741211
2018-07-10,71.52999877929688
2018-09-12,67.52999877929688
2019-02-19,64.6500015258789
2019-01-18,67.54000091552734
2020-02-24,67.63999938964844
2020-05-13,68.62999725341797
2019-12-10,69.86000061035156
2020-02-27,71.25
2019-12-13,72.13999938964844
2020-05-19,72.66000366210938
2019-03-06,74.36000061035156
2018-11-30,72.44000244140625
2019-08-13,70.33999633789062
2019-07-12,71.19000244140625
2019-06-10,72.04000091552734
2019-05-09,74.0
2018-07-25,74.62999725341797
2018-09-27,73.62999725341797
2018-10-29,72.12999725341797
2019-10-16,67.86000061035156
2019-12-16,68.6500015258789
2020-03-04,69.45999908447266
2020-05-22,67.16000366210938
2019-10-01,65.0999984741211
2019-12-19,64.41000366210938
2018-09-10,65.95999908447266
2019-05-24,67.06999969482422
2018-08-09,69.1500015258789
2019-04-22,69.97000122070312
2019-03-21,68.04000091552734
2019-01-16,66.95999908447266
2019-08-28,65.05999755859375
2018-11-13,66.81999969482422
2018-10-12,70.30999755859375
2019-06-25,71.69999694824219
2020-03-10,70.19000244140625
2020-05-28,72.25
2019-10-07,71.9000015258789
2020-03-13,72.54000091552734
2019-10-10,71.72000122070312
2020-03-16,71.61000061035156
2020-06-03,69.86000061035156
2018-11-28,68.1500015258789
2018-09-25,69.22000122070312
2018-07-23,71.47000122070312
2018-08-24,73.0
2019-07-10,72.2699966430664
2019-05-07,72.77999877929688
2019-04-05,73.29000091552734
2019-03-04,75.25
2019-01-31,76.69000244140625
2019-09-12,78.95999908447266
2019-12-31,80.13999938964844
2020-03-19,80.04000091552734
2020-01-03,76.36000061035156
2020-06-09,78.4000015258789
2019-02-15,80.81999969482422
2019-01-14,81.9800033569336
2018-07-06,82.12000274658203
2018-08-07,81.94000244140625
2018-10-10,82.58000183105469
2018-12-13,82.9800033569336
2019-08-26,82.94000244140625
2019-07-25,83.1500015258789
2019-05-22,84.7300033569336
2019-03-19,86.8499984741211
2020-01-06,86.08000183105469
2020-03-25,87.12000274658203
2020-06-12,86.66999816894531
2019-10-22,85.66999816894531
2020-01-09,82.36000061035156
2020-06-15,83.19999694824219
2019-10-25,82.51000213623047
2020-03-31,82.38999938964844
2020-06-18,79.66000366210938
2019-04-03,81.1500015258789
2018-08-22,81.62999725341797
2018-10-25,82.66000366210938
2019-01-29,83.5
2018-12-28,83.2300033569336
2018-11-26,82.9800033569336
2019-08-09,83.66999816894531
2019-07-08,84.51000213623047
2019-06-06,85.45999908447266
2019-09-10,85.12000274658203
2020-01-15,83.51000213623047
2020-04-03,84.52999877929688
2019-10-31,80.83000183105469
2020-04-06,81.62999725341797
2020-06-24,82.26000213623047
2018-11-09,83.2699966430664
2019-07-23,84.2699966430664
2019-06-21,86.08000183105469
2019-05-20,82.44000244140625
2019-04-18,83.47000122070312
2018-09-06,83.30999755859375
2018-10-08,85.33999633789062
2019-02-13,87.37999725341797
2018-12-11,89.0199966430664
2019-09-25,90.0199966430664
2020-01-21,92.80000305175781
2020-04-09,93.44000244140625
2019-11-06,91.55999755859375
2020-01-24,88.20999908447266
2020-01-27,90.61000061035156
2020-04-15,90.27999877929688
2018-12-26,92.04000091552734
2019-08-07,91.3499984741211
2019-06-04,91.4000015258789
2018-09-21,92.75
2018-07-19,92.5999984741211
2018-08-20,91.79000091552734
2018-10-23,90.48999786376953
2019-05-03,82.80000305175781
2019-04-01,82.8499984741211
2019-02-28,80.7300033569336
2019-11-12,80.88999938964844
2020-01-30,79.75
2019-11-15,80.33999633789062
2020-04-21,79.41999816894531
2019-04-16,80.0
2019-03-15,80.5
2019-02-11,81.11000061035156
2019-01-10,81.77999877929688
2019-08-22,80.69000244140625
2018-11-07,81.94999694824219
2018-08-03,81.52999877929688
2018-09-04,76.72000122070312
2019-06-19,77.26000213623047
2019-09-23,77.04000091552734
2019-11-18,75.05000305175781
2020-02-05,75.11000061035156
2020-04-24,72.23999786376953
2019-03-29,68.87000274658203
2019-11-21,70.38999938964844
2020-04-27,71.5999984741211
2020-02-11,72.43000030517578
2020-04-30,73.48999786376953
2019-05-01,74.3499984741211
2019-02-26,74.69999694824219
2019-01-25,75.22000122070312
2018-12-24,76.11000061035156
2019-09-06,75.69000244140625
2018-07-17,74.44000244140625
2018-09-19,74.6500015258789
2019-08-05,74.5
2019-10-08,76.4000015258789
2019-12-11,74.9800033569336
2019-11-27,75.69000244140625
2020-02-14,74.66999816894531
2020-05-06,74.81999969482422
2019-01-08,74.87000274658203
2018-12-07,76.01000213623047
2019-08-20,76.87999725341797
2018-11-05,77.19999694824219
2019-07-19,78.04000091552734
2018-10-04,77.19000244140625
2019-06-17,77.87000274658203
2019-05-16,78.01000213623047
2018-08-01,80.41000366210938
2019-03-13,81.18000030517578
2019-12-03,83.02999877929688
2020-02-20,83.63999938964844
2019-12-06,83.94999694824219
2020-05-12,84.45999908447266
2019-12-09,85.38999938964844
2020-02-26,86.97000122070312
2020-05-15,86.87000274658203
2019-03-28,86.31999969482422
2018-09-17,86.16000366210938
2018-08-16,85.08999633789062
2018-10-19,85.26000213623047
2019-04-29,81.20999908447266
2019-01-23,82.0999984741211
2019-09-04,79.37999725341797
2018-11-20,78.8499984741211
2019-07-02,85.88999938964844
2019-05-31,78.83000183105469
2019-12-12,80.54000091552734
2020-05-18,79.05000305175781
2019-09-27,82.0999984741211
2020-03-03,83.08000183105469
2020-05-21,81.41999816894531
2019-05-14,81.45999908447266
2018-08-31,79.12999725341797
2018-07-30,79.79000091552734
2018-10-02,80.36000061035156
2019-04-12,81.08000183105469
2019-03-11,79.45999908447266
2019-02-07,79.19999694824219
2019-07-17,80.9000015258789
2019-09-19,80.05000305175781
2019-10-21,80.5
2019-12-18,80.4000015258789
2020-03-06,77.11000061035156
2019-10-03,77.16999816894531
2020-03-09,78.25
2020-05-27,77.33000183105469
2019-12-24,77.66999816894531
2020-03-12,78.80999755859375
2018-12-20,79.83999633789062
2019-08-01,78.26000213623047
2018-08-14,77.36000061035156
2018-07-13,78.83000183105469
2018-10-17,78.26000213623047
2019-05-29,77.7699966430664
2019-03-26,76.83999633789062
2019-02-22,78.5999984741211
2019-10-04,77.76000213623047
2019-11-05,77.88999938964844
2019-12-27,78.08999633789062
2020-06-02,78.05000305175781
2019-12-30,78.16000366210938
2020-03-18,77.33999633789062
2020-06-05,78.51000213623047
2019-07-15,75.86000061035156
2018-12-03,75.55999755859375
2019-06-13,76.79000091552734
2019-01-04,74.55000305175781
2018-08-29,75.44000244140625
2019-02-05,76.75
2018-11-01,77.0
2019-08-16,75.12999725341797
2019-04-10,76.80000305175781
2019-09-17,76.56999969482422
2019-10-15,78.16000366210938
2020-01-02,78.91000366210938
2020-06-08,78.62999725341797
2019-10-18,75.69999694824219
2020-03-24,77.56999969482422
2020-06-11,75.80000305175781
2020-01-08,76.02999877929688
2019-04-25,76.33000183105469
2019-07-30,76.19999694824219
2019-02-20,78.69999694824219
2018-07-11,79.37000274658203
2018-09-13,80.04000091552734
2018-10-15,79.55000305175781
2019-06-28,80.44000244140625
2018-12-18,80.93000030517578
2018-11-16,87.25
2019-10-02,90.5
2020-03-27,91.0199966430664
2020-01-10,90.75
2019-10-24,92.22000122070312
2020-03-30,94.11000061035156
2020-06-17,95.22000122070312
2020-01-14,96.7699966430664
2020-04-02,98.7699966430664
2019-01-02,99.08000183105469
2019-08-14,99.81999969482422
2018-10-30,100.6500015258789
2019-06-11,104.04000091552734
2019-05-10,102.08000183105469
2019-04-08,102.36000061035156
2018-08-27,102.91000366210938
2018-07-26,103.94999694824219
2018-09-28,104.0199966430664
2019-03-07,103.93000030517578
2019-10-30,104.41000366210938
2020-01-17,102.33999633789062
2020-06-23,99.77999877929688
2020-04-08,103.29000091552734
2020-06-26,103.05000305175781
2019-03-22,103.30999755859375
2019-01-17,103.06999969482422
2019-08-29,103.36000061035156
2018-11-14,103.19999694824219
2019-06-26,103.25
2018-09-11,104.01000213623047
2018-07-09,106.33000183105469
2018-08-10,105.04000091552734
2019-04-23,106.1500015258789
2019-09-30,107.77999877929688
2020-01-23,106.86000061035156
2019-11-08,107.0999984741211
2020-04-14,107.66000366210938
2019-11-11,107.62999725341797
2020-01-29,107.08000183105469
2020-04-17,105.22000122070312
2018-07-24,106.29000091552734
2018-09-26,107.37999725341797
2019-05-08,108.0999984741211
2019-03-05,109.52999877929688
2019-02-01,111.06999969482422
2018-12-31,111.80000305175781
2018-11-29,113.44000244140625
2019-08-12,113.86000061035156
2019-07-11,114.83999633789062
2019-09-13,116.31999969482422
2019-11-14,116.61000061035156
2020-04-20,117.08999633789062
2020-02-04,116.95999908447266
2020-04-23,117.0
2018-12-14,117.69999694824219
2019-08-27,117.23999786376953
2018-08-08,117.36000061035156
2018-10-11,112.05999755859375
2018-11-12,114.94999694824219
2019-07-26,117.08999633789062
2019-06-24,116.05000305175781
2019-05-23,114.56999969482422
2019-03-20,115.51000213623047
2019-01-15,117.22000122070312
2019-11-20,118.83000183105469
2020-02-07,118.77999877929688
2020-02-10,112.62999725341797
2020-04-29,115.0
2019-11-26,116.4000015258789
2020-02-13,115.77999877929688
2019-01-30,116.0
2018-08-23,117.94999694824219
2018-09-24,118.75
2018-11-27,119.0999984741211
2018-10-26,116.08000183105469
2019-07-09,113.75
2019-06-07,105.9000015258789
2019-05-06,104.19000244140625
2019-04-04,105.54000091552734
2019-09-11,101.26000213623047
2019-11-29,98.08999633789062
2020-05-05,103.47000122070312
2019-12-02,102.20999908447266
2020-02-19,103.79000091552734
2020-05-08,103.43000030517578
2019-05-21,97.68000030517578
2019-03-18,85.30000305175781
2018-09-07,87.61000061035156
2018-08-06,86.66999816894531
2018-10-09,75.80999755859375
2019-02-14,76.04000091552734
2018-12-12,70.19999694824219
2019-07-24,75.05999755859375
2019-09-26,72.0199966430664
2019-10-28,75.83000183105469
2019-12-05,84.62000274658203
2020-05-11,85.01000213623047
2019-07-03,90.51000213623047
2020-02-25,96.52999877929688
2020-05-14,96.97000122070312
2020-02-28,94.55000305175781
2019-08-08,98.0
2019-06-05,99.63999938964844
2018-07-20,96.01000213623047
2018-08-21,98.79000091552734
2018-10-24,99.61000061035156
2019-04-02,102.01000213623047
2019-03-01,105.4000015258789
2019-01-28,106.69000244140625
2018-12-27,100.6500015258789
2019-09-09,100.02999877929688
2020-03-02,105.05000305175781
2020-05-20,106.95999908447266
2019-12-17,108.19999694824219
2020-03-05,109.02999877929688
2019-02-12,111.79000091552734
2019-01-11,99.61000061035156
2018-12-10,102.5
2019-08-23,99.76000213623047
2018-11-08,99.83999633789062
2019-07-22,103.25
2019-06-20,104.73999786376953
2018-09-05,105.12000274658203
2019-04-17,107.22000122070312
2019-09-24,103.76000213623047
2019-12-20,104.02999877929688
2020-05-26,105.69999694824219
2019-04-30,109.05000305175781
2019-12-23,120.43000030517578
2020-03-11,128.64999389648438
2020-05-29,134.7899932861328
2019-12-26,138.38999938964844
2020-06-01,133.91000366210938
2019-05-02,134.77999877929688
2019-02-27,136.00999450683594
2018-11-23,144.0500030517578
2019-08-06,144.0
2018-07-18,143.49000549316406
2018-09-20,142.5
2018-10-22,141.22999572753906
2019-07-05,137.10000610351562
2019-06-03,128.30999755859375
2019-10-09,129.92999267578125
2019-10-11,135.2899932861328
2020-03-17,139.2100067138672
2020-06-04,139.9499969482422
2019-10-14,141.66000366210938
2020-03-20,137.8800048828125
2018-11-06,135.49000549316406
2019-06-18,135.36000061035156
2019-05-17,135.0399932861328
2019-04-15,137.35000610351562
2019-03-14,131.33999633789062
2019-01-09,128.25
2018-08-02,126.87999725341797
2018-10-05,135.36000061035156
2019-08-21,134.7899932861328
2019-10-17,134.5399932861328
2020-03-23,133.4600067138672
2020-06-10,136.58999633789062
2019-02-25,136.67999267578125
2020-01-07,133.0
2020-03-26,133.27999877929688
2019-10-23,133.11000061035156
