Dates,FTNT
2018-07-23,71.55999755859375
2018-08-24,73.13999938964844
2019-07-10,73.02999877929688
2019-05-07,73.94999694824219
2019-04-05,73.91999816894531
2019-03-04,75.25
2019-01-31,76.69000244140625
2019-09-12,79.52999877929688
2019-12-31,80.25
2020-03-19,82.0
2020-01-03,81.0
2020-06-09,78.63999938964844
2019-02-15,81.37999725341797
2019-01-14,82.16999816894531
2018-07-06,83.37000274658203
2018-08-07,82.0999984741211
2018-10-10,83.3499984741211
2018-12-13,83.0199966430664
2019-08-26,84.12999725341797
2019-07-25,83.69000244140625
2019-05-22,84.9800033569336
2019-03-19,87.45999908447266
2020-01-06,86.76000213623047
2020-03-25,87.4800033569336
2020-06-12,87.83000183105469
2019-10-22,87.41000366210938
2020-01-09,87.19999694824219
2020-06-15,83.51000213623047
2019-10-25,83.7300033569336
2020-03-31,82.91000366210938
2020-06-18,81.63999938964844
2019-04-03,81.30999755859375
2018-08-22,82.6500015258789
2018-10-25,82.66000366210938
2019-01-29,83.62000274658203
2018-12-28,84.4800033569336
2018-11-26,83.41000366210938
2019-08-09,84.94999694824219
2019-07-08,85.98999786376953
2019-06-06,85.52999877929688
2019-09-10,88.0
2020-01-15,84.58000183105469
2020-04-03,85.88999938964844
2019-10-31,84.7699966430664
2020-04-06,82.16999816894531
2020-06-24,82.91999816894531
2018-11-09,84.58999633789062
2019-07-23,85.37999725341797
2019-06-21,86.11000061035156
2019-05-20,87.80999755859375
2019-04-18,83.93000030517578
2018-09-06,84.08999633789062
2018-10-08,85.47000122070312
2019-02-13,87.5999984741211
2018-12-11,90.0
2019-09-25,90.30000305175781
2020-01-21,92.8499984741211
2020-04-09,95.94999694824219
2019-11-06,94.37000274658203
2020-01-24,89.86000061035156
2020-01-27,90.83999633789062
2020-04-15,91.80000305175781
2018-12-26,92.44999694824219
2019-08-07,92.81999969482422
2019-06-04,93.0
2018-09-21,93.5
2018-07-19,93.0199966430664
2018-08-20,93.63999938964844
2018-10-23,91.81999969482422
2019-05-03,86.05000305175781
2019-04-01,83.6500015258789
2019-02-28,84.0
2019-11-12,81.58999633789062
2020-01-30,80.25
2019-11-15,81.26000213623047
2020-04-21,80.75
2019-04-16,80.0199966430664
2019-03-15,80.7699966430664
2019-02-11,81.11000061035156
2019-01-10,82.36000061035156
2019-08-22,81.62000274658203
2018-11-07,82.44000244140625
2018-08-03,81.97000122070312
2018-09-04,80.6500015258789
2019-06-19,78.19999694824219
2019-09-23,77.87000274658203
2019-11-18,76.61000061035156
2020-02-05,75.80000305175781
2020-04-24,75.0
2019-03-29,72.31999969482422
2019-11-21,70.70999908447266
2020-04-27,73.4800033569336
2020-02-11,73.47000122070312
2020-04-30,73.75
2019-05-01,74.41000366210938
2019-02-26,75.18000030517578
2019-01-25,75.5199966430664
2018-12-24,77.25
2019-09-06,76.52999877929688
2018-07-17,75.54000091552734
2018-09-19,75.73999786376953
2019-08-05,75.31999969482422
2019-10-08,77.87000274658203
2019-12-11,76.93000030517578
2019-11-27,79.04000091552734
2020-02-14,76.0999984741211
2020-05-06,75.18000030517578
2019-01-08,75.79000091552734
2018-12-07,77.08999633789062
2019-08-20,78.11000061035156
2018-11-05,77.44000244140625
2019-07-19,78.4800033569336
2018-10-04,78.38999938964844
2019-06-17,77.97000122070312
2019-05-16,78.44999694824219
2018-08-01,80.9800033569336
2019-03-13,81.58999633789062
2019-12-03,84.30000305175781
2020-02-20,84.94000244140625
2019-12-06,85.0199966430664
2020-05-12,84.68000030517578
2019-12-09,86.0199966430664
2020-02-26,87.05999755859375
2020-05-15,87.55999755859375
2019-03-28,88.29000091552734
2018-09-17,87.13999938964844
2018-08-16,86.04000091552734
2018-10-19,85.81999969482422
2019-04-29,85.33999633789062
2019-01-23,82.12999725341797
2019-09-04,82.43000030517578
2018-11-20,80.44000244140625
2019-07-02,88.0
2019-05-31,83.37000274658203
2019-12-12,81.45999908447266
2020-05-18,80.48999786376953
2019-09-27,82.0999984741211
2020-03-03,84.25
2020-05-21,83.0
2019-05-14,81.54000091552734
2018-08-31,82.19999694824219
2018-07-30,80.80000305175781
2018-10-02,80.83999633789062
2019-04-12,81.94000244140625
2019-03-11,80.72000122070312
2019-02-07,80.66999816894531
2019-07-17,82.0
2019-09-19,81.75
2019-10-21,80.83000183105469
2019-12-18,81.5199966430664
2020-03-06,80.08000183105469
2019-10-03,78.93000030517578
2020-03-09,78.58999633789062
2020-05-27,78.51000213623047
2019-12-24,79.23999786376953
2020-03-12,79.56999969482422
2018-12-20,80.5
2019-08-01,80.58999633789062
2018-08-14,78.33000183105469
2018-07-13,79.77999877929688
2018-10-17,80.06999969482422
2019-05-29,78.69999694824219
2019-03-26,77.43000030517578
2019-02-22,79.9000015258789
2019-10-04,79.30000305175781
2019-11-05,79.0
2019-12-27,79.25
2020-06-02,78.25
2019-12-30,79.93000030517578
2020-03-18,79.01000213623047
2020-06-05,79.11000061035156
2019-07-15,79.12999725341797
2018-12-03,76.22000122070312
2019-06-13,77.58000183105469
2019-01-04,76.4000015258789
2018-08-29,75.58000183105469
2019-02-05,77.91000366210938
2018-11-01,77.48999786376953
2019-08-16,76.9800033569336
2019-04-10,77.2300033569336
2019-09-17,77.1500015258789
2019-10-15,78.25
2020-01-02,79.25
2020-06-08,79.79000091552734
2019-10-18,77.16000366210938
2020-03-24,77.87000274658203
2020-06-11,78.7699966430664
2020-01-08,77.0
2019-04-25,76.45999908447266
2019-07-30,76.63999938964844
2019-02-20,78.87000274658203
2018-07-11,80.6500015258789
2018-09-13,80.72000122070312
2018-10-15,80.23999786376953
2019-06-28,81.04000091552734
2018-12-18,82.20999908447266
2018-11-16,88.66000366210938
2019-10-02,90.75
2020-03-27,91.48999786376953
2020-01-10,91.63999938964844
2019-10-24,93.62000274658203
2020-03-30,94.41999816894531
2020-06-17,95.5199966430664
2020-01-14,97.05999755859375
2020-04-02,99.22000122070312
2019-01-02,99.33000183105469
2019-08-14,101.31999969482422
2018-10-30,101.05000305175781
2019-06-11,104.43000030517578
2019-05-10,104.94999694824219
2019-04-08,102.72000122070312
2018-08-27,103.36000061035156
2018-07-26,104.29000091552734
2018-09-28,104.08999633789062
2019-03-07,104.94999694824219
2019-10-30,104.86000061035156
2020-01-17,105.22000122070312
2020-06-23,101.94999694824219
2020-04-08,104.08999633789062
2020-06-26,103.66999816894531
2019-03-22,105.47000122070312
2019-01-17,103.52999877929688
2019-08-29,104.19999694824219
2018-11-14,103.79000091552734
2019-06-26,104.20999908447266
2018-09-11,104.31999969482422
2018-07-09,106.5
2018-08-10,107.26000213623047
2019-04-23,106.4000015258789
2019-09-30,108.0
2020-01-23,110.27999877929688
2019-11-08,107.30999755859375
2020-04-14,107.88999938964844
2019-11-11,107.62999725341797
2020-01-29,108.62999725341797
2020-04-17,107.44999694824219
2018-07-24,106.58000183105469
2018-09-26,107.5999984741211
2019-05-08,108.41999816894531
2019-03-05,110.61000061035156
2019-02-01,112.33000183105469
2018-12-31,111.94999694824219
2018-11-29,115.01000213623047
2019-08-12,114.8499984741211
2019-07-11,116.19999694824219
2019-09-13,117.5199966430664
2019-11-14,116.95999908447266
2020-04-20,117.4000015258789
2020-02-04,119.30999755859375
2020-04-23,117.7699966430664
2018-12-14,120.0
2019-08-27,117.75
2018-08-08,119.51000213623047
2018-10-11,114.87999725341797
2018-11-12,115.0
2019-07-26,118.0
2019-06-24,116.41000366210938
2019-05-23,118.51000213623047
2019-03-20,115.8499984741211
2019-01-15,119.55999755859375
2019-11-20,121.05999755859375
2020-02-07,119.94000244140625
2020-02-10,118.01000213623047
2020-04-29,116.4800033569336
2019-11-26,119.76000213623047
2020-02-13,117.5
2019-01-30,116.47000122070312
2018-08-23,119.33999633789062
2018-09-24,118.87000274658203
2018-11-27,120.0
2018-10-26,119.25
2019-07-09,117.76000213623047
2019-06-07,108.55000305175781
2019-05-06,109.0
2019-04-04,105.54000091552734
2019-09-11,103.36000061035156
2019-11-29,98.87999725341797
2020-05-05,103.62000274658203
2019-12-02,110.08999633789062
2020-02-19,105.0
2020-05-08,104.66000366210938
2019-05-21,101.01000213623047
2019-03-18,93.2699966430664
2018-09-07,90.45999908447266
2018-08-06,88.97000122070312
2018-10-09,82.19999694824219
2019-02-14,80.51000213623047
2018-12-12,72.54000091552734
2019-07-24,77.08999633789062
2019-09-26,72.83000183105469
2019-10-28,75.83000183105469
2019-12-05,87.68000030517578
2020-05-11,85.55999755859375
2019-07-03,90.51000213623047
2020-02-25,99.4800033569336
2020-05-14,96.97000122070312
2020-02-28,96.52999877929688
2019-08-08,99.33000183105469
2019-06-05,100.11000061035156
2018-07-20,96.94000244140625
2018-08-21,100.04000091552734
2018-10-24,100.80999755859375
2019-04-02,104.29000091552734
2019-03-01,110.91000366210938
2019-01-28,108.12000274658203
2018-12-27,109.79000091552734
2019-09-09,102.0
2020-03-02,107.4000015258789
2020-05-20,107.54000091552734
2019-12-17,111.2699966430664
2020-03-05,111.51000213623047
2019-02-12,112.94999694824219
2019-01-11,110.29000091552734
2018-12-10,103.80000305175781
2019-08-23,104.25
2018-11-08,101.0
2019-07-22,104.80000305175781
2019-06-20,107.5199966430664
2018-09-05,107.0
2019-04-17,108.0
2019-09-24,105.63999938964844
2019-12-20,104.2300033569336
2020-05-26,105.69999694824219
2019-04-30,109.88999938964844
2019-12-23,120.93000030517578
2020-03-11,134.22999572753906
2020-05-29,135.44000244140625
2019-12-26,141.91000366210938
2020-06-01,139.30999755859375
2019-05-02,135.10000610351562
2019-02-27,136.7899932861328
2018-11-23,148.85000610351562
2019-08-06,144.0
2018-07-18,147.6199951171875
2018-09-20,144.8300018310547
2018-10-22,143.3699951171875
2019-07-05,144.36000061035156
2019-06-03,137.25
2019-10-09,131.4600067138672
2019-10-11,135.77999877929688
2020-03-17,139.80999755859375
2020-06-04,145.32000732421875
2019-10-14,145.0
2020-03-20,141.91000366210938
2018-11-06,137.9600067138672
2019-06-18,138.0800018310547
2019-05-17,137.5
2019-04-15,137.35000610351562
2019-03-14,136.38999938964844
2019-01-09,133.86000061035156
2018-08-02,128.39999389648438
2018-10-05,139.30999755859375
2019-08-21,137.77000427246094
2019-10-17,135.22000122070312
2020-03-23,137.2100067138672
2020-06-10,137.66000366210938
2019-02-25,144.2899932861328
2020-01-07,137.72000122070312
2020-03-26,134.64999389648438
2019-10-23,136.0
