Dates,FAST
2019-10-25,31.174999237060547
2020-03-31,31.0049991607666
2020-06-18,30.799999237060547
2019-04-03,30.899999618530273
2018-08-22,31.184999465942383
2018-10-25,31.405000686645508
2019-01-29,31.31999969482422
2018-12-28,31.34000015258789
2018-11-26,31.594999313354492
2019-08-09,31.815000534057617
2019-07-08,31.610000610351562
2019-06-06,31.985000610351562
2019-09-10,31.895000457763672
2020-01-15,31.1200008392334
2020-04-03,31.184999465942383
2019-10-31,31.424999237060547
2020-04-06,31.825000762939453
2020-06-24,32.27000045776367
2018-11-09,32.93000030517578
2019-07-23,33.05500030517578
2019-06-21,33.29499816894531
2019-05-20,33.275001525878906
2019-04-18,33.41999816894531
2018-09-06,33.54499816894531
2018-10-08,33.09000015258789
2019-02-13,32.665000915527344
2018-12-11,34.599998474121094
2019-09-25,34.900001525878906
2020-01-21,34.939998626708984
2020-04-09,34.814998626708984
2019-11-06,35.18000030517578
2020-01-24,35.55500030517578
2020-01-27,35.720001220703125
2020-04-15,35.685001373291016
2018-12-26,35.939998626708984
2019-08-07,35.65999984741211
2019-06-04,35.66999816894531
2018-09-21,35.849998474121094
2018-07-19,35.45500183105469
2018-08-20,35.40999984741211
2018-10-23,34.939998626708984
2019-05-03,35.494998931884766
2019-04-01,34.09000015258789
2019-02-28,33.52000045776367
2019-11-12,33.45000076293945
2020-01-30,33.185001373291016
2019-11-15,33.025001525878906
2020-04-21,32.14500045776367
2019-04-16,32.3849983215332
2019-03-15,32.32500076293945
2019-02-11,32.79499816894531
2019-01-10,32.43000030517578
2019-08-22,32.255001068115234
2018-11-07,32.779998779296875
2018-08-03,32.61000061035156
2018-09-04,32.720001220703125
2019-06-19,31.649999618530273
2019-09-23,31.1299991607666
2019-11-18,30.760000228881836
2020-02-05,31.020000457763672
2020-04-24,30.899999618530273
2019-03-29,31.110000610351562
2019-11-21,31.799999237060547
2020-04-27,32.22999954223633
2020-02-11,32.59000015258789
2020-04-30,32.560001373291016
2019-05-01,32.77000045776367
2019-02-26,33.029998779296875
2019-01-25,32.630001068115234
2018-12-24,32.900001525878906
2019-09-06,32.68000030517578
2018-07-17,31.790000915527344
2018-09-19,32.2400016784668
2019-08-05,32.529998779296875
2019-10-08,33.2400016784668
2019-12-11,33.119998931884766
2019-11-27,32.83000183105469
2020-02-14,32.75
2020-05-06,32.33000183105469
2019-01-08,32.29999923706055
2018-12-07,32.66999816894531
2019-08-20,33.09000015258789
2018-11-05,32.61000061035156
2019-07-19,32.29999923706055
2018-10-04,32.18000030517578
2019-06-17,32.130001068115234
2019-05-16,31.719999313354492
2018-08-01,31.799999237060547
2019-03-13,30.450000762939453
2019-12-03,31.209999084472656
2020-02-20,31.09000015258789
2019-12-06,31.389999389648438
2020-05-12,31.299999237060547
2019-12-09,30.540000915527344
2020-02-26,30.90999984741211
2020-05-15,30.899999618530273
2019-03-28,31.799999237060547
2018-09-17,32.0
2018-08-16,32.08000183105469
2018-10-19,31.739999771118164
2019-04-29,31.829999923706055
2019-01-23,31.729999542236328
2019-09-04,31.6200008392334
2018-11-20,30.989999771118164
2019-07-02,29.65999984741211
2019-05-31,29.0
2019-12-12,29.549999237060547
2020-05-18,29.479999542236328
2019-09-27,29.8700008392334
2020-03-03,29.8700008392334
2020-05-21,29.649999618530273
2019-05-14,30.93000030517578
2018-08-31,29.670000076293945
2018-07-30,29.479999542236328
2018-10-02,30.040000915527344
2019-04-12,30.729999542236328
2019-03-11,30.84000015258789
2019-02-07,31.020000457763672
2019-07-17,31.010000228881836
2019-09-19,30.719999313354492
2019-10-21,30.139999389648438
2019-12-18,29.979999542236328
2020-03-06,29.920000076293945
2019-10-03,30.75
2020-03-09,31.100000381469727
2020-05-27,30.520000457763672
2019-12-24,30.260000228881836
2020-03-12,31.43000030517578
2018-12-20,31.8799991607666
2019-08-01,32.349998474121094
2018-08-14,32.810001373291016
2018-07-13,33.5
2018-10-17,33.9900016784668
2019-05-29,34.09000015258789
2019-03-26,33.779998779296875
2019-02-22,33.61000061035156
2019-10-04,33.459999084472656
2019-11-05,32.90999984741211
2019-12-27,32.630001068115234
2020-06-02,32.40999984741211
2019-12-30,32.63999938964844
2020-03-18,32.2599983215332
2020-06-05,32.130001068115234
2019-07-15,32.290000915527344
2018-12-03,32.849998474121094
2019-06-13,33.15999984741211
2019-01-04,31.1200008392334
2018-08-29,31.030000686645508
2019-02-05,31.850000381469727
2018-11-01,31.469999313354492
2019-08-16,31.06999969482422
2019-04-10,30.899999618530273
2019-09-17,31.149999618530273
2019-10-15,36.58000183105469
2020-01-02,36.2400016784668
2020-06-08,36.119998931884766
2019-10-18,35.880001068115234
2020-03-24,36.310001373291016
2020-06-11,36.15999984741211
2020-01-08,36.959999084472656
2019-04-25,37.63999938964844
2019-07-30,37.79999923706055
2019-02-20,37.5
2018-07-11,37.36000061035156
2018-09-13,37.54999923706055
2018-10-15,36.84000015258789
2019-06-28,36.869998931884766
2018-12-18,36.290000915527344
2018-11-16,37.15999984741211
2019-10-02,37.90999984741211
2020-03-27,37.90999984741211
2020-01-10,37.15999984741211
2019-10-24,37.56999969482422
2020-03-30,37.13999938964844
2020-06-17,36.88999938964844
2020-01-14,37.0099983215332
2020-04-02,36.650001525878906
2019-01-02,36.310001373291016
2019-08-14,36.59000015258789
2018-10-30,36.25
2019-06-11,36.130001068115234
2019-05-10,35.72999954223633
2019-04-08,35.380001068115234
2018-08-27,35.7400016784668
2018-07-26,36.209999084472656
2018-09-28,36.130001068115234
2019-03-07,36.119998931884766
2019-10-30,35.90999984741211
2020-01-17,36.0
2020-06-23,35.029998779296875
2020-04-08,35.36000061035156
2020-06-26,36.47999954223633
2019-03-22,36.130001068115234
2019-01-17,36.27000045776367
2019-08-29,36.220001220703125
2018-11-14,36.31999969482422
2019-06-26,37.7400016784668
2018-09-11,37.939998626708984
2018-07-09,37.459999084472656
2018-08-10,37.790000915527344
2019-04-23,36.86000061035156
2019-09-30,36.90999984741211
2020-01-23,37.2400016784668
2019-11-08,37.43000030517578
2020-04-14,37.060001373291016
2019-11-11,37.0
2020-01-29,37.08000183105469
2020-04-17,37.13999938964844
2018-07-24,37.18000030517578
2018-09-26,37.33000183105469
2019-05-08,36.81999969482422
2019-03-05,36.29999923706055
2019-02-01,36.099998474121094
2018-12-31,36.630001068115234
2018-11-29,36.40999984741211
2019-08-12,36.56999969482422
2019-07-11,36.650001525878906
2019-09-13,37.16999816894531
2019-11-14,36.97999954223633
2020-04-20,37.34000015258789
2020-02-04,37.599998474121094
2020-04-23,36.63999938964844
2018-12-14,36.29999923706055
2019-08-27,36.119998931884766
2018-08-08,36.16999816894531
2018-10-11,35.54999923706055
2018-11-12,35.900001525878906
2019-07-26,36.540000915527344
2019-06-24,36.18000030517578
2019-05-23,35.9900016784668
2019-03-20,36.060001373291016
2019-01-15,37.2400016784668
2019-11-20,37.66999816894531
2020-02-07,38.2400016784668
2020-02-10,37.95000076293945
2020-04-29,37.27000045776367
2019-11-26,37.95000076293945
2020-02-13,38.400001525878906
2019-01-30,38.470001220703125
2018-08-23,38.56999969482422
2018-09-24,38.439998626708984
2018-11-27,38.65999984741211
2018-10-26,39.310001373291016
2019-07-09,39.18000030517578
2019-06-07,38.38999938964844
2019-05-06,38.18000030517578
2019-04-04,36.83000183105469
2019-09-11,36.45000076293945
2019-11-29,34.84000015258789
2020-05-05,35.189998626708984
2019-12-02,36.38999938964844
2020-02-19,35.59000015258789
2020-05-08,36.04999923706055
2019-05-21,34.290000915527344
2019-03-18,32.84000015258789
2018-09-07,33.619998931884766
2018-08-06,33.66999816894531
2018-10-09,32.84000015258789
2019-02-14,34.150001525878906
2018-12-12,33.97999954223633
2019-07-24,35.130001068115234
2019-09-26,34.79999923706055
2019-10-28,35.459999084472656
2019-12-05,32.380001068115234
2020-05-11,30.0
2019-07-03,31.479999542236328
2020-02-25,31.799999237060547
2020-05-14,32.54999923706055
2020-02-28,31.799999237060547
2019-08-08,32.22999954223633
2019-06-05,32.279998779296875
2018-07-20,31.0
2018-08-21,31.309999465942383
2018-10-24,31.34000015258789
2019-04-02,32.310001373291016
2019-03-01,33.650001525878906
2019-01-28,32.66999816894531
2018-12-27,33.709999084472656
2019-09-09,33.41999816894531
2020-03-02,35.16999816894531
2020-05-20,34.810001373291016
2019-12-17,35.52000045776367
2020-03-05,36.91999816894531
2019-02-12,35.91999816894531
2019-01-11,34.81999969482422
2018-12-10,35.060001373291016
2019-08-23,35.560001373291016
2018-11-08,36.13999938964844
2019-07-22,37.08000183105469
2019-06-20,37.970001220703125
2018-09-05,37.540000915527344
2019-04-17,36.790000915527344
2019-09-24,36.04999923706055
2019-12-20,35.880001068115234
2020-05-26,37.15999984741211
2019-04-30,38.04999923706055
2019-12-23,38.61000061035156
2020-03-11,39.11000061035156
2020-05-29,39.880001068115234
2019-12-26,39.959999084472656
2020-06-01,39.2400016784668
2019-05-02,38.7400016784668
2019-02-27,39.119998931884766
2018-11-23,40.459999084472656
2019-08-06,39.34000015258789
2018-07-18,39.58000183105469
2018-09-20,39.16999816894531
2018-10-22,38.91999816894531
2019-07-05,40.209999084472656
2019-06-03,40.560001373291016
2019-10-09,40.91999816894531
2019-10-11,41.45000076293945
2020-03-17,41.380001068115234
2020-06-04,41.220001220703125
2019-10-14,42.27000045776367
2020-03-20,42.709999084472656
2018-11-06,42.88999938964844
2019-06-18,43.189998626708984
2019-05-17,43.119998931884766
2019-04-15,43.20000076293945
2019-03-14,42.09000015258789
2019-01-09,41.47999954223633
2018-08-02,40.72999954223633
2018-10-05,42.09000015258789
2019-08-21,42.369998931884766
2019-10-17,42.290000915527344
2020-03-23,42.650001525878906
2020-06-10,42.209999084472656
2019-02-25,42.93000030517578
2020-01-07,42.25
2020-03-26,41.84000015258789
2019-10-23,41.779998779296875
