Dates,FAST
2018-12-28,31.014999389648438
2018-11-26,31.174999237060547
2019-08-09,31.145000457763672
2019-07-08,31.03499984741211
2019-06-06,31.135000228881836
2019-09-10,30.829999923706055
2020-01-15,30.780000686645508
2020-04-03,30.854999542236328
2019-10-31,30.979999542236328
2020-04-06,31.354999542236328
2020-06-24,31.915000915527344
2018-11-09,32.26499938964844
2019-07-23,32.78499984741211
2019-06-21,32.834999084472656
2019-05-20,32.915000915527344
2019-04-18,33.125
2018-09-06,33.209999084472656
2018-10-08,32.435001373291016
2019-02-13,32.04999923706055
2018-12-11,33.5
2019-09-25,34.11000061035156
2020-01-21,34.34000015258789
2020-04-09,34.3849983215332
2019-11-06,34.81999969482422
2020-01-24,34.97999954223633
2020-01-27,34.8849983215332
2020-04-15,34.7599983215332
2018-12-26,35.560001373291016
2019-08-07,34.95500183105469
2019-06-04,35.404998779296875
2018-09-21,35.14500045776367
2018-07-19,35.064998626708984
2018-08-20,34.47999954223633
2018-10-23,34.38999938964844
2019-05-03,34.95500183105469
2019-04-01,33.45500183105469
2019-02-28,32.85499954223633
2019-11-12,33.02000045776367
2020-01-30,32.45500183105469
2019-11-15,32.21500015258789
2020-04-21,31.575000762939453
2019-04-16,31.875
2019-03-15,31.7450008392334
2019-02-11,32.224998474121094
2019-01-10,31.860000610351562
2019-08-22,31.559999465942383
2018-11-07,32.279998779296875
2018-08-03,32.130001068115234
2018-09-04,31.020000457763672
2019-06-19,30.719999313354492
2019-09-23,30.309999465942383
2019-11-18,30.110000610351562
2020-02-05,30.5
2020-04-24,29.979999542236328
2019-03-29,30.010000228881836
2019-11-21,31.110000610351562
2020-04-27,31.25
2020-02-11,31.440000534057617
2020-04-30,31.889999389648438
2019-05-01,32.33000183105469
2019-02-26,32.2599983215332
2019-01-25,32.09000015258789
2018-12-24,32.2599983215332
2019-09-06,31.1299991607666
2018-07-17,31.299999237060547
2018-09-19,31.479999542236328
2019-08-05,31.84000015258789
2019-10-08,32.560001373291016
2019-12-11,32.47999954223633
2019-11-27,32.40999984741211
2020-02-14,32.0099983215332
2020-05-06,31.920000076293945
2019-01-08,31.84000015258789
2018-12-07,32.11000061035156
2019-08-20,32.369998931884766
2018-11-05,31.790000915527344
2019-07-19,31.920000076293945
2018-10-04,31.68000030517578
2019-06-17,31.709999084472656
2019-05-16,31.200000762939453
2018-08-01,30.90999984741211
2019-03-13,29.440000534057617
2019-12-03,30.100000381469727
2020-02-20,30.65999984741211
2019-12-06,30.540000915527344
2020-05-12,30.59000015258789
2019-12-09,30.040000915527344
2020-02-26,30.34000015258789
2020-05-15,30.5
2019-03-28,30.700000762939453
2018-09-17,31.100000381469727
2018-08-16,31.389999389648438
2018-10-19,31.290000915527344
2019-04-29,31.229999542236328
2019-01-23,31.040000915527344
2019-09-04,30.520000457763672
2018-11-20,29.510000228881836
2019-07-02,28.799999237060547
2019-05-31,28.40999984741211
2019-12-12,28.56999969482422
2020-05-18,28.3799991607666
2019-09-27,29.3799991607666
2020-03-03,29.290000915527344
2020-05-21,29.239999771118164
2019-05-14,29.209999084472656
2018-08-31,29.010000228881836
2018-07-30,29.059999465942383
2018-10-02,29.309999465942383
2019-04-12,30.280000686645508
2019-03-11,30.40999984741211
2019-02-07,30.670000076293945
2019-07-17,30.540000915527344
2019-09-19,29.440000534057617
2019-10-21,29.450000762939453
2019-12-18,29.440000534057617
2020-03-06,29.260000228881836
2019-10-03,30.020000457763672
2020-03-09,30.489999771118164
2020-05-27,29.520000457763672
2019-12-24,29.899999618530273
2020-03-12,30.309999465942383
2018-12-20,31.190000534057617
2019-08-01,31.639999389648438
2018-08-14,31.610000610351562
2018-07-13,32.599998474121094
2018-10-17,33.2400016784668
2019-05-29,33.58000183105469
2019-03-26,33.20000076293945
2019-02-22,32.779998779296875
2019-10-04,32.41999816894531
2019-11-05,32.36000061035156
2019-12-27,31.850000381469727
2020-06-02,31.700000762939453
2019-12-30,31.479999542236328
2020-03-18,31.700000762939453
2020-06-05,31.829999923706055
2019-07-15,31.8799991607666
2018-12-03,32.31999969482422
2019-06-13,30.979999542236328
2019-01-04,30.549999237060547
2018-08-29,30.3799991607666
2019-02-05,31.09000015258789
2018-11-01,30.899999618530273
2019-08-16,30.139999389648438
2019-04-10,30.450000762939453
2019-09-17,30.639999389648438
2019-10-15,34.040000915527344
2020-01-02,35.31999969482422
2020-06-08,35.41999816894531
2019-10-18,35.40999984741211
2020-03-24,35.54999923706055
2020-06-11,35.810001373291016
2020-01-08,35.97999954223633
2019-04-25,36.56999969482422
2019-07-30,36.81999969482422
2019-02-20,36.86000061035156
2018-07-11,37.040000915527344
2018-09-13,36.689998626708984
2018-10-15,36.369998931884766
2019-06-28,36.0099983215332
2018-12-18,35.470001220703125
2018-11-16,36.20000076293945
2019-10-02,37.18000030517578
2020-03-27,37.0099983215332
2020-01-10,36.47999954223633
2019-10-24,36.790000915527344
2020-03-30,36.83000183105469
2020-06-17,36.560001373291016
2020-01-14,36.56999969482422
2020-04-02,35.970001220703125
2019-01-02,35.72999954223633
2019-08-14,36.09000015258789
2018-10-30,35.65999984741211
2019-06-11,35.689998626708984
2019-05-10,35.04999923706055
2019-04-08,34.91999816894531
2018-08-27,34.95000076293945
2018-07-26,35.66999816894531
2018-09-28,35.790000915527344
2019-03-07,35.54999923706055
2019-10-30,35.43000030517578
2020-01-17,34.88999938964844
2020-06-23,34.029998779296875
2020-04-08,34.9900016784668
2020-06-26,35.18000030517578
2019-03-22,35.58000183105469
2019-01-17,35.90999984741211
2019-08-29,35.79999923706055
2018-11-14,35.84000015258789
2019-06-26,35.970001220703125
2018-09-11,36.939998626708984
2018-07-09,37.06999969482422
2018-08-10,36.720001220703125
2019-04-23,36.54999923706055
2019-09-30,36.59000015258789
2020-01-23,36.720001220703125
2019-11-08,36.849998474121094
2020-04-14,36.7400016784668
2019-11-11,36.68000030517578
2020-01-29,36.65999984741211
2020-04-17,36.849998474121094
2018-07-24,36.84000015258789
2018-09-26,36.650001525878906
2019-05-08,36.029998779296875
2019-03-05,35.75
2019-02-01,35.650001525878906
2018-12-31,35.93000030517578
2018-11-29,35.84000015258789
2019-08-12,35.900001525878906
2019-07-11,36.349998474121094
2019-09-13,36.470001220703125
2019-11-14,36.45000076293945
2020-04-20,36.79999923706055
2020-02-04,36.209999084472656
2020-04-23,35.45000076293945
2018-12-14,35.869998931884766
2019-08-27,35.290000915527344
2018-08-08,35.029998779296875
2018-10-11,34.630001068115234
2018-11-12,35.06999969482422
2019-07-26,35.83000183105469
2019-06-24,34.72999954223633
2019-05-23,34.72999954223633
2019-03-20,35.029998779296875
2019-01-15,36.2599983215332
2019-11-20,37.16999816894531
2020-02-07,37.54999923706055
2020-02-10,37.119998931884766
2020-04-29,36.689998626708984
2019-11-26,37.09000015258789
2020-02-13,37.900001525878906
2019-01-30,37.9900016784668
2018-08-23,38.0099983215332
2018-09-24,37.880001068115234
2018-11-27,38.189998626708984
2018-10-26,38.290000915527344
2019-07-09,38.45000076293945
2019-06-07,37.2400016784668
2019-05-06,35.970001220703125
2019-04-04,35.88999938964844
2019-09-11,34.7599983215332
2019-11-29,33.4900016784668
2020-05-05,33.310001373291016
2019-12-02,34.18000030517578
2020-02-19,34.34000015258789
2020-05-08,34.47999954223633
2019-05-21,33.31999969482422
2019-03-18,30.610000610351562
2018-09-07,31.299999237060547
2018-08-06,32.31999969482422
2018-10-09,29.790000915527344
2019-02-14,31.209999084472656
2018-12-12,30.0
2019-07-24,32.029998779296875
2019-09-26,31.389999389648438
2019-10-28,32.0
2019-12-05,28.469999313354492
2020-05-11,26.719999313354492
2019-07-03,29.030000686645508
2020-02-25,29.809999465942383
2020-05-14,29.459999084472656
2020-02-28,30.190000534057617
2019-08-08,30.799999237060547
2019-06-05,30.959999084472656
2018-07-20,29.920000076293945
2018-08-21,30.170000076293945
2018-10-24,30.010000228881836
2019-04-02,31.1299991607666
2019-03-01,31.93000030517578
2019-01-28,31.639999389648438
2018-12-27,32.54999923706055
2019-09-09,31.8700008392334
2020-03-02,32.81999969482422
2020-05-20,33.720001220703125
2019-12-17,34.16999816894531
2020-03-05,35.38999938964844
2019-02-12,34.88999938964844
2019-01-11,33.959999084472656
2018-12-10,34.400001525878906
2019-08-23,34.68000030517578
2018-11-08,34.84000015258789
2019-07-22,36.09000015258789
2019-06-20,36.810001373291016
2018-09-05,36.45000076293945
2019-04-17,35.880001068115234
2019-09-24,35.369998931884766
2019-12-20,35.16999816894531
2020-05-26,36.08000183105469
2019-04-30,37.02000045776367
2019-12-23,37.7400016784668
2020-03-11,38.43000030517578
2020-05-29,38.470001220703125
2019-12-26,38.81999969482422
2020-06-01,37.790000915527344
2019-05-02,37.720001220703125
2019-02-27,38.04999923706055
2018-11-23,38.939998626708984
2019-08-06,38.54999923706055
2018-07-18,38.83000183105469
2018-09-20,38.52000045776367
2018-10-22,38.5
2019-07-05,38.880001068115234
2019-06-03,39.33000183105469
2019-10-09,40.150001525878906
2019-10-11,40.34000015258789
2020-03-17,40.529998779296875
2020-06-04,40.650001525878906
2019-10-14,41.06999969482422
2020-03-20,41.33000183105469
2018-11-06,41.779998779296875
2019-06-18,42.150001525878906
2019-05-17,42.220001220703125
2019-04-15,42.34000015258789
2019-03-14,40.59000015258789
2019-01-09,39.349998474121094
2018-08-02,39.150001525878906
2018-10-05,40.90999984741211
2019-08-21,41.70000076293945
2019-10-17,41.61000061035156
2020-03-23,41.290000915527344
2020-06-10,41.06999969482422
2019-02-25,42.209999084472656
2020-01-07,41.290000915527344
2020-03-26,40.900001525878906
2019-10-23,40.439998626708984
