Dates,FAST
2020-02-21,27.010000228881836
2018-12-17,27.334999084472656
2019-08-30,27.30500030517578
2018-11-15,27.405000686645508
2019-07-29,27.1299991607666
2019-06-27,27.604999542236328
2019-04-24,27.760000228881836
2018-07-10,28.545000076293945
2018-09-12,28.760000228881836
2019-02-19,28.514999389648438
2019-01-18,27.774999618530273
2020-02-24,27.920000076293945
2020-05-13,28.25
2019-12-10,28.604999542236328
2020-02-27,28.700000762939453
2019-12-13,29.44499969482422
2020-05-19,29.725000381469727
2019-03-06,30.0
2018-11-30,29.30500030517578
2019-08-13,28.209999084472656
2019-07-12,28.53499984741211
2019-06-10,27.684999465942383
2019-05-09,27.735000610351562
2018-07-25,27.940000534057617
2018-09-27,27.6200008392334
2018-10-29,27.03499984741211
2019-10-16,26.915000915527344
2019-12-16,26.665000915527344
2020-03-04,26.209999084472656
2020-05-22,25.594999313354492
2019-10-01,25.485000610351562
2019-12-19,25.1200008392334
2018-09-10,24.850000381469727
2019-05-24,25.385000228881836
2018-08-09,26.135000228881836
2019-04-22,26.170000076293945
2019-03-21,25.655000686645508
2019-01-16,25.475000381469727
2019-08-28,25.454999923706055
2018-11-13,25.760000228881836
2018-10-12,26.454999923706055
2019-06-25,27.049999237060547
2020-03-10,26.7549991607666
2020-05-28,27.139999389648438
2019-10-07,27.25
2020-03-13,27.040000915527344
2019-10-10,27.3700008392334
2020-03-16,27.725000381469727
2020-06-03,28.9950008392334
2018-11-28,29.354999542236328
2018-09-25,29.225000381469727
2018-07-23,29.475000381469727
2018-08-24,29.639999389648438
2019-07-10,29.399999618530273
2019-05-07,29.799999237060547
2019-04-05,29.934999465942383
2019-03-04,30.06999969482422
2019-01-31,30.364999771118164
2019-09-12,30.364999771118164
2019-12-31,30.014999389648438
2020-03-19,30.674999237060547
2020-01-03,30.584999084472656
2020-06-09,30.190000534057617
2019-02-15,30.475000381469727
2019-01-14,30.770000457763672
2018-07-06,31.5
2018-08-07,31.309999465942383
2018-10-10,31.475000381469727
2018-12-13,31.34000015258789
2019-08-26,31.21500015258789
2019-07-25,31.059999465942383
2019-05-22,31.405000686645508
2019-03-19,31.4950008392334
2020-01-06,31.459999084472656
2020-03-25,31.260000228881836
2020-06-12,31.75
2019-10-22,31.684999465942383
2020-01-09,31.114999771118164
2020-06-15,31.344999313354492
2019-10-25,30.94499969482422
2020-03-31,30.969999313354492
2020-06-18,30.545000076293945
2019-04-03,30.71500015258789
2018-08-22,30.954999923706055
2018-10-25,31.100000381469727
2019-01-29,31.280000686645508
2018-12-28,31.079999923706055
2018-11-26,31.174999237060547
2019-08-09,31.729999542236328
2019-07-08,31.225000381469727
2019-06-06,31.274999618530273
2019-09-10,31.735000610351562
2020-01-15,30.885000228881836
2020-04-03,31.114999771118164
2019-10-31,31.21500015258789
2020-04-06,31.40999984741211
2020-06-24,31.9950008392334
2018-11-09,32.474998474121094
2019-07-23,32.88999938964844
2019-06-21,33.084999084472656
2019-05-20,33.005001068115234
2019-04-18,33.29999923706055
2018-09-06,33.33000183105469
2018-10-08,33.09000015258789
2019-02-13,32.290000915527344
2018-12-11,33.78499984741211
2019-09-25,34.3849983215332
2020-01-21,34.68000030517578
2020-04-09,34.52000045776367
2019-11-06,34.92499923706055
2020-01-24,35.29499816894531
2020-01-27,35.56999969482422
2020-04-15,34.779998779296875
2018-12-26,35.59000015258789
2019-08-07,35.369998931884766
2019-06-04,35.51499938964844
2018-09-21,35.709999084472656
2018-07-19,35.25
2018-08-20,35.29499816894531
2018-10-23,34.58000183105469
2019-05-03,35.119998931884766
2019-04-01,33.46500015258789
2019-02-28,33.349998474121094
2019-11-12,33.25
2020-01-30,32.6150016784668
2019-11-15,32.79499816894531
2020-04-21,32.05500030517578
2019-04-16,31.924999237060547
2019-03-15,31.825000762939453
2019-02-11,32.375
2019-01-10,32.1150016784668
2019-08-22,31.600000381469727
2018-11-07,32.33000183105469
2018-08-03,32.41999816894531
2018-09-04,31.920000076293945
2019-06-19,31.5
2019-09-23,30.90999984741211
2019-11-18,30.299999237060547
2020-02-05,30.6299991607666
2020-04-24,30.34000015258789
2019-03-29,30.010000228881836
2019-11-21,31.219999313354492
2020-04-27,31.8700008392334
2020-02-11,32.22999954223633
2020-04-30,32.040000915527344
2019-05-01,32.43000030517578
2019-02-26,32.90999984741211
2019-01-25,32.43000030517578
2018-12-24,32.40999984741211
2019-09-06,32.66999816894531
2018-07-17,31.760000228881836
2018-09-19,31.600000381469727
2019-08-05,32.13999938964844
2019-10-08,32.939998626708984
2019-12-11,33.0099983215332
2019-11-27,32.61000061035156
2020-02-14,32.59000015258789
2020-05-06,32.29999923706055
2019-01-08,32.02000045776367
2018-12-07,32.34000015258789
2019-08-20,32.91999816894531
2018-11-05,32.540000915527344
2019-07-19,32.2599983215332
2018-10-04,32.09000015258789
2019-06-17,32.04999923706055
2019-05-16,31.610000610351562
2018-08-01,31.700000762939453
2019-03-13,29.8700008392334
2019-12-03,30.360000610351562
2020-02-20,30.979999542236328
2019-12-06,30.540000915527344
2020-05-12,31.209999084472656
2019-12-09,30.450000762939453
2020-02-26,30.530000686645508
2020-05-15,30.520000457763672
2019-03-28,30.700000762939453
2018-09-17,31.219999313354492
2018-08-16,31.950000762939453
2018-10-19,31.479999542236328
2019-04-29,31.600000381469727
2019-01-23,31.15999984741211
2019-09-04,31.600000381469727
2018-11-20,30.84000015258789
2019-07-02,29.3799991607666
2019-05-31,28.989999771118164
2019-12-12,28.639999389648438
2020-05-18,28.75
2019-09-27,29.3799991607666
2020-03-03,29.700000762939453
2020-05-21,29.510000228881836
2019-05-14,29.43000030517578
2018-08-31,29.610000610351562
2018-07-30,29.290000915527344
2018-10-02,29.520000457763672
2019-04-12,30.389999389648438
2019-03-11,30.639999389648438
2019-02-07,30.799999237060547
2019-07-17,30.989999771118164
2019-09-19,30.559999465942383
2019-10-21,30.06999969482422
2019-12-18,29.969999313354492
2020-03-06,29.559999465942383
2019-10-03,30.290000915527344
2020-03-09,30.790000915527344
2020-05-27,30.309999465942383
2019-12-24,30.020000457763672
2020-03-12,30.309999465942383
2018-12-20,31.280000686645508
2019-08-01,31.719999313354492
2018-08-14,31.790000915527344
2018-07-13,32.86000061035156
2018-10-17,33.5
2019-05-29,33.77000045776367
2019-03-26,33.400001525878906
2019-02-22,33.439998626708984
2019-10-04,33.459999084472656
2019-11-05,32.779998779296875
2019-12-27,32.40999984741211
2020-06-02,31.8700008392334
2019-12-30,32.540000915527344
2020-03-18,31.739999771118164
2020-06-05,32.0099983215332
2019-07-15,32.2400016784668
2018-12-03,32.33000183105469
2019-06-13,33.0
2019-01-04,30.8700008392334
2018-08-29,30.90999984741211
2019-02-05,31.209999084472656
2018-11-01,31.40999984741211
2019-08-16,30.56999969482422
2019-04-10,30.719999313354492
2019-09-17,30.639999389648438
2019-10-15,34.099998474121094
2020-01-02,35.349998474121094
2020-06-08,35.63999938964844
2019-10-18,35.709999084472656
2020-03-24,35.54999923706055
2020-06-11,36.0
2020-01-08,36.099998474121094
2019-04-25,36.81999969482422
2019-07-30,37.150001525878906
2019-02-20,37.380001068115234
2018-07-11,37.099998474121094
2018-09-13,37.38999938964844
2018-10-15,36.40999984741211
2019-06-28,36.810001373291016
2018-12-18,36.119998931884766
2018-11-16,36.29999923706055
2019-10-02,37.40999984741211
2020-03-27,37.349998474121094
2020-01-10,36.900001525878906
2019-10-24,37.400001525878906
2020-03-30,37.119998931884766
2020-06-17,36.81999969482422
2020-01-14,36.81999969482422
2020-04-02,36.63999938964844
2019-01-02,36.02000045776367
2019-08-14,36.43000030517578
2018-10-30,36.2400016784668
2019-06-11,36.119998931884766
2019-05-10,35.65999984741211
2019-04-08,35.31999969482422
2018-08-27,35.36000061035156
2018-07-26,35.810001373291016
2018-09-28,35.939998626708984
2019-03-07,36.119998931884766
2019-10-30,35.65999984741211
2020-01-17,35.380001068115234
2020-06-23,34.52000045776367
2020-04-08,35.04999923706055
2020-06-26,35.650001525878906
2019-03-22,35.58000183105469
2019-01-17,35.959999084472656
2019-08-29,36.040000915527344
2018-11-14,36.08000183105469
2019-06-26,36.209999084472656
2018-09-11,37.4900016784668
2018-07-09,37.2400016784668
2018-08-10,37.790000915527344
2019-04-23,36.810001373291016
2019-09-30,36.810001373291016
2020-01-23,37.2400016784668
2019-11-08,37.38999938964844
2020-04-14,37.060001373291016
2019-11-11,37.0
2020-01-29,37.0
2020-04-17,37.0
2018-07-24,36.86000061035156
2018-09-26,37.08000183105469
2019-05-08,36.66999816894531
2019-03-05,36.2400016784668
2019-02-01,35.869998931884766
2018-12-31,36.11000061035156
2018-11-29,36.189998626708984
2019-08-12,36.220001220703125
2019-07-11,36.599998474121094
2019-09-13,36.63999938964844
2019-11-14,36.66999816894531
2020-04-20,36.900001525878906
2020-02-04,36.369998931884766
2020-04-23,36.43000030517578
2018-12-14,36.18000030517578
2019-08-27,35.86000061035156
2018-08-08,36.119998931884766
2018-10-11,34.939998626708984
2018-11-12,35.38999938964844
2019-07-26,35.9900016784668
2019-06-24,34.72999954223633
2019-05-23,35.83000183105469
2019-03-20,35.209999084472656
2019-01-15,36.5
2019-11-20,37.54999923706055
2020-02-07,38.0
2020-02-10,37.65999984741211
2020-04-29,37.15999984741211
2019-11-26,37.099998474121094
2020-02-13,37.900001525878906
2019-01-30,38.150001525878906
2018-08-23,38.22999954223633
2018-09-24,38.279998779296875
2018-11-27,38.369998931884766
2018-10-26,38.40999984741211
2019-07-09,38.84000015258789
2019-06-07,38.04999923706055
2019-05-06,37.97999954223633
2019-04-04,36.66999816894531
2019-09-11,35.369998931884766
2019-11-29,33.810001373291016
2020-05-05,34.33000183105469
2019-12-02,34.84000015258789
2020-02-19,34.97999954223633
2020-05-08,34.54999923706055
2019-05-21,33.5
2019-03-18,31.8700008392334
2018-09-07,32.220001220703125
2018-08-06,32.470001220703125
2018-10-09,30.540000915527344
2019-02-14,32.79999923706055
2018-12-12,30.510000228881836
2019-07-24,32.380001068115234
2019-09-26,32.7400016784668
2019-10-28,33.40999984741211
2019-12-05,32.36000061035156
2020-05-11,30.0
2019-07-03,29.030000686645508
2020-02-25,30.770000457763672
2020-05-14,30.31999969482422
2020-02-28,31.170000076293945
2019-08-08,31.079999923706055
2019-06-05,31.450000762939453
2018-07-20,30.170000076293945
2018-08-21,30.729999542236328
2018-10-24,30.5
2019-04-02,31.440000534057617
2019-03-01,32.040000915527344
2019-01-28,32.41999816894531
2018-12-27,32.7400016784668
2019-09-09,32.61000061035156
2020-03-02,34.43000030517578
2020-05-20,34.150001525878906
2019-12-17,34.779998779296875
2020-03-05,36.310001373291016
2019-02-12,35.54999923706055
2019-01-11,34.4900016784668
2018-12-10,34.75
2019-08-23,34.77000045776367
2018-11-08,35.150001525878906
2019-07-22,36.11000061035156
2019-06-20,37.279998779296875
2018-09-05,37.0
2019-04-17,36.470001220703125
2019-09-24,35.790000915527344
2019-12-20,35.529998779296875
2020-05-26,36.27000045776367
2019-04-30,37.209999084472656
2019-12-23,38.130001068115234
2020-03-11,38.43000030517578
2020-05-29,38.470001220703125
2019-12-26,39.79999923706055
2020-06-01,38.709999084472656
2019-05-02,38.099998474121094
2019-02-27,38.29999923706055
2018-11-23,40.0
2019-08-06,39.0
2018-07-18,39.04999923706055
2018-09-20,39.16999816894531
2018-10-22,38.619998931884766
2019-07-05,39.06999969482422
2019-06-03,39.93000030517578
2019-10-09,40.68000030517578
2019-10-11,40.38999938964844
2020-03-17,41.380001068115234
2020-06-04,40.970001220703125
2019-10-14,41.47999954223633
2020-03-20,41.91999816894531
2018-11-06,42.060001373291016
2019-06-18,42.380001068115234
2019-05-17,42.310001373291016
2019-04-15,43.0
2019-03-14,42.029998779296875
2019-01-09,41.47999954223633
2018-08-02,39.63999938964844
2018-10-05,41.79999923706055
2019-08-21,42.040000915527344
2019-10-17,41.880001068115234
2020-03-23,42.40999984741211
2020-06-10,41.5
2019-02-25,42.93000030517578
2020-01-07,41.77000045776367
2020-03-26,41.33000183105469
2019-10-23,41.5099983215332
