Dates,JPY=X
2009-01-16,106.83999633789062
2008-12-15,107.07099914550781
2008-11-13,106.41999816894531
2008-10-12,106.2300033569336
2008-04-03,104.81999969482422
2008-01-30,105.16000366210938
2008-05-05,106.22000122070312
2008-09-10,106.93000030517578
2008-07-08,106.5
2009-02-17,107.22000122070312
2009-04-16,107.9000015258789
2008-07-23,107.4000015258789
2009-03-04,107.8239974975586
2008-05-20,107.45999908447266
2008-12-30,108.08999633789062
2008-11-28,108.13999938964844
2008-03-17,109.41999816894531
2008-02-14,109.87999725341797
2008-10-27,109.61299896240234
2008-09-25,109.54000091552734
2009-04-05,109.43000030517578
2009-04-22,108.44000244140625
2008-09-08,108.05999755859375
2008-08-07,108.62999725341797
2008-07-06,108.33999633789062
2009-03-19,106.76899719238281
2008-06-04,108.4800033569336
2009-01-14,108.0999984741211
2008-01-28,107.30999755859375
2008-04-01,107.7699966430664
2008-02-29,107.01000213623047
2008-11-11,106.31999969482422
2009-04-28,104.26000213623047
2009-01-29,105.62999725341797
2008-11-26,104.31099700927734
2008-09-23,105.48999786376953
2008-07-21,106.83999633789062
2008-06-19,105.5999984741211
2009-03-02,105.69999694824219
2008-02-12,106.08000183105469
2008-04-16,106.32099914550781
2008-05-18,106.2699966430664
2009-05-05,103.83999633789062
2009-05-04,106.05999755859375
2008-06-25,105.93000030517578
2009-05-07,105.19999694824219
2008-02-27,105.04000091552734
2009-03-17,101.91999816894531
2008-06-02,110.19000244140625
2009-02-13,99.447998046875
2008-05-01,99.47000122070312
2009-01-12,100.68399810791016
2008-03-30,102.31700134277344
2008-12-11,101.9800033569336
2008-10-08,99.7300033569336
2009-05-20,101.2699966430664
2009-05-10,101.44000244140625
2008-09-21,101.96199798583984
2008-04-14,100.33000183105469
2008-03-13,97.88999938964844
2008-10-23,97.5
2008-06-17,93.68000030517578
2009-01-27,93.27999877929688
2008-12-26,98.23999786376953
2008-11-24,97.5270004272461
2009-04-01,98.81600189208984
2009-05-03,98.54000091552734
2008-12-09,98.97000122070312
2008-11-07,99.72000122070312
2008-01-24,98.20999908447266
2008-02-25,97.29000091552734
2008-03-28,98.94999694824219
2008-10-06,97.9800033569336
2008-04-29,97.27999877929688
2008-09-04,94.97000122070312
2008-07-02,97.60399627685547
2009-02-11,96.2300033569336
2009-05-25,96.41000366210938
2009-05-28,96.70899963378906
2008-06-15,96.0260009765625
2008-07-17,93.97899627685547
2008-05-14,95.87999725341797
2009-02-26,96.88999938964844
2008-12-24,95.47000122070312
2008-02-08,95.62000274658203
2008-03-11,95.4000015258789
2008-10-21,95.31999969482422
2009-03-30,93.19000244140625
2009-05-31,93.16000366210938
2008-09-02,93.13700103759766
2009-03-13,92.44000244140625
2009-01-08,110.08999633789062
2008-01-22,92.98300170898438
2008-03-26,92.31300354003906
2008-04-27,92.83100128173828
2008-05-29,91.5199966430664
2008-11-05,90.72000122070312
2009-02-09,90.4800033569336
2009-04-14,88.66999816894531
2009-02-24,87.31999969482422
2008-11-20,89.4800033569336
2008-10-19,89.5199966430664
2008-09-17,90.13999938964844
2008-04-10,90.86000061035156
2008-02-06,90.4800033569336
2008-07-15,90.52999877929688
2008-12-22,90.62999725341797
2008-05-12,90.6500015258789
2009-01-23,90.30999755859375
2009-01-06,90.6500015258789
2008-05-27,90.66000366210938
2008-12-05,92.05000305175781
2009-03-11,93.22000122070312
2008-11-03,93.36599731445312
2008-10-02,92.72100067138672
2008-02-21,91.37000274658203
2008-03-24,90.12699890136719
2008-08-31,89.41999816894531
2008-07-30,89.36000061035156
2009-04-09,89.16799926757812
2008-09-15,89.94999694824219
2008-07-13,91.19599914550781
2009-03-26,90.62000274658203
2008-06-11,89.80999755859375
2009-01-21,89.0719985961914
2008-11-18,89.13400268554688
2008-03-07,88.51300048828125
2008-02-04,89.2300033569336
2008-04-08,89.33100128173828
2009-04-12,90.45500183105469
2009-04-15,89.91100311279297
2008-01-18,89.67900085449219
2008-02-19,89.36000061035156
2008-12-03,89.38999938964844
2008-09-30,89.41999816894531
2008-07-28,91.1510009765625
2008-06-26,92.02999877929688
2009-03-09,91.322998046875
2008-05-25,90.41999816894531
2009-02-05,90.24600219726562
2008-04-23,90.66400146484375
2009-04-21,91.45500183105469
2008-06-09,91.72000122070312
2009-02-20,92.27999877929688
2008-04-06,93.63099670410156
2008-03-05,94.04000091552734
2008-05-08,93.45099639892578
2009-01-19,94.38899993896484
2008-12-18,96.55999755859375
2008-10-15,97.41000366210938
2009-03-24,98.2979965209961
2009-04-27,97.20999908447266
2009-04-30,97.06999969482422
2008-08-27,98.4530029296875
2008-01-16,99.0199966430664
2008-03-20,98.12000274658203
2008-04-21,97.95500183105469
2008-06-24,98.94000244140625
2009-02-03,98.8030014038086
2009-01-02,97.25700378417969
2008-12-01,97.33899688720703
2008-10-30,98.08000183105469
2008-09-28,98.2300033569336
2008-11-14,98.7699966430664
2008-10-13,96.4000015258789
2008-09-11,94.447998046875
2008-03-03,95.96399688720703
2008-01-31,97.1050033569336
2008-07-09,98.30699920654297
2009-02-18,97.75
2008-05-06,98.69000244140625
2008-12-16,98.18000030517578
2009-04-23,97.41000366210938
2009-05-12,98.9800033569336
2009-05-18,98.6500015258789
2008-05-21,99.55999755859375
2008-12-31,100.44000244140625
2008-10-28,100.7969970703125
2008-03-18,100.69000244140625
2008-02-15,99.73999786376953
2008-08-25,100.4800033569336
2008-07-24,100.33999633789062
2008-06-22,100.0199966430664
2009-03-05,98.9800033569336
2009-04-06,99.26000213623047
2009-05-24,99.34500122070312
2008-07-07,99.26599884033203
2009-03-20,98.05999755859375
2008-06-05,98.63999938964844
2009-02-16,98.15799713134766
2009-01-15,97.9229965209961
2008-04-02,96.69999694824219
2008-01-29,96.51300048828125
2008-05-04,96.54000091552734
2008-11-12,97.47000122070312
2008-09-09,98.69000244140625
2009-05-27,99.43000030517578
2008-02-11,98.82099914550781
2008-09-24,98.93000030517578
2008-07-22,98.41000366210938
2009-03-03,99.12000274658203
2008-05-19,98.63999938964844
2009-01-30,97.51100158691406
2008-02-13,96.44999694824219
2008-04-17,95.4000015258789
2008-12-29,96.02999877929688
2008-11-27,95.1259994506836
2009-05-06,96.37999725341797
2009-01-13,96.11000061035156
2008-12-12,94.91100311279297
2008-11-10,94.12999725341797
2008-10-09,94.68000030517578
2008-09-07,94.82099914550781
2009-03-18,95.05599975585938
2008-02-28,95.38400268554688
2008-06-03,96.80000305175781
2009-04-19,95.31700134277344
2009-05-21,96.52999877929688
