Dates,NTRS
2019-08-26,93.51000213623047
2019-07-25,93.51000213623047
2019-05-22,93.16000366210938
2019-03-19,93.69999694824219
2020-01-06,93.30999755859375
2020-03-25,93.51000213623047
2020-06-12,93.7699966430664
2019-10-22,94.22000122070312
2020-01-09,94.48999786376953
2020-06-15,93.20999908447266
2019-10-25,93.43000030517578
2020-03-31,91.2300033569336
2020-06-18,89.93000030517578
2019-04-03,90.47000122070312
2018-08-22,90.66999816894531
2018-10-25,92.02999877929688
2019-01-29,94.86000061035156
2018-12-28,95.48999786376953
2018-11-26,96.58000183105469
2019-08-09,96.9000015258789
2019-07-08,95.06999969482422
2019-06-06,93.08999633789062
2019-09-10,91.93000030517578
2020-01-15,89.44000244140625
2020-04-03,89.5199966430664
2019-10-31,90.33000183105469
2020-04-06,90.12000274658203
2020-06-24,91.33999633789062
2018-11-09,93.08999633789062
2019-07-23,93.52999877929688
2019-06-21,94.80999755859375
2019-05-20,95.31999969482422
2019-04-18,95.37000274658203
2018-09-06,95.23999786376953
2018-10-08,93.87000274658203
2019-02-13,93.8499984741211
2018-12-11,94.66000366210938
2019-09-25,96.52999877929688
2020-01-21,94.63999938964844
2020-04-09,95.87999725341797
2019-11-06,94.0
2020-01-24,92.83999633789062
2020-01-27,92.5
2020-04-15,96.41999816894531
2018-12-26,98.19999694824219
2019-08-07,98.13999938964844
2019-06-04,97.93000030517578
2018-09-21,99.05999755859375
2018-07-19,98.88999938964844
2018-08-20,99.36000061035156
2018-10-23,99.7300033569336
2019-05-03,99.81999969482422
2019-04-01,99.38999938964844
2019-02-28,98.33999633789062
2019-11-12,97.7699966430664
2020-01-30,97.13999938964844
2019-11-15,97.72000122070312
2020-04-21,96.08999633789062
2019-04-16,95.58000183105469
2019-03-15,95.2699966430664
2019-02-11,95.58999633789062
2019-01-10,95.01000213623047
2019-08-22,93.8499984741211
2018-11-07,94.81999969482422
2018-08-03,94.4000015258789
2018-09-04,92.5
2019-06-19,91.55000305175781
2019-09-23,91.26000213623047
2019-11-18,89.55000305175781
2020-02-05,89.95999908447266
2020-04-24,87.05999755859375
2019-03-29,86.58000183105469
2019-11-21,88.94000244140625
2020-04-27,89.4000015258789
2020-02-11,89.36000061035156
2020-04-30,88.41000366210938
2019-05-01,89.80000305175781
2019-02-26,90.12000274658203
2019-01-25,89.41999816894531
2018-12-24,88.66000366210938
2019-09-06,87.77999877929688
2018-07-17,87.80000305175781
2018-09-19,87.66000366210938
2019-08-05,87.5999984741211
2019-10-08,86.11000061035156
2019-12-11,87.20999908447266
2019-11-27,87.3499984741211
2020-02-14,86.02999877929688
2020-05-06,86.87999725341797
2019-01-08,87.97000122070312
2018-12-07,90.22000122070312
2019-08-20,91.80000305175781
2018-11-05,92.55000305175781
2019-07-19,92.95999908447266
2018-10-04,94.16999816894531
2019-06-17,93.12000274658203
2019-05-16,91.62999725341797
2018-08-01,92.0
2019-03-13,91.62999725341797
2019-12-03,91.4800033569336
2020-02-20,91.8499984741211
2019-12-06,90.8499984741211
2020-05-12,90.12999725341797
2019-12-09,91.45999908447266
2020-02-26,93.23999786376953
2020-05-15,93.2300033569336
2019-03-28,95.01000213623047
2018-09-17,100.45999908447266
2018-08-16,100.0999984741211
2018-10-19,99.77999877929688
2019-04-29,99.91000366210938
2019-01-23,99.12000274658203
2019-09-04,99.11000061035156
2018-11-20,98.36000061035156
2019-07-02,94.62999725341797
2019-05-31,92.33000183105469
2019-12-12,90.18000030517578
2020-05-18,88.51000213623047
2019-09-27,90.68000030517578
2020-03-03,90.6500015258789
2020-05-21,88.4800033569336
2019-05-14,90.75
2018-08-31,87.44000244140625
2018-07-30,86.79000091552734
2018-10-02,87.31999969482422
2019-04-12,88.88999938964844
2019-03-11,88.05000305175781
2019-02-07,87.69999694824219
2019-07-17,88.0
2019-09-19,87.95999908447266
2019-10-21,85.79000091552734
2019-12-18,85.66999816894531
2020-03-06,85.45999908447266
2019-10-03,87.80999755859375
2020-03-09,88.77999877929688
2020-05-27,87.36000061035156
2019-12-24,88.08999633789062
2020-03-12,91.13999938964844
2018-12-20,90.19999694824219
2019-08-01,93.44999694824219
2018-08-14,95.04000091552734
2018-07-13,97.62000274658203
2018-10-17,97.68000030517578
2019-05-29,99.87000274658203
2019-03-26,98.77999877929688
2019-02-22,97.58000183105469
2019-10-04,96.76000213623047
2019-11-05,97.0199966430664
2019-12-27,96.26000213623047
2020-06-02,94.80000305175781
2019-12-30,95.19999694824219
2020-03-18,95.58000183105469
2020-06-05,94.5199966430664
2019-07-15,95.11000061035156
2018-12-03,93.87999725341797
2019-06-13,94.13999938964844
2019-01-04,89.0199966430664
2018-08-29,87.54000091552734
2019-02-05,89.08999633789062
2018-11-01,90.05000305175781
2019-08-16,88.52999877929688
2019-04-10,88.87000274658203
2019-09-17,89.83000183105469
2019-10-15,92.83999633789062
2020-01-02,92.25
2020-06-08,94.0999984741211
2019-10-18,94.66000366210938
2020-03-24,94.3499984741211
2020-06-11,94.94000244140625
2020-01-08,97.13999938964844
2019-04-25,98.45999908447266
2019-07-30,100.16000366210938
2019-02-20,100.98999786376953
2018-07-11,102.22000122070312
2018-09-13,103.0
2018-10-15,103.33999633789062
2019-06-28,101.98999786376953
2018-12-18,101.02999877929688
2018-11-16,101.5999984741211
2019-10-02,103.93000030517578
2020-03-27,105.66000366210938
2020-01-10,106.06999969482422
2019-10-24,108.44999694824219
2020-03-30,107.91999816894531
2020-06-17,107.56999969482422
2020-01-14,106.94000244140625
2020-04-02,106.0
2019-01-02,106.2300033569336
2019-08-14,106.70999908447266
2018-10-30,106.61000061035156
2019-06-11,107.58999633789062
2019-05-10,106.9800033569336
2019-04-08,107.55999755859375
2018-08-27,107.76000213623047
2018-07-26,108.2699966430664
2018-09-28,107.83999633789062
2019-03-07,107.69999694824219
2019-10-30,108.05999755859375
2020-01-17,108.48999786376953
2020-06-23,105.45999908447266
2020-04-08,106.70999908447266
2020-06-26,108.20999908447266
2019-03-22,109.37999725341797
2019-01-17,109.22000122070312
2019-08-29,109.52999877929688
2018-11-14,109.81999969482422
2019-06-26,110.12999725341797
2018-09-11,110.4800033569336
2018-07-09,110.0999984741211
2018-08-10,109.29000091552734
2019-04-23,109.20999908447266
2019-09-30,108.29000091552734
2020-01-23,108.06999969482422
2019-11-08,106.9000015258789
2020-04-14,106.94999694824219
2019-11-11,107.04000091552734
2020-01-29,107.5199966430664
2020-04-17,107.55999755859375
2018-07-24,106.8499984741211
2018-09-26,107.62999725341797
2019-05-08,106.4800033569336
2019-03-05,105.30000305175781
2019-02-01,106.4000015258789
2018-12-31,106.95999908447266
2018-11-29,108.26000213623047
2019-08-12,108.12000274658203
2019-07-11,108.72000122070312
2019-09-13,108.94999694824219
2019-11-14,107.88999938964844
2020-04-20,108.25
2020-02-04,109.58999633789062
2020-04-23,109.87999725341797
2018-12-14,106.68000030517578
2019-08-27,104.54000091552734
2018-08-08,104.51000213623047
2018-10-11,100.36000061035156
2018-11-12,100.33000183105469
2019-07-26,100.87999725341797
2019-06-24,101.08999633789062
2019-05-23,101.06999969482422
2019-03-20,100.02999877929688
2019-01-15,101.01000213623047
2019-11-20,103.5999984741211
2020-02-07,104.44000244140625
2020-02-10,101.9800033569336
2020-04-29,101.33999633789062
2019-11-26,103.48999786376953
2020-02-13,104.44999694824219
2019-01-30,102.44000244140625
2018-08-23,101.41999816894531
2018-09-24,101.36000061035156
2018-11-27,103.18000030517578
2018-10-26,104.25
2019-07-09,102.11000061035156
2019-06-07,98.97000122070312
2019-05-06,97.33999633789062
2019-04-04,93.16999816894531
2019-09-11,90.58999633789062
2019-11-29,87.83000183105469
2020-05-05,88.55000305175781
2019-12-02,89.56999969482422
2020-02-19,85.77999877929688
2020-05-08,81.83999633789062
2019-05-21,79.5
2019-03-18,73.0199966430664
2018-09-07,75.47000122070312
2018-08-06,73.62000274658203
2018-10-09,69.4000015258789
2019-02-14,76.3499984741211
2018-12-12,70.69999694824219
2019-07-24,68.73999786376953
2019-09-26,69.80999755859375
2019-10-28,72.01000213623047
2019-12-05,69.37999725341797
2020-05-11,65.29000091552734
2019-07-03,70.25
2020-02-25,75.77999877929688
2020-05-14,75.9000015258789
2020-02-28,75.44999694824219
2019-08-08,76.19000244140625
2019-06-05,76.88999938964844
2018-07-20,73.91000366210938
2018-08-21,77.5
2018-10-24,77.97000122070312
2019-04-02,82.37999725341797
2019-03-01,86.13999938964844
2019-01-28,84.69999694824219
2018-12-27,86.4800033569336
2019-09-09,84.80000305175781
2020-03-02,86.0
2020-05-20,80.87999725341797
2019-12-17,80.7300033569336
2020-03-05,82.4800033569336
2019-02-12,80.91000366210938
2019-01-11,78.66999816894531
2018-12-10,77.08999633789062
2019-08-23,77.56999969482422
2018-11-08,77.93000030517578
2019-07-22,80.45999908447266
2019-06-20,82.79000091552734
2018-09-05,83.04000091552734
2019-04-17,80.73999786376953
2019-09-24,77.9800033569336
2019-12-20,75.58999633789062
2020-05-26,75.91000366210938
2019-04-30,73.93000030517578
2019-12-23,75.95999908447266
2020-03-11,76.12999725341797
2020-05-29,75.27999877929688
2019-12-26,76.2300033569336
2020-06-01,72.2300033569336
2019-05-02,72.33999633789062
2019-02-27,71.95999908447266
2018-11-23,76.38999938964844
2019-08-06,75.91999816894531
2018-07-18,75.27999877929688
2018-09-20,74.91000366210938
2018-10-22,74.20999908447266
2019-07-05,80.72000122070312
2019-06-03,84.36000061035156
2019-10-09,84.08000183105469
2019-10-11,80.16000366210938
2020-03-17,81.5199966430664
2020-06-04,82.55999755859375
2019-10-14,85.55000305175781
2020-03-20,88.08999633789062
2018-11-06,92.86000061035156
2019-06-18,92.72000122070312
2019-05-17,92.93000030517578
2019-04-15,91.11000061035156
2019-03-14,85.38999938964844
2019-01-09,84.95999908447266
2018-08-02,84.56999969482422
2018-10-05,86.80000305175781
2019-08-21,85.38999938964844
2019-10-17,84.05000305175781
2020-03-23,83.5
2020-06-10,83.05999755859375
2019-02-25,83.77999877929688
2020-01-07,79.98999786376953
2020-03-26,78.72000122070312
2019-10-23,77.4000015258789
