Dates,DOV
2019-12-02,107.43000030517578
2020-02-19,107.52999877929688
2020-05-08,107.06999969482422
2019-05-21,102.23999786376953
2019-03-18,93.91000366210938
2018-09-07,96.87999725341797
2018-08-06,97.30000305175781
2018-10-09,88.87000274658203
2019-02-14,90.91000366210938
2018-12-12,80.0
2019-07-24,77.77999877929688
2019-09-26,75.55999755859375
2019-10-28,69.01000213623047
2019-12-05,71.79000091552734
2020-05-11,65.73999786376953
2019-07-03,69.55000305175781
2020-02-25,75.43000030517578
2020-05-14,82.36000061035156
2020-02-28,84.66000366210938
2019-08-08,81.25
2019-06-05,84.48999786376953
2018-07-20,79.56999969482422
2018-08-21,79.69000244140625
2018-10-24,79.94999694824219
2019-04-02,81.75
2019-03-01,88.95999908447266
2019-01-28,86.37999725341797
2018-12-27,90.44000244140625
2019-09-09,90.30000305175781
2020-03-02,88.43000030517578
2020-05-20,85.05000305175781
2019-12-17,83.69999694824219
2020-03-05,86.29000091552734
2019-02-12,84.6500015258789
2019-01-11,86.5999984741211
2018-12-10,86.80999755859375
2019-08-23,87.22000122070312
2018-11-08,88.8499984741211
2019-07-22,91.4000015258789
2019-06-20,95.0
2018-09-05,97.68000030517578
2019-04-17,94.58000183105469
2019-09-24,92.02999877929688
2019-12-20,90.01000213623047
2020-05-26,91.9800033569336
2019-04-30,91.87999725341797
2019-12-23,91.73999786376953
2020-03-11,92.87999725341797
2020-05-29,90.77999877929688
2019-12-26,91.19000244140625
2020-06-01,86.44999694824219
2019-05-02,81.95999908447266
2019-02-27,84.81999969482422
2018-11-23,88.93000030517578
2019-08-06,90.12000274658203
2018-07-18,91.19000244140625
2018-09-20,90.62000274658203
2018-10-22,91.04000091552734
2019-07-05,92.83000183105469
2019-06-03,97.13999938964844
2019-10-09,98.0
2019-10-11,96.23999786376953
2020-03-17,97.44000244140625
2020-06-04,98.69000244140625
2019-10-14,102.87999725341797
2020-03-20,101.69000244140625
2018-11-06,107.81999969482422
2019-06-18,107.69000244140625
2019-05-17,106.94999694824219
2019-04-15,106.4000015258789
2019-03-14,99.41999816894531
2019-01-09,100.0999984741211
2018-08-02,93.33000183105469
2018-10-05,101.77999877929688
2019-08-21,98.95999908447266
2019-10-17,96.72000122070312
2020-03-23,99.1500015258789
2020-06-10,94.75
2019-02-25,96.7300033569336
2020-01-07,93.73999786376953
2020-03-26,91.43000030517578
2019-10-23,91.80000305175781
