Dates,DOV
2018-06-20,73.08000183105469
2018-06-21,71.91999816894531
2018-06-25,72.88999938964844
2018-06-22,72.02999877929688
2018-06-26,72.55999755859375
2018-06-27,72.43000030517578
2018-06-28,71.70999908447266
2018-06-29,73.08999633789062
2018-07-02,71.83999633789062
2018-07-03,72.69999694824219
2018-07-05,72.19000244140625
2018-07-16,72.3499984741211
2018-09-18,73.11000061035156
2019-01-24,74.0999984741211
2019-09-05,73.19000244140625
2018-11-21,73.47000122070312
2020-01-13,73.7300033569336
2020-04-01,73.91000366210938
2020-06-19,73.61000061035156
2019-10-29,73.7300033569336
2020-01-16,75.54000091552734
2020-06-22,77.58999633789062
2018-10-03,77.80999755859375
2018-07-31,78.73999786376953
2019-03-12,78.83999633789062
2019-02-08,81.12000274658203
2019-01-07,80.23999786376953
2018-12-06,80.87999725341797
2019-08-19,81.41999816894531
2019-07-18,81.12000274658203
2019-05-15,80.30000305175781
2019-09-20,81.48999786376953
2019-11-01,82.11000061035156
2020-04-07,82.37000274658203
2020-06-25,82.66999816894531
2020-06-16,82.37999725341797
2019-11-04,81.19000244140625
2020-01-22,80.91000366210938
2019-11-07,81.66999816894531
2020-04-13,80.6500015258789
2019-07-01,82.48999786376953
2019-05-30,82.58999633789062
2018-08-15,84.20999908447266
2018-10-18,84.11000061035156
2019-03-27,83.63999938964844
2019-01-22,83.43000030517578
2018-12-21,83.95999908447266
2019-09-03,84.48999786376953
2018-11-19,84.91000366210938
2019-08-02,85.16999816894531
2020-01-28,85.12000274658203
2020-04-16,85.1500015258789
2019-11-13,85.30999755859375
2020-01-31,85.87000274658203
2018-12-04,86.01000213623047
2018-11-02,84.26000213623047
2019-07-16,85.41999816894531
2018-08-30,86.22000122070312
2018-10-01,86.81999969482422
2019-06-14,87.58000183105469
2019-05-13,87.58999633789062
2019-04-11,88.2300033569336
2019-02-06,88.19000244140625
2019-09-18,88.30999755859375
2020-02-03,88.95999908447266
2020-04-22,89.16999816894531
2019-11-19,88.19999694824219
2020-02-06,88.51000213623047
2019-11-22,88.77999877929688
2019-03-25,88.9000015258789
2019-02-21,88.3499984741211
2018-12-19,87.56999969482422
2018-07-12,87.95999908447266
2018-09-14,87.88999938964844
2018-08-13,87.44999694824219
2018-10-16,86.79000091552734
2019-07-31,86.44000244140625
2019-05-28,85.62000274658203
2019-04-26,82.66999816894531
2020-04-28,81.12999725341797
2019-11-25,80.97000122070312
2020-02-12,82.0199966430664
2020-05-01,81.87000274658203
2020-05-04,81.5
2019-06-12,80.9000015258789
2019-04-09,81.45999908447266
2019-03-08,81.54000091552734
2019-02-04,80.72000122070312
2018-07-27,80.73999786376953
2018-08-28,81.08999633789062
2019-01-03,80.55000305175781
2019-08-15,80.58999633789062
2018-10-31,81.5999984741211
2019-09-16,82.69000244140625
2020-02-18,82.70999908447266
2020-05-07,83.86000061035156
2018-08-17,84.08000183105469
2019-12-04,84.30000305175781
2020-02-21,85.58000183105469
2018-12-17,86.5
2019-08-30,85.44999694824219
2018-11-15,85.13999938964844
2019-07-29,85.01000213623047
2019-06-27,84.25
2019-04-24,83.5999984741211
2018-07-10,85.93000030517578
2018-09-12,86.30999755859375
2019-02-19,84.77999877929688
2019-01-18,84.83999633789062
2020-02-24,83.33000183105469
2020-05-13,83.81999969482422
2019-12-10,82.8499984741211
2020-02-27,83.25
2019-12-13,83.20999908447266
2020-05-19,83.94999694824219
2019-03-06,85.44000244140625
2018-11-30,83.41999816894531
2019-08-13,79.0999984741211
2019-07-12,79.13999938964844
2019-06-10,76.83000183105469
2019-05-09,77.7300033569336
2018-07-25,78.27999877929688
2018-09-27,77.61000061035156
2018-10-29,76.05999755859375
2019-10-16,73.93000030517578
2019-12-16,73.23999786376953
2020-03-04,71.30000305175781
2020-05-22,69.2699966430664
2019-10-01,68.88999938964844
2019-12-19,66.41000366210938
2018-09-10,65.83000183105469
2019-05-24,67.12000274658203
2018-08-09,69.43000030517578
2019-04-22,69.94999694824219
2019-03-21,69.08999633789062
2019-01-16,69.13999938964844
2019-08-28,70.61000061035156
2018-11-13,72.33000183105469
2018-10-12,74.23999786376953
2019-06-25,75.86000061035156
2020-03-10,75.91000366210938
2020-05-28,76.94000244140625
2019-10-07,77.16000366210938
2020-03-13,77.6500015258789
2019-10-10,77.66000366210938
2020-03-16,77.41000366210938
2020-06-03,79.30000305175781
2018-11-28,78.63999938964844
2018-09-25,78.30999755859375
2018-07-23,78.30000305175781
