Dates,DOV
2018-09-27,78.12999725341797
2018-10-29,76.31999969482422
2019-10-16,74.33000183105469
2019-12-16,73.94999694824219
2020-03-04,71.69999694824219
2020-05-22,70.05999755859375
2019-10-01,68.98999786376953
2019-12-19,66.52999877929688
2018-09-10,68.61000061035156
2019-05-24,70.11000061035156
2018-08-09,69.80000305175781
2019-04-22,70.94999694824219
2019-03-21,71.25
2019-01-16,69.79000091552734
2019-08-28,72.95999908447266
2018-11-13,73.93000030517578
2018-10-12,75.55999755859375
2019-06-25,76.3499984741211
2020-03-10,77.4800033569336
2020-05-28,77.86000061035156
2019-10-07,78.05999755859375
2020-03-13,78.0999984741211
2019-10-10,77.7300033569336
2020-03-16,79.05999755859375
2020-06-03,80.69000244140625
2018-11-28,79.29000091552734
2018-09-25,78.81999969482422
2018-07-23,79.18000030517578
2018-08-24,79.4800033569336
2019-07-10,79.23999786376953
2019-05-07,86.16000366210938
2019-04-05,88.81999969482422
2019-03-04,87.83000183105469
2019-01-31,87.61000061035156
2019-09-12,87.29000091552734
2019-12-31,88.19000244140625
2020-03-19,87.93000030517578
2020-01-03,86.91999816894531
2020-06-09,86.81999969482422
2019-02-15,87.38999938964844
2019-01-14,90.01000213623047
2018-07-06,90.0999984741211
2018-08-07,90.06999969482422
2018-10-10,91.19999694824219
2018-12-13,91.41999816894531
2019-08-26,92.08000183105469
2019-07-25,91.56999969482422
2019-05-22,92.33000183105469
2019-03-19,92.45999908447266
2020-01-06,91.22000122070312
2020-03-25,90.72000122070312
2020-06-12,90.52999877929688
2019-10-22,90.9800033569336
2020-01-09,91.19999694824219
2020-06-15,90.72000122070312
2019-10-25,90.95999908447266
2020-03-31,90.18000030517578
2020-06-18,89.2699966430664
2019-04-03,90.54000091552734
2018-08-22,90.44000244140625
2018-10-25,91.4000015258789
2019-01-29,90.72000122070312
2018-12-28,90.69000244140625
2018-11-26,92.52999877929688
2019-08-09,92.44999694824219
2019-07-08,91.33999633789062
2019-06-06,92.45999908447266
2019-09-10,90.30000305175781
2020-01-15,91.13999938964844
2020-04-03,92.08999633789062
2019-10-31,92.25
2020-04-06,93.51000213623047
2020-06-24,93.80000305175781
2018-11-09,95.95999908447266
2019-07-23,95.87000274658203
2019-06-21,96.01000213623047
2019-05-20,96.87999725341797
2019-04-18,96.54000091552734
2018-09-06,96.68000030517578
2018-10-08,94.87999725341797
2019-02-13,95.18000030517578
2018-12-11,95.80999755859375
2019-09-25,97.12999725341797
2020-01-21,96.79000091552734
2020-04-09,97.48999786376953
2019-11-06,96.80000305175781
2020-01-24,97.77999877929688
2020-01-27,96.3499984741211
2020-04-15,97.58999633789062
2018-12-26,97.26000213623047
2019-08-07,96.22000122070312
2019-06-04,97.02999877929688
2018-09-21,97.75
2018-07-19,98.04000091552734
2018-08-20,97.33000183105469
2018-10-23,97.87999725341797
2019-05-03,99.37000274658203
2019-04-01,97.91999816894531
2019-02-28,97.23999786376953
2019-11-12,96.83999633789062
2020-01-30,96.23999786376953
2019-11-15,96.80999755859375
2020-04-21,94.4800033569336
2019-04-16,96.08999633789062
2019-03-15,96.22000122070312
2019-02-11,96.43000030517578
2019-01-10,94.44999694824219
2019-08-22,94.3499984741211
2018-11-07,95.19000244140625
2018-08-03,93.04000091552734
2018-09-04,91.06999969482422
2019-06-19,90.9000015258789
2019-09-23,89.98999786376953
2019-11-18,90.36000061035156
2020-02-05,90.33000183105469
2020-04-24,89.41000366210938
2019-03-29,91.25
2019-11-21,94.12000274658203
2020-04-27,95.41999816894531
2020-02-11,94.70999908447266
2020-04-30,96.05000305175781
2019-05-01,96.58999633789062
2019-02-26,96.37000274658203
2019-01-25,96.54000091552734
2018-12-24,96.77999877929688
2019-09-06,96.06999969482422
2018-07-17,95.41000366210938
2018-09-19,96.36000061035156
2019-08-05,96.94000244140625
2019-10-08,98.05000305175781
2019-12-11,97.22000122070312
2019-11-27,97.94999694824219
2020-02-14,98.61000061035156
2020-05-06,98.3499984741211
2019-01-08,98.54000091552734
2018-12-07,100.19999694824219
2019-08-20,102.33999633789062
2018-11-05,102.19000244140625
2019-07-19,103.38999938964844
2018-10-04,102.73999786376953
2019-06-17,101.26000213623047
2019-05-16,100.38999938964844
2018-08-01,98.54000091552734
2019-03-13,97.62999725341797
2019-12-03,100.05999755859375
2020-02-20,99.33999633789062
2019-12-06,99.31999969482422
2020-05-12,95.45999908447266
2019-12-09,97.22000122070312
2020-02-26,98.12000274658203
2020-05-15,97.19999694824219
2019-03-28,98.11000061035156
2018-09-17,97.70999908447266
2018-08-16,98.77999877929688
2018-10-19,98.20999908447266
2019-04-29,96.7699966430664
2019-01-23,97.88999938964844
2019-09-04,96.8499984741211
2018-11-20,94.38999938964844
2019-07-02,92.75
2019-05-31,89.9000015258789
2019-12-12,91.0
2020-05-18,90.48999786376953
2019-09-27,92.41999816894531
2020-03-03,92.19000244140625
2020-05-21,90.12000274658203
2019-05-14,91.27999877929688
2018-08-31,88.29000091552734
2018-07-30,89.0
2018-10-02,90.72000122070312
2019-04-12,91.23999786376953
2019-03-11,91.30000305175781
2019-02-07,91.68000030517578
2019-07-17,90.93000030517578
2019-09-19,88.0999984741211
2019-10-21,88.63999938964844
2019-12-18,88.93000030517578
2020-03-06,90.77999877929688
2019-10-03,92.25
2020-03-09,93.73999786376953
2020-05-27,92.51000213623047
2019-12-24,93.25
2020-03-12,96.12999725341797
2018-12-20,95.13999938964844
2019-08-01,95.52999877929688
2018-08-14,97.05000305175781
2018-07-13,99.20999908447266
2018-10-17,99.66999816894531
2019-05-29,99.66999816894531
2019-03-26,99.25
2019-02-22,98.72000122070312
2019-10-04,99.30999755859375
2019-11-05,98.97000122070312
2019-12-27,98.91000366210938
2020-06-02,98.6500015258789
2019-12-30,98.5
2020-03-18,99.47000122070312
2020-06-05,99.5199966430664
2019-07-15,100.12999725341797
2018-12-03,99.55999755859375
2019-06-13,96.2699966430664
2019-01-04,94.08999633789062
2018-08-29,94.56999969482422
2019-02-05,95.0
2018-11-01,94.63999938964844
2019-08-16,91.98999786376953
2019-04-10,93.37999725341797
2019-09-17,94.91999816894531
2019-10-15,97.36000061035156
2020-01-02,95.91000366210938
2020-06-08,95.9800033569336
2019-10-18,95.81999969482422
2020-03-24,101.37999725341797
2020-06-11,102.22000122070312
2020-01-08,103.48999786376953
2019-04-25,104.12000274658203
2019-07-30,103.29000091552734
2019-02-20,103.11000061035156
2018-07-11,103.6500015258789
2018-09-13,104.20999908447266
2018-10-15,105.04000091552734
2019-06-28,103.94000244140625
2018-12-18,103.88999938964844
2018-11-16,106.62999725341797
2019-10-02,109.36000061035156
2020-03-27,109.5
2020-01-10,109.45999908447266
2019-10-24,109.12999725341797
2020-03-30,109.3499984741211
2020-06-17,109.94999694824219
2020-01-14,110.01000213623047
2020-04-02,109.13999938964844
2019-01-02,108.70999908447266
2019-08-14,109.47000122070312
2018-10-30,109.08000183105469
2019-06-11,109.0999984741211
2019-05-10,108.56999969482422
2019-04-08,109.0999984741211
2018-08-27,109.4800033569336
2018-07-26,111.94999694824219
2018-09-28,112.4800033569336
2019-03-07,112.0999984741211
2019-10-30,111.4800033569336
2020-01-17,110.30999755859375
2020-06-23,109.02999877929688
2020-04-08,110.41999816894531
2020-06-26,111.33000183105469
2019-03-22,112.58999633789062
2019-01-17,112.5
2019-08-29,112.86000061035156
2018-11-14,113.16999816894531
2019-06-26,114.4800033569336
2018-09-11,113.6500015258789
2018-07-09,113.12999725341797
2018-08-10,114.26000213623047
2019-04-23,113.5999984741211
2019-09-30,113.47000122070312
2020-01-23,114.98999786376953
2019-11-08,115.8499984741211
2020-04-14,115.26000213623047
2019-11-11,115.80000305175781
2020-01-29,115.47000122070312
2020-04-17,115.23999786376953
2018-07-24,115.26000213623047
2018-09-26,116.87000274658203
2019-05-08,115.77999877929688
2019-03-05,115.79000091552734
2019-02-01,116.11000061035156
2018-12-31,116.37999725341797
2018-11-29,117.12000274658203
2019-08-12,115.7699966430664
2019-07-11,117.12999725341797
2019-09-13,117.12000274658203
2019-11-14,117.61000061035156
2020-04-20,119.5999984741211
2020-02-04,119.52999877929688
2020-04-23,117.95999908447266
2018-12-14,117.87000274658203
2019-08-27,118.6500015258789
2018-08-08,117.11000061035156
2018-10-11,115.43000030517578
2018-11-12,116.44999694824219
2019-07-26,116.37999725341797
2019-06-24,118.91999816894531
2019-05-23,113.8499984741211
2019-03-20,113.68000030517578
2019-01-15,116.45999908447266
2019-11-20,119.20999908447266
2020-02-07,118.2300033569336
2020-02-10,117.30999755859375
2020-04-29,118.22000122070312
2019-11-26,118.98999786376953
2020-02-13,119.8499984741211
2019-01-30,119.55999755859375
2018-08-23,119.86000061035156
2018-09-24,119.91999816894531
2018-11-27,117.25
2018-10-26,119.0199966430664
2019-07-09,119.44000244140625
2019-06-07,114.94999694824219
2019-05-06,110.05999755859375
2019-04-04,108.30000305175781
2019-09-11,105.23999786376953
2019-11-29,102.73999786376953
2020-05-05,107.4000015258789
2019-12-02,105.72000122070312
2020-02-19,110.69999694824219
2020-05-08,105.77999877929688
2019-05-21,101.48999786376953
2019-03-18,93.75
2018-09-07,100.52999877929688
2018-08-06,95.55000305175781
2018-10-09,85.58000183105469
2019-02-14,90.75
2018-12-12,75.94999694824219
2019-07-24,81.12999725341797
2019-09-26,69.86000061035156
2019-10-28,70.80000305175781
2019-12-05,66.12999725341797
2020-05-11,65.37000274658203
2019-07-03,74.73999786376953
2020-02-25,80.58999633789062
2020-05-14,84.61000061035156
2020-02-28,81.94999694824219
2019-08-08,85.63999938964844
2019-06-05,83.94000244140625
2018-07-20,79.9800033569336
2018-08-21,80.5999984741211
2018-10-24,77.36000061035156
2019-04-02,84.7300033569336
2019-03-01,85.51000213623047
2019-01-28,89.5999984741211
2018-12-27,89.41000366210938
2019-09-09,86.37000274658203
2020-03-02,87.70999908447266
2020-05-20,84.38999938964844
2019-12-17,84.1500015258789
2020-03-05,88.48999786376953
2019-02-12,85.97000122070312
2019-01-11,84.51000213623047
2018-12-10,86.31999969482422
2019-08-23,88.01000213623047
2018-11-08,90.97000122070312
2019-07-22,93.19000244140625
2019-06-20,94.91000366210938
2018-09-05,96.30999755859375
2019-04-17,93.6500015258789
2019-09-24,91.47000122070312
2019-12-20,90.63999938964844
2020-05-26,91.88999938964844
2019-04-30,90.37000274658203
2019-12-23,91.06999969482422
2020-03-11,92.2300033569336
2020-05-29,90.72000122070312
2019-12-26,86.73999786376953
2020-06-01,83.41000366210938
2019-05-02,85.48999786376953
2019-02-27,84.94000244140625
2018-11-23,90.5199966430664
2019-08-06,89.55999755859375
2018-07-18,91.04000091552734
2018-09-20,90.83999633789062
2018-10-22,89.7699966430664
2019-07-05,94.79000091552734
2019-06-03,97.2699966430664
2019-10-09,97.02999877929688
2019-10-11,97.25
2020-03-17,97.75
2020-06-04,99.25
2019-10-14,103.47000122070312
2020-03-20,103.5199966430664
2018-11-06,107.5999984741211
2019-06-18,108.97000122070312
2019-05-17,106.66999816894531
2019-04-15,102.87999725341797
2019-03-14,96.19999694824219
2019-01-09,96.61000061035156
2018-08-02,97.36000061035156
2018-10-05,98.43000030517578
2019-08-21,97.73999786376953
2019-10-17,97.3499984741211
2020-03-23,94.9000015258789
2020-06-10,95.19999694824219
2019-02-25,94.80000305175781
2020-01-07,91.88999938964844
2020-03-26,92.29000091552734
2019-10-23,92.63999938964844
