Dates,AMZN
2018-06-20,1762.9300537109375
2018-06-21,1763.0999755859375
2018-06-25,1743.0
2018-06-22,1705.0
2018-06-26,1701.5699462890625
2018-06-27,1711.949951171875
2018-06-28,1705.5
2018-06-29,1723.4100341796875
2018-07-02,1713.8900146484375
2018-07-03,1725.0
2018-07-05,1710.68994140625
2018-07-16,1715.27001953125
2018-09-18,1739.56005859375
2019-01-24,1750.0
2019-09-05,1756.9599609375
2018-11-21,1798.0
2020-01-13,1815.300048828125
2020-04-01,1841.949951171875
2020-06-19,1851.68994140625
2019-10-29,1858.8800048828125
2020-01-16,1841.0
2020-06-22,1834.8399658203125
2018-10-03,1819.0
2018-07-31,1840.0
2019-03-12,1863.8399658203125
2019-02-08,1844.6800537109375
2019-01-07,1880.050048828125
2018-12-06,1829.5
2019-08-19,1801.8299560546875
2019-07-18,1798.43994140625
2019-05-15,1836.56005859375
2019-09-20,1841.0
2019-11-01,1847.77001953125
2020-04-07,1869.719970703125
2020-06-25,1891.510009765625
2020-06-16,1914.5699462890625
2019-11-04,1899.5
2020-01-22,1925.0
2019-11-07,1921.010009765625
2020-04-13,1916.2099609375
2019-07-01,1905.0
2019-05-30,1888.0
2018-08-15,1891.75
2018-10-18,1897.75
2019-03-27,1905.800048828125
2019-01-22,1919.5
2018-12-21,1916.010009765625
2019-09-03,1927.699951171875
2018-11-19,1941.780029296875
2019-08-02,1998.68994140625
2020-01-28,2025.5699462890625
2020-04-16,2022.3800048828125
2019-11-13,2050.5
2020-01-31,2040.3800048828125
2018-12-04,2007.5
2018-11-02,1975.199951171875
2019-07-16,1973.0400390625
2018-08-30,1988.8800048828125
2018-10-01,2000.0
2019-06-14,2008.760009765625
2019-05-13,1993.6500244140625
2019-04-11,1956.8199462890625
2019-02-06,1958.199951171875
2019-09-18,1940.8299560546875
2020-02-03,1955.0
2020-04-22,1957.31005859375
2019-11-19,1936.8800048828125
2020-02-06,1975.9100341796875
2019-11-22,1995.25
2019-03-25,2016.1600341796875
2019-02-21,2026.52001953125
2018-12-19,2033.18994140625
2018-07-12,2013.3900146484375
2018-09-14,1989.699951171875
2018-08-13,1956.0
2018-10-16,1929.0799560546875
2019-07-31,1902.0
2019-05-28,1896.6800537109375
2019-04-26,1858.56005859375
2020-04-28,1755.4000244140625
2019-11-25,1808.949951171875
2020-02-12,1795.050048828125
2020-05-01,1823.8800048828125
2020-05-04,1845.0
2019-06-12,1830.1500244140625
2019-04-09,1809.0999755859375
2019-03-08,1809.5
2019-02-04,1776.3399658203125
2018-07-27,1777.7099609375
2018-08-28,1794.81005859375
2019-01-03,1698.4599609375
2019-08-15,1665.739990234375
2018-10-31,1540.989990234375
2019-09-16,1623.9100341796875
2020-02-18,1670.449951171875
2020-05-07,1697.43994140625
2018-08-17,1658.0899658203125
2019-12-04,1665.0
2020-02-21,1759.22998046875
2018-12-17,1784.0
2019-08-30,1743.9200439453125
2018-11-15,1708.550048828125
2019-07-29,1677.06005859375
2019-06-27,1673.0
2019-04-24,1624.8199462890625
2018-07-10,1614.47998046875
2018-09-12,1581.18994140625
2019-02-19,1534.75
2019-01-18,1550.0
2020-02-24,1536.199951171875
2020-05-13,1584.81005859375
2019-12-10,1597.6500244140625
2020-02-27,1681.449951171875
2019-12-13,1689.989990234375
2020-05-19,1696.0
2019-03-06,1778.3399658203125
2018-11-30,1770.3399658203125
2019-08-13,1701.050048828125
2019-07-12,1718.9300537109375
2019-06-10,1657.989990234375
2019-05-09,1679.469970703125
2018-07-25,1704.989990234375
2018-09-27,1692.1199951171875
2018-10-29,1642.5699462890625
2019-10-16,1576.1300048828125
2019-12-16,1567.550048828125
2020-03-04,1584.530029296875
2020-05-22,1509.5
2019-10-01,1480.0
2019-12-19,1396.030029296875
2018-09-10,1473.1600341796875
2019-05-24,1469.0
2018-08-09,1513.469970703125
2019-04-22,1520.760009765625
2019-03-21,1553.3599853515625
2019-01-16,1538.0
2019-08-28,1594.0
2018-11-13,1634.56005859375
2018-10-12,1676.6099853515625
2019-06-25,1667.800048828125
2020-03-10,1663.25
2020-05-28,1660.2900390625
2019-10-07,1648.199951171875
2020-03-13,1675.1600341796875
2019-10-10,1705.0
2020-03-16,1700.1700439453125
2020-06-03,1716.199951171875
2018-11-28,1681.8699951171875
2018-09-25,1657.4300537109375
2018-07-23,1657.260009765625
2018-08-24,1683.47998046875
2019-07-10,1645.0
2019-05-07,1632.3800048828125
2019-04-05,1676.949951171875
2019-03-04,1736.4100341796875
2019-01-31,1673.06005859375
2019-09-12,1649.6300048828125
2019-12-31,1665.260009765625
2020-03-19,1672.260009765625
2020-01-03,1625.5400390625
2020-06-09,1588.5899658203125
2019-02-15,1609.2900390625
2019-01-14,1639.4000244140625
2018-07-06,1656.3800048828125
2018-08-07,1637.9000244140625
2018-10-10,1628.9100341796875
2018-12-13,1634.0
2019-08-26,1634.9300537109375
2019-07-25,1623.56005859375
2019-05-22,1634.93994140625
2019-03-19,1654.5999755859375
2020-01-06,1639.989990234375
2020-03-25,1641.81005859375
2020-06-12,1651.77001953125
2019-10-22,1674.260009765625
2020-01-09,1709.4300537109375
2020-06-15,1707.800048828125
2019-10-25,1697.75
2020-03-31,1669.75
2020-06-18,1622.719970703125
2019-04-03,1672.2900390625
2018-08-22,1684.27001953125
2018-10-25,1700.0
2019-01-29,1702.0
2018-12-28,1718.800048828125
2018-11-26,1750.0
2019-08-09,1784.1600341796875
2019-07-08,1799.5
2019-06-06,1823.75
2019-09-10,1818.97998046875
2020-01-15,1782.6800537109375
2020-04-03,1805.77001953125
2019-10-31,1787.5
2020-04-06,1777.9300537109375
2020-06-24,1792.8599853515625
2018-11-09,1815.6700439453125
2019-07-23,1820.0
2019-06-21,1830.0
2019-05-20,1828.75
2019-04-18,1838.5799560546875
2018-09-06,1850.199951171875
2018-10-08,1853.0899658203125
2019-02-13,1848.0
2018-12-11,1849.949951171875
2019-09-25,1851.5
2020-01-21,1846.8499755859375
2020-04-09,1869.77001953125
2019-11-06,1876.469970703125
2020-01-24,1870.8199462890625
2020-01-27,1888.4200439453125
2020-04-15,1929.260009765625
2018-12-26,1929.68994140625
2019-08-07,1922.449951171875
2019-06-04,1951.0
2018-09-21,1956.3399658203125
2018-07-19,1935.7099609375
2018-08-20,1943.6400146484375
2018-10-23,1921.550048828125
2019-05-03,1964.4000244140625
2019-04-01,1959.0
2019-02-28,1949.0999755859375
2019-11-12,1935.3699951171875
2020-01-30,1909.4000244140625
2019-11-15,1903.7900390625
2020-04-21,1846.5400390625
2019-04-16,1852.43994140625
2019-03-15,1874.4300537109375
2019-02-11,1917.510009765625
2019-01-10,1910.530029296875
2019-08-22,1867.780029296875
2018-11-07,1879.0
2018-08-03,1871.489990234375
2018-09-04,1844.0
2019-06-19,1841.760009765625
2019-09-23,1849.27001953125
2019-11-18,1830.0
2020-02-05,1829.469970703125
2020-04-24,1795.5899658203125
2019-03-29,1766.2900390625
2019-11-21,1730.8199462890625
2020-04-27,1752.0
2020-02-11,1760.0
2020-04-30,1806.25
2019-05-01,1884.8699951171875
2019-02-26,1893.699951171875
2019-01-25,1865.0
2018-12-24,1883.0899658203125
2019-09-06,1876.0
2018-07-17,1895.68994140625
