Dates,AMZN
2018-06-20,1741.3599853515625
2018-06-21,1717.56005859375
2018-06-25,1711.9000244140625
2018-06-22,1646.31005859375
2018-06-26,1663.3399658203125
2018-06-27,1660.0
2018-06-28,1661.1700439453125
2018-06-29,1694.3199462890625
2018-07-02,1678.06005859375
2018-07-03,1692.47998046875
2018-07-05,1682.1500244140625
2018-07-16,1691.6700439453125
2018-09-18,1716.22998046875
2019-01-24,1731.0
2019-09-05,1734.0
2018-11-21,1762.1800537109375
2020-01-13,1795.22998046875
2020-04-01,1814.449951171875
2020-06-19,1797.3800048828125
2019-10-29,1831.27001953125
2020-01-16,1811.27001953125
2020-06-22,1810.06005859375
2018-10-03,1769.989990234375
2018-07-31,1809.3800048828125
2019-03-12,1822.6400146484375
2019-02-08,1804.5
2019-01-07,1806.530029296875
2018-12-06,1766.02001953125
2019-08-19,1739.3199462890625
2019-07-18,1776.02001953125
2019-05-15,1786.0
2019-09-20,1821.5
2019-11-01,1818.9200439453125
2020-04-07,1846.27001953125
2020-06-25,1854.5
2020-06-16,1877.47998046875
2019-11-04,1878.2099609375
2020-01-22,1893.6700439453125
2019-11-07,1900.0
2020-04-13,1869.7900390625
2019-07-01,1883.550048828125
2019-05-30,1855.550048828125
2018-08-15,1866.06005859375
2018-10-18,1874.4100341796875
2019-03-27,1876.6400146484375
2019-01-22,1900.760009765625
2018-12-21,1902.5400390625
2019-09-03,1909.280029296875
2018-11-19,1928.8199462890625
2019-08-02,1948.93994140625
2020-01-28,1986.9000244140625
2020-04-16,2004.739990234375
2019-11-13,2013.0
2020-01-31,1989.8900146484375
2018-12-04,1935.2099609375
2018-11-02,1937.3499755859375
2019-07-16,1931.52001953125
2018-08-30,1917.0
2018-10-01,1962.43994140625
2019-06-14,1982.030029296875
2019-05-13,1959.219970703125
2019-04-11,1887.4100341796875
2019-02-06,1915.43994140625
2019-09-18,1904.9000244140625
2020-02-03,1932.25
2020-04-22,1910.5
2019-11-19,1865.0
2020-02-06,1938.8499755859375
2019-11-22,1961.52001953125
2019-03-25,1988.5799560546875
2019-02-21,1996.4599609375
2018-12-19,2003.5999755859375
2018-07-12,1965.77001953125
2018-09-14,1949.81005859375
2018-08-13,1896.5699462890625
2018-10-16,1862.8299560546875
2019-07-31,1830.6600341796875
2019-05-28,1852.3199462890625
2019-04-26,1754.4100341796875
2020-04-28,1685.0999755859375
2019-11-25,1742.530029296875
2020-02-12,1734.22998046875
2020-05-01,1761.550048828125
2020-05-04,1807.0
2019-06-12,1767.8699951171875
2019-04-09,1753.0
2019-03-08,1756.0
2019-02-04,1714.0
2018-07-27,1656.56005859375
2018-08-28,1692.010009765625
2019-01-03,1603.0
2019-08-15,1495.0
2018-10-31,1476.3599853515625
2019-09-16,1565.0899658203125
2020-02-18,1598.43994140625
2020-05-07,1651.8299560546875
2018-08-17,1596.3599853515625
2019-12-04,1614.550048828125
2020-02-21,1664.0799560546875
2018-12-17,1725.1099853515625
2019-08-30,1701.8699951171875
2018-11-15,1630.010009765625
2019-07-29,1613.75
2019-06-27,1597.0699462890625
2019-04-24,1546.510009765625
2018-07-10,1573.1199951171875
2018-09-12,1503.3599853515625
2019-02-19,1420.0
2019-01-18,1515.0
2020-02-24,1501.81005859375
2020-05-13,1524.219970703125
2019-12-10,1558.010009765625
2020-02-27,1601.219970703125
2019-12-13,1652.3299560546875
2020-05-19,1666.5
2019-03-06,1730.0
2018-11-30,1665.0
2019-08-13,1609.8499755859375
2019-07-12,1625.4599609375
2019-06-10,1590.8699951171875
2019-05-09,1619.5999755859375
2018-07-25,1660.27001953125
2018-09-27,1641.5
2018-10-29,1585.0
2019-10-16,1505.010009765625
2019-12-16,1523.010009765625
2020-03-04,1483.1800537109375
2020-05-22,1432.68994140625
2019-10-01,1363.9599609375
2019-12-19,1307.0
2018-09-10,1363.010009765625
2019-05-24,1390.31005859375
2018-08-09,1449.0
2019-04-22,1487.0
2019-03-21,1460.9300537109375
2019-01-16,1497.1099853515625
2019-08-28,1518.31005859375
2018-11-13,1589.18994140625
2018-10-12,1616.6099853515625
2019-06-25,1641.4000244140625
2020-03-10,1621.6199951171875
2020-05-28,1636.219970703125
2019-10-07,1595.1500244140625
