Dates,AMZN
2019-12-10,5783200.0
2020-02-27,8458700.0
2019-12-13,6613200.0
2020-05-19,5761800.0
2019-03-06,6862300.0
2018-11-30,8694500.0
2019-08-13,8789400.0
2019-07-12,7576100.0
2019-06-10,7494800.0
2019-05-09,6244700.0
2018-07-25,6598000.0
2018-09-27,5271300.0
2018-10-29,6367200.0
2019-10-16,8829800.0
2019-12-16,6523000.0
2020-03-04,8792200.0
2020-05-22,9991800.0
2019-10-01,13640300.0
2019-12-19,7220000.0
2018-09-10,10411800.0
2019-05-24,9722000.0
2018-08-09,8829000.0
2019-04-22,6954500.0
2019-03-21,7983100.0
2019-01-16,6975600.0
2019-08-28,9182600.0
2018-11-13,7993200.0
2018-10-12,8881400.0
2019-06-25,6348800.0
2020-03-10,6507700.0
2020-05-28,4686200.0
2019-10-07,6005900.0
2020-03-13,5998500.0
2019-10-10,6366900.0
2020-03-16,4208900.0
2020-06-03,6020500.0
2018-11-28,6416800.0
2018-09-25,5225200.0
2018-07-23,4089900.0
2018-08-24,4945900.0
2019-07-10,4837700.0
2019-05-07,4632800.0
2019-04-05,5783800.0
2019-03-04,10910300.0
2019-01-31,11506200.0
2019-09-12,4929100.0
2019-12-31,4453100.0
2020-03-19,3939900.0
2020-01-03,4626600.0
2020-06-09,5657500.0
2019-02-15,3317300.0
2019-01-14,4858600.0
2018-07-06,3560300.0
2018-08-07,4120500.0
2018-10-10,4343900.0
2018-12-13,3681700.0
2019-08-26,3337600.0
2019-07-25,3483400.0
2019-05-22,3096200.0
2019-03-19,3184500.0
2020-01-06,2665800.0
2020-03-25,3148800.0
2020-06-12,3025900.0
2019-10-22,4974900.0
2020-01-09,6167400.0
2020-06-15,3681500.0
2019-10-25,3996000.0
2020-03-31,4957000.0
2020-06-18,4667000.0
2019-04-03,3876400.0
2018-08-22,3614500.0
2018-10-25,3552000.0
2019-01-29,2946600.0
2018-12-28,7550900.0
2018-11-26,5429100.0
2019-08-09,6364200.0
2019-07-08,6265600.0
2019-06-06,5767800.0
2019-09-10,6363000.0
2020-01-15,5103800.0
2020-04-03,4865900.0
2019-10-31,4324800.0
2020-04-06,3043000.0
2020-06-24,3320800.0
2018-11-09,4238800.0
2019-07-23,3448100.0
2019-06-21,3980600.0
2019-05-20,3623900.0
2019-04-18,3640500.0
2018-09-06,3752800.0
2018-10-08,3714400.0
2019-02-13,2964000.0
2018-12-11,2654800.0
2019-09-25,3114400.0
2020-01-21,3724400.0
2020-04-09,3044600.0
2019-11-06,2893500.0
2020-01-24,2749900.0
2020-01-27,3373800.0
2020-04-15,4640400.0
2018-12-26,3675800.0
2019-08-07,6099100.0
2019-06-04,8432600.0
2018-09-21,4021300.0
2018-07-19,3506000.0
2018-08-20,3117000.0
2018-10-23,3962900.0
2019-05-03,6381600.0
2019-04-01,5417800.0
2019-02-28,5902100.0
2019-11-12,4078600.0
2020-01-30,5308300.0
2019-11-15,5718000.0
2020-04-21,5783400.0
2019-04-16,4629100.0
2019-03-15,4692600.0
2019-02-11,4707800.0
2019-01-10,4736600.0
2019-08-22,3798200.0
2018-11-07,4005100.0
2018-08-03,2936600.0
2018-09-04,4424300.0
2019-06-19,3369700.0
2019-09-23,3200000.0
2019-11-18,4279000.0
2020-02-05,3146900.0
2020-04-24,4618800.0
2019-03-29,9098700.0
2019-11-21,5679100.0
2020-04-27,4239800.0
2020-02-11,3689300.0
2020-04-30,4808200.0
2019-05-01,5371000.0
2019-02-26,4042700.0
2019-01-25,2674500.0
2018-12-24,2795800.0
2019-09-06,2851200.0
2018-07-17,2634300.0
2018-09-19,3895700.0
2019-08-05,2895300.0
2019-10-08,3217200.0
2019-12-11,3933600.0
2019-11-27,2283000.0
2020-02-14,3012300.0
2020-05-06,2441900.0
2019-01-08,2141700.0
2018-12-07,3037400.0
2019-08-20,3203300.0
2018-11-05,2645900.0
2019-07-19,1690300.0
2018-10-04,2628400.0
2019-06-17,2883400.0
2019-05-16,4345700.0
2018-08-01,4931900.0
2019-03-13,4317800.0
2019-12-03,2509300.0
2020-02-20,2981300.0
2019-12-06,2618200.0
2020-05-12,2558800.0
2019-12-09,3504300.0
2020-02-26,3185600.0
2020-05-15,2900000.0
2019-03-28,2703500.0
2018-09-17,2631300.0
2018-08-16,4136500.0
2018-10-19,4927100.0
2019-04-29,4493200.0
2019-01-23,2910900.0
2019-09-04,4470700.0
2018-11-20,4713300.0
2019-07-02,4956200.0
2019-05-31,6058200.0
2019-12-12,5070300.0
2020-05-18,4526900.0
2019-09-27,3701200.0
2020-03-03,2879800.0
2020-05-21,2905500.0
2019-05-14,3994000.0
2018-08-31,4893600.0
2018-07-30,3759100.0
2018-10-02,3018000.0
2019-04-12,2816300.0
2019-03-11,1929500.0
2019-02-07,2031800.0
2019-07-17,2653500.0
2019-09-19,5270800.0
2019-10-21,3080000.0
2019-12-18,3019700.0
2020-03-06,2419700.0
2019-10-03,3015100.0
2020-03-09,3058700.0
2020-05-27,3543000.0
2019-12-24,2324100.0
2020-03-12,3310800.0
2018-12-20,2496900.0
2019-08-01,2999500.0
2018-08-14,2613900.0
2018-07-13,2432800.0
2018-10-17,2823500.0
2019-05-29,1971300.0
2019-03-26,3675500.0
2019-02-22,1982400.0
2019-10-04,2505600.0
2019-11-05,2031500.0
2019-12-27,5341900.0
2020-06-02,2922300.0
2019-12-30,4616000.0
2020-03-18,3493200.0
2020-06-05,3536800.0
2019-07-15,3907200.0
2018-12-03,2644700.0
2019-06-13,3084500.0
2019-01-04,3301100.0
2018-08-29,3468200.0
2019-02-05,2471900.0
2018-11-01,2154700.0
2019-08-16,2542000.0
2019-04-10,2043500.0
2019-09-17,2575200.0
2019-10-15,3255000.0
2020-01-02,1910200.0
2020-06-08,3111700.0
2019-10-18,2763400.0
2020-03-24,2647400.0
2020-06-11,3362500.0
2020-01-08,2130400.0
2019-04-25,2111700.0
2019-07-30,2138200.0
2019-02-20,4446100.0
2018-07-11,9626400.0
2018-09-13,3708900.0
2018-10-15,2276900.0
2019-06-28,2449400.0
2018-12-18,2781200.0
2018-11-16,2790400.0
2019-10-02,2771900.0
2020-03-27,1885500.0
2020-01-10,2029800.0
2019-10-24,2651100.0
2020-03-30,2123300.0
2020-06-17,1946000.0
2020-01-14,2037600.0
2020-04-02,2989500.0
2019-01-02,2264800.0
2019-08-14,3927600.0
2018-10-30,2839500.0
2019-06-11,2270800.0
2019-05-10,2790000.0
2019-04-08,2662900.0
2018-08-27,2479100.0
2018-07-26,3486200.0
2018-09-28,3181200.0
2019-03-07,3025600.0
2019-10-30,1923400.0
2020-01-17,3925600.0
2020-06-23,3380900.0
2020-04-08,2670100.0
2020-06-26,2823800.0
2019-03-22,3117400.0
2019-01-17,2442800.0
2019-08-29,2514300.0
2018-11-14,2097600.0
2019-06-26,3095900.0
2018-09-11,2745700.0
2018-07-09,3145200.0
2018-08-10,3644400.0
2019-04-23,3351400.0
2019-09-30,2652800.0
2020-01-23,5150800.0
2019-11-08,2136400.0
2020-04-14,881300.0
2019-11-11,6005400.0
2020-01-29,6186600.0
2020-04-17,3674700.0
2018-07-24,2506500.0
2018-09-26,4029000.0
2019-05-08,3764400.0
2019-03-05,4061800.0
2019-02-01,4044900.0
2018-12-31,3508000.0
2018-11-29,3167300.0
2019-08-12,2853700.0
2019-07-11,2780800.0
2019-09-13,3440900.0
2019-11-14,2896600.0
2020-04-20,2659500.0
2020-02-04,3997300.0
2020-04-23,3707800.0
2018-12-14,3216300.0
2019-08-27,2484600.0
2018-08-08,3766200.0
2018-10-11,3528500.0
2018-11-12,2808000.0
2019-07-26,2088000.0
2019-06-24,6327400.0
2019-05-23,15567300.0
2019-03-20,5899100.0
2019-01-15,5289300.0
2019-11-20,4376200.0
2020-02-07,3183000.0
2020-02-10,5095300.0
2020-04-29,5056200.0
2019-11-26,5746000.0
2020-02-13,3334300.0
2019-01-30,3031800.0
2018-08-23,2606200.0
2018-09-24,2945600.0
2018-11-27,2561200.0
2018-10-26,3131300.0
2019-07-09,4646300.0
2019-06-07,6547000.0
2019-05-06,6219100.0
2019-04-04,5224600.0
2019-09-11,8112100.0
2019-11-29,9493800.0
2020-05-05,6761700.0
2019-12-02,7534500.0
2020-02-19,4772900.0
2020-05-08,4748200.0
2019-05-21,5273600.0
2019-03-18,7813200.0
2018-09-07,7133300.0
2018-08-06,5624800.0
2018-10-09,11346200.0
2019-02-14,8809700.0
2018-12-12,8917300.0
2019-07-24,10917100.0
2019-09-26,9645200.0
2019-10-28,10399900.0
2019-12-05,9817900.0
2020-05-11,7808500.0
2019-07-03,7147100.0
2020-02-25,6479100.0
2020-05-14,6221300.0
2020-02-28,5387900.0
2019-08-08,6126100.0
2019-06-05,5123600.0
2018-07-20,4121900.0
2018-08-21,4336000.0
2018-10-24,3609900.0
2019-04-02,5773200.0
2019-03-01,5114000.0
2019-01-28,3977300.0
2018-12-27,4655600.0
2019-09-09,6716700.0
2020-03-02,8087200.0
2020-05-20,6866600.0
2019-12-17,12038200.0
2020-03-05,7930000.0
2019-02-12,5770700.0
2019-01-11,7476700.0
2018-12-10,4218300.0
2019-08-23,5066600.0
2018-11-08,3831800.0
2019-07-22,5645600.0
2019-06-20,5269400.0
2018-09-05,4591600.0
2019-04-17,9415000.0
2019-09-24,9772600.0
2019-12-20,4865900.0
2020-05-26,3242500.0
2019-04-30,3117800.0
2019-12-23,3396400.0
2020-03-11,3211200.0
2020-05-29,3259200.0
2019-12-26,3074900.0
2020-06-01,4782900.0
2019-05-02,3648100.0
2019-02-27,4235000.0
2018-11-23,4366600.0
2019-08-06,4320500.0
2018-07-18,3998100.0
2018-09-20,5114400.0
2018-10-22,2867100.0
2019-07-05,3568200.0
2019-06-03,5056900.0
2019-10-09,3190200.0
2019-10-11,3529300.0
2020-03-17,2928900.0
2020-06-04,2529900.0
2019-10-14,2671000.0
2020-03-20,2948700.0
2018-11-06,3306400.0
2019-06-18,3970700.0
2019-05-17,5176000.0
2019-04-15,4946000.0
2019-03-14,5800100.0
2019-01-09,5429600.0
2018-08-02,3865100.0
2018-10-05,3585600.0
2019-08-21,2951100.0
2019-10-17,2487800.0
2020-03-23,5777000.0
2020-06-10,3208800.0
2019-02-25,4231700.0
2020-01-07,4526600.0
2020-03-26,2968700.0
2019-10-23,6500800.0
