Dates,AMZN
2018-06-20,1750.0799560546875
2018-06-21,1730.219970703125
2018-06-25,1715.6700439453125
2018-06-22,1663.1500244140625
2018-06-26,1691.0899658203125
2018-06-27,1660.510009765625
2018-06-28,1701.449951171875
2018-06-29,1699.800048828125
2018-07-02,1713.780029296875
2018-07-03,1693.9599609375
2018-07-05,1699.72998046875
2018-07-16,1710.6300048828125
2018-09-18,1739.02001953125
2019-01-24,1743.0699462890625
2019-09-05,1755.0
2018-11-21,1796.6199951171875
2020-01-13,1813.030029296875
2020-04-01,1822.489990234375
2020-06-19,1843.9300537109375
2019-10-29,1842.9200439453125
2020-01-16,1812.969970703125
2020-06-22,1813.699951171875
2018-10-03,1802.0
2018-07-31,1829.239990234375
2019-03-12,1863.6099853515625
2019-02-08,1808.0
2019-01-07,1817.27001953125
2018-12-06,1779.219970703125
2019-08-19,1777.43994140625
2019-07-18,1797.1700439453125
2019-05-15,1834.3299560546875
2019-09-20,1823.2900390625
2019-11-01,1847.75
2020-04-07,1862.47998046875
2020-06-25,1886.52001953125
2020-06-16,1898.52001953125
2019-11-04,1886.300048828125
2020-01-22,1896.199951171875
2019-11-07,1919.6500244140625
2020-04-13,1882.6199951171875
2019-07-01,1886.52001953125
2019-05-30,1882.219970703125
2018-08-15,1876.7099609375
2018-10-18,1883.4200439453125
2019-03-27,1904.9000244140625
2019-01-22,1902.9000244140625
2018-12-21,1905.3900146484375
2019-09-03,1927.6800537109375
2018-11-19,1932.8199462890625
2019-08-02,1998.0999755859375
2020-01-28,2002.3800048828125
2020-04-16,2012.7099609375
2019-11-13,2039.510009765625
2020-01-31,1994.8199462890625
2018-12-04,1958.31005859375
2018-11-02,1952.0699462890625
2019-07-16,1939.010009765625
2018-08-30,1987.1500244140625
2018-10-01,1990.0
2019-06-14,1989.8699951171875
2019-05-13,1970.18994140625
2019-04-11,1908.030029296875
2019-02-06,1941.050048828125
2019-09-18,1926.4200439453125
2020-02-03,1944.300048828125
2020-04-22,1915.010009765625
2019-11-19,1934.3599853515625
2020-02-06,1974.550048828125
2019-11-22,1974.8499755859375
2019-03-25,2012.97998046875
2019-02-21,2003.0
2018-12-19,2004.3599853515625
2018-07-12,1971.31005859375
2018-09-14,1952.760009765625
2018-08-13,1909.4200439453125
2018-10-16,1889.6500244140625
2019-07-31,1864.4200439453125
2019-05-28,1870.3199462890625
2019-04-26,1755.25
2020-04-28,1719.3599853515625
2019-11-25,1788.6099853515625
2020-02-12,1760.949951171875
2020-05-01,1819.9599609375
2020-05-04,1831.72998046875
2019-06-12,1770.719970703125
2019-04-09,1764.030029296875
2019-03-08,1789.300048828125
2019-02-04,1768.699951171875
2018-07-27,1664.199951171875
2018-08-28,1782.1700439453125
2019-01-03,1642.81005859375
2019-08-15,1538.8800048828125
2018-10-31,1530.4200439453125
2019-09-16,1598.010009765625
2020-02-18,1665.530029296875
2020-05-07,1665.530029296875
2018-08-17,1627.800048828125
2019-12-04,1642.81005859375
2020-02-21,1755.489990234375
2018-12-17,1754.9100341796875
2019-08-30,1712.4300537109375
2018-11-15,1636.8499755859375
2019-07-29,1631.1700439453125
2019-06-27,1599.010009765625
2019-04-24,1619.43994140625
2018-07-10,1593.4100341796875
2018-09-12,1512.2900390625
2019-02-19,1495.4599609375
2019-01-18,1516.72998046875
2020-02-24,1502.06005859375
2020-05-13,1581.3299560546875
2019-12-10,1581.4200439453125
2020-02-27,1677.75
2019-12-13,1673.5699462890625
2020-05-19,1690.1700439453125
2019-03-06,1772.3599853515625
2018-11-30,1668.4000244140625
2019-08-13,1699.18994140625
2019-07-12,1629.1300048828125
2019-06-10,1641.030029296875
2019-05-09,1643.239990234375
2018-07-25,1663.5400390625
2018-09-27,1658.3800048828125
2018-10-29,1591.9100341796875
2019-10-16,1520.9100341796875
2019-12-16,1551.47998046875
2020-03-04,1495.0799560546875
2020-05-22,1460.8299560546875
2019-10-01,1377.449951171875
2019-12-19,1343.9599609375
2018-09-10,1470.9000244140625
2019-05-24,1461.6400146484375
2018-08-09,1478.02001953125
2019-04-22,1501.969970703125
2019-03-21,1539.1300048828125
2019-01-16,1500.280029296875
