Dates,ZION
2018-06-20,56.16999816894531
2018-06-21,56.5099983215332
2018-06-25,55.5099983215332
2018-06-22,54.630001068115234
2018-06-26,54.029998779296875
2018-06-27,53.04999923706055
2018-06-28,53.16999816894531
2018-06-29,52.689998626708984
2018-07-02,52.959999084472656
2018-07-03,52.33000183105469
2018-07-05,52.380001068115234
2018-07-16,52.58000183105469
2018-09-18,53.93000030517578
2019-01-24,53.41999816894531
2019-09-05,53.130001068115234
2018-11-21,52.54999923706055
2020-01-13,51.7599983215332
2020-04-01,52.38999938964844
2020-06-19,53.060001373291016
2019-10-29,54.13999938964844
2020-01-16,53.20000076293945
2020-06-22,53.0099983215332
2018-10-03,53.79999923706055
2018-07-31,52.25
2019-03-12,51.52000045776367
2019-02-08,51.689998626708984
2019-01-07,51.68000030517578
2018-12-06,52.380001068115234
2019-08-19,51.70000076293945
2019-07-18,52.810001373291016
2019-05-15,53.529998779296875
2019-09-20,53.34000015258789
2019-11-01,53.22999954223633
2020-04-07,53.380001068115234
2020-06-25,53.68000030517578
2020-06-16,53.150001525878906
2019-11-04,53.060001373291016
2020-01-22,52.56999969482422
2019-11-07,53.56999969482422
2020-04-13,52.720001220703125
2019-07-01,53.7400016784668
2019-05-30,53.72999954223633
2018-08-15,53.97999954223633
2018-10-18,54.220001220703125
2019-03-27,54.06999969482422
2019-01-22,53.58000183105469
2018-12-21,53.41999816894531
2019-09-03,53.66999816894531
2018-11-19,53.52000045776367
2019-08-02,53.68000030517578
2020-01-28,53.16999816894531
2020-04-16,53.290000915527344
2019-11-13,53.91999816894531
2020-01-31,53.83000183105469
2018-12-04,53.31999969482422
2018-11-02,52.7599983215332
2019-07-16,52.93000030517578
2018-08-30,53.16999816894531
2018-10-01,52.25
2019-06-14,51.61000061035156
2019-05-13,52.209999084472656
2019-04-11,51.709999084472656
2019-02-06,51.5099983215332
2019-09-18,52.08000183105469
2020-02-03,52.5
2020-04-22,52.56999969482422
2019-11-19,51.900001525878906
2020-02-06,51.810001373291016
2019-11-22,50.959999084472656
2019-03-25,50.29999923706055
2019-02-21,50.150001525878906
2018-12-19,49.56999969482422
2018-07-12,49.43000030517578
2018-09-14,50.779998779296875
2018-08-13,51.529998779296875
2018-10-16,51.16999816894531
2019-07-31,52.09000015258789
2019-05-28,51.66999816894531
2019-04-26,50.81999969482422
2020-04-28,49.18000030517578
2019-11-25,48.220001220703125
2020-02-12,48.0
2020-05-01,48.16999816894531
2020-05-04,48.439998626708984
2019-06-12,47.349998474121094
2019-04-09,46.970001220703125
2019-03-08,45.349998474121094
2019-02-04,47.18000030517578
2018-07-27,45.619998931884766
2018-08-28,47.150001525878906
2019-01-03,46.560001373291016
2019-08-15,47.040000915527344
2018-10-31,46.900001525878906
2019-09-16,47.04999923706055
2020-02-18,47.58000183105469
2020-05-07,48.16999816894531
2018-08-17,48.65999984741211
2019-12-04,49.189998626708984
2020-02-21,49.709999084472656
2018-12-17,50.41999816894531
2019-08-30,50.15999984741211
2018-11-15,49.439998626708984
2019-07-29,48.939998626708984
2019-06-27,47.849998474121094
2019-04-24,48.349998474121094
2018-07-10,48.43000030517578
2018-09-12,48.5
2019-02-19,47.380001068115234
2019-01-18,47.11000061035156
2020-02-24,47.02000045776367
