Dates,ZION
2018-06-20,56.29999923706055
2018-06-21,56.0099983215332
2018-06-25,57.029998779296875
2018-06-22,55.459999084472656
2018-06-26,54.65999984741211
2018-06-27,54.06999969482422
2018-06-28,53.20000076293945
2018-06-29,53.5
2018-07-02,52.43000030517578
2018-07-03,52.970001220703125
2018-07-05,52.779998779296875
2018-07-16,52.25
2018-09-18,52.93000030517578
2019-01-24,54.349998474121094
2019-09-05,53.2400016784668
2018-11-21,54.9900016784668
2020-01-13,52.400001525878906
2020-04-01,51.810001373291016
2020-06-19,52.36000061035156
2019-10-29,53.040000915527344
2020-01-16,54.400001525878906
2020-06-22,53.16999816894531
2018-10-03,53.150001525878906
2018-07-31,51.900001525878906
2019-03-12,52.0099983215332
2019-02-08,51.58000183105469
2019-01-07,51.869998931884766
2018-12-06,51.81999969482422
2019-08-19,52.439998626708984
2019-07-18,51.93000030517578
2019-05-15,52.619998931884766
2019-09-20,53.52000045776367
2019-11-01,53.25
2020-04-07,53.33000183105469
2020-06-25,53.36000061035156
2020-06-16,53.540000915527344
2019-11-04,52.58000183105469
2020-01-22,53.060001373291016
2019-11-07,52.79999923706055
2020-04-13,52.869998931884766
2019-07-01,52.790000915527344
2019-05-30,53.54999923706055
2018-08-15,53.7400016784668
2018-10-18,54.189998626708984
2019-03-27,53.95000076293945
2019-01-22,53.959999084472656
2018-12-21,53.810001373291016
2019-09-03,53.72999954223633
2018-11-19,53.939998626708984
2019-08-02,53.5099983215332
2020-01-28,53.47999954223633
2020-04-16,53.029998779296875
2019-11-13,53.349998474121094
2020-01-31,53.88999938964844
2018-12-04,53.810001373291016
2018-11-02,53.15999984741211
2019-07-16,52.900001525878906
2018-08-30,52.9900016784668
2018-10-01,53.099998474121094
2019-06-14,52.40999984741211
2019-05-13,51.72999954223633
2019-04-11,52.25
2019-02-06,51.7599983215332
2019-09-18,51.4900016784668
2020-02-03,52.279998779296875
2020-04-22,52.40999984741211
2019-11-19,52.439998626708984
2020-02-06,52.0
2019-11-22,52.0
2019-03-25,50.9900016784668
2019-02-21,49.959999084472656
2018-12-19,50.38999938964844
2018-07-12,49.83000183105469
2018-09-14,49.86000061035156
2018-08-13,50.95000076293945
2018-10-16,51.5
2019-07-31,51.130001068115234
2019-05-28,51.90999984741211
2019-04-26,51.849998474121094
2020-04-28,50.5099983215332
2019-11-25,49.7400016784668
2020-02-12,48.119998931884766
2020-05-01,48.27000045776367
2020-05-04,47.93000030517578
2019-06-12,48.27000045776367
2019-04-09,47.22999954223633
2019-03-08,47.15999984741211
2019-02-04,47.529998779296875
2018-07-27,47.189998626708984
2018-08-28,45.88999938964844
2019-01-03,46.650001525878906
2019-08-15,47.54999923706055
2018-10-31,47.2599983215332
2019-09-16,47.41999816894531
