Dates,ZION
2018-06-20,53.00285720825195
2018-06-21,53.32368087768555
2018-06-25,52.38006591796875
2018-06-22,51.54969024658203
2018-06-26,50.983516693115234
2018-06-27,50.05877685546875
2018-06-28,50.17201232910156
2018-06-29,49.71907424926758
2018-07-02,49.97385025024414
2018-07-03,49.379371643066406
2018-07-05,49.42655944824219
2018-07-16,49.61528015136719
2018-09-18,50.88916015625
2019-01-24,50.40791320800781
2019-09-05,50.13426971435547
2018-11-21,49.58696365356445
2020-01-13,48.84150314331055
2020-04-01,49.43599319458008
2020-06-19,50.068214416503906
2019-10-29,51.087310791015625
2020-01-16,50.2003173828125
2020-06-22,50.02103042602539
2018-10-03,50.766483306884766
2018-07-31,49.30388259887695
2019-03-12,48.61504364013672
2019-02-08,48.77546310424805
2019-01-07,48.76602554321289
2018-12-06,49.42655944824219
2019-08-19,48.78489685058594
2019-07-18,49.83231735229492
2019-05-15,50.511714935302734
2019-09-20,50.332427978515625
2019-11-01,50.22863006591797
2020-04-07,50.37017059326172
2020-06-25,50.65325164794922
2020-06-16,50.153141021728516
2019-11-04,50.068214416503906
2020-01-22,49.60584259033203
2019-11-07,50.549461364746094
2020-04-13,50.02754592895508
2019-07-01,50.99544906616211
2019-05-30,50.9859619140625
2018-08-15,51.22319412231445
2018-10-18,51.4509391784668
2019-03-27,51.30860137939453
2019-01-22,50.843624114990234
2018-12-21,50.691795349121094
2019-09-03,50.92903137207031
2018-11-19,50.78668975830078
2019-08-02,50.93851852416992
2020-01-28,50.454559326171875
2020-04-16,50.56843566894531
2019-11-13,51.166259765625
2020-01-31,51.08085632324219
2018-12-04,50.596900939941406
2018-11-02,50.06549835205078
2019-07-16,50.22682189941406
2018-08-30,50.454559326171875
2018-10-01,49.58155059814453
2019-06-14,48.97423553466797
2019-05-13,49.54359436035156
2019-04-11,49.069129943847656
2019-02-06,48.87934112548828
2019-09-18,49.420230865478516
2020-02-03,49.81877899169922
2020-04-22,49.88520431518555
2019-11-19,49.24942398071289
2020-02-06,49.16401672363281
2019-11-22,48.3574333190918
2019-03-25,47.731136322021484
2019-02-21,47.588802337646484
2018-12-19,47.038421630859375
2018-07-12,46.90557098388672
2018-09-14,48.186622619628906
2018-08-13,48.898319244384766
2018-10-16,48.55670928955078
2019-07-31,49.42972183227539
2019-05-28,49.03116226196289
2019-04-26,48.224578857421875
2020-04-28,46.66834259033203
2019-11-25,45.75736618041992
2020-02-12,45.54859924316406
