Dates,XYL
2020-04-15,83.06999969482422
2018-12-26,83.06999969482422
2019-08-07,82.18000030517578
2019-06-04,83.11000061035156
2018-09-21,83.81999969482422
2018-07-19,83.4000015258789
2018-08-20,83.29000091552734
2018-10-23,79.54000091552734
2019-05-03,82.29000091552734
2019-04-01,80.08000183105469
2019-02-28,79.16999816894531
2019-11-12,79.12999725341797
2020-01-30,79.08000183105469
2019-11-15,78.18000030517578
2020-04-21,76.80000305175781
2019-04-16,75.51000213623047
2019-03-15,76.44999694824219
2019-02-11,76.26000213623047
2019-01-10,75.22000122070312
2019-08-22,74.5
2018-11-07,75.7699966430664
2018-08-03,75.43000030517578
2018-09-04,74.06999969482422
2019-06-19,73.93000030517578
2019-09-23,74.23999786376953
2019-11-18,73.97000122070312
2020-02-05,74.12999725341797
2020-04-24,74.22000122070312
2019-03-29,75.72000122070312
2019-11-21,77.4000015258789
2020-04-27,78.87999725341797
2020-02-11,79.1500015258789
2020-04-30,79.55999755859375
2019-05-01,80.37999725341797
2019-02-26,80.0
2019-01-25,80.20999908447266
2018-12-24,81.08999633789062
2019-09-06,81.08000183105469
2018-07-17,80.54000091552734
2018-09-19,81.19000244140625
2019-08-05,81.52999877929688
2019-10-08,83.30000305175781
2019-12-11,81.76000213623047
2019-11-27,82.0999984741211
2020-02-14,81.55999755859375
2020-05-06,81.31999969482422
2019-01-08,81.86000061035156
2018-12-07,83.63999938964844
2019-08-20,84.41000366210938
2018-11-05,83.16999816894531
2019-07-19,83.33000183105469
2018-10-04,82.83999633789062
2019-06-17,81.69999694824219
2019-05-16,80.9800033569336
2018-08-01,80.38999938964844
2019-03-13,81.1500015258789
2019-12-03,82.5
2020-02-20,81.91000366210938
2019-12-06,82.62000274658203
2020-05-12,81.30000305175781
2019-12-09,80.45999908447266
2020-02-26,80.87000274658203
2020-05-15,80.33000183105469
2019-03-28,81.77999877929688
2018-09-17,82.33999633789062
2018-08-16,81.66999816894531
2018-10-19,81.4800033569336
2019-04-29,80.88999938964844
2019-01-23,81.12000274658203
2019-09-04,80.29000091552734
2018-11-20,78.80999755859375
2019-07-02,77.52999877929688
2019-05-31,74.5999984741211
2019-12-12,75.81999969482422
2020-05-18,76.0199966430664
2019-09-27,77.20999908447266
2020-03-03,76.81999969482422
2020-05-21,75.76000213623047
2019-05-14,77.04000091552734
2018-08-31,74.87999725341797
2018-07-30,75.1500015258789
2018-10-02,76.56999969482422
2019-04-12,76.9000015258789
2019-03-11,76.04000091552734
2019-02-07,75.97000122070312
2019-07-17,75.56999969482422
2019-09-19,73.73999786376953
2019-10-21,74.05999755859375
2019-12-18,74.27999877929688
2020-03-06,74.98999786376953
2019-10-03,76.38999938964844
2020-03-09,76.61000061035156
2020-05-27,74.63999938964844
2019-12-24,75.30999755859375
2020-03-12,77.75
2018-12-20,78.38999938964844
2019-08-01,77.5
2018-08-14,78.3499984741211
2018-07-13,79.29000091552734
2018-10-17,78.06999969482422
2019-05-29,78.66999816894531
2019-03-26,78.05999755859375
2019-02-22,78.33000183105469
2019-10-04,78.38999938964844
2019-11-05,77.94999694824219
2019-12-27,77.4800033569336
2020-06-02,77.54000091552734
2019-12-30,76.86000061035156
2020-03-18,78.55999755859375
2020-06-05,79.33000183105469
2019-07-15,80.12999725341797
2018-12-03,79.62000274658203
2019-06-13,76.83000183105469
2019-01-04,74.61000061035156
2018-08-29,75.12000274658203
2019-02-05,75.97000122070312
2018-11-01,75.56999969482422
2019-08-16,73.43000030517578
2019-04-10,74.56999969482422
2019-09-17,75.43000030517578
2019-10-15,77.62999725341797
2020-01-02,77.01000213623047
2020-06-08,78.0199966430664
2019-10-18,78.18000030517578
2020-03-24,78.80999755859375
2020-06-11,79.77999877929688
2020-01-08,81.01000213623047
2019-04-25,81.2699966430664
2019-07-30,81.5999984741211
2019-02-20,81.9800033569336
2018-07-11,83.30000305175781
2018-09-13,84.02999877929688
2018-10-15,84.7699966430664
2019-06-28,84.05999755859375
2018-12-18,76.69000244140625
2018-11-16,79.12000274658203
2019-10-02,78.6500015258789
2020-03-27,79.66999816894531
2020-01-10,78.19999694824219
2019-10-24,77.31999969482422
2020-03-30,77.33000183105469
2020-06-17,75.80999755859375
2020-01-14,76.63999938964844
2020-04-02,75.7699966430664
2019-01-02,76.51000213623047
2019-08-14,77.55000305175781
2018-10-30,77.30999755859375
2019-06-11,78.0
2019-05-10,77.47000122070312
2019-04-08,77.43000030517578
2018-08-27,76.88999938964844
2018-07-26,76.58999633789062
2018-09-28,77.1500015258789
2019-03-07,77.61000061035156
2019-10-30,77.51000213623047
2020-01-17,76.55000305175781
2020-06-23,75.54000091552734
2020-04-08,75.37999725341797
2020-06-26,74.91000366210938
2019-03-22,75.31999969482422
2019-01-17,75.4000015258789
2019-08-29,75.80999755859375
2018-11-14,76.83000183105469
2019-06-26,77.66000366210938
2018-09-11,77.72000122070312
2018-07-09,77.27999877929688
2018-08-10,77.9800033569336
2019-04-23,77.91000366210938
2019-09-30,77.58999633789062
2020-01-23,78.61000061035156
2019-11-08,78.94999694824219
2020-04-14,78.63999938964844
2019-11-11,78.5999984741211
2020-01-29,78.83999633789062
2020-04-17,78.73999786376953
2018-07-24,78.79000091552734
2018-09-26,79.8499984741211
2019-05-08,80.31999969482422
2019-03-05,79.80000305175781
2019-02-01,79.5
2018-12-31,79.7699966430664
2018-11-29,80.12999725341797
2019-08-12,79.94000244140625
2019-07-11,81.27999877929688
2019-09-13,81.37000274658203
2019-11-14,82.44999694824219
2020-04-20,83.16000366210938
2020-02-04,83.45999908447266
2020-04-23,82.4000015258789
2018-12-14,82.20999908447266
2019-08-27,82.36000061035156
2018-08-08,81.4800033569336
2018-10-11,80.22000122070312
2018-11-12,81.2699966430664
2019-07-26,83.16999816894531
2019-06-24,83.66000366210938
2019-05-23,81.66000366210938
2019-03-20,83.33999633789062
2019-01-15,86.51000213623047
2019-11-20,87.61000061035156
2020-02-07,83.12000274658203
2020-02-10,84.19999694824219
2020-04-29,85.72000122070312
2019-11-26,87.23999786376953
2020-02-13,89.12999725341797
2019-01-30,87.05000305175781
2018-08-23,88.13999938964844
2018-09-24,88.05000305175781
2018-11-27,87.95999908447266
2018-10-26,88.66000366210938
2019-07-09,88.5199966430664
2019-06-07,86.43000030517578
2019-05-06,84.33000183105469
2019-04-04,83.93000030517578
2019-09-11,80.66000366210938
2019-11-29,77.33999633789062
2020-05-05,82.29000091552734
2019-12-02,79.87999725341797
2020-02-19,85.31999969482422
2020-05-08,82.45999908447266
2019-05-21,81.22000122070312
2019-03-18,75.94000244140625
2018-09-07,76.79000091552734
2018-08-06,73.23999786376953
2018-10-09,64.81999969482422
2019-02-14,72.12000274658203
2018-12-12,65.05000305175781
2019-07-24,71.81999969482422
2019-09-26,65.48999786376953
2019-10-28,64.45999908447266
2019-12-05,59.88999938964844
2020-05-11,56.63999938964844
2019-07-03,62.0
2020-02-25,63.86000061035156
2020-05-14,68.01000213623047
2020-02-28,65.5
2019-08-08,66.23999786376953
2019-06-05,65.12999725341797
2018-07-20,59.77000045776367
2018-08-21,63.400001525878906
2018-10-24,60.5
2019-04-02,65.19000244140625
2019-03-01,66.19000244140625
2019-01-28,69.08999633789062
2018-12-27,69.33999633789062
2019-09-09,68.19000244140625
2020-03-02,70.4000015258789
2020-05-20,67.12000274658203
2019-12-17,66.58000183105469
2020-03-05,69.58999633789062
2019-02-12,69.26000213623047
2019-01-11,68.08000183105469
2018-12-10,69.18000030517578
2019-08-23,68.0
2018-11-08,68.5199966430664
2019-07-22,70.7699966430664
2019-06-20,73.45999908447266
2018-09-05,73.79000091552734
2019-04-17,71.9000015258789
2019-09-24,69.29000091552734
2019-12-20,68.55000305175781
2020-05-26,65.05000305175781
2019-04-30,63.060001373291016
2019-12-23,63.54999923706055
2020-03-11,63.0
2020-05-29,62.529998779296875
2019-12-26,59.06999969482422
2020-06-01,58.209999084472656
2019-05-02,58.95000076293945
2019-02-27,58.189998626708984
2018-11-23,62.02000045776367
2019-08-06,60.56999969482422
2018-07-18,62.08000183105469
2018-09-20,61.970001220703125
2018-10-22,62.220001220703125
2019-07-05,65.25
2019-06-03,68.86000061035156
2019-10-09,68.16000366210938
2019-10-11,66.33999633789062
2020-03-17,66.0
2020-06-04,67.9000015258789
2019-10-14,70.08000183105469
2020-03-20,70.37999725341797
2018-11-06,72.75
2019-06-18,72.30000305175781
2019-05-17,70.2699966430664
2019-04-15,68.51000213623047
2019-03-14,63.79999923706055
2019-01-09,64.16000366210938
2018-08-02,64.5199966430664
2018-10-05,66.9000015258789
2019-08-21,67.06999969482422
2019-10-17,66.41000366210938
2020-03-23,65.29000091552734
2020-06-10,65.33000183105469
2019-02-25,64.25
2020-01-07,62.45000076293945
2020-03-26,62.15999984741211
2019-10-23,63.15999984741211
