Dates,XYL
2018-06-20,69.30999755859375
2018-06-21,69.06999969482422
2018-06-25,66.8499984741211
2018-06-22,66.0
2018-06-26,66.5999984741211
2018-06-27,66.98999786376953
2018-06-28,66.41999816894531
2018-06-29,66.73999786376953
2018-07-02,66.75
2018-07-03,67.88999938964844
2018-07-05,67.41999816894531
2018-07-16,66.95999908447266
2018-09-18,67.18000030517578
2019-01-24,68.12000274658203
2019-09-05,66.55999755859375
2018-11-21,67.12000274658203
2020-01-13,68.04000091552734
2020-04-01,68.3499984741211
2020-06-19,67.36000061035156
2019-10-29,68.0999984741211
2020-01-16,68.05999755859375
2020-06-22,68.55000305175781
2018-10-03,69.19999694824219
2018-07-31,68.2699966430664
2019-03-12,68.06999969482422
2019-02-08,69.18000030517578
2019-01-07,70.44000244140625
2018-12-06,70.4000015258789
2019-08-19,71.80999755859375
2019-07-18,76.48999786376953
2019-05-15,74.16999816894531
2019-09-20,74.16999816894531
2019-11-01,76.12999725341797
2020-04-07,76.4800033569336
2020-06-25,76.5999984741211
2020-06-16,76.81999969482422
2019-11-04,76.47000122070312
2020-01-22,75.80000305175781
2019-11-07,75.08999633789062
2020-04-13,74.16999816894531
2019-07-01,74.61000061035156
2019-05-30,74.86000061035156
2018-08-15,76.0
2018-10-18,75.6500015258789
2019-03-27,76.04000091552734
2019-01-22,75.27999877929688
2018-12-21,75.33999633789062
2019-09-03,76.0
2018-11-19,76.77999877929688
2019-08-02,76.30000305175781
2020-01-28,76.66999816894531
2020-04-16,75.69000244140625
2019-11-13,75.66000366210938
2020-01-31,76.06999969482422
2018-12-04,77.66999816894531
2018-11-02,77.88999938964844
2019-07-16,79.0
2018-08-30,79.62000274658203
2018-10-01,79.80000305175781
2019-06-14,80.81999969482422
2019-05-13,80.7300033569336
2019-04-11,81.02999877929688
2019-02-06,81.4800033569336
2019-09-18,81.98999786376953
2020-02-03,81.68000030517578
2020-04-22,81.56999969482422
2019-11-19,81.08999633789062
2020-02-06,80.26000213623047
2019-11-22,80.22000122070312
2019-03-25,80.38999938964844
2019-02-21,80.27999877929688
2018-12-19,80.66000366210938
2018-07-12,80.54000091552734
2018-09-14,79.9800033569336
2018-08-13,80.33000183105469
2018-10-16,80.30999755859375
2019-07-31,77.80000305175781
2019-05-28,77.54000091552734
2019-04-26,74.0999984741211
2020-04-28,71.73999786376953
2019-11-25,70.0999984741211
2020-02-12,69.55000305175781
2020-05-01,70.58000183105469
2020-05-04,71.58000183105469
2019-06-12,70.86000061035156
2019-04-09,70.31999969482422
2019-03-08,69.41000366210938
2019-02-04,67.88999938964844
2018-07-27,68.5199966430664
2018-08-28,66.41999816894531
2019-01-03,65.95999908447266
2019-08-15,67.66000366210938
2018-10-31,67.0199966430664
2019-09-16,65.44999694824219
2020-02-18,65.97000122070312
2020-05-07,69.38999938964844
2018-08-17,68.3499984741211
2019-12-04,68.45999908447266
2020-02-21,70.62999725341797
2018-12-17,71.25
2019-08-30,71.26000213623047
2018-11-15,71.0199966430664
2019-07-29,69.16999816894531
2019-06-27,69.3499984741211
2019-04-24,67.5999984741211
2018-07-10,70.2300033569336
2018-09-12,70.58999633789062
2019-02-19,68.61000061035156
2019-01-18,67.5999984741211
2020-02-24,67.73999786376953
2020-05-13,68.80999755859375
2019-12-10,69.16999816894531
2020-02-27,69.83999633789062
2019-12-13,70.95999908447266
2020-05-19,71.36000061035156
2019-03-06,74.80999755859375
2018-11-30,72.08000183105469
2019-08-13,66.80999755859375
2019-07-12,67.0
2019-06-10,65.69000244140625
2019-05-09,67.16000366210938
2018-07-25,66.66999816894531
2018-09-27,65.91999816894531
2018-10-29,64.80000305175781
2019-10-16,65.22000122070312
2019-12-16,64.75
2020-03-04,65.68000030517578
2020-05-22,64.66999816894531
2019-10-01,63.939998626708984
2019-12-19,62.97999954223633
2018-09-10,61.689998626708984
2019-05-24,62.880001068115234
2018-08-09,65.5999984741211
2019-04-22,65.5199966430664
2019-03-21,65.70999908447266
2019-01-16,66.19000244140625
2019-08-28,65.47000122070312
2018-11-13,66.83999633789062
2018-10-12,66.86000061035156
2019-06-25,66.98999786376953
2020-03-10,67.33999633789062
2020-05-28,68.30000305175781
2019-10-07,68.86000061035156
2020-03-13,69.37000274658203
2019-10-10,68.86000061035156
2020-03-16,68.51000213623047
2020-06-03,70.7300033569336
2018-11-28,70.18000030517578
2018-09-25,69.51000213623047
2018-07-23,68.56999969482422
2018-08-24,69.5999984741211
2019-07-10,69.16999816894531
2019-05-07,69.61000061035156
2019-04-05,71.0
2019-03-04,73.01000213623047
2019-01-31,71.62000274658203
2019-09-12,69.80000305175781
2019-12-31,70.31999969482422
2020-03-19,70.66000366210938
2020-01-03,70.81999969482422
2020-06-09,69.94000244140625
2019-02-15,70.83999633789062
2019-01-14,72.0
2018-07-06,72.98999786376953
2018-08-07,72.30999755859375
2018-10-10,73.13999938964844
2018-12-13,73.55999755859375
2019-08-26,73.33000183105469
2019-07-25,73.72000122070312
2019-05-22,74.62999725341797
2019-03-19,75.19999694824219
2020-01-06,75.0999984741211
2020-03-25,75.19999694824219
2020-06-12,76.20999908447266
2019-10-22,75.9000015258789
2020-01-09,76.76000213623047
2020-06-15,76.37999725341797
2019-10-25,76.2300033569336
2020-03-31,75.69999694824219
2020-06-18,74.6500015258789
2019-04-03,75.08999633789062
2018-08-22,77.08999633789062
2018-10-25,77.0
2019-01-29,77.04000091552734
2018-12-28,76.55000305175781
2018-11-26,76.75
2019-08-09,78.9000015258789
2019-07-08,78.37999725341797
2019-06-06,77.93000030517578
2019-09-10,78.94999694824219
2020-01-15,77.04000091552734
2020-04-03,77.66999816894531
2019-10-31,78.18000030517578
2020-04-06,78.20999908447266
2020-06-24,79.18000030517578
2018-11-09,79.79000091552734
2019-07-23,80.55999755859375
2019-06-21,80.31999969482422
2019-05-20,79.66000366210938
2019-04-18,80.51000213623047
2018-09-06,80.12999725341797
2018-10-08,80.58000183105469
