Dates,XYL
2018-06-20,69.75
2018-06-21,69.33999633789062
2018-06-25,68.08999633789062
2018-06-22,66.4800033569336
2018-06-26,67.06999969482422
2018-06-27,67.9000015258789
2018-06-28,66.72000122070312
2018-06-29,67.69000244140625
2018-07-02,67.63999938964844
2018-07-03,68.04000091552734
2018-07-05,67.70999908447266
2018-07-16,67.06999969482422
2018-09-18,68.23999786376953
2019-01-24,68.5999984741211
2019-09-05,67.61000061035156
2018-11-21,68.30999755859375
2020-01-13,68.61000061035156
2020-04-01,68.61000061035156
2020-06-19,67.88999938964844
2019-10-29,68.31999969482422
2020-01-16,68.7300033569336
2020-06-22,70.54000091552734
2018-10-03,69.19999694824219
2018-07-31,68.6500015258789
2019-03-12,69.13999938964844
2019-02-08,70.41999816894531
2019-01-07,70.72000122070312
2018-12-06,71.11000061035156
2019-08-19,77.13999938964844
2019-07-18,76.5
2019-05-15,75.19999694824219
2019-09-20,76.01000213623047
2019-11-01,76.33000183105469
2020-04-07,77.12000274658203
2020-06-25,77.19000244140625
2020-06-16,77.58000183105469
2019-11-04,76.70999908447266
2020-01-22,76.12000274658203
2019-11-07,75.54000091552734
2020-04-13,74.3499984741211
2019-07-01,75.16999816894531
2019-05-30,75.8499984741211
2018-08-15,76.43000030517578
2018-10-18,76.36000061035156
2019-03-27,76.04000091552734
2019-01-22,75.41000366210938
2018-12-21,75.58000183105469
2019-09-03,76.7699966430664
2018-11-19,77.36000061035156
2019-08-02,77.01000213623047
2020-01-28,76.91000366210938
2020-04-16,76.2699966430664
2019-11-13,75.76000213623047
2020-01-31,78.20999908447266
2018-12-04,78.87000274658203
2018-11-02,78.7699966430664
2019-07-16,80.48999786376953
2018-08-30,79.97000122070312
2018-10-01,80.44999694824219
2019-06-14,81.31999969482422
2019-05-13,81.18000030517578
2019-04-11,81.66999816894531
2019-02-06,81.91999816894531
2019-09-18,82.44000244140625
2020-02-03,82.27999877929688
2020-04-22,82.16999816894531
2019-11-19,81.08999633789062
2020-02-06,80.48999786376953
2019-11-22,80.80999755859375
2019-03-25,81.18000030517578
2019-02-21,80.94000244140625
2018-12-19,80.95999908447266
2018-07-12,81.08000183105469
2018-09-14,80.83000183105469
2018-08-13,80.8499984741211
2018-10-16,80.56999969482422
2019-07-31,78.4000015258789
2019-05-28,77.81999969482422
2019-04-26,74.19999694824219
2020-04-28,72.08999633789062
2019-11-25,70.94000244140625
2020-02-12,70.18000030517578
2020-05-01,71.80000305175781
2020-05-04,72.0999984741211
2019-06-12,71.33999633789062
2019-04-09,70.31999969482422
2019-03-08,69.7300033569336
2019-02-04,68.93000030517578
2018-07-27,68.94999694824219
2018-08-28,67.2699966430664
2019-01-03,67.37999725341797
2019-08-15,68.25
2018-10-31,68.08000183105469
2019-09-16,66.54000091552734
2020-02-18,69.01000213623047
2020-05-07,69.6500015258789
2018-08-17,68.83000183105469
2019-12-04,70.06999969482422
2020-02-21,71.55999755859375
2018-12-17,72.18000030517578
2019-08-30,71.30999755859375
2018-11-15,71.41999816894531
2019-07-29,70.12999725341797
2019-06-27,70.01000213623047
2019-04-24,70.69999694824219
2018-07-10,71.51000213623047
2018-09-12,70.91999816894531
2019-02-19,69.05000305175781
2019-01-18,69.0999984741211
2020-02-24,68.54000091552734
2020-05-13,69.58000183105469
2019-12-10,69.83000183105469
2020-02-27,71.12999725341797
2019-12-13,71.61000061035156
2020-05-19,73.08999633789062
2019-03-06,75.08999633789062
2018-11-30,72.41999816894531
2019-08-13,66.91000366210938
2019-07-12,68.2300033569336
2019-06-10,66.16999816894531
2019-05-09,67.56999969482422
2018-07-25,67.30000305175781
2018-09-27,66.20999908447266
2018-10-29,66.12999725341797
2019-10-16,66.23999786376953
2019-12-16,65.6500015258789
2020-03-04,66.97000122070312
2020-05-22,65.13999938964844
2019-10-01,65.0999984741211
2019-12-19,63.15999984741211
2018-09-10,64.30000305175781
2019-05-24,65.3499984741211
2018-08-09,66.31999969482422
2019-04-22,66.7300033569336
2019-03-21,66.68000030517578
2019-01-16,66.3499984741211
2019-08-28,67.02999877929688
2018-11-13,67.26000213623047
2018-10-12,66.86000061035156
2019-06-25,68.2699966430664
2020-03-10,69.0199966430664
2020-05-28,69.52999877929688
2019-10-07,69.41999816894531
2020-03-13,69.55000305175781
2019-10-10,69.54000091552734
2020-03-16,70.55999755859375
2020-06-03,72.13999938964844
2018-11-28,70.51000213623047
2018-09-25,69.58000183105469
2018-07-23,69.19999694824219
2018-08-24,70.43000030517578
2019-07-10,69.48999786376953
2019-05-07,70.70999908447266
2019-04-05,72.12999725341797
2019-03-04,73.12999725341797
2019-01-31,71.94999694824219
2019-09-12,70.43000030517578
2019-12-31,70.76000213623047
2020-03-19,71.77999877929688
2020-01-03,71.19999694824219
2020-06-09,70.5999984741211
2019-02-15,71.7300033569336
2019-01-14,73.52999877929688
2018-07-06,73.62000274658203
2018-08-07,72.87999725341797
2018-10-10,73.98999786376953
2018-12-13,73.88999938964844
2019-08-26,74.08000183105469
2019-07-25,74.47000122070312
2019-05-22,74.88999938964844
2019-03-19,75.87999725341797
2020-01-06,75.62000274658203
2020-03-25,76.4800033569336
2020-06-12,76.20999908447266
2019-10-22,76.69000244140625
2020-01-09,77.5
2020-06-15,77.22000122070312
2019-10-25,76.87000274658203
2020-03-31,75.88999938964844
2020-06-18,75.23999786376953
2019-04-03,76.9000015258789
2018-08-22,77.22000122070312
2018-10-25,77.63999938964844
2019-01-29,77.26000213623047
2018-12-28,77.27999877929688
2018-11-26,78.51000213623047
2019-08-09,79.3499984741211
2019-07-08,78.70999908447266
2019-06-06,79.41999816894531
2019-09-10,78.98999786376953
2020-01-15,77.66999816894531
2020-04-03,78.44999694824219
2019-10-31,78.55000305175781
2020-04-06,79.16999816894531
2020-06-24,79.61000061035156
2018-11-09,81.0199966430664
2019-07-23,80.9000015258789
2019-06-21,80.66999816894531
2019-05-20,80.18000030517578
2019-04-18,80.7699966430664
2018-09-06,81.33000183105469
2018-10-08,80.63999938964844
2019-02-13,79.91000366210938
2018-12-11,80.94999694824219
2019-09-25,82.63999938964844
2020-01-21,82.33999633789062
2020-04-09,82.69999694824219
2019-11-06,83.2699966430664
2020-01-24,83.48999786376953
2020-01-27,83.55000305175781
2020-04-15,83.76000213623047
2018-12-26,83.43000030517578
2019-08-07,82.5999984741211
2019-06-04,83.12999725341797
2018-09-21,84.1500015258789
2018-07-19,84.22000122070312
2018-08-20,84.41000366210938
2018-10-23,79.69999694824219
2019-05-03,82.36000061035156
2019-04-01,81.08000183105469
2019-02-28,80.05999755859375
2019-11-12,80.0
2020-01-30,79.20999908447266
2019-11-15,79.05000305175781
2020-04-21,76.91000366210938
2019-04-16,77.44999694824219
2019-03-15,76.8499984741211
2019-02-11,77.16999816894531
2019-01-10,76.2300033569336
2019-08-22,75.18000030517578
2018-11-07,76.0
2018-08-03,75.79000091552734
2018-09-04,75.16000366210938
2019-06-19,74.88999938964844
2019-09-23,75.72000122070312
2019-11-18,75.0999984741211
2020-02-05,75.1500015258789
2020-04-24,74.37999725341797
2019-03-29,75.87000274658203
2019-11-21,77.41999816894531
2020-04-27,79.30000305175781
2020-02-11,79.44000244140625
2020-04-30,80.1500015258789
2019-05-01,80.76000213623047
2019-02-26,81.43000030517578
2019-01-25,80.55999755859375
2018-12-24,81.12999725341797
2019-09-06,81.2699966430664
2018-07-17,81.13999938964844
2018-09-19,82.51000213623047
2019-08-05,82.30999755859375
2019-10-08,83.33000183105469
2019-12-11,83.2699966430664
2019-11-27,82.7699966430664
2020-02-14,82.2699966430664
2020-05-06,82.0
2019-01-08,82.27999877929688
2018-12-07,83.80999755859375
2019-08-20,85.38999938964844
2018-11-05,84.55999755859375
2019-07-19,83.5
2018-10-04,83.12999725341797
2019-06-17,83.0
2019-05-16,81.25
2018-08-01,81.68000030517578
2019-03-13,81.18000030517578
2019-12-03,82.5
2020-02-20,82.91000366210938
2019-12-06,82.94000244140625
2020-05-12,82.80999755859375
2019-12-09,81.45999908447266
2020-02-26,81.41000366210938
2020-05-15,81.0
2019-03-28,81.8499984741211
2018-09-17,82.5199966430664
2018-08-16,84.20999908447266
2018-10-19,82.0
2019-04-29,81.5199966430664
2019-01-23,81.41000366210938
2019-09-04,81.7699966430664
2018-11-20,81.0999984741211
2019-07-02,78.04000091552734
2019-05-31,76.38999938964844
2019-12-12,76.0999984741211
2020-05-18,76.27999877929688
2019-09-27,77.45999908447266
2020-03-03,77.29000091552734
2020-05-21,76.68000030517578
2019-05-14,77.79000091552734
2018-08-31,76.0999984741211
2018-07-30,75.44999694824219
2018-10-02,76.72000122070312
2019-04-12,77.79000091552734
2019-03-11,76.80000305175781
2019-02-07,77.04000091552734
2019-07-17,76.66999816894531
2019-09-19,75.93000030517578
2019-10-21,74.4000015258789
2019-12-18,74.83000183105469
2020-03-06,75.12000274658203
2019-10-03,76.98999786376953
2020-03-09,77.37000274658203
2020-05-27,76.25
2019-12-24,75.98999786376953
2020-03-12,78.06999969482422
2018-12-20,79.16000366210938
2019-08-01,78.5999984741211
2018-08-14,78.3499984741211
2018-07-13,79.29000091552734
2018-10-17,79.44999694824219
2019-05-29,79.37000274658203
2019-03-26,78.44000244140625
2019-02-22,78.45999908447266
2019-10-04,78.44999694824219
2019-11-05,79.11000061035156
2019-12-27,78.55000305175781
2020-06-02,77.93000030517578
2019-12-30,78.58999633789062
2020-03-18,78.68000030517578
2020-06-05,79.88999938964844
2019-07-15,80.43000030517578
2018-12-03,80.47000122070312
2019-06-13,80.37999725341797
2019-01-04,75.97000122070312
2018-08-29,75.13999938964844
2019-02-05,76.05999755859375
2018-11-01,76.41000366210938
2019-08-16,74.7300033569336
2019-04-10,74.91000366210938
2019-09-17,76.23999786376953
2019-10-15,78.76000213623047
2020-01-02,77.80999755859375
2020-06-08,78.83000183105469
2019-10-18,78.61000061035156
2020-03-24,79.47000122070312
2020-06-11,79.91999816894531
2020-01-08,81.02999877929688
2019-04-25,81.80000305175781
2019-07-30,81.97000122070312
2019-02-20,83.1500015258789
2018-07-11,83.52999877929688
2018-09-13,85.66999816894531
2018-10-15,85.04000091552734
2019-06-28,84.41999816894531
2018-12-18,80.41000366210938
2018-11-16,79.41000366210938
2019-10-02,79.52999877929688
2020-03-27,79.69000244140625
2020-01-10,79.58999633789062
2019-10-24,79.0
2020-03-30,78.69999694824219
2020-06-17,76.80000305175781
2020-01-14,77.33000183105469
2020-04-02,76.5999984741211
2019-01-02,77.19000244140625
2019-08-14,78.16000366210938
2018-10-30,77.76000213623047
2019-06-11,78.0199966430664
2019-05-10,78.01000213623047
2019-04-08,77.95999908447266
2018-08-27,78.05000305175781
2018-07-26,77.08999633789062
2018-09-28,77.22000122070312
2019-03-07,77.72000122070312
2019-10-30,77.93000030517578
2020-01-17,78.69000244140625
2020-06-23,75.94000244140625
2020-04-08,77.37999725341797
2020-06-26,74.94000244140625
2019-03-22,76.66999816894531
