Dates,XYL
2019-06-06,77.93000030517578
2019-09-10,76.97000122070312
2020-01-15,76.58000183105469
2020-04-03,77.29000091552734
2019-10-31,77.5
2020-04-06,77.97000122070312
2020-06-24,77.7699966430664
2018-11-09,79.72000122070312
2019-07-23,79.73999786376953
2019-06-21,79.52999877929688
2019-05-20,79.4800033569336
2019-04-18,79.97000122070312
2018-09-06,79.75
2018-10-08,79.4000015258789
2019-02-13,79.0999984741211
2018-12-11,79.33999633789062
2019-09-25,81.44999694824219
2020-01-21,81.2699966430664
2020-04-09,81.98999786376953
2019-11-06,82.45999908447266
2020-01-24,82.76000213623047
2020-01-27,82.4800033569336
2020-04-15,82.91000366210938
2018-12-26,82.72000122070312
2019-08-07,81.12000274658203
2019-06-04,81.86000061035156
2018-09-21,83.19999694824219
2018-07-19,83.16999816894531
2018-08-20,83.12000274658203
2018-10-23,75.79000091552734
2019-05-03,80.2300033569336
2019-04-01,79.9800033569336
2019-02-28,78.41000366210938
2019-11-12,78.75
2020-01-30,77.44000244140625
2019-11-15,77.16000366210938
2020-04-21,75.81999969482422
2019-04-16,75.37999725341797
2019-03-15,74.94000244140625
2019-02-11,76.16999816894531
2019-01-10,75.18000030517578
2019-08-22,74.23999786376953
2018-11-07,75.12000274658203
2018-08-03,75.2300033569336
2018-09-04,73.41000366210938
2019-06-19,73.0
2019-09-23,74.23999786376953
2019-11-18,73.81999969482422
2020-02-05,73.83000183105469
2020-04-24,73.37999725341797
2019-03-29,74.16000366210938
2019-11-21,75.5
2020-04-27,77.55000305175781
2020-02-11,78.62000274658203
2020-04-30,78.69999694824219
2019-05-01,79.91000366210938
2019-02-26,79.83000183105469
2019-01-25,79.63999938964844
2018-12-24,80.06999969482422
2019-09-06,79.79000091552734
2018-07-17,80.47000122070312
2018-09-19,81.05999755859375
2019-08-05,81.3499984741211
2019-10-08,81.62000274658203
2019-12-11,81.70999908447266
2019-11-27,81.68000030517578
2020-02-14,81.5199966430664
2020-05-06,80.91999816894531
2019-01-08,81.4000015258789
2018-12-07,81.95999908447266
2019-08-20,83.79000091552734
2018-11-05,82.63999938964844
2019-07-19,82.5999984741211
2018-10-04,81.66000366210938
2019-06-17,81.63999938964844
2019-05-16,80.44999694824219
2018-08-01,80.18000030517578
2019-03-13,80.30000305175781
2019-12-03,81.19000244140625
2020-02-20,81.72000122070312
2019-12-06,81.7300033569336
2020-05-12,81.2300033569336
2019-12-09,80.0999984741211
2020-02-26,80.44999694824219
2020-05-15,80.22000122070312
2019-03-28,80.19999694824219
2018-09-17,81.05000305175781
2018-08-16,81.45999908447266
2018-10-19,81.08000183105469
2019-04-29,80.76000213623047
2019-01-23,80.05000305175781
2019-09-04,79.61000061035156
2018-11-20,77.94000244140625
2019-07-02,76.66999816894531
2019-05-31,73.88999938964844
2019-12-12,74.77999877929688
2020-05-18,74.13999938964844
2019-09-27,76.0999984741211
2020-03-03,76.30000305175781
2020-05-21,75.54000091552734
2019-05-14,75.01000213623047
2018-08-31,74.81999969482422
2018-07-30,74.44999694824219
2018-10-02,75.37999725341797
2019-04-12,74.44999694824219
2019-03-11,75.87999725341797
2019-02-07,75.8499984741211
2019-07-17,75.54000091552734
2019-09-19,73.3499984741211
2019-10-21,73.3499984741211
2019-12-18,74.0199966430664
2020-03-06,73.5999984741211
2019-10-03,75.66000366210938
2020-03-09,76.2300033569336
2020-05-27,74.08000183105469
2019-12-24,74.7300033569336
2020-03-12,76.06999969482422
2018-12-20,78.05000305175781
2019-08-01,76.27999877929688
2018-08-14,76.91999816894531
2018-07-13,78.12999725341797
2018-10-17,77.87000274658203
2019-05-29,78.05000305175781
2019-03-26,77.29000091552734
2019-02-22,77.72000122070312
2019-10-04,77.55999755859375
2019-11-05,77.87000274658203
2019-12-27,77.30000305175781
2020-06-02,76.80999755859375
2019-12-30,76.52999877929688
2020-03-18,76.70999908447266
2020-06-05,78.55999755859375
2019-07-15,79.30999755859375
2018-12-03,79.58000183105469
2019-06-13,76.37000274658203
2019-01-04,74.52999877929688
2018-08-29,72.87000274658203
2019-02-05,74.97000122070312
2018-11-01,75.41999816894531
2019-08-16,73.30999755859375
2019-04-10,73.62000274658203
2019-09-17,74.33000183105469
2019-10-15,76.37000274658203
2020-01-02,76.94000244140625
2020-06-08,77.16999816894531
2019-10-18,77.41000366210938
2020-03-24,78.52999877929688
2020-06-11,78.20999908447266
2020-01-08,79.91000366210938
2019-04-25,80.55000305175781
2019-07-30,81.12000274658203
2019-02-20,80.93000030517578
2018-07-11,82.12000274658203
2018-09-13,83.5
2018-10-15,83.25
2019-06-28,83.12999725341797
2018-12-18,76.1500015258789
2018-11-16,76.4800033569336
2019-10-02,78.26000213623047
2020-03-27,78.44000244140625
2020-01-10,77.2300033569336
2019-10-24,77.06999969482422
2020-03-30,77.02999877929688
2020-06-17,75.23999786376953
2020-01-14,75.72000122070312
2020-04-02,75.37000274658203
2019-01-02,75.7699966430664
2019-08-14,77.0
2018-10-30,76.9800033569336
2019-06-11,76.91000366210938
2019-05-10,76.72000122070312
2019-04-08,77.19000244140625
2018-08-27,76.66999816894531
2018-07-26,76.44999694824219
2018-09-28,76.23999786376953
2019-03-07,76.98999786376953
2019-10-30,77.18000030517578
2020-01-17,76.55000305175781
2020-06-23,75.05000305175781
2020-04-08,75.27999877929688
2020-06-26,73.87999725341797
2019-03-22,75.23999786376953
2019-01-17,74.29000091552734
2019-08-29,75.37999725341797
2018-11-14,75.6500015258789
2019-06-26,76.45999908447266
2018-09-11,77.0999984741211
2018-07-09,77.13999938964844
2018-08-10,77.02999877929688
2019-04-23,77.6500015258789
2019-09-30,76.7699966430664
2020-01-23,77.62000274658203
2019-11-08,78.08999633789062
2020-04-14,78.44000244140625
2019-11-11,77.95999908447266
2020-01-29,78.56999969482422
2020-04-17,78.62999725341797
2018-07-24,78.23999786376953
2018-09-26,78.76000213623047
2019-05-08,78.69999694824219
2019-03-05,78.91000366210938
2019-02-01,79.0199966430664
2018-12-31,79.19000244140625
2018-11-29,79.66000366210938
2019-08-12,79.63999938964844
2019-07-11,80.08999633789062
2019-09-13,81.01000213623047
2019-11-14,81.06999969482422
2020-04-20,82.5
2020-02-04,83.04000091552734
2020-04-23,82.19999694824219
2018-12-14,82.08999633789062
2019-08-27,81.33000183105469
2018-08-08,81.25
2018-10-11,79.68000030517578
2018-11-12,80.05000305175781
2019-07-26,81.47000122070312
2019-06-24,82.08999633789062
2019-05-23,81.56999969482422
2019-03-20,82.29000091552734
2019-01-15,84.5999984741211
2019-11-20,86.25
2020-02-07,80.80000305175781
2020-02-10,83.12999725341797
2020-04-29,83.83999633789062
2019-11-26,85.86000061035156
2020-02-13,86.73999786376953
2019-01-30,86.87000274658203
2018-08-23,86.98999786376953
2018-09-24,87.38999938964844
2018-11-27,87.62000274658203
2018-10-26,87.26000213623047
2019-07-09,87.37999725341797
2019-06-07,85.58999633789062
2019-05-06,83.86000061035156
2019-04-04,83.79000091552734
2019-09-11,80.66000366210938
2019-11-29,75.54000091552734
2020-05-05,77.5
2019-12-02,79.73999786376953
2020-02-19,80.91000366210938
2020-05-08,81.80000305175781
2019-05-21,78.8499984741211
2019-03-18,73.56999969482422
2018-09-07,71.87000274658203
2018-08-06,72.12999725341797
2018-10-09,61.0
2019-02-14,64.0
2018-12-12,62.790000915527344
2019-07-24,64.47000122070312
2019-09-26,60.869998931884766
2019-10-28,61.40999984741211
2019-12-05,59.2599983215332
2020-05-11,54.619998931884766
2019-07-03,58.2599983215332
2020-02-25,60.040000915527344
2020-05-14,63.630001068115234
2020-02-28,62.119998931884766
2019-08-08,65.44999694824219
2019-06-05,63.0099983215332
2018-07-20,57.75
2018-08-21,59.18000030517578
2018-10-24,59.66999816894531
2019-04-02,62.630001068115234
2019-03-01,65.23999786376953
2019-01-28,65.0
2018-12-27,68.73999786376953
2019-09-09,66.9000015258789
2020-03-02,69.30000305175781
2020-05-20,66.22000122070312
2019-12-17,65.26000213623047
2020-03-05,68.3499984741211
2019-02-12,67.87000274658203
2019-01-11,67.0999984741211
2018-12-10,68.27999877929688
2019-08-23,67.88999938964844
2018-11-08,67.13999938964844
2019-07-22,68.75
2019-06-20,71.5
2018-09-05,73.27999877929688
2019-04-17,71.38999938964844
2019-09-24,68.66999816894531
2019-12-20,67.83000183105469
2020-05-26,63.0
2019-04-30,63.04999923706055
2019-12-23,63.41999816894531
2020-03-11,62.779998779296875
2020-05-29,60.470001220703125
2019-12-26,59.06999969482422
2020-06-01,57.15999984741211
2019-05-02,56.630001068115234
2019-02-27,57.810001373291016
2018-11-23,59.849998474121094
2019-08-06,60.5099983215332
2018-07-18,61.33000183105469
2018-09-20,61.720001220703125
2018-10-22,61.5
2019-07-05,63.66999816894531
2019-06-03,66.19999694824219
2019-10-09,67.5
2019-10-11,65.3499984741211
2020-03-17,65.98999786376953
2020-06-04,66.25
2019-10-14,68.4000015258789
2020-03-20,68.61000061035156
2018-11-06,71.80999755859375
2019-06-18,71.81999969482422
2019-05-17,69.5999984741211
2019-04-15,67.86000061035156
2019-03-14,63.66999816894531
2019-01-09,62.369998931884766
2018-08-02,61.880001068115234
2018-10-05,66.11000061035156
2019-08-21,66.69000244140625
2019-10-17,65.6500015258789
2020-03-23,65.25
2020-06-10,63.66999816894531
2019-02-25,64.20999908447266
2020-01-07,61.97999954223633
2020-03-26,60.91999816894531
2019-10-23,61.70000076293945
