Dates,PAYX
2019-03-21,65.27999877929688
2019-01-16,65.06999969482422
2019-08-28,66.41999816894531
2018-11-13,66.56999969482422
2018-10-12,66.8499984741211
2019-06-25,66.66999816894531
2020-03-10,67.44999694824219
2020-05-28,67.44999694824219
2019-10-07,67.41000366210938
2020-03-13,68.37000274658203
2019-10-10,68.69000244140625
2020-03-16,69.05000305175781
2020-06-03,70.06999969482422
2018-11-28,69.80000305175781
2018-09-25,69.9000015258789
2018-07-23,69.98999786376953
2018-08-24,70.51000213623047
2019-07-10,70.16999816894531
2019-05-07,70.22000122070312
2019-04-05,71.16999816894531
2019-03-04,70.95999908447266
2019-01-31,71.91000366210938
2019-09-12,72.56999969482422
2019-12-31,73.76000213623047
2020-03-19,73.80000305175781
2020-01-03,73.79000091552734
2020-06-09,74.27999877929688
2019-02-15,74.5
2019-01-14,75.0199966430664
2018-07-06,75.29000091552734
2018-08-07,75.48999786376953
2018-10-10,76.01000213623047
2018-12-13,75.66999816894531
2019-08-26,75.33000183105469
2019-07-25,75.5999984741211
2019-05-22,76.06999969482422
2019-03-19,76.48999786376953
2020-01-06,76.30999755859375
2020-03-25,76.55000305175781
2020-06-12,77.05000305175781
2019-10-22,77.56999969482422
2020-01-09,78.0
2020-06-15,77.25
2019-10-25,77.20999908447266
2020-03-31,76.93000030517578
2020-06-18,76.4000015258789
2019-04-03,77.58000183105469
2018-08-22,78.36000061035156
2018-10-25,78.87000274658203
2019-01-29,79.0
2018-12-28,79.54000091552734
2018-11-26,79.55999755859375
2019-08-09,79.66999816894531
2019-07-08,79.1500015258789
2019-06-06,79.79000091552734
2019-09-10,79.51000213623047
2020-01-15,78.80999755859375
2020-04-03,80.16999816894531
2019-10-31,80.73999786376953
2020-04-06,79.77999877929688
2020-06-24,80.37000274658203
2018-11-09,81.02999877929688
2019-07-23,81.08000183105469
2019-06-21,81.58999633789062
2019-05-20,81.29000091552734
2019-04-18,80.94000244140625
2018-09-06,80.93000030517578
2018-10-08,81.05000305175781
2019-02-13,81.29000091552734
2018-12-11,81.48999786376953
2019-09-25,82.20999908447266
2020-01-21,82.4800033569336
2020-04-09,82.63999938964844
2019-11-06,82.0199966430664
2020-01-24,82.12000274658203
2020-01-27,81.69000244140625
2020-04-15,83.61000061035156
2018-12-26,84.0199966430664
2019-08-07,83.5
2019-06-04,83.83000183105469
2018-09-21,84.08999633789062
2018-07-19,84.38999938964844
2018-08-20,84.5
2018-10-23,83.11000061035156
2019-05-03,84.81999969482422
2019-04-01,84.8499984741211
2019-02-28,84.44999694824219
2019-11-12,84.48999786376953
2020-01-30,84.44000244140625
2019-11-15,85.16999816894531
2020-04-21,84.19000244140625
2019-04-16,84.83000183105469
2019-03-15,85.18000030517578
2019-02-11,86.9800033569336
2019-01-10,86.8499984741211
2019-08-22,86.63999938964844
2018-11-07,87.2699966430664
2018-08-03,87.75
2018-09-04,86.58999633789062
2019-06-19,86.95999908447266
2019-09-23,87.1500015258789
2019-11-18,85.98999786376953
2020-02-05,86.38999938964844
2020-04-24,86.05999755859375
2019-03-29,86.47000122070312
2019-11-21,85.45999908447266
2020-04-27,86.5199966430664
2020-02-11,87.16000366210938
2020-04-30,88.29000091552734
2019-05-01,88.37999725341797
2019-02-26,88.43000030517578
2019-01-25,87.44000244140625
2018-12-24,87.79000091552734
2019-09-06,87.05000305175781
2018-07-17,87.5199966430664
2018-09-19,87.47000122070312
2019-08-05,87.38999938964844
2019-10-08,88.1500015258789
2019-12-11,87.7300033569336
2019-11-27,86.87999725341797
2020-02-14,86.12000274658203
2020-05-06,84.2699966430664
2019-01-08,82.29000091552734
2018-12-07,82.33999633789062
2019-08-20,83.66000366210938
2018-11-05,85.02999877929688
2019-07-19,84.73999786376953
2018-10-04,85.41999816894531
2019-06-17,85.31999969482422
2019-05-16,85.31999969482422
2018-08-01,85.95999908447266
2019-03-13,85.66999816894531
2019-12-03,85.79000091552734
2020-02-20,85.98999786376953
2019-12-06,86.05000305175781
2020-05-12,85.94999694824219
2019-12-09,85.69999694824219
2020-02-26,86.1500015258789
2020-05-15,85.05000305175781
2019-03-28,84.95999908447266
2018-09-17,85.08000183105469
2018-08-16,85.58000183105469
2018-10-19,86.6500015258789
2019-04-29,86.7300033569336
2019-01-23,86.73999786376953
2019-09-04,86.29000091552734
2018-11-20,84.47000122070312
2019-07-02,84.47000122070312
2019-05-31,83.05999755859375
2019-12-12,82.5999984741211
2020-05-18,82.58999633789062
2019-09-27,84.41000366210938
2020-03-03,84.27999877929688
2020-05-21,83.58999633789062
2019-05-14,83.87999725341797
2018-08-31,82.94999694824219
2018-07-30,80.86000061035156
2018-10-02,81.66999816894531
2019-04-12,82.5199966430664
2019-03-11,82.66999816894531
2019-02-07,82.77999877929688
2019-07-17,82.91999816894531
2019-09-19,82.43000030517578
2019-10-21,80.75
2019-12-18,81.22000122070312
2020-03-06,81.13999938964844
2019-10-03,82.30999755859375
2020-03-09,82.41000366210938
2020-05-27,82.05000305175781
2019-12-24,82.48999786376953
2020-03-12,83.91000366210938
2018-12-20,84.48999786376953
2019-08-01,84.47000122070312
2018-08-14,81.5
2018-07-13,81.44000244140625
2018-10-17,82.72000122070312
2019-05-29,82.58000183105469
2019-03-26,81.98999786376953
2019-02-22,82.56999969482422
2019-10-04,82.87000274658203
2019-11-05,83.62999725341797
2019-12-27,83.48999786376953
2020-06-02,82.86000061035156
2019-12-30,83.26000213623047
2020-03-18,82.68000030517578
2020-06-05,82.87000274658203
2019-07-15,83.5
2018-12-03,82.88999938964844
2019-06-13,83.5999984741211
2019-01-04,83.9000015258789
2018-08-29,83.3499984741211
2019-02-05,84.48999786376953
2018-11-01,84.08000183105469
2019-08-16,83.08000183105469
2019-04-10,83.43000030517578
2019-09-17,84.22000122070312
2019-10-15,85.41999816894531
2020-01-02,85.0
2020-06-08,85.0
2019-10-18,84.8499984741211
2020-03-24,85.41000366210938
2020-06-11,85.4000015258789
2020-01-08,84.80999755859375
2019-04-25,85.26000213623047
2019-07-30,84.08999633789062
2019-02-20,84.80999755859375
2018-07-11,84.97000122070312
2018-09-13,85.08000183105469
2018-10-15,85.12000274658203
2019-06-28,84.75
2018-12-18,84.29000091552734
2018-11-16,84.54000091552734
2019-10-02,84.4800033569336
2020-03-27,83.97000122070312
2020-01-10,83.2300033569336
2019-10-24,83.44999694824219
2020-03-30,83.27999877929688
2020-06-17,83.4800033569336
2020-01-14,83.29000091552734
2020-04-02,83.68000030517578
2019-01-02,84.52999877929688
2019-08-14,84.83000183105469
2018-10-30,85.33999633789062
2019-06-11,86.12999725341797
2019-05-10,86.06999969482422
2019-04-08,85.9800033569336
2018-08-27,85.47000122070312
2018-07-26,85.30000305175781
2018-09-28,86.16000366210938
2019-03-07,86.48999786376953
2019-10-30,86.7699966430664
2020-01-17,86.0199966430664
2020-06-23,84.51000213623047
2020-04-08,85.08000183105469
2020-06-26,84.79000091552734
2019-03-22,85.4000015258789
2019-01-17,85.22000122070312
2019-08-29,84.94000244140625
2018-11-14,84.77999877929688
2019-06-26,85.08000183105469
2018-09-11,85.2300033569336
2018-07-09,85.86000061035156
2018-08-10,85.68000030517578
2019-04-23,87.83999633789062
2019-09-30,85.2699966430664
2020-01-23,85.94000244140625
2019-11-08,85.83000183105469
2020-04-14,85.05999755859375
2019-11-11,85.04000091552734
2020-01-29,85.18000030517578
2020-04-17,85.06999969482422
2018-07-24,85.19000244140625
2018-09-26,85.62999725341797
2019-05-08,85.04000091552734
2019-03-05,84.8499984741211
2019-02-01,84.62000274658203
2018-12-31,85.48999786376953
2018-11-29,86.19999694824219
2019-08-12,86.30000305175781
2019-07-11,86.37000274658203
2019-09-13,87.45999908447266
2019-11-14,87.83000183105469
2020-04-20,88.2300033569336
2020-02-04,88.27999877929688
2020-04-23,88.91999816894531
2018-12-14,89.94999694824219
2019-08-27,89.77999877929688
2018-08-08,89.95999908447266
2018-10-11,88.56999969482422
2018-11-12,89.05999755859375
2019-07-26,88.95999908447266
2019-06-24,88.04000091552734
2019-05-23,87.30999755859375
2019-03-20,87.41999816894531
2019-01-15,88.8499984741211
2019-11-20,88.91999816894531
2020-02-07,88.86000061035156
2020-02-10,88.29000091552734
2020-04-29,88.58999633789062
2019-11-26,88.75
2020-02-13,88.37999725341797
2019-01-30,88.87999725341797
2018-08-23,89.22000122070312
2018-09-24,89.69999694824219
2018-11-27,90.3499984741211
2018-10-26,90.54000091552734
2019-07-09,90.04000091552734
2019-06-07,88.69999694824219
2019-05-06,87.86000061035156
2019-04-04,85.31999969482422
2019-09-11,82.56999969482422
2019-11-29,78.12000274658203
2020-05-05,82.2300033569336
2019-12-02,82.80000305175781
2020-02-19,82.62000274658203
2020-05-08,80.81999969482422
2019-05-21,77.91999816894531
2019-03-18,75.12999725341797
2018-09-07,76.72000122070312
2018-08-06,75.9800033569336
2018-10-09,71.58000183105469
2019-02-14,71.55999755859375
2018-12-12,64.43000030517578
2019-07-24,61.27000045776367
2019-09-26,63.880001068115234
2019-10-28,62.5
2019-12-05,58.43000030517578
2020-05-11,52.5
2019-07-03,61.869998931884766
2020-02-25,65.66999816894531
2020-05-14,66.13999938964844
2020-02-28,63.9900016784668
2019-08-08,64.94999694824219
2019-06-05,64.8499984741211
2018-07-20,62.150001525878906
2018-08-21,61.630001068115234
2018-10-24,61.5099983215332
2019-04-02,65.7300033569336
2019-03-01,68.79000091552734
2019-01-28,66.41000366210938
2018-12-27,67.69000244140625
2019-09-09,65.75
2020-03-02,66.25
2020-05-20,65.13999938964844
2019-12-17,65.22000122070312
2020-03-05,67.55000305175781
2019-02-12,67.66999816894531
2019-01-11,65.55000305175781
2018-12-10,67.69999694824219
2019-08-23,68.19000244140625
2018-11-08,68.68000030517578
2019-07-22,68.98999786376953
2019-06-20,70.69000244140625
2018-09-05,70.86000061035156
2019-04-17,69.69000244140625
2019-09-24,67.69999694824219
2019-12-20,67.30000305175781
2020-05-26,68.83999633789062
2019-04-30,68.41999816894531
2019-12-23,68.43000030517578
2020-03-11,68.80999755859375
2020-05-29,66.80000305175781
2019-12-26,66.87999725341797
2020-06-01,64.36000061035156
2019-05-02,63.16999816894531
2019-02-27,63.470001220703125
2018-11-23,66.62000274658203
2019-08-06,68.33999633789062
2018-07-18,67.91000366210938
2018-09-20,67.83000183105469
2018-10-22,67.73999786376953
2019-07-05,69.62000274658203
2019-06-03,71.08999633789062
2019-10-09,73.0
2019-10-11,72.5999984741211
2020-03-17,72.8499984741211
2020-06-04,73.2300033569336
2019-10-14,75.0
2020-03-20,74.5
2018-11-06,80.63999938964844
2019-06-18,80.62999725341797
2019-05-17,79.5999984741211
2019-04-15,78.27999877929688
2019-03-14,76.55000305175781
2019-01-09,74.95999908447266
2018-08-02,75.55999755859375
2018-10-05,78.06999969482422
2019-08-21,76.93000030517578
2019-10-17,76.5199966430664
2020-03-23,77.18000030517578
2020-06-10,74.62999725341797
2019-02-25,75.12999725341797
2020-01-07,73.86000061035156
2020-03-26,73.3499984741211
2019-10-23,73.31999969482422
