Dates,PAYX
2018-09-25,69.83999633789062
2018-07-23,69.62000274658203
2018-08-24,70.38999938964844
2019-07-10,70.0
2019-05-07,69.7300033569336
2019-04-05,71.13999938964844
2019-03-04,70.80000305175781
2019-01-31,71.87999725341797
2019-09-12,72.47000122070312
2019-12-31,73.73999786376953
2020-03-19,73.69999694824219
2020-01-03,73.76000213623047
2020-06-09,74.26000213623047
2019-02-15,74.05000305175781
2019-01-14,74.83000183105469
2018-07-06,75.25
2018-08-07,75.16999816894531
2018-10-10,75.77999877929688
2018-12-13,75.12999725341797
2019-08-26,75.31999969482422
2019-07-25,75.3499984741211
2019-05-22,75.88999938964844
2019-03-19,75.83999633789062
2020-01-06,76.08000183105469
2020-03-25,76.5199966430664
2020-06-12,77.0199966430664
2019-10-22,77.43000030517578
2020-01-09,76.5
2020-06-15,77.01000213623047
2019-10-25,76.81999969482422
2020-03-31,76.19999694824219
2020-06-18,76.33999633789062
2019-04-03,77.5199966430664
2018-08-22,77.73999786376953
2018-10-25,78.2699966430664
2019-01-29,78.98999786376953
2018-12-28,79.2300033569336
2018-11-26,79.31999969482422
2019-08-09,79.11000061035156
2019-07-08,78.43000030517578
2019-06-06,79.5199966430664
2019-09-10,78.44000244140625
2020-01-15,78.73999786376953
2020-04-03,80.0999984741211
2019-10-31,79.26000213623047
2020-04-06,79.05000305175781
2020-06-24,80.19999694824219
2018-11-09,80.93000030517578
2019-07-23,81.0199966430664
2019-06-21,81.08000183105469
2019-05-20,80.4000015258789
2019-04-18,80.73999786376953
2018-09-06,80.81999969482422
2018-10-08,80.75
2019-02-13,81.13999938964844
2018-12-11,81.3499984741211
2019-09-25,82.16000366210938
2020-01-21,82.37000274658203
2020-04-09,81.58999633789062
2019-11-06,81.55999755859375
2020-01-24,81.58999633789062
2020-01-27,81.61000061035156
2020-04-15,83.58000183105469
2018-12-26,83.4800033569336
2019-08-07,83.2300033569336
2019-06-04,83.79000091552734
2018-09-21,83.61000061035156
2018-07-19,84.30999755859375
2018-08-20,81.97000122070312
2018-10-23,82.77999877929688
2019-05-03,84.61000061035156
2019-04-01,84.66999816894531
2019-02-28,83.4800033569336
2019-11-12,84.19000244140625
2020-01-30,84.30999755859375
2019-11-15,85.08000183105469
2020-04-21,83.55999755859375
2019-04-16,84.19000244140625
2019-03-15,85.05000305175781
2019-02-11,86.63999938964844
2019-01-10,86.2699966430664
2019-08-22,86.16000366210938
2018-11-07,87.11000061035156
2018-08-03,87.1500015258789
2018-09-04,86.05999755859375
2019-06-19,86.16999816894531
2019-09-23,86.16999816894531
2019-11-18,85.68000030517578
2020-02-05,86.23999786376953
2020-04-24,85.79000091552734
2019-03-29,84.43000030517578
2019-11-21,85.36000061035156
2020-04-27,86.43000030517578
2020-02-11,87.08999633789062
2020-04-30,87.5999984741211
2019-05-01,87.80000305175781
2019-02-26,87.05000305175781
2019-01-25,87.2699966430664
2018-12-24,86.93000030517578
2019-09-06,86.68000030517578
2018-07-17,86.27999877929688
2018-09-19,86.86000061035156
2019-08-05,87.13999938964844
2019-10-08,87.55999755859375
2019-12-11,86.5199966430664
2019-11-27,86.18000030517578
2020-02-14,84.80000305175781
2020-05-06,81.7699966430664
2019-01-08,82.0999984741211
2018-12-07,82.29000091552734
2019-08-20,83.51000213623047
2018-11-05,83.62999725341797
2019-07-19,84.5999984741211
2018-10-04,85.30999755859375
2019-06-17,84.8499984741211
2019-05-16,85.20999908447266
2018-08-01,85.45999908447266
2019-03-13,85.33000183105469
2019-12-03,85.72000122070312
2020-02-20,85.7300033569336
2019-12-06,85.66000366210938
2020-05-12,85.2300033569336
2019-12-09,85.58999633789062
2020-02-26,84.55999755859375
2020-05-15,84.08999633789062
2019-03-28,84.62000274658203
2018-09-17,85.05000305175781
2018-08-16,85.41999816894531
2018-10-19,86.58000183105469
2019-04-29,86.2300033569336
2019-01-23,86.13999938964844
2019-09-04,83.05000305175781
2018-11-20,83.87999725341797
2019-07-02,83.93000030517578
2019-05-31,80.87999725341797
2019-12-12,82.2699966430664
2020-05-18,82.25
2019-09-27,84.41000366210938
2020-03-03,83.55000305175781
2020-05-21,82.80000305175781
2019-05-14,83.7300033569336
2018-08-31,81.05999755859375
2018-07-30,80.08999633789062
2018-10-02,81.47000122070312
2019-04-12,82.29000091552734
2019-03-11,81.94999694824219
2019-02-07,82.5199966430664
2019-07-17,82.25
2019-09-19,79.72000122070312
2019-10-21,80.44999694824219
2019-12-18,80.66000366210938
2020-03-06,81.02999877929688
2019-10-03,81.86000061035156
2020-03-09,81.69999694824219
2020-05-27,81.0
2019-12-24,82.38999938964844
2020-03-12,83.80000305175781
2018-12-20,84.06999969482422
2019-08-01,81.80999755859375
2018-08-14,80.73999786376953
2018-07-13,81.25
2018-10-17,81.69000244140625
2019-05-29,81.62000274658203
2019-03-26,81.05999755859375
2019-02-22,82.55000305175781
2019-10-04,82.7699966430664
2019-11-05,82.5
2019-12-27,82.54000091552734
2020-06-02,82.19999694824219
2019-12-30,81.66999816894531
2020-03-18,82.26000213623047
2020-06-05,82.56999969482422
2019-07-15,81.5199966430664
2018-12-03,82.7699966430664
2019-06-13,81.88999938964844
2019-01-04,83.3499984741211
2018-08-29,82.55999755859375
2019-02-05,84.3499984741211
2018-11-01,82.93000030517578
2019-08-16,82.08000183105469
2019-04-10,83.0999984741211
2019-09-17,83.94000244140625
2019-10-15,84.62999725341797
2020-01-02,84.69999694824219
2020-06-08,84.86000061035156
2019-10-18,84.75
2020-03-24,84.7300033569336
2020-06-11,84.25
2020-01-08,84.68000030517578
2019-04-25,83.2699966430664
2019-07-30,84.06999969482422
2019-02-20,84.69999694824219
2018-07-11,84.52999877929688
2018-09-13,84.41999816894531
2018-10-15,84.55000305175781
2019-06-28,84.6500015258789
2018-12-18,83.63999938964844
2018-11-16,83.88999938964844
2019-10-02,83.45999908447266
2020-03-27,82.58999633789062
2020-01-10,82.66000366210938
2019-10-24,82.87999725341797
2020-03-30,83.25
2020-06-17,82.83000183105469
2020-01-14,83.04000091552734
2020-04-02,83.52999877929688
2019-01-02,84.47000122070312
2019-08-14,84.69999694824219
2018-10-30,85.05999755859375
2019-06-11,85.79000091552734
2019-05-10,85.75
2019-04-08,84.95999908447266
2018-08-27,84.63999938964844
2018-07-26,84.86000061035156
2018-09-28,86.12000274658203
2019-03-07,86.48999786376953
2019-10-30,86.12000274658203
2020-01-17,84.69999694824219
2020-06-23,84.4800033569336
2020-04-08,84.55999755859375
2020-06-26,84.41999816894531
2019-03-22,85.12999725341797
2019-01-17,84.69000244140625
2019-08-29,84.51000213623047
2018-11-14,84.2699966430664
2019-06-26,84.73999786376953
2018-09-11,85.08000183105469
2018-07-09,84.91000366210938
2018-08-10,85.20999908447266
2019-04-23,84.7699966430664
2019-09-30,85.0
2020-01-23,85.52999877929688
2019-11-08,84.91000366210938
2020-04-14,84.6500015258789
2019-11-11,84.70999908447266
2020-01-29,85.12000274658203
2020-04-17,84.88999938964844
2018-07-24,85.05999755859375
2018-09-26,85.11000061035156
2019-05-08,84.81999969482422
2019-03-05,84.80999755859375
2019-02-01,84.33999633789062
2018-12-31,85.16999816894531
2018-11-29,85.75
2019-08-12,85.2699966430664
2019-07-11,86.26000213623047
2019-09-13,86.62000274658203
2019-11-14,87.37000274658203
2020-04-20,87.97000122070312
2020-02-04,88.23999786376953
2020-04-23,88.6500015258789
2018-12-14,89.66000366210938
2019-08-27,89.6500015258789
2018-08-08,88.91000366210938
2018-10-11,87.70999908447266
2018-11-12,88.66000366210938
2019-07-26,87.4000015258789
2019-06-24,87.95999908447266
2019-05-23,85.7699966430664
2019-03-20,86.55999755859375
2019-01-15,88.27999877929688
2019-11-20,88.02999877929688
2020-02-07,88.44999694824219
2020-02-10,87.9800033569336
2020-04-29,88.48999786376953
2019-11-26,87.80000305175781
2020-02-13,87.97000122070312
2019-01-30,88.5999984741211
2018-08-23,89.20999908447266
2018-09-24,89.36000061035156
2018-11-27,90.11000061035156
2018-10-26,90.2300033569336
2019-07-09,89.05000305175781
2019-06-07,87.20999908447266
2019-05-06,83.61000061035156
2019-04-04,82.27999877929688
2019-09-11,78.9000015258789
2019-11-29,77.4800033569336
2020-05-05,82.08000183105469
2019-12-02,79.05999755859375
2020-02-19,82.37999725341797
2020-05-08,79.31999969482422
2019-05-21,77.5
2019-03-18,72.45999908447266
2018-09-07,76.70999908447266
2018-08-06,74.68000030517578
2018-10-09,66.45999908447266
2019-02-14,71.55999755859375
2018-12-12,57.619998931884766
2019-07-24,60.790000915527344
2019-09-26,63.29999923706055
2019-10-28,58.029998779296875
2019-12-05,51.970001220703125
2020-05-11,50.38999938964844
2019-07-03,59.560001373291016
2020-02-25,60.08000183105469
2020-05-14,65.66000366210938
2020-02-28,60.16999816894531
2019-08-08,64.41999816894531
2019-06-05,62.91999816894531
2018-07-20,60.61000061035156
2018-08-21,61.029998779296875
2018-10-24,59.54999923706055
2019-04-02,65.29000091552734
2019-03-01,64.81999969482422
2019-01-28,65.05999755859375
2018-12-27,66.54000091552734
2019-09-09,64.1500015258789
2020-03-02,66.13999938964844
2020-05-20,64.88999938964844
2019-12-17,63.77000045776367
2020-03-05,67.5
2019-02-12,66.45999908447266
2019-01-11,64.0199966430664
2018-12-10,66.81999969482422
2019-08-23,66.91000366210938
2018-11-08,68.08999633789062
2019-07-22,68.55999755859375
2019-06-20,68.66000366210938
2018-09-05,69.86000061035156
2019-04-17,68.5199966430664
2019-09-24,66.5999984741211
2019-12-20,67.16999816894531
2020-05-26,67.68000030517578
2019-04-30,67.12000274658203
2019-12-23,68.06999969482422
2020-03-11,67.11000061035156
2020-05-29,66.30999755859375
2019-12-26,64.02999877929688
2020-06-01,61.90999984741211
2019-05-02,63.130001068115234
2019-02-27,63.43000030517578
2018-11-23,66.33000183105469
2019-08-06,65.5999984741211
2018-07-18,67.80999755859375
2018-09-20,67.4000015258789
2018-10-22,67.58000183105469
2019-07-05,69.33000183105469
2019-06-03,71.05999755859375
2019-10-09,72.08000183105469
2019-10-11,72.27999877929688
2020-03-17,71.94999694824219
2020-06-04,73.22000122070312
2019-10-14,74.79000091552734
2020-03-20,74.19000244140625
2018-11-06,80.05000305175781
2019-06-18,80.31999969482422
2019-05-17,77.83000183105469
2019-04-15,77.29000091552734
2019-03-14,72.55999755859375
2019-01-09,73.76000213623047
2018-08-02,75.05000305175781
2018-10-05,76.45999908447266
2019-08-21,75.94999694824219
2019-10-17,75.52999877929688
2020-03-23,73.97000122070312
2020-06-10,74.25
2019-02-25,74.18000030517578
2020-01-07,71.45999908447266
2020-03-26,73.05000305175781
2019-10-23,71.79000091552734
