Dates,PAYX
2018-12-19,69.721435546875
2018-07-12,70.72393798828125
2018-09-14,69.22962951660156
2018-08-13,68.46357727050781
2018-10-16,68.9837417602539
2019-07-31,68.4352035522461
2019-05-28,68.56759643554688
2019-04-26,65.73979187011719
2020-04-28,63.86717224121094
2019-11-25,64.55758666992188
2020-02-12,64.33058166503906
2020-05-01,65.15340423583984
2020-05-04,65.15340423583984
2019-06-12,64.34004974365234
2019-04-09,64.25492858886719
2019-03-08,63.90501022338867
2019-02-04,62.5620231628418
2018-07-27,60.679962158203125
2018-08-28,61.398746490478516
2019-01-03,60.53810501098633
2019-08-15,60.45298385620117
2018-10-31,61.12446975708008
2019-09-16,62.47918701171875
2020-02-18,62.00217819213867
2020-05-07,62.47918701171875
2018-08-17,63.23286819458008
2019-12-04,64.09149932861328
2020-02-21,65.33172607421875
2018-12-17,65.82782745361328
2019-08-30,65.84690856933594
2018-11-15,64.83563995361328
2019-07-29,64.63529205322266
2019-06-27,63.65264892578125
2019-04-24,64.81654357910156
2018-07-10,65.68472290039062
2018-09-12,65.26495361328125
2019-02-19,64.20598602294922
2019-01-18,64.23460388183594
2020-02-24,64.1678237915039
2020-05-13,65.26495361328125
2019-12-10,65.98046875
2020-02-27,67.59276580810547
2019-12-13,66.70552825927734
2020-05-19,67.50691986083984
2019-03-06,67.74541473388672
2018-11-30,66.11402893066406
2019-08-13,65.99000549316406
2019-07-12,64.56851196289062
2019-06-10,64.98828125
2019-05-09,65.00736236572266
2018-07-25,64.98828125
2018-09-27,64.28229522705078
2018-10-29,62.870338439941406
2019-10-16,61.96401596069336
2019-12-16,61.36298751831055
2020-03-04,61.78274917602539
2020-05-22,61.97356033325195
2019-10-01,60.905052185058594
2019-12-19,58.806190490722656
2018-09-10,61.36298751831055
2019-05-24,62.20252227783203
2018-08-09,61.69689178466797
2019-04-22,62.154823303222656
2019-03-21,62.07849884033203
2019-01-16,61.02907180786133
2019-08-28,63.15654373168945
2018-11-13,62.822635650634766
2018-10-12,63.299652099609375
2019-06-25,63.26148986816406
2020-03-10,64.31092071533203
2020-05-28,64.1964340209961
2019-10-07,64.13919830322266
2020-03-13,65.00736236572266
2019-10-10,65.33172607421875
2020-03-16,65.58931732177734
2020-06-03,66.68644714355469
2018-11-28,66.20943450927734
2018-09-25,66.62919616699219
2018-07-23,66.41932678222656
2018-08-24,67.15391540527344
2019-07-10,66.78184509277344
2019-05-07,66.5242691040039
2019-04-05,67.86943817138672
2019-03-04,68.08098602294922
2019-01-31,69.11951446533203
2019-09-12,69.68685150146484
2019-12-31,70.9080810546875
2020-03-19,70.86962127685547
2020-01-03,70.92730712890625
2020-06-09,71.40811157226562
2019-02-15,71.2061767578125
2019-01-14,71.95623016357422
2018-07-06,72.36009979248047
2018-08-07,72.28317260742188
2018-10-10,72.86973571777344
2018-12-13,72.24470520019531
2019-08-26,72.42740631103516
2019-07-25,72.45624542236328
2019-05-22,72.97551727294922
2019-03-19,72.92743682861328
2020-01-06,73.15821838378906
2020-03-25,73.58130645751953
2020-06-12,74.06211853027344
2019-10-22,74.45638275146484
2020-01-09,73.56208801269531
2020-06-15,74.05250549316406
2019-10-25,73.86979675292969
2020-03-31,73.27360534667969
2020-06-18,73.40824127197266
2019-04-03,74.54291534423828
2018-08-22,74.75446319580078
2018-10-25,75.26412200927734
2019-01-29,75.95645141601562
2018-12-28,76.18724822998047
2018-11-26,76.27378845214844
2019-08-09,76.07186126708984
2019-07-08,75.41796875
2019-06-06,76.46610260009766
2019-09-10,75.4275894165039
2020-01-15,75.71605682373047
2020-04-03,77.0238265991211
2019-10-31,76.2160873413086
2020-04-06,76.01416015625
2020-06-24,77.1199951171875
2018-11-09,77.82195281982422
2019-07-23,77.90850067138672
2019-06-21,77.9662094116211
2019-05-20,77.31230926513672
2019-04-18,77.63925170898438
2018-09-06,77.7161865234375
2018-10-08,77.64886474609375
2019-02-13,78.02389526367188
2018-12-11,78.225830078125
2019-09-25,79.00472259521484
2020-01-21,79.2066650390625
2020-04-09,78.45661163330078
2019-11-06,78.4277572631836
2020-01-24,78.45661163330078
2020-01-27,78.47584533691406
2020-04-15,80.37020111083984
2018-12-26,80.27403259277344
2019-08-07,80.03362274169922
2019-06-04,80.5721206665039
2018-09-21,80.39903259277344
2018-07-19,81.07215118408203
2018-08-20,78.822021484375
2018-10-23,79.60091400146484
2019-05-03,81.36063385009766
2019-04-01,81.41832733154297
2019-02-28,80.27403259277344
2019-11-12,80.95675659179688
2020-01-30,81.07215118408203
2019-11-15,81.81258392333984
2020-04-21,80.35094451904297
2019-04-16,81.56193542480469
2019-03-15,82.39509582519531
2019-02-11,83.93546295166016
2019-01-10,83.5770034790039
2019-08-22,83.47044372558594
2018-11-07,84.39078521728516
2018-08-03,84.4295425415039
2018-09-04,83.3735580444336
2019-06-19,83.4801254272461
2019-09-23,83.4801254272461
2019-11-18,83.00542449951172
2020-02-05,83.54794311523438
2020-04-24,83.11198425292969
2019-03-29,81.79444122314453
2019-11-21,82.6954116821289
2020-04-27,83.73201751708984
2020-02-11,84.37140655517578
2020-04-30,84.86548614501953
2019-05-01,85.05924987792969
2019-02-26,84.3326644897461
2019-01-25,84.54579162597656
2018-12-24,84.21640014648438
2019-09-06,83.97421264648438
2018-07-17,83.58668518066406
2018-09-19,84.14859771728516
2019-08-05,84.41985321044922
2019-10-08,84.82673645019531
2019-12-11,83.81920623779297
2019-11-27,83.48982238769531
2020-02-14,82.15290069580078
2020-05-06,79.21746826171875
2019-01-08,79.53717041015625
2018-12-07,79.72124481201172
2019-08-20,80.90316772460938
2018-11-05,81.01941680908203
2019-07-19,81.95913696289062
2018-10-04,82.64698028564453
2019-06-17,82.20133972167969
2019-05-16,82.55010223388672
2018-08-01,82.79228210449219
2019-03-13,82.66635131835938
2019-12-03,83.04418182373047
2020-02-20,83.05387115478516
2019-12-06,82.98605346679688
2020-05-12,82.56947326660156
2019-12-09,82.9182357788086
2020-02-26,81.9203872680664
2020-05-15,81.46505737304688
2019-03-28,81.97850799560547
2018-09-17,82.39509582519531
2018-08-16,82.7535400390625
2018-10-19,83.87732696533203
2019-04-29,83.53826141357422
2019-01-23,83.45106506347656
2019-09-04,81.04082489013672
2018-11-20,81.85073852539062
2019-07-02,81.8995361328125
2019-05-31,78.92330932617188
2019-12-12,80.2796859741211
2020-05-18,80.26017761230469
2019-09-27,82.367919921875
2020-03-03,81.52872467041016
2020-05-21,80.796875
2019-05-14,81.7043685913086
2018-08-31,79.09896087646484
2018-07-30,78.15242004394531
2018-10-02,79.49903869628906
2019-04-12,80.29920196533203
2019-03-11,79.9674301147461
2019-02-07,80.52363586425781
2019-07-17,80.26017761230469
2019-09-19,77.7913818359375
2019-10-21,78.50372314453125
2019-12-18,78.70864868164062
2020-03-06,79.06968688964844
2019-10-03,79.87960815429688
2020-03-09,79.72347259521484
2020-05-27,79.04041290283203
2019-12-24,80.39678192138672
2020-03-12,81.77267456054688
2018-12-20,82.03614044189453
2019-08-01,79.830810546875
2018-08-14,78.78670501708984
2018-07-13,79.28437042236328
2018-10-17,79.7137222290039
2019-05-29,79.64542388916016
2019-03-26,79.09896087646484
2019-02-22,80.55291748046875
2019-10-04,80.76758575439453
2019-11-05,80.5041275024414
2019-12-27,80.54315948486328
2020-06-02,80.21138000488281
2019-12-30,79.69419860839844
2020-03-18,80.26993560791016
2020-06-05,80.57243347167969
2019-07-15,79.5478286743164
2018-12-03,80.76758575439453
2019-06-13,79.90888214111328
2019-01-04,81.33355712890625
2018-08-29,80.56267547607422
2019-02-05,82.30936431884766
2018-11-01,80.92371368408203
2019-08-16,80.09429168701172
2019-04-10,81.08960723876953
2019-09-17,81.90928649902344
2019-10-15,82.58259582519531
2020-01-02,82.65089416503906
2020-06-08,82.8070297241211
2019-10-18,82.69969177246094
2020-03-24,82.68017578125
2020-06-11,82.2117919921875
2020-01-08,82.63138580322266
2019-04-25,81.2554931640625
2019-07-30,82.03614044189453
2019-02-20,82.65089416503906
2018-07-11,82.4850082397461
2018-09-13,82.37767028808594
2018-10-15,82.5045394897461
2019-06-28,82.60210418701172
2018-12-18,82.21873474121094
2018-11-16,82.46448516845703
2019-10-02,82.04180145263672
2020-03-27,81.18657684326172
2020-01-10,81.2553939819336
2019-10-24,81.47164916992188
2020-03-30,81.83536529541016
2020-06-17,81.4225082397461
2020-01-14,81.62893676757812
2020-04-02,82.11060333251953
2019-01-02,83.03463745117188
2019-08-14,83.2607192993164
2018-10-30,83.61460876464844
2019-06-11,84.33220672607422
2019-05-10,84.29288482666016
2019-04-08,83.51630401611328
2018-08-27,83.20175170898438
2018-07-26,83.41800689697266
2018-09-28,84.65660095214844
2019-03-07,85.02030181884766
2019-10-30,84.65660095214844
2020-01-17,83.2607192993164
2020-06-23,83.04446411132812
2020-04-08,83.12310028076172
2020-06-26,82.98548126220703
2019-03-22,83.68341827392578
2019-01-17,83.25089263916016
2019-08-29,83.07395935058594
2018-11-14,82.83802795410156
2019-06-26,83.30004119873047
2018-09-11,83.63426971435547
2018-07-09,83.4671630859375
2018-08-10,83.7620620727539
2019-04-23,83.32952880859375
2019-09-30,83.55562591552734
2020-01-23,84.07662200927734
2019-11-08,83.4671630859375
2020-04-14,83.2115707397461
2019-11-11,83.27055358886719
2020-01-29,83.67359161376953
2020-04-17,83.44750213623047
2018-07-24,83.61460876464844
2018-09-26,83.66375732421875
2019-05-08,83.3786849975586
2019-03-05,83.36885833740234
2019-02-01,82.90684509277344
2018-12-31,83.72274017333984
2018-11-29,84.29288482666016
2019-08-12,83.82103729248047
2019-07-11,84.79421997070312
2019-09-13,85.14810180664062
2019-11-14,85.8853530883789
2020-04-20,86.47515869140625
2020-02-04,86.74057006835938
2020-04-23,87.14360809326172
2018-12-14,88.1364517211914
2019-08-27,88.12661743164062
2018-08-08,87.3991928100586
2018-10-11,86.21957397460938
2018-11-12,87.1534423828125
2019-07-26,85.91484832763672
2019-06-24,86.46532440185547
2019-05-23,84.91104888916016
2019-03-20,85.6931381225586
2019-01-15,87.39591217041016
2019-11-20,87.14842224121094
2020-02-07,87.564208984375
2020-02-10,87.09892272949219
2020-04-29,87.60381317138672
2019-11-26,86.92073059082031
2020-02-13,87.08901977539062
2019-01-30,87.71270751953125
2018-08-23,88.31660461425781
2018-09-24,88.46510314941406
2018-11-27,89.20758819580078
2018-10-26,89.3263931274414
2019-07-09,88.15821075439453
2019-06-07,86.33663177490234
2019-05-06,82.7726821899414
2019-04-04,81.45600128173828
2019-09-11,78.10985565185547
2019-11-29,76.7040786743164
2020-05-05,81.25801086425781
2019-12-02,78.26824951171875
2020-02-19,81.55500030517578
2020-05-08,78.52565002441406
2019-05-21,76.723876953125
2019-03-18,71.73434448242188
2018-09-07,75.94178771972656
2018-08-06,73.93211364746094
2018-10-09,65.79443359375
2019-02-14,70.8433609008789
2018-12-12,57.04296112060547
2019-07-24,60.181217193603516
2019-09-26,62.666080474853516
2019-10-28,57.448856353759766
2019-12-05,51.449546813964844
2020-05-11,49.88536834716797
2019-07-03,58.96353530883789
2020-02-25,59.478328704833984
2020-05-14,65.00244903564453
2020-02-28,59.56742477416992
2019-08-08,63.77486038208008
2019-06-05,62.28988265991211
2018-07-20,60.003021240234375
2018-08-21,60.4188117980957
2018-10-24,58.95363235473633
2019-04-02,64.63615417480469
2019-03-01,64.17086029052734
2019-01-28,64.40845489501953
2018-12-27,65.8736343383789
2019-09-09,63.507568359375
2020-03-02,65.4776382446289
2020-05-20,64.24015808105469
2019-12-17,63.13137435913086
2020-03-05,66.82402038574219
2019-02-12,65.79443359375
2019-01-11,63.378868103027344
2018-12-10,66.15082550048828
2019-08-23,66.23992919921875
2018-11-08,67.4081039428711
2019-07-22,67.87339782714844
2019-06-20,67.97240447998047
2018-09-05,69.16038513183594
2019-04-17,67.83380126953125
2019-09-24,65.93302917480469
2019-12-20,66.49732208251953
2020-05-26,67.0022201538086
2019-04-30,66.44783020019531
2019-12-23,67.38831329345703
2020-03-11,66.43792724609375
2020-05-29,65.64593505859375
2019-12-26,63.38876724243164
2020-06-01,61.290000915527344
2019-05-02,63.130001068115234
2019-02-27,63.43000030517578
2018-11-23,66.33000183105469
2019-08-06,65.5999984741211
2018-07-18,67.80999755859375
2018-09-20,67.4000015258789
2018-10-22,67.58000183105469
2019-07-05,69.33000183105469
2019-06-03,71.05999755859375
2019-10-09,72.08000183105469
2019-10-11,72.27999877929688
2020-03-17,71.94999694824219
2020-06-04,73.22000122070312
2019-10-14,74.79000091552734
2020-03-20,74.19000244140625
2018-11-06,80.05000305175781
2019-06-18,80.31999969482422
2019-05-17,77.83000183105469
2019-04-15,77.29000091552734
2019-03-14,72.55999755859375
2019-01-09,73.76000213623047
2018-08-02,75.05000305175781
2018-10-05,76.45999908447266
2019-08-21,75.94999694824219
2019-10-17,75.52999877929688
2020-03-23,73.97000122070312
2020-06-10,74.25
2019-02-25,74.18000030517578
2020-01-07,71.45999908447266
2020-03-26,73.05000305175781
2019-10-23,71.79000091552734
