Dates,TEL
2018-06-20,96.41999816894531
2018-06-21,95.2699966430664
2018-06-25,95.0
2018-06-22,93.05999755859375
2018-06-26,93.61000061035156
2018-06-27,91.75
2018-06-28,88.70999908447266
2018-06-29,89.08000183105469
2018-07-02,88.41000366210938
2018-07-03,89.58999633789062
2018-07-05,89.41000366210938
2018-07-16,90.41999816894531
2018-09-18,91.29000091552734
2019-01-24,92.48999786376953
2019-09-05,91.12999725341797
2018-11-21,91.81999969482422
2020-01-13,91.69999694824219
2020-04-01,91.0199966430664
2020-06-19,90.3499984741211
2019-10-29,92.12999725341797
2020-01-16,91.93000030517578
2020-06-22,91.54000091552734
2018-10-03,90.95999908447266
2018-07-31,92.3499984741211
2019-03-12,90.04000091552734
2019-02-08,93.87999725341797
2019-01-07,93.52999877929688
2018-12-06,93.16999816894531
2019-08-19,93.30999755859375
2019-07-18,91.97000122070312
2019-05-15,91.52999877929688
2019-09-20,92.36000061035156
2019-11-01,93.0
2020-04-07,94.38999938964844
2020-06-25,94.12000274658203
2020-06-16,93.45999908447266
2019-11-04,91.7300033569336
2020-01-22,92.0199966430664
2019-11-07,92.1500015258789
2020-04-13,91.69000244140625
2019-07-01,92.66000366210938
2019-05-30,92.33999633789062
2018-08-15,93.13999938964844
2018-10-18,93.4000015258789
2019-03-27,91.4000015258789
2019-01-22,90.6500015258789
2018-12-21,90.68000030517578
2019-09-03,91.8499984741211
2018-11-19,92.30000305175781
2019-08-02,91.93000030517578
2020-01-28,90.97000122070312
2020-04-16,90.9800033569336
2019-11-13,90.19000244140625
2020-01-31,89.83000183105469
2018-12-04,89.41000366210938
2018-11-02,89.0999984741211
2019-07-16,90.68000030517578
2018-08-30,90.08000183105469
2018-10-01,90.08000183105469
2019-06-14,90.88999938964844
2019-05-13,91.2699966430664
2019-04-11,91.69999694824219
2019-02-06,88.83999633789062
2019-09-18,89.54000091552734
2020-02-03,92.12999725341797
2020-04-22,92.43000030517578
2019-11-19,89.58999633789062
2020-02-06,88.86000061035156
2019-11-22,88.72000122070312
2019-03-25,88.01000213623047
2019-02-21,87.37000274658203
2018-12-19,85.83999633789062
2018-07-12,86.56999969482422
2018-09-14,85.5
2018-08-13,85.33000183105469
2018-10-16,83.83999633789062
2019-07-31,83.05999755859375
2019-05-28,82.0199966430664
2019-04-26,80.37000274658203
2020-04-28,78.58999633789062
2019-11-25,77.69999694824219
2020-02-12,78.52999877929688
2020-05-01,78.94999694824219
2020-05-04,78.86000061035156
2019-06-12,78.25
2019-04-09,77.52999877929688
2019-03-08,77.11000061035156
2019-02-04,74.70999908447266
2018-07-27,74.02999877929688
2018-08-28,74.66999816894531
2019-01-03,73.69999694824219
2019-08-15,74.63999938964844
2018-10-31,75.22000122070312
2019-09-16,75.33999633789062
2020-02-18,75.87000274658203
2020-05-07,76.98999786376953
2018-08-17,76.7699966430664
2019-12-04,78.08000183105469
2020-02-21,78.52999877929688
2018-12-17,79.7699966430664
2019-08-30,78.80000305175781
2018-11-15,76.5
2019-07-29,76.58999633789062
2019-06-27,75.87000274658203
2019-04-24,75.55000305175781
2018-07-10,76.05999755859375
2018-09-12,74.2699966430664
2019-02-19,73.26000213623047
2019-01-18,74.2699966430664
2020-02-24,74.1500015258789
2020-05-13,75.0
2019-12-10,73.62999725341797
2020-02-27,73.41999816894531
2019-12-13,75.30999755859375
2020-05-19,75.54000091552734
2019-03-06,76.72000122070312
2018-11-30,73.87999725341797
2019-08-13,72.5999984741211
2019-07-12,73.0199966430664
2019-06-10,73.08000183105469
2019-05-09,73.41000366210938
2018-07-25,74.41999816894531
2018-09-27,73.26000213623047
2018-10-29,72.5199966430664
2019-10-16,71.66999816894531
2019-12-16,71.79000091552734
2020-03-04,71.80999755859375
2020-05-22,70.55999755859375
2019-10-01,70.7300033569336
2019-12-19,70.54000091552734
2018-09-10,69.83999633789062
2019-05-24,71.81999969482422
2018-08-09,74.20999908447266
2019-04-22,74.73999786376953
2019-03-21,74.16000366210938
