Dates,TEL
2018-11-26,81.16886901855469
2019-08-09,81.29547882080078
2019-07-08,80.48710632324219
2019-06-06,81.68505859375
2019-09-10,79.56185913085938
2020-01-15,78.96774291992188
2020-04-03,80.1267318725586
2019-10-31,79.20149230957031
2020-04-06,77.92562866210938
2020-06-24,78.6463394165039
2018-11-09,81.48053741455078
2019-07-23,82.12333679199219
2019-06-21,83.48686981201172
2019-05-20,83.95435333251953
2019-04-18,84.02253723144531
2018-09-06,84.41212463378906
2018-10-08,83.07780456542969
2019-02-13,83.83748626708984
2018-12-11,84.63612365722656
2019-09-25,85.65876770019531
2020-01-21,85.27892303466797
2020-04-09,86.35027313232422
2019-11-06,86.70088958740234
2020-01-24,87.10020446777344
2020-01-27,86.32105255126953
2020-04-15,87.4703140258789
2018-12-26,93.33348083496094
2019-08-07,93.02181243896484
2019-06-04,92.0478744506836
2018-09-21,91.75568389892578
2018-07-19,93.15817260742188
2018-08-20,91.95047760009766
2018-10-23,92.0478744506836
2019-05-03,93.15817260742188
2019-04-01,91.30766296386719
2019-02-28,89.65196228027344
2019-11-12,88.76566314697266
2020-01-30,88.52217102050781
2019-11-15,88.5416488647461
2020-04-21,85.84382629394531
2019-04-16,86.6521987915039
2019-03-15,87.53848266601562
2019-02-11,87.96702575683594
2019-01-10,87.20735168457031
2019-08-22,85.89251708984375
2018-11-07,86.94438171386719
2018-08-03,86.12625122070312
2018-09-04,84.9122543334961
2019-06-19,84.853515625
2019-09-23,84.48148345947266
2019-11-18,84.44231414794922
2020-02-05,85.03953552246094
2020-04-24,82.46465301513672
2019-03-29,83.47306823730469
2019-11-21,86.2535400390625
2020-04-27,86.7332763671875
2020-02-11,87.78085327148438
2020-04-30,89.00465393066406
2019-05-01,89.59207153320312
2019-02-26,89.3962631225586
2019-01-25,89.94452667236328
2018-12-24,90.17948913574219
2019-09-06,88.75989532470703
2018-07-17,88.56407928466797
2018-09-19,90.76692199707031
2019-08-05,91.42288208007812
2019-10-08,93.92922973632812
2019-12-11,93.1949462890625
2019-11-27,93.00892639160156
2020-02-14,92.4312973022461
2020-05-06,93.16558074951172
2019-01-08,93.16558074951172
2018-12-07,93.77257537841797
2019-08-20,95.30967712402344
2018-11-05,94.0760726928711
2019-07-19,93.8313217163086
2018-10-04,93.39075469970703
2019-06-17,92.22569274902344
2019-05-16,92.02009582519531
2018-08-01,91.78512573242188
2019-03-13,90.74734497070312
2019-12-03,92.46065521240234
2020-02-20,91.55994415283203
2019-12-06,88.16267395019531
2020-05-12,86.37102508544922
2019-12-09,86.8899154663086
2020-02-26,86.85075378417969
2020-05-15,87.5948257446289
2019-03-28,89.28856658935547
2018-09-17,89.46479797363281
2018-08-16,90.02284240722656
2018-10-19,91.68722534179688
2019-04-29,92.03968048095703
2019-01-23,91.39351654052734
2019-09-04,90.46342468261719
2018-11-20,89.07318115234375
2019-07-02,88.41722106933594
2019-05-31,85.84235382080078
2019-12-12,86.75285339355469
2020-05-18,87.02698516845703
2019-09-27,88.32910919189453
2020-03-03,87.88853454589844
2020-05-21,86.32206726074219
2019-05-14,87.89833068847656
2018-08-31,86.14584350585938
2018-07-30,85.46051788330078
2018-10-02,88.10392761230469
2019-04-12,89.00465393066406
2019-03-11,88.21161651611328
2019-02-07,88.9458999633789
2019-07-17,89.28047943115234
2019-09-19,87.86347961425781
2019-10-21,87.5289077758789
2019-12-18,88.22757720947266
2020-03-06,87.75523376464844
2019-10-03,90.36289978027344
2020-03-09,89.76264953613281
2020-05-27,87.6273193359375
2019-12-24,89.48712158203125
2020-03-12,93.00008392333984
2018-12-20,93.33464813232422
2019-08-01,93.57080841064453
2018-08-14,94.23011016845703
2018-07-13,94.45643615722656
2018-10-17,95.45030212402344
2019-05-29,95.14525604248047
2019-03-26,93.58065032958984
2019-02-22,93.0394515991211
2019-10-04,93.2165756225586
2019-11-05,92.87216186523438
2019-12-27,91.69132995605469
2020-06-02,90.10704803466797
2019-12-30,89.92008972167969
2020-03-18,91.17964172363281
2020-06-05,91.6027603149414
2019-07-15,91.22884368896484
2018-12-03,91.69132995605469
2019-06-13,90.06768798828125
2019-01-04,87.58795928955078
2018-08-29,87.93235778808594
2019-02-05,88.45388793945312
2018-11-01,87.08610534667969
2019-08-16,84.1635513305664
2019-04-10,85.7281494140625
2019-09-17,86.6629638671875
2019-10-15,88.7097396850586
2020-01-02,88.97542572021484
2020-06-08,90.54986572265625
2019-10-18,91.15995788574219
2020-03-24,91.51420593261719
2020-06-11,91.32723999023438
2020-01-08,92.27190399169922
2019-04-25,92.41950988769531
2019-07-30,92.04558563232422
2019-02-20,92.38014221191406
2018-07-11,92.59662628173828
2018-09-13,93.04927825927734
2018-10-15,92.92135620117188
2019-06-28,88.7097396850586
2018-12-18,88.07012176513672
2018-11-16,90.05784606933594
2019-10-02,92.9410400390625
2020-03-27,93.04927825927734
2020-01-10,92.43919372558594
2019-10-24,92.50807189941406
2020-03-30,92.39983367919922
2020-06-17,92.13414001464844
2020-01-14,91.69132995605469
2020-04-02,92.14398193359375
2019-01-02,91.41580200195312
2019-08-14,91.61260223388672
2018-10-30,90.97299194335938
2019-06-11,91.12059783935547
2019-05-10,90.36289978027344
2019-04-08,89.84862518310547
2018-08-27,89.59149169921875
2018-07-26,92.1034927368164
2018-09-28,92.2716293334961
2019-03-07,92.38040924072266
2019-10-30,91.68812561035156
2020-01-17,89.95741271972656
2020-06-23,88.6025161743164
2020-04-08,89.50248718261719
2020-06-26,90.14532470703125
2019-03-22,91.1343002319336
2019-01-17,90.55079650878906
2019-08-29,90.52113342285156
2018-11-14,92.12327575683594
2019-06-26,93.40894317626953
2018-09-11,92.96391296386719
2018-07-09,94.16056823730469
2018-08-10,94.39791870117188
2019-04-23,94.45726776123047
2019-09-30,94.3583755493164
2020-01-23,94.86274719238281
2019-11-08,94.03201293945312
2020-04-14,94.15068054199219
2019-11-11,94.25946807861328
2020-01-29,94.45726776123047
2020-04-17,94.52649688720703
2018-07-24,94.78362274169922
2018-09-26,95.44624328613281
2019-05-08,94.31881713867188
2019-03-05,93.66608428955078
2019-02-01,95.60447692871094
2018-12-31,96.59346008300781
2018-11-29,96.69234466552734
2019-08-12,96.98905181884766
2019-07-11,96.8406982421875
2019-09-13,99.21424865722656
2019-11-14,97.75055694580078
2020-04-20,98.40328216552734
2020-02-04,99.07579040527344
2020-04-23,98.40328216552734
2018-12-14,97.85934448242188
2019-08-27,99.26370239257812
2018-08-08,97.31541442871094
2018-10-11,95.77259826660156
2018-11-12,97.01871490478516
2019-07-26,96.98905181884766
2019-06-24,94.76384735107422
2019-05-23,91.16397094726562
2019-03-20,92.96391296386719
2019-01-15,94.27925109863281
2019-11-20,95.89128112792969
2020-02-07,93.58695983886719
2020-02-10,92.1925048828125
2020-04-29,92.15294647216797
2019-11-26,92.41996765136719
2020-02-13,93.87376403808594
2019-01-30,93.49795532226562
2018-08-23,92.2716293334961
2018-09-24,90.96617889404297
2018-11-27,92.35074615478516
2018-10-26,92.35073852539062
2019-07-09,91.16803741455078
2019-06-07,87.55032348632812
2019-05-06,85.82099151611328
2019-04-04,85.63215637207031
2019-09-11,82.68035125732422
2019-11-29,82.36231231689453
2020-05-05,84.82711791992188
2019-12-02,82.49151611328125
2020-02-19,85.27436065673828
2020-05-08,80.87150573730469
2019-05-21,78.20792388916016
2019-03-18,73.685791015625
2018-09-07,78.21785736083984
2018-08-06,72.54283905029297
2018-10-09,67.18585968017578
2019-02-14,69.77986907958984
2018-12-12,60.56665802001953
2019-07-24,62.673675537109375
2019-09-26,52.75481414794922
2019-10-28,54.265499114990234
2019-12-05,55.21962356567383
2020-05-11,54.3350715637207
2019-07-03,60.18899154663086
2020-02-25,63.10103988647461
2020-05-14,67.78218078613281
2020-02-28,62.3953857421875
2019-08-08,63.32963180541992
2019-06-05,62.59416198730469
2018-07-20,58.757808685302734
2018-08-21,58.62860870361328
2018-10-24,58.3304443359375
2019-04-02,65.2179946899414
2019-03-01,64.64154052734375
2019-01-28,68.63690948486328
2018-12-27,70.7339859008789
2019-09-09,68.69654846191406
2020-03-02,69.54134368896484
2020-05-20,65.00927734375
2019-12-17,63.269996643066406
2020-03-05,67.02684020996094
2019-02-12,66.17211151123047
2019-01-11,64.15454864501953
2018-12-10,66.8678207397461
2019-08-23,67.73249053955078
2018-11-08,69.7202377319336
2019-07-22,73.0198974609375
2019-06-20,73.19879913330078
2018-09-05,77.89981079101562
2019-04-17,73.00995635986328
2019-09-24,70.1476058959961
2019-12-20,69.03446197509766
2020-05-26,70.3861312866211
2019-04-30,71.38994598388672
2019-12-23,72.87081909179688
2020-03-11,76.27980041503906
2020-05-29,74.15291595458984
2019-12-26,70.97251892089844
2020-06-01,68.32881164550781
2019-05-02,69.42207336425781
2019-02-27,69.61090850830078
2018-11-23,75.80274200439453
2019-08-06,75.90213012695312
2018-07-18,77.87000274658203
2018-09-20,76.29000091552734
2018-10-22,76.2300033569336
2019-07-05,80.62000274658203
2019-06-03,83.22000122070312
2019-10-09,82.77999877929688
2019-10-11,81.25
2020-03-17,84.52999877929688
2020-06-04,86.2699966430664
2019-10-14,89.0999984741211
2020-03-20,88.81999969482422
2018-11-06,91.04000091552734
2019-06-18,91.6500015258789
2019-05-17,87.08000183105469
2019-04-15,85.13999938964844
2019-03-14,78.87000274658203
2019-01-09,78.58999633789062
2018-08-02,79.94000244140625
2018-10-05,82.19999694824219
2019-08-21,81.41000366210938
2019-10-17,81.33000183105469
2020-03-23,80.69999694824219
2020-06-10,80.94999694824219
2019-02-25,81.66000366210938
2020-01-07,78.06999969482422
2020-03-26,78.9800033569336
2019-10-23,78.68000030517578
