Dates,TEL
2018-06-20,97.16999816894531
2018-06-21,96.91999816894531
2018-06-25,96.16000366210938
2018-06-22,94.81999969482422
2018-06-26,94.55999755859375
2018-06-27,94.66999816894531
2018-06-28,91.44000244140625
2018-06-29,90.62999725341797
2018-07-02,90.55999755859375
2018-07-03,91.44000244140625
2018-07-05,91.26000213623047
2018-07-16,91.61000061035156
2018-09-18,92.9000015258789
2019-01-24,93.66999816894531
2019-09-05,92.5999984741211
2018-11-21,92.62000274658203
2020-01-13,92.44999694824219
2020-04-01,92.08999633789062
2020-06-19,92.5
2019-10-29,92.95999908447266
2020-01-16,92.87000274658203
2020-06-22,92.23999786376953
2018-10-03,91.83999633789062
2018-07-31,94.43000030517578
2019-03-12,94.30000305175781
2019-02-08,95.79000091552734
2019-01-07,95.12999725341797
2018-12-06,94.69999694824219
2019-08-19,94.43000030517578
2019-07-18,94.16999816894531
2019-05-15,93.20999908447266
2019-09-20,93.16000366210938
2019-11-01,94.06999969482422
2020-04-07,95.37000274658203
2020-06-25,95.02999877929688
2020-06-16,95.22000122070312
2019-11-04,92.68000030517578
2020-01-22,93.5
2019-11-07,93.4800033569336
2020-04-13,92.70999908447266
2019-07-01,93.73999786376953
2019-05-30,93.05000305175781
2018-08-15,94.06999969482422
2018-10-18,94.58000183105469
2019-03-27,92.87000274658203
2019-01-22,91.87000274658203
2018-12-21,91.66999816894531
2019-09-03,92.94000244140625
2018-11-19,93.16999816894531
2019-08-02,92.5999984741211
2020-01-28,91.93000030517578
2020-04-16,91.80999755859375
2019-11-13,91.69000244140625
2020-01-31,91.08000183105469
2018-12-04,90.55999755859375
2018-11-02,90.36000061035156
2019-07-16,91.38999938964844
2018-08-30,91.06999969482422
2018-10-01,91.08999633789062
2019-06-14,92.16000366210938
2019-05-13,92.13999938964844
2019-04-11,92.70999908447266
2019-02-06,91.87000274658203
2019-09-18,92.4000015258789
2020-02-03,93.0
2020-04-22,93.87000274658203
2019-11-19,92.13999938964844
2020-02-06,90.26000213623047
2019-11-22,89.58999633789062
2019-03-25,89.26000213623047
2019-02-21,88.62000274658203
2018-12-19,87.61000061035156
2018-07-12,87.52999877929688
2018-09-14,87.77999877929688
2018-08-13,86.87000274658203
2018-10-16,86.37999725341797
2019-07-31,84.4000015258789
2019-05-28,84.05000305175781
2019-04-26,82.4000015258789
2020-04-28,81.38999938964844
2019-11-25,80.08000183105469
2020-02-12,79.31999969482422
2020-05-01,80.1500015258789
2020-05-04,80.22000122070312
2019-06-12,79.6500015258789
2019-04-09,78.94999694824219
2019-03-08,78.0
2019-02-04,77.05999755859375
2018-07-27,77.29000091552734
2018-08-28,76.02999877929688
2019-01-03,76.30000305175781
2019-08-15,77.58000183105469
2018-10-31,78.26000213623047
2019-09-16,80.36000061035156
2020-02-18,77.69000244140625
2020-05-07,78.31999969482422
2018-08-17,78.88999938964844
2019-12-04,79.01000213623047
2020-02-21,80.30999755859375
2018-12-17,80.73999786376953
2019-08-30,80.33999633789062
2018-11-15,78.86000061035156
2019-07-29,78.41999816894531
2019-06-27,77.66999816894531
2019-04-24,77.33000183105469
2018-07-10,78.44000244140625
2018-09-12,77.5199966430664
2019-02-19,74.51000213623047
2019-01-18,76.25
2020-02-24,75.44999694824219
2020-05-13,76.08999633789062
2019-12-10,75.25
2020-02-27,75.9800033569336
2019-12-13,76.30000305175781
2020-05-19,76.98999786376953
2019-03-06,78.73999786376953
2018-11-30,77.68000030517578
2019-08-13,75.7699966430664
2019-07-12,75.93000030517578
2019-06-10,74.47000122070312
2019-05-09,75.63999938964844
2018-07-25,75.91999816894531
2018-09-27,75.4800033569336
2018-10-29,73.26000213623047
2019-10-16,73.58999633789062
2019-12-16,73.66999816894531
2020-03-04,74.5
2020-05-22,72.77999877929688
2019-10-01,73.16000366210938
2019-12-19,72.08000183105469
2018-09-10,73.19000244140625
2019-05-24,75.20999908447266
2018-08-09,75.7300033569336
2019-04-22,75.66999816894531
2019-03-21,75.95999908447266
2019-01-16,74.31999969482422
2019-08-28,74.93000030517578
2018-11-13,75.93000030517578
2018-10-12,76.45999908447266
2019-06-25,77.47000122070312
2020-03-10,78.12999725341797
2020-05-28,78.48999786376953
2019-10-07,78.08999633789062
2020-03-13,78.12000274658203
2019-10-10,78.72000122070312
2020-03-16,79.94999694824219
2020-06-03,81.37000274658203
2018-11-28,80.75
2018-09-25,80.87000274658203
2018-07-23,79.38999938964844
2018-08-24,81.20999908447266
2019-07-10,80.02999877929688
2019-05-07,80.13999938964844
2019-04-05,80.4000015258789
2019-03-04,81.01000213623047
2019-01-31,81.80999755859375
2019-09-12,81.66000366210938
2019-12-31,81.75
2020-03-19,83.16000366210938
2020-01-03,82.31999969482422
2020-06-09,81.11000061035156
2019-02-15,80.62000274658203
2019-01-14,81.7699966430664
2018-07-06,82.0
2018-08-07,81.66999816894531
2018-10-10,82.23999786376953
2018-12-13,82.5
2019-08-26,82.8499984741211
2019-07-25,82.80000305175781
2019-05-22,83.47000122070312
2019-03-19,84.43000030517578
2020-01-06,84.13999938964844
2020-03-25,83.26000213623047
2020-06-12,82.80999755859375
2019-10-22,83.27999877929688
2020-01-09,83.94000244140625
2020-06-15,83.16000366210938
2019-10-25,82.7699966430664
2020-03-31,81.44000244140625
2020-06-18,81.31999969482422
2019-04-03,82.94999694824219
2018-08-22,83.2300033569336
2018-10-25,83.69000244140625
2019-01-29,83.95999908447266
2018-12-28,84.16999816894531
2018-11-26,84.22000122070312
2019-08-09,84.08999633789062
2019-07-08,83.37999725341797
2019-06-06,84.41000366210938
2019-09-10,83.41000366210938
2020-01-15,81.91000366210938
2020-04-03,82.44000244140625
2019-10-31,82.63999938964844
2020-04-06,81.87999725341797
2020-06-24,81.30000305175781
2018-11-09,83.79000091552734
2019-07-23,84.41999816894531
2019-06-21,86.44999694824219
2019-05-20,86.63999938964844
2019-04-18,86.7300033569336
2018-09-06,86.69999694824219
2018-10-08,86.55000305175781
2019-02-13,86.23999786376953
2018-12-11,87.33000183105469
2019-09-25,88.19000244140625
2020-01-21,88.11000061035156
2020-04-09,88.69999694824219
2019-11-06,89.77999877929688
2020-01-24,89.55999755859375
2020-01-27,89.20999908447266
2020-04-15,89.83999633789062
2018-12-26,96.77999877929688
2019-08-07,96.30999755859375
2019-06-04,95.38999938964844
2018-09-21,94.91000366210938
2018-07-19,95.68000030517578
2018-08-20,95.87999725341797
2018-10-23,95.2699966430664
2019-05-03,95.76000213623047
2019-04-01,94.27999877929688
2019-02-28,93.19000244140625
2019-11-12,92.13999938964844
2020-01-30,90.9800033569336
2019-11-15,91.37000274658203
2020-04-21,89.44999694824219
2019-04-16,89.4800033569336
2019-03-15,90.08000183105469
2019-02-11,90.8499984741211
2019-01-10,90.91000366210938
2019-08-22,88.80000305175781
2018-11-07,89.76000213623047
2018-08-03,89.29000091552734
2018-09-04,87.19000244140625
2019-06-19,87.81999969482422
2019-09-23,87.18000030517578
2019-11-18,87.05000305175781
2020-02-05,87.29000091552734
2020-04-24,86.08999633789062
2019-03-29,85.86000061035156
2019-11-21,88.18000030517578
2020-04-27,89.11000061035156
2020-02-11,89.83000183105469
2020-04-30,91.31999969482422
2019-05-01,93.11000061035156
2019-02-26,92.77999877929688
2019-01-25,91.91000366210938
2018-12-24,92.16000366210938
2019-09-06,91.87000274658203
2018-07-17,90.81999969482422
2018-09-19,92.77999877929688
2019-08-05,93.45999908447266
2019-10-08,96.01000213623047
2019-12-11,96.0
2019-11-27,95.83999633789062
2020-02-14,95.26000213623047
2020-05-06,95.95999908447266
2019-01-08,95.91000366210938
2018-12-07,95.98999786376953
2019-08-20,97.98999786376953
2018-11-05,97.4000015258789
2019-07-19,96.06999969482422
2018-10-04,95.38999938964844
2019-06-17,94.9000015258789
2019-05-16,94.1500015258789
2018-08-01,94.94000244140625
2019-03-13,94.16000366210938
2019-12-03,94.58000183105469
2020-02-20,94.66999816894531
2019-12-06,92.16999816894531
2020-05-12,90.0
2019-12-09,88.8499984741211
2020-02-26,89.83000183105469
2020-05-15,89.98999786376953
2019-03-28,91.25
2018-09-17,92.6500015258789
2018-08-16,91.95999908447266
2018-10-19,93.80999755859375
2019-04-29,94.47000122070312
2019-01-23,94.2699966430664
2019-09-04,93.52999877929688
2018-11-20,93.56999969482422
2019-07-02,90.94999694824219
2019-05-31,89.26000213623047
2019-12-12,89.23999786376953
2020-05-18,89.01000213623047
2019-09-27,90.41999816894531
2020-03-03,90.44000244140625
2020-05-21,89.33000183105469
2019-05-14,90.73999786376953
2018-08-31,88.88999938964844
2018-07-30,88.04000091552734
2018-10-02,90.06999969482422
2019-04-12,91.62999725341797
2019-03-11,90.9000015258789
2019-02-07,91.27999877929688
2019-07-17,91.37000274658203
2019-09-19,90.91999816894531
2019-10-21,90.31999969482422
2019-12-18,89.77999877929688
2020-03-06,89.79000091552734
2019-10-03,92.38999938964844
2020-03-09,92.63999938964844
2020-05-27,90.37999725341797
2019-12-24,91.1500015258789
2020-03-12,94.93000030517578
2018-12-20,95.0999984741211
2019-08-01,95.16000366210938
2018-08-14,95.76000213623047
2018-07-13,96.0
2018-10-17,97.73999786376953
2019-05-29,97.48999786376953
2019-03-26,96.16000366210938
2019-02-22,94.69999694824219
2019-10-04,95.27999877929688
2019-11-05,95.66000366210938
2019-12-27,94.97000122070312
2020-06-02,92.12999725341797
2019-12-30,92.18000030517578
2020-03-18,92.83999633789062
2020-06-05,93.36000061035156
2019-07-15,93.9800033569336
2018-12-03,93.80999755859375
2019-06-13,94.27999877929688
2019-01-04,91.26000213623047
2018-08-29,89.5999984741211
2019-02-05,89.93000030517578
2018-11-01,90.16999816894531
2019-08-16,87.83000183105469
2019-04-10,87.45999908447266
2019-09-17,89.08999633789062
2019-10-15,91.23999786376953
2020-01-02,90.48999786376953
2020-06-08,92.08000183105469
2019-10-18,93.22000122070312
2020-03-24,93.25
2020-06-11,93.20999908447266
2020-01-08,94.13999938964844
2019-04-25,94.77999877929688
2019-07-30,93.97000122070312
2019-02-20,94.52999877929688
2018-07-11,94.44999694824219
2018-09-13,95.16999816894531
2018-10-15,95.45999908447266
2019-06-28,93.58000183105469
2018-12-18,90.1500015258789
2018-11-16,91.55000305175781
2019-10-02,94.69999694824219
2020-03-27,94.98999786376953
2020-01-10,94.7699966430664
2019-10-24,94.88999938964844
2020-03-30,94.01000213623047
2020-06-17,94.02999877929688
2020-01-14,94.12999725341797
2020-04-02,93.77999877929688
2019-01-02,93.83000183105469
2019-08-14,93.69000244140625
2018-10-30,93.04000091552734
2019-06-11,92.91999816894531
2019-05-10,92.70999908447266
2019-04-08,91.47000122070312
2018-08-27,91.8499984741211
2018-07-26,93.19999694824219
2018-09-28,93.48999786376953
2019-03-07,93.87999725341797
2019-10-30,93.4000015258789
2020-01-17,92.83999633789062
2020-06-23,89.87999725341797
2020-04-08,91.79000091552734
2020-06-26,91.30999755859375
2019-03-22,92.9800033569336
2019-01-17,92.06999969482422
2019-08-29,92.26000213623047
2018-11-14,93.23999786376953
2019-06-26,94.7300033569336
2018-09-11,95.83000183105469
2018-07-09,96.0999984741211
2018-08-10,95.95999908447266
2019-04-23,96.01000213623047
2019-09-30,95.5199966430664
2020-01-23,96.02999877929688
2019-11-08,96.12000274658203
2020-04-14,95.25
2019-11-11,95.5
2020-01-29,95.97000122070312
2020-04-17,95.7699966430664
2018-07-24,95.87999725341797
2018-09-26,97.08999633789062
2019-05-08,95.56999969482422
2019-03-05,95.2699966430664
2019-02-01,96.83999633789062
2018-12-31,98.16000366210938
2018-11-29,98.30999755859375
2019-08-12,98.2300033569336
2019-07-11,98.20999908447266
2019-09-13,100.77999877929688
2019-11-14,99.91000366210938
2020-04-20,99.5199966430664
2020-02-04,100.25
2020-04-23,100.68000030517578
2018-12-14,100.26000213623047
2019-08-27,100.41999816894531
2018-08-08,101.0
2018-10-11,97.56999969482422
2018-11-12,98.23999786376953
2019-07-26,100.9000015258789
2019-06-24,97.47000122070312
2019-05-23,95.66000366210938
2019-03-20,94.20999908447266
2019-01-15,96.5999984741211
2019-11-20,97.0199966430664
2020-02-07,97.4800033569336
2020-02-10,93.91000366210938
2020-04-29,93.37000274658203
2019-11-26,95.11000061035156
2020-02-13,94.97000122070312
2019-01-30,94.98999786376953
2018-08-23,94.9000015258789
2018-09-24,92.87000274658203
2018-11-27,93.75
2018-10-26,93.55999755859375
2019-07-09,92.62999725341797
2019-06-07,89.18000030517578
2019-05-06,89.0199966430664
2019-04-04,88.7300033569336
2019-09-11,86.26000213623047
2019-11-29,83.08000183105469
2020-05-05,85.36000061035156
2019-12-02,86.4800033569336
2020-02-19,85.83000183105469
2020-05-08,83.4000015258789
2019-05-21,79.86000061035156
2019-03-18,75.69999694824219
2018-09-07,79.01000213623047
2018-08-06,76.4000015258789
2018-10-09,74.93000030517578
2019-02-14,72.6500015258789
2018-12-12,66.58999633789062
2019-07-24,65.91000366210938
2019-09-26,61.29999923706055
2019-10-28,56.36000061035156
2019-12-05,56.869998931884766
2020-05-11,56.349998474121094
2019-07-03,60.959999084472656
2020-02-25,67.38999938964844
2020-05-14,68.44999694824219
2020-02-28,66.33000183105469
2019-08-08,64.13999938964844
2019-06-05,64.2699966430664
2018-07-20,61.939998626708984
2018-08-21,61.02000045776367
2018-10-24,61.130001068115234
2019-04-02,66.1500015258789
2019-03-01,69.47000122070312
2019-01-28,69.91999816894531
2018-12-27,72.2699966430664
2019-09-09,71.19000244140625
2020-03-02,71.93000030517578
2020-05-20,68.45999908447266
2019-12-17,66.0999984741211
2020-03-05,68.18000030517578
2019-02-12,67.8499984741211
2019-01-11,66.30999755859375
2018-12-10,67.5199966430664
2019-08-23,69.0999984741211
2018-11-08,70.61000061035156
2019-07-22,73.79000091552734
2019-06-20,79.83000183105469
2018-09-05,78.5199966430664
2019-04-17,77.01000213623047
2019-09-24,71.69000244140625
2019-12-20,70.55000305175781
2020-05-26,71.94000244140625
2019-04-30,72.19999694824219
2019-12-23,74.52999877929688
2020-03-11,77.16999816894531
2020-05-29,75.87999725341797
2019-12-26,74.66000366210938
2020-06-01,71.4000015258789
2019-05-02,69.98999786376953
2019-02-27,70.25
2018-11-23,76.62000274658203
2019-08-06,77.76000213623047
2018-07-18,79.37000274658203
2018-09-20,78.1500015258789
2018-10-22,76.68000030517578
2019-07-05,81.20999908447266
2019-06-03,83.31999969482422
2019-10-09,85.4800033569336
2019-10-11,82.30999755859375
2020-03-17,84.69999694824219
2020-06-04,86.31999969482422
2019-10-14,90.0199966430664
2020-03-20,89.27999877929688
2018-11-06,92.91000366210938
2019-06-18,92.45999908447266
2019-05-17,89.91000366210938
2019-04-15,87.52999877929688
2019-03-14,82.66000366210938
2019-01-09,83.04000091552734
2018-08-02,80.19000244140625
2018-10-05,83.94000244140625
2019-08-21,82.52999877929688
2019-10-17,82.0199966430664
2020-03-23,82.81999969482422
2020-06-10,81.30999755859375
2019-02-25,82.61000061035156
2020-01-07,81.20999908447266
2020-03-26,79.05000305175781
2019-10-23,79.36000061035156
