Dates,TEL
2019-07-15,93.80999755859375
2018-12-03,93.3499984741211
2019-06-13,93.91999816894531
2019-01-04,90.97000122070312
2018-08-29,89.05000305175781
2019-02-05,89.66000366210938
2018-11-01,89.6500015258789
2019-08-16,87.70999908447266
2019-04-10,85.0199966430664
2019-09-17,87.20999908447266
2019-10-15,89.43000030517578
2020-01-02,89.76000213623047
2020-06-08,90.41999816894531
2019-10-18,91.73999786376953
2020-03-24,93.0
2020-06-11,92.61000061035156
2020-01-08,93.69999694824219
2019-04-25,93.62000274658203
2019-07-30,93.51000213623047
2019-02-20,94.48999786376953
2018-07-11,94.0
2018-09-13,94.51000213623047
2018-10-15,94.44999694824219
2019-06-28,91.0
2018-12-18,89.91000366210938
2018-11-16,90.33999633789062
2019-10-02,92.5999984741211
2020-03-27,94.62999725341797
2020-01-10,94.7699966430664
2019-10-24,94.88999938964844
2020-03-30,93.61000061035156
2020-06-17,93.27999877929688
2020-01-14,93.9800033569336
2020-04-02,93.0
2019-01-02,93.47000122070312
2019-08-14,93.69000244140625
2018-10-30,93.02999877929688
2019-06-11,92.91999816894531
2019-05-10,92.47000122070312
2019-04-08,91.37000274658203
2018-08-27,91.5999984741211
2018-07-26,91.13999938964844
2018-09-28,93.4000015258789
2019-03-07,93.45999908447266
2019-10-30,93.3499984741211
2020-01-17,92.6500015258789
2020-06-23,89.83999633789062
2020-04-08,90.58000183105469
2020-06-26,90.83000183105469
2019-03-22,92.01000213623047
2019-01-17,92.0
2019-08-29,91.7300033569336
2018-11-14,92.05000305175781
2019-06-26,92.95999908447266
2018-09-11,94.9800033569336
2018-07-09,94.4800033569336
2018-08-10,95.66000366210938
2019-04-23,96.01000213623047
2019-09-30,95.16999816894531
2020-01-23,95.69999694824219
2019-11-08,96.11000061035156
2020-04-14,95.13999938964844
2019-11-11,95.5
2020-01-29,95.88999938964844
2020-04-17,95.69999694824219
2018-07-24,95.30999755859375
2018-09-26,96.8499984741211
2019-05-08,94.95999908447266
2019-03-05,94.80000305175781
2019-02-01,94.37999725341797
2018-12-31,96.95999908447266
2018-11-29,98.0999984741211
2019-08-12,97.91999816894531
2019-07-11,98.20999908447266
2019-09-13,98.80000305175781
2019-11-14,99.68000030517578
2020-04-20,99.4000015258789
2020-02-04,99.58000183105469
2020-04-23,100.58000183105469
2018-12-14,99.83000183105469
2019-08-27,98.30999755859375
2018-08-08,101.0
2018-10-11,96.6500015258789
2018-11-12,97.54000091552734
2019-07-26,99.29000091552734
2019-06-24,97.16999816894531
2019-05-23,95.30000305175781
2019-03-20,92.88999938964844
2019-01-15,95.70999908447266
2019-11-20,96.04000091552734
2020-02-07,97.08999633789062
2020-02-10,93.91000366210938
2020-04-29,92.66000366210938
2019-11-26,93.7300033569336
2020-02-13,94.38999938964844
2019-01-30,94.47000122070312
2018-08-23,94.55999755859375
2018-09-24,92.73999786376953
2018-11-27,92.47000122070312
2018-10-26,92.3499984741211
2019-07-09,92.04000091552734
2019-06-07,88.91000366210938
2019-05-06,89.0
2019-04-04,86.94000244140625
2019-09-11,84.19000244140625
2019-11-29,80.43000030517578
2020-05-05,83.62000274658203
2019-12-02,85.13999938964844
2020-02-19,84.08999633789062
2020-05-08,82.94000244140625
2019-05-21,77.6500015258789
2019-03-18,72.87999725341797
2018-09-07,76.77999877929688
2018-08-06,76.12000274658203
2018-10-09,67.69000244140625
2019-02-14,71.22000122070312
2018-12-12,56.16999816894531
2019-07-24,62.279998779296875
2019-09-26,58.290000915527344
2019-10-28,52.619998931884766
2019-12-05,55.810001373291016
2020-05-11,53.93000030517578
2019-07-03,57.599998474121094
2020-02-25,60.7400016784668
2020-05-14,63.63999938964844
2020-02-28,65.2300033569336
2019-08-08,62.63999938964844
2019-06-05,63.11000061035156
2018-07-20,60.310001373291016
2018-08-21,59.060001373291016
2018-10-24,59.119998931884766
2019-04-02,61.47999954223633
2019-03-01,68.33000183105469
2019-01-28,65.95999908447266
2018-12-27,69.5999984741211
2019-09-09,70.94999694824219
2020-03-02,70.44000244140625
2020-05-20,67.5199966430664
2019-12-17,65.87999725341797
2020-03-05,65.2300033569336
2019-02-12,66.04000091552734
2019-01-11,64.9800033569336
2018-12-10,66.52999877929688
2019-08-23,67.5199966430664
2018-11-08,68.76000213623047
2019-07-22,70.63999938964844
2019-06-20,78.54000091552734
2018-09-05,76.04000091552734
2019-04-17,77.01000213623047
2019-09-24,71.55999755859375
2019-12-20,70.06999969482422
2020-05-26,70.4000015258789
2019-04-30,71.05999755859375
2019-12-23,72.9000015258789
2020-03-11,74.66999816894531
2020-05-29,75.55999755859375
2019-12-26,74.55999755859375
2020-06-01,70.7300033569336
2019-05-02,67.86000061035156
2019-02-27,69.12999725341797
2018-11-23,72.83999633789062
2019-08-06,76.44999694824219
2018-07-18,77.58999633789062
2018-09-20,77.4000015258789
2018-10-22,76.33999633789062
2019-07-05,79.2699966430664
2019-06-03,81.91999816894531
2019-10-09,83.8499984741211
2019-10-11,82.30999755859375
2020-03-17,82.5
2020-06-04,85.04000091552734
2019-10-14,87.94999694824219
2020-03-20,88.08000183105469
2018-11-06,91.80999755859375
2019-06-18,91.87000274658203
2019-05-17,89.69999694824219
2019-04-15,87.52999877929688
2019-03-14,82.62999725341797
2019-01-09,81.69999694824219
2018-08-02,76.9800033569336
2018-10-05,82.8499984741211
2019-08-21,82.52999877929688
2019-10-17,80.62999725341797
2020-03-23,82.76000213623047
2020-06-10,80.29000091552734
2019-02-25,82.02999877929688
2020-01-07,81.01000213623047
2020-03-26,77.38999938964844
2019-10-23,78.87999725341797
