Dates,ZBH
2018-12-17,119.48999786376953
2019-08-30,119.12999725341797
2018-11-15,117.58999633789062
2019-07-29,115.56999969482422
2019-06-27,114.4800033569336
2019-04-24,114.6500015258789
2018-07-10,117.9800033569336
2018-09-12,117.02999877929688
2019-02-19,113.06999969482422
2019-01-18,113.62999725341797
2020-02-24,113.87000274658203
2020-05-13,113.88999938964844
2019-12-10,113.70999908447266
2020-02-27,115.7699966430664
2019-12-13,115.93000030517578
2020-05-19,117.13999938964844
2019-03-06,118.26000213623047
2018-11-30,116.7300033569336
2019-08-13,112.91000366210938
2019-07-12,113.12999725341797
2019-06-10,111.54000091552734
2019-05-09,113.08000183105469
2018-07-25,115.93000030517578
2018-09-27,114.0999984741211
2018-10-29,111.69000244140625
2019-10-16,109.77999877929688
2019-12-16,108.25
2020-03-04,106.63999938964844
2020-05-22,105.12000274658203
2019-10-01,102.80999755859375
2019-12-19,99.37999725341797
2018-09-10,102.08000183105469
2019-05-24,101.7300033569336
2018-08-09,103.98999786376953
2019-04-22,104.38999938964844
2019-03-21,103.68000030517578
2019-01-16,102.61000061035156
2019-08-28,104.19000244140625
2018-11-13,105.25
2018-10-12,106.26000213623047
2019-06-25,103.83000183105469
2020-03-10,103.73999786376953
2020-05-28,104.33999633789062
2019-10-07,103.8499984741211
2020-03-13,104.18000030517578
2019-10-10,105.70999908447266
2020-03-16,106.79000091552734
2020-06-03,107.02999877929688
2018-11-28,104.9000015258789
2018-09-25,105.68000030517578
2018-07-23,105.66999816894531
2018-08-24,108.38999938964844
2019-07-10,107.0999984741211
2019-05-07,106.62000274658203
2019-04-05,108.94999694824219
2019-03-04,109.79000091552734
2019-01-31,118.5
2019-09-12,118.2699966430664
2019-12-31,120.0
2020-03-19,118.5199966430664
2020-01-03,120.33999633789062
2020-06-09,120.58999633789062
2019-02-15,122.69999694824219
2019-01-14,124.13999938964844
2018-07-06,124.44000244140625
2018-08-07,123.44999694824219
2018-10-10,124.2300033569336
2018-12-13,124.11000061035156
2019-08-26,124.52999877929688
2019-07-25,124.43000030517578
2019-05-22,124.55000305175781
2019-03-19,125.19000244140625
2020-01-06,124.62999725341797
2020-03-25,124.70999908447266
2020-06-12,124.75
2019-10-22,125.8499984741211
2020-01-09,126.19000244140625
2020-06-15,125.16000366210938
2019-10-25,124.2300033569336
2020-03-31,123.58000183105469
2020-06-18,121.94999694824219
2019-04-03,122.30000305175781
2018-08-22,122.80999755859375
2018-10-25,124.36000061035156
2019-01-29,123.83000183105469
2018-12-28,125.94000244140625
2018-11-26,126.8499984741211
2019-08-09,126.08000183105469
2019-07-08,128.50999450683594
2019-06-06,129.55999755859375
2019-09-10,129.0
2020-01-15,126.94000244140625
2020-04-03,128.1999969482422
2019-10-31,127.12999725341797
2020-04-06,127.05999755859375
2020-06-24,127.93000030517578
2018-11-09,128.50999450683594
2019-07-23,127.8499984741211
2019-06-21,128.72999572753906
2019-05-20,127.27999877929688
2019-04-18,127.54000091552734
2018-09-06,128.92999267578125
2018-10-08,129.7100067138672
2019-02-13,129.6699981689453
2018-12-11,129.00999450683594
2019-09-25,129.17999267578125
2020-01-21,128.9499969482422
2020-04-09,129.5399932861328
2019-11-06,125.83999633789062
2020-01-24,120.95999908447266
2020-01-27,122.37000274658203
2020-04-15,123.68000030517578
2018-12-26,125.58000183105469
2019-08-07,125.44999694824219
2019-06-04,126.69999694824219
2018-09-21,123.6500015258789
2018-07-19,123.2699966430664
2018-08-20,123.30999755859375
2018-10-23,123.5999984741211
2019-05-03,125.18000030517578
2019-04-01,125.63999938964844
2019-02-28,125.20999908447266
2019-11-12,123.48999786376953
2020-01-30,122.25
2019-11-15,122.36000061035156
2020-04-21,120.4000015258789
2019-04-16,120.05000305175781
2019-03-15,119.20999908447266
2019-02-11,119.66999816894531
2019-01-10,117.93000030517578
2019-08-22,116.73999786376953
2018-11-07,117.0199966430664
2018-08-03,116.08999633789062
2018-09-04,115.20999908447266
2019-06-19,115.05999755859375
2019-09-23,115.0
2019-11-18,113.30999755859375
2020-02-05,113.54000091552734
2020-04-24,114.22000122070312
2019-03-29,115.43000030517578
2019-11-21,117.58999633789062
2020-04-27,119.56999969482422
2020-02-11,120.81999969482422
2020-04-30,121.11000061035156
2019-05-01,122.26000213623047
2019-02-26,123.66999816894531
2019-01-25,121.30000305175781
2018-12-24,120.8499984741211
2019-09-06,120.0999984741211
2018-07-17,118.16000366210938
2018-09-19,119.0999984741211
2019-08-05,120.0199966430664
2019-10-08,120.13999938964844
2019-12-11,120.1500015258789
2019-11-27,118.38999938964844
2020-02-14,118.20999908447266
2020-05-06,117.0
2019-01-08,115.94000244140625
2018-12-07,117.76000213623047
2019-08-20,119.33999633789062
2018-11-05,117.7699966430664
2019-07-19,118.16000366210938
2018-10-04,118.20999908447266
2019-06-17,120.7699966430664
2019-05-16,121.0999984741211
2018-08-01,121.6500015258789
2019-03-13,121.36000061035156
2019-12-03,121.06999969482422
2020-02-20,122.83999633789062
2019-12-06,122.80000305175781
2020-05-12,123.44999694824219
2019-12-09,124.62000274658203
2020-02-26,124.7699966430664
2020-05-15,123.83000183105469
2019-03-28,124.83000183105469
2018-09-17,126.06999969482422
2018-08-16,125.87000274658203
2018-10-19,136.22000122070312
2019-04-29,136.13999938964844
2019-01-23,136.72000122070312
2019-09-04,136.60000610351562
2018-11-20,138.82000732421875
2019-07-02,138.27000427246094
2019-05-31,137.8800048828125
2019-12-12,135.8000030517578
2020-05-18,136.97000122070312
2019-09-27,139.0
2020-03-03,139.7100067138672
2020-05-21,139.77000427246094
2019-05-14,140.52999877929688
2018-08-31,136.8300018310547
2018-07-30,135.92999267578125
2018-10-02,137.27999877929688
2019-04-12,138.9600067138672
2019-03-11,139.77000427246094
2019-02-07,138.61000061035156
2019-07-17,138.00999450683594
2019-09-19,137.27999877929688
2019-10-21,135.3000030517578
2019-12-18,136.4600067138672
2020-03-06,137.27999877929688
2019-10-03,138.74000549316406
2020-03-09,139.75
2020-05-27,139.72000122070312
2019-12-24,140.4600067138672
2020-03-12,139.82000732421875
2018-12-20,140.7100067138672
2019-08-01,140.4199981689453
2018-08-14,138.5399932861328
2018-07-13,141.75
2018-10-17,143.0
2019-05-29,143.57000732421875
2019-03-26,139.08999633789062
2019-02-22,139.55999755859375
2019-10-04,142.39999389648438
2019-11-05,140.64999389648438
2019-12-27,142.27000427246094
2020-06-02,142.49000549316406
2019-12-30,143.11000061035156
2020-03-18,140.1199951171875
2020-06-05,138.16000366210938
2019-07-15,137.24000549316406
2018-12-03,137.72999572753906
2019-06-13,138.49000549316406
2019-01-04,133.80999755859375
2018-08-29,133.0800018310547
2019-02-05,134.75
2018-11-01,137.11000061035156
2019-08-16,133.92999267578125
2019-04-10,133.6300048828125
2019-09-17,135.1699981689453
2019-10-15,137.61000061035156
2020-01-02,137.22999572753906
2020-06-08,139.14999389648438
2019-10-18,137.6699981689453
2020-03-24,138.91000366210938
2020-06-11,138.9199981689453
2020-01-08,138.60000610351562
2019-04-25,137.94000244140625
2019-07-30,136.08999633789062
2019-02-20,137.5399932861328
2018-07-11,135.1199951171875
2018-09-13,137.0
2018-10-15,138.86000061035156
2019-06-28,138.11000061035156
2018-12-18,138.64999389648438
2018-11-16,140.2100067138672
2019-10-02,139.19000244140625
2020-03-27,143.4499969482422
2020-01-10,144.44000244140625
2019-10-24,143.9600067138672
2020-03-30,144.9600067138672
2020-06-17,143.42999267578125
2020-01-14,145.4600067138672
2020-04-02,144.7100067138672
2019-01-02,145.38999938964844
2019-08-14,147.24000549316406
2018-10-30,147.52000427246094
2019-06-11,146.0399932861328
2019-05-10,145.6699981689453
2019-04-08,142.58999633789062
2018-08-27,143.85000610351562
2018-07-26,145.4600067138672
2018-09-28,145.8000030517578
2019-03-07,146.88999938964844
2019-10-30,146.74000549316406
2020-01-17,145.92999267578125
2020-06-23,144.38999938964844
2020-04-08,150.7899932861328
2020-06-26,148.9600067138672
2019-03-22,149.6300048828125
2019-01-17,148.80999755859375
2019-08-29,147.6999969482422
2018-11-14,147.1199951171875
2019-06-26,148.99000549316406
2018-09-11,149.19000244140625
2018-07-09,150.60000610351562
2018-08-10,150.6300048828125
2019-04-23,150.0
2019-09-30,150.6999969482422
2020-01-23,150.6300048828125
2019-11-08,151.2899932861328
2020-04-14,151.61000061035156
2019-11-11,151.6699981689453
2020-01-29,150.6300048828125
2020-04-17,150.5399932861328
2018-07-24,149.7100067138672
2018-09-26,150.0500030517578
2019-05-08,149.67999267578125
2019-03-05,148.8300018310547
2019-02-01,149.13999938964844
2018-12-31,149.92999267578125
2018-11-29,150.38999938964844
2019-08-12,151.16000366210938
2019-07-11,150.5399932861328
2019-09-13,149.13999938964844
2019-11-14,149.55999755859375
2020-04-20,149.22000122070312
2020-02-04,149.9499969482422
2020-04-23,150.1699981689453
2018-12-14,151.6999969482422
2019-08-27,150.9499969482422
2018-08-08,149.47999572753906
2018-10-11,148.61000061035156
2018-11-12,149.89999389648438
2019-07-26,152.42999267578125
2019-06-24,151.22999572753906
2019-05-23,151.58999633789062
2019-03-20,150.24000549316406
2019-01-15,159.58999633789062
2019-11-20,159.19000244140625
2020-02-07,159.7899932861328
2020-02-10,158.72999572753906
2020-04-29,158.57000732421875
2019-11-26,159.63999938964844
2020-02-13,159.69000244140625
2019-01-30,159.8300018310547
2018-08-23,160.42999267578125
2018-09-24,160.08999633789062
2018-11-27,161.11000061035156
2018-10-26,160.02999877929688
2019-07-09,159.10000610351562
2019-06-07,155.10000610351562
2019-05-06,154.57000732421875
2019-04-04,152.6999969482422
2019-09-11,145.7100067138672
2019-11-29,137.44000244140625
2020-05-05,139.27999877929688
2019-12-02,142.4499969482422
2020-02-19,139.25
2020-05-08,135.86000061035156
2019-05-21,125.94999694824219
2019-03-18,119.0
2018-09-07,118.63999938964844
2018-08-06,116.63999938964844
2018-10-09,106.83000183105469
2019-02-14,108.0999984741211
2018-12-12,95.0999984741211
2019-07-24,94.0
2019-09-26,83.72000122070312
2019-10-28,91.33000183105469
2019-12-05,93.16000366210938
2020-05-11,85.18000030517578
2019-07-03,93.93000030517578
2020-02-25,101.97000122070312
2020-05-14,104.83999633789062
2020-02-28,98.41999816894531
2019-08-08,98.81999969482422
2019-06-05,102.04000091552734
2018-07-20,97.05000305175781
2018-08-21,94.9800033569336
2018-10-24,92.87999725341797
2019-04-02,100.61000061035156
2019-03-01,108.44999694824219
2019-01-28,112.0
2018-12-27,114.76000213623047
2019-09-09,109.0
2020-03-02,114.66000366210938
2020-05-20,112.41999816894531
2019-12-17,112.0
2020-03-05,118.70999908447266
2019-02-12,119.0199966430664
2019-01-11,115.79000091552734
2018-12-10,114.2300033569336
2019-08-23,113.9000015258789
2018-11-08,117.08999633789062
2019-07-22,118.54000091552734
2019-06-20,119.5
2018-09-05,123.01000213623047
2019-04-17,123.0999984741211
2019-09-24,118.33999633789062
2019-12-20,115.87999725341797
2020-05-26,120.06999969482422
2019-04-30,119.80999755859375
2019-12-23,120.62999725341797
2020-03-11,121.86000061035156
2020-05-29,124.56999969482422
2019-12-26,120.23999786376953
2020-06-01,113.54000091552734
2019-05-02,112.62999725341797
2019-02-27,112.91999816894531
2018-11-23,123.7699966430664
2019-08-06,125.5
2018-07-18,127.19999694824219
2018-09-20,125.97000122070312
2018-10-22,123.5999984741211
2019-07-05,129.52000427246094
2019-06-03,129.97000122070312
2019-10-09,130.3800048828125
2019-10-11,128.52000427246094
2020-03-17,128.64999389648438
2020-06-04,129.07000732421875
2019-10-14,134.10000610351562
2020-03-20,132.1199951171875
2018-11-06,139.33999633789062
2019-06-18,139.42999267578125
2019-05-17,136.8000030517578
2019-04-15,137.47000122070312
2019-03-14,130.10000610351562
2019-01-09,126.08000183105469
2018-08-02,128.19000244140625
2018-10-05,132.72999572753906
2019-08-21,131.52000427246094
2019-10-17,128.8000030517578
2020-03-23,130.6300048828125
2020-06-10,125.6500015258789
2019-02-25,128.47999572753906
2020-01-07,124.72000122070312
2020-03-26,118.02999877929688
2019-10-23,117.45999908447266
