Dates,ZBH
2018-09-21,122.69999694824219
2018-07-19,120.83999633789062
2018-08-20,123.08999633789062
2018-10-23,120.91000366210938
2019-05-03,124.0
2019-04-01,122.16999816894531
2019-02-28,124.55999755859375
2019-11-12,123.44000244140625
2020-01-30,121.38999938964844
2019-11-15,121.37999725341797
2020-04-21,119.83000183105469
2019-04-16,119.02999877929688
2019-03-15,118.25
2019-02-11,118.9800033569336
2019-01-10,116.91000366210938
2019-08-22,115.86000061035156
2018-11-07,116.76000213623047
2018-08-03,116.06999969482422
2018-09-04,114.98999786376953
2019-06-19,114.08000183105469
2019-09-23,114.63999938964844
2019-11-18,112.26000213623047
2020-02-05,112.43000030517578
2020-04-24,111.76000213623047
2019-03-29,114.12000274658203
2019-11-21,115.25
2020-04-27,118.37999725341797
2020-02-11,118.80000305175781
2020-04-30,120.91000366210938
2019-05-01,121.33999633789062
2019-02-26,122.93000030517578
2019-01-25,120.31999969482422
2018-12-24,120.69999694824219
2019-09-06,119.80999755859375
2018-07-17,117.37000274658203
2018-09-19,118.69000244140625
2019-08-05,118.04000091552734
2019-10-08,119.0
2019-12-11,119.9000015258789
2019-11-27,118.29000091552734
2020-02-14,117.66999816894531
2020-05-06,116.93000030517578
2019-01-08,115.12000274658203
2018-12-07,115.66999816894531
2019-08-20,118.80000305175781
2018-11-05,117.63999938964844
2019-07-19,117.62999725341797
2018-10-04,116.88999938964844
2019-06-17,117.87999725341797
2019-05-16,120.55999755859375
2018-08-01,120.94999694824219
2019-03-13,121.0
2019-12-03,120.66999816894531
2020-02-20,120.83999633789062
2019-12-06,122.27999877929688
2020-05-12,122.37000274658203
2019-12-09,122.68000030517578
2020-02-26,124.37999725341797
2020-05-15,123.68000030517578
2019-03-28,122.98999786376953
2018-09-17,125.0
2018-08-16,125.33000183105469
2018-10-19,130.5
2019-04-29,136.0399932861328
2019-01-23,134.0
2019-09-04,136.13999938964844
2018-11-20,135.1999969482422
2019-07-02,137.22999572753906
2019-05-31,137.0
2019-12-12,135.55999755859375
2020-05-18,133.47000122070312
2019-09-27,136.27999877929688
2020-03-03,138.4199981689453
2020-05-21,139.0500030517578
2019-05-14,138.5800018310547
2018-08-31,136.8300018310547
2018-07-30,134.5
2018-10-02,136.35000610351562
2019-04-12,138.42999267578125
2019-03-11,138.60000610351562
2019-02-07,138.61000061035156
2019-07-17,137.69000244140625
2019-09-19,136.7899932861328
2019-10-21,134.64999389648438
2019-12-18,135.55999755859375
2020-03-06,134.27999877929688
2019-10-03,138.25999450683594
2020-03-09,138.60000610351562
2020-05-27,138.16000366210938
2019-12-24,140.0
2020-03-12,139.39999389648438
2018-12-20,139.74000549316406
2019-08-01,140.4199981689453
2018-08-14,136.32000732421875
2018-07-13,138.02999877929688
2018-10-17,141.30999755859375
2019-05-29,142.19000244140625
2019-03-26,138.00999450683594
2019-02-22,137.64999389648438
2019-10-04,142.39999389648438
2019-11-05,139.4199981689453
2019-12-27,140.1699981689453
2020-06-02,141.4199981689453
2019-12-30,142.24000549316406
2020-03-18,140.1199951171875
2020-06-05,137.74000549316406
2019-07-15,136.7899932861328
2018-12-03,134.5399932861328
2019-06-13,137.36000061035156
2019-01-04,132.72999572753906
2018-08-29,131.52999877929688
2019-02-05,133.7100067138672
2018-11-01,136.1699981689453
2019-08-16,133.6300048828125
2019-04-10,132.3000030517578
2019-09-17,132.72000122070312
2019-10-15,135.13999938964844
2020-01-02,136.19000244140625
2020-06-08,136.97999572753906
2019-10-18,137.5500030517578
2020-03-24,137.1199951171875
2020-06-11,138.02999877929688
2020-01-08,138.02999877929688
2019-04-25,137.94000244140625
2019-07-30,135.3000030517578
2019-02-20,135.47000122070312
2018-07-11,134.9600067138672
2018-09-13,134.9199981689453
2018-10-15,135.75
2019-06-28,137.5
2018-12-18,138.00999450683594
2018-11-16,139.4600067138672
2019-10-02,138.72999572753906
2020-03-27,141.0
2020-01-10,142.39999389648438
2019-10-24,142.86000061035156
2020-03-30,141.49000549316406
2020-06-17,143.00999450683594
2020-01-14,143.61000061035156
2020-04-02,144.32000732421875
2019-01-02,144.14999389648438
2019-08-14,145.38999938964844
2018-10-30,146.6699981689453
2019-06-11,145.6699981689453
2019-05-10,144.47000122070312
2019-04-08,142.14999389648438
2018-08-27,142.92999267578125
2018-07-26,144.08999633789062
2018-09-28,145.5800018310547
2019-03-07,144.64999389648438
2019-10-30,146.58999633789062
2020-01-17,145.57000732421875
2020-06-23,143.5399932861328
2020-04-08,147.7899932861328
2020-06-26,147.4499969482422
2019-03-22,148.07000732421875
2019-01-17,148.47000122070312
2019-08-29,147.0
2018-11-14,145.85000610351562
2019-06-26,146.9199981689453
2018-09-11,147.0
2018-07-09,149.32000732421875
2018-08-10,150.1199951171875
2019-04-23,149.89999389648438
2019-09-30,150.33999633789062
2020-01-23,149.69000244140625
2019-11-08,150.7899932861328
2020-04-14,151.19000244140625
2019-11-11,150.77999877929688
2020-01-29,150.5800018310547
2020-04-17,150.14999389648438
2018-07-24,148.2899932861328
2018-09-26,149.97999572753906
2019-05-08,147.4199981689453
2019-03-05,148.57000732421875
2019-02-01,148.5500030517578
2018-12-31,148.35000610351562
2018-11-29,150.0500030517578
2019-08-12,149.6300048828125
2019-07-11,149.6699981689453
2019-09-13,148.1199951171875
2019-11-14,148.24000549316406
2020-04-20,148.86000061035156
2020-02-04,148.94000244140625
2020-04-23,149.05999755859375
2018-12-14,150.0
2019-08-27,150.8699951171875
2018-08-08,149.47999572753906
2018-10-11,146.0500030517578
2018-11-12,148.13999938964844
2019-07-26,149.75
2019-06-24,149.32000732421875
2019-05-23,150.22000122070312
2019-03-20,148.77999877929688
2019-01-15,152.89999389648438
2019-11-20,156.82000732421875
2020-02-07,158.00999450683594
2020-02-10,158.27999877929688
2020-04-29,155.47999572753906
2019-11-26,158.8000030517578
2020-02-13,159.1999969482422
2019-01-30,159.0
2018-08-23,158.6199951171875
2018-09-24,159.9499969482422
2018-11-27,159.69000244140625
2018-10-26,160.0
2019-07-09,158.55999755859375
2019-06-07,153.5800018310547
2019-05-06,153.50999450683594
2019-04-04,150.89999389648438
2019-09-11,143.14999389648438
2019-11-29,136.13999938964844
2020-05-05,136.77999877929688
2019-12-02,138.97000122070312
2020-02-19,136.47999572753906
2020-05-08,135.27999877929688
2019-05-21,125.26000213623047
2019-03-18,115.0
2018-09-07,115.0
2018-08-06,114.73999786376953
2018-10-09,103.62000274658203
2019-02-14,106.5
2018-12-12,83.6500015258789
2019-07-24,93.81999969482422
2019-09-26,82.30999755859375
2019-10-28,80.61000061035156
2019-12-05,90.56999969482422
2020-05-11,84.70999908447266
2019-07-03,85.62999725341797
2020-02-25,92.83999633789062
2020-05-14,98.23999786376953
2020-02-28,97.37000274658203
2019-08-08,94.98999786376953
2019-06-05,98.1500015258789
2018-07-20,97.05000305175781
2018-08-21,88.0
2018-10-24,92.19000244140625
2019-04-02,100.0
2019-03-01,103.08999633789062
2019-01-28,103.23999786376953
2018-12-27,111.95999908447266
2019-09-09,108.4000015258789
2020-03-02,109.9000015258789
2020-05-20,109.08999633789062
2019-12-17,110.94000244140625
2020-03-05,113.86000061035156
2019-02-12,116.45999908447266
2019-01-11,113.52999877929688
2018-12-10,113.48999786376953
2019-08-23,109.83999633789062
2018-11-08,114.51000213623047
2019-07-22,117.19999694824219
2019-06-20,118.80000305175781
2018-09-05,116.7699966430664
2019-04-17,120.0
2019-09-24,117.5999984741211
2019-12-20,115.41000366210938
2020-05-26,115.55000305175781
2019-04-30,118.80000305175781
2019-12-23,117.83999633789062
2020-03-11,120.98999786376953
2020-05-29,122.41000366210938
2019-12-26,119.0
2020-06-01,113.0
2019-05-02,109.18000030517578
2019-02-27,111.13999938964844
2018-11-23,117.0
2019-08-06,122.52999877929688
2018-07-18,125.30000305175781
2018-09-20,125.41999816894531
2018-10-22,122.0
2019-07-05,127.69999694824219
2019-06-03,128.30999755859375
2019-10-09,129.49000549316406
2019-10-11,128.52000427246094
2020-03-17,125.9800033569336
2020-06-04,128.60000610351562
2019-10-14,129.08999633789062
2020-03-20,129.4499969482422
2018-11-06,134.08999633789062
2019-06-18,137.39999389648438
2019-05-17,134.8699951171875
2019-04-15,135.08999633789062
2019-03-14,130.0
2019-01-09,125.01000213623047
2018-08-02,121.95999908447266
2018-10-05,130.91000366210938
2019-08-21,131.52000427246094
2019-10-17,127.37999725341797
2020-03-23,129.77999877929688
2020-06-10,125.41999816894531
2019-02-25,126.29000091552734
2020-01-07,124.72000122070312
2020-03-26,118.02999877929688
2019-10-23,115.22000122070312
